 day, S, E, H, R, D
0,637882.347,328.181,0.0,0.0,0.0
1,637419.448,654.79,0.0,1.966,0.0
2,636849.12,1027.758,0.0,7.62,0.0
3,636130.954,1478.129,0.0,18.501,0.0
4,635218.216,2038.491,0.0,35.965,0.0
5,634056.957,2743.915,0.166,63.786,0.0
6,632584.903,3628.228,0.658,105.286,0.001
7,630721.951,4738.925,1.603,165.221,0.001
8,628370.971,6129.887,3.143,247.927,0.001
9,625413.46,7866.159,5.3,359.409,0.003
10,621694.181,10041.532,8.381,507.567,0.003
11,617039.706,12744.765,12.458,702.414,0.011
12,611240.963,16088.681,18.013,956.488,0.018
13,604023.538,20226.196,25.162,1283.421,0.027
14,595093.273,25302.194,34.541,1703.988,0.047
15,584076.335,31520.445,46.499,2241.426,0.072
16,570575.784,39061.981,61.695,2921.486,0.112
17,554149.09,48120.069,80.566,3777.842,0.162
18,534315.078,58890.561,104.231,4857.151,0.248
19,510616.776,71512.245,133.507,6208.604,0.36
20,482651.346,86046.972,169.376,7893.277,0.546
21,450127.78,102439.592,212.22,9981.18,0.775
22,413006.475,120354.659,263.404,12556.228,1.113
23,405040.713,105833.114,323.744,15718.216,1.587
24,395589.681,95499.242,393.433,19569.805,2.285
25,385063.723,88179.044,473.048,24050.137,3.291
26,373766.739,83000.252,560.63,29137.069,4.623
27,361939.488,79314.518,653.528,34831.281,6.536
28,349763.289,76673.179,749.386,41144.757,9.095
29,337384.076,74720.183,837.186,47973.411,12.328
30,324904.611,73235.065,912.332,55242.713,16.244
31,312417.748,72038.488,973.06,62900.641,20.827
32,299999.07,70987.972,1019.988,70891.621,25.899
33,287710.517,70007.883,1055.911,79176.64,31.499
34,275599.483,69038.464,1081.943,87731.23,37.525
35,263711.546,68022.441,1100.529,96509.906,43.749
36,252082.026,66938.574,1114.095,105505.704,50.181
37,240745.211,65768.434,1123.43,114692.963,56.835
38,229723.126,64492.367,1130.167,124050.123,63.754
39,219039.814,63121.291,1134.237,133554.007,70.909
