 day, S, E, H, R, D
0,638247.581,34.482,0.0,0.0,0.0
1,638203.345,71.074,0.0,0.323,0.0
2,638146.088,116.995,0.0,1.222,0.0
3,638070.481,176.662,0.0,2.916,0.0
4,637970.062,254.706,0.0,5.719,0.0
5,637837.296,356.948,0.015,10.17,0.0
6,637662.423,491.006,0.058,16.81,0.0
7,637431.808,666.688,0.141,26.42,0.001
8,637127.089,898.104,0.257,39.861,0.001
9,636726.886,1201.442,0.448,58.453,0.001
10,636203.767,1596.53,0.713,83.473,0.001
11,635520.153,2111.71,1.063,117.873,0.002
12,634629.538,2779.79,1.574,163.217,0.003
13,633464.137,3653.908,2.245,224.215,0.003
14,631946.349,4790.191,3.12,304.625,0.005
15,629973.855,6263.726,4.312,410.643,0.009
16,627405.718,8180.893,5.908,550.543,0.011
17,624077.01,10660.619,8.037,734.093,0.016
18,619763.714,13867.681,10.756,974.281,0.025
19,614191.954,18002.016,14.265,1290.342,0.036
20,607018.69,23310.982,18.99,1701.37,0.048
21,597812.138,30105.17,25.167,2236.711,0.068
22,586059.018,38744.675,33.083,2931.641,0.09
23,582622.631,38173.723,43.572,3834.393,0.112
24,578203.553,38646.287,57.141,5003.649,0.145
25,572955.194,39902.902,74.541,6419.376,0.19
26,566972.112,41763.53,96.22,8070.462,0.277
27,560314.048,44100.877,123.747,9961.904,0.402
28,553016.878,46837.912,158.593,12109.604,0.586
29,545088.364,49925.749,198.39,14504.23,0.839
30,536538.529,53313.738,241.447,17141.925,1.146
31,527371.942,56967.973,285.663,20025.295,1.565
32,517584.175,60869.741,331.305,23163.99,2.079
33,507173.192,64985.243,377.305,26568.575,2.711
34,496139.091,69302.714,423.229,30250.894,3.527
35,484490.921,73783.899,468.326,34221.852,4.444
36,472221.318,78424.916,512.276,38500.358,5.525
37,459349.069,83190.957,554.788,43099.555,6.791
38,445891.797,88050.579,595.621,48033.437,8.195
39,431884.426,92955.821,634.992,53322.033,9.733
40,417348.804,97879.28,672.226,58979.443,11.505
41,402339.835,102768.781,706.831,65017.71,13.566
42,386905.554,107582.39,739.639,71459.071,15.783
43,371119.642,112241.077,770.231,78303.852,18.324
44,355044.991,116709.579,798.645,85571.4,21.064
45,338754.613,120934.336,824.227,93268.859,24.119
46,322327.661,124866.551,847.936,101402.563,27.275
47,305860.548,128425.48,869.725,109963.989,30.854
48,289447.62,131562.822,888.842,118964.385,34.684
49,273180.404,134228.31,906.052,128395.994,38.712
50,257143.276,136392.006,921.182,138253.775,42.932
51,241418.702,138013.784,934.526,148521.454,47.493
52,226108.979,139056.682,945.969,159188.655,52.389
53,211273.26,139520.885,955.246,170231.122,57.41
54,196988.663,139378.738,963.415,181628.599,62.681
55,183300.434,138659.37,970.143,193343.887,68.353
56,170269.653,137360.906,975.789,205360.874,74.147
57,157919.011,135516.599,980.438,217646.71,80.187
58,146273.389,133150.588,983.563,230148.994,86.266
59,135342.923,130314.059,986.256,242839.024,92.534
60,125136.541,127054.09,988.005,255667.122,98.918
61,115644.884,123411.529,988.914,268599.704,105.56
62,106847.868,119452.431,989.233,281576.858,112.428
63,98731.612,115225.692,987.957,294580.816,119.242
64,91263.455,110786.251,986.583,307550.699,126.083
65,84411.685,106185.603,984.871,320443.969,133.007
66,78137.548,101485.972,982.351,333225.054,139.77
67,72408.066,96728.018,979.439,345863.063,146.531
68,67186.962,91948.565,976.171,358311.884,153.365
69,62435.008,87194.666,972.612,370543.043,160.079
70,58114.199,82498.544,968.092,382527.399,166.664
71,54191.972,77889.727,963.237,394235.607,173.115
72,50635.044,73393.363,958.004,405645.057,179.445
73,47405.981,69039.867,952.574,416735.323,185.698
74,44481.237,64822.089,946.707,427490.575,191.88
75,41830.601,60775.526,940.648,437898.657,197.776
76,39425.074,56898.146,933.559,447939.096,203.423
77,37244.343,53197.453,926.478,457605.811,209.04
78,35266.41,49674.139,919.126,466899.233,214.247
79,33471.252,46332.606,911.88,475816.668,219.477
80,31842.803,43171.587,903.818,484355.339,224.44
81,30361.311,40190.166,895.575,492512.029,229.198
82,29016.127,37380.346,887.337,500293.351,233.883
83,27791.222,34741.957,878.374,507704.864,238.363
84,26675.411,32264.841,869.21,514759.928,242.575
85,25659.181,29947.188,859.805,521462.096,246.651
86,24733.392,27778.019,850.958,527811.679,250.585
87,23888.907,25750.66,841.361,533828.031,254.245
88,23118.038,23856.965,832.064,539519.243,257.859
89,22412.337,22100.733,822.097,544900.741,261.196
90,21765.832,20462.364,812.348,549973.503,264.255
91,21174.453,18937.336,801.989,554763.384,267.179
92,20633.354,17521.573,791.509,559273.621,269.933
93,20137.014,16207.93,780.931,563514.152,272.52
94,19680.341,14987.58,769.936,567504.197,275.098
95,19262.308,13855.439,759.073,571250.153,277.564
96,18878.256,12806.507,748.021,574763.798,279.775
97,18525.115,11835.937,736.539,578061.181,281.964
98,18201.136,10936.724,724.908,581151.692,283.945
99,17902.288,10106.566,713.142,584044.26,285.86
100,17627.764,9335.956,701.649,586753.764,287.643
101,17374.361,8624.445,689.653,589285.908,289.312
102,17140.208,7965.642,677.967,591654.791,290.899
103,16924.898,7356.832,666.42,593867.197,292.359
104,16726.496,6795.523,654.519,595934.018,293.745
105,16543.608,6277.035,642.717,597861.8,295.049
106,16374.583,5796.975,630.858,599660.166,296.276
107,16218.365,5352.531,618.928,601335.742,297.439
108,16074.398,4944.368,607.044,602899.564,298.521
109,15941.208,4565.969,594.752,604358.378,299.575
110,15818.898,4216.672,582.514,605717.386,300.551
111,15705.348,3894.01,570.114,606979.784,301.478
112,15600.827,3596.176,557.766,608155.608,302.351
113,15503.843,3320.523,545.957,609249.83,303.179
114,15413.721,3067.511,533.916,610267.008,303.975
115,15330.973,2833.443,522.074,611214.789,304.679
116,15254.127,2617.004,510.472,612094.525,305.379
117,15183.316,2417.236,498.33,612915.2,306.078
118,15117.494,2233.583,486.484,613677.125,306.735
119,15056.743,2063.657,475.07,614383.316,307.38
120,15000.661,1907.031,463.515,615040.338,307.976
121,14948.853,1762.142,451.905,615652.006,308.562
122,14901.053,1628.115,440.532,616218.785,309.073
123,14856.358,1504.398,429.19,616745.488,309.589
124,14815.101,1390.234,417.878,617234.514,310.046
125,14776.867,1284.866,406.645,617688.798,310.541
126,14741.688,1187.615,395.903,618110.78,310.938
127,14708.919,1097.613,385.018,618504.136,311.351
128,14678.806,1014.572,374.354,618869.494,311.742
129,14650.888,937.726,363.961,619208.437,312.102
130,14625.04,866.622,353.719,619521.441,312.467
131,14600.802,801.278,343.824,619812.298,312.805
132,14578.354,741.216,333.927,620082.18,313.133
133,14557.627,685.391,324.17,620333.074,313.477
134,14538.453,633.651,314.801,620565.32,313.791
135,14520.913,585.576,305.592,620781.767,314.082
136,14504.38,541.14,296.446,620982.388,314.337
137,14489.179,500.119,287.29,621169.734,314.583
138,14475.086,462.094,278.501,621343.404,314.841
139,14462.055,427.223,269.692,621504.257,315.108
140,14450.03,395.002,261.234,621653.289,315.301
141,14438.801,365.379,252.917,621791.781,315.551
142,14428.456,338.01,244.758,621920.698,315.789
143,14418.831,312.236,236.952,622040.712,315.979
144,14409.954,288.653,229.319,622152.338,316.151
145,14401.637,267.055,221.966,622255.506,316.34
146,14393.972,247.225,214.513,622351.517,316.504
147,14387.1,228.23,207.434,622440.525,316.681
148,14380.611,211.16,200.431,622523.437,316.865
149,14374.55,195.393,193.448,622600.172,317.029
150,14368.908,180.852,186.867,622671.552,317.17
151,14363.734,167.41,180.458,622738.174,317.321
152,14358.861,154.914,174.146,622800.346,317.459
153,14354.369,143.378,168.162,622858.006,317.595
154,14350.281,132.486,162.243,622911.485,317.728
155,14346.455,122.639,156.502,622961.571,317.871
156,14343.004,113.568,150.954,623008.213,318.0
157,14339.686,105.159,145.562,623051.729,318.129
158,14336.777,97.122,140.334,623092.216,318.234
