 day, S, E, H, R, D
0,710625.84,38.723,0.0,0.0,0.0
1,710577.217,78.966,0.0,0.345,0.0
2,710516.95,126.579,0.0,1.327,0.0
3,710439.747,186.218,0.0,3.266,0.0
4,710339.453,263.015,0.0,6.536,0.0
5,710209.078,361.859,0.02,11.403,0.0
6,710039.627,489.509,0.073,18.466,0.0
7,709818.95,655.388,0.161,28.669,0.0
8,709532.855,869.219,0.296,42.375,0.001
9,709159.681,1148.346,0.494,61.335,0.001
10,708675.08,1509.844,0.766,86.634,0.002
11,708044.834,1980.403,1.143,120.566,0.011
12,707227.138,2588.559,1.697,164.745,0.016
13,706165.876,3377.288,2.413,223.573,0.029
14,704788.724,4400.65,3.372,300.238,0.039
15,702999.635,5730.24,4.707,400.753,0.046
16,700678.184,7454.976,6.332,531.481,0.069
17,697673.383,9685.426,8.512,702.364,0.094
18,693786.965,12565.742,11.355,925.208,0.123
19,688766.819,16282.651,15.056,1213.715,0.169
20,682298.539,21064.079,19.882,1589.986,0.229
21,673979.311,27201.259,26.105,2079.704,0.313
22,663342.499,35021.31,34.331,2714.268,0.44
23,660350.184,34392.448,44.699,3534.193,0.642
24,656508.606,34679.31,58.115,4595.278,0.886
25,651935.374,35664.943,75.141,5873.966,1.224
26,646712.284,37202.441,96.811,7366.276,1.714
27,640887.381,39178.538,124.466,9071.237,2.442
28,634490.024,41526.636,159.057,11003.636,3.451
29,627530.595,44195.522,198.701,13153.521,4.925
30,619999.411,47154.864,241.009,15512.581,6.779
31,611902.703,50375.666,285.535,18084.755,9.223
32,603225.687,53845.945,330.81,20879.595,12.239
33,593967.037,57542.005,376.278,23907.484,15.876
34,584101.601,61458.687,421.041,27175.227,20.409
35,573634.679,65567.855,465.176,30699.958,25.878
36,562553.696,69870.73,507.8,34497.107,32.213
37,550848.328,74350.404,548.849,38573.684,39.461
38,538530.354,78982.897,588.351,42956.171,47.676
39,525602.27,83749.565,625.349,47650.049,57.113
