 day, S, E, H, R, D
0,710085.757,384.183,0.0,0.0,0.0
1,709264.356,875.526,0.0,4.172,0.0
2,708060.286,1580.496,0.0,14.951,0.0
3,706291.257,2611.843,0.0,35.758,0.0
4,703689.923,4123.043,0.0,70.846,0.0
5,699867.288,6339.311,0.006,127.475,0.0
6,694268.37,9578.094,0.078,215.66,0.0
7,686078.015,14299.508,0.232,349.917,0.0
8,674162.385,21142.664,0.601,552.905,0.002
9,656934.389,30967.431,1.267,858.16,0.028
10,632320.504,44821.037,2.47,1310.896,0.079
11,597665.045,63999.829,4.302,1976.356,0.168
12,550083.673,89565.935,7.197,2952.385,0.327
13,486935.14,121980.049,11.338,4367.89,0.619
14,407357.456,159773.727,17.945,6398.2,1.12
15,314181.596,198298.092,27.289,9261.833,1.955
16,215988.544,228693.521,41.393,13215.495,3.149
17,126724.62,239813.916,61.15,18517.963,5.025
18,60284.916,224325.662,89.698,25364.604,7.869
19,22144.15,185860.588,128.283,33848.144,12.363
20,6120.59,138419.491,180.946,43865.992,19.25
21,1307.941,95983.075,249.001,55210.114,29.492
22,234.74,64289.514,332.467,67621.798,45.071
23,188.931,42377.813,426.337,80932.199,68.353
24,151.756,27951.08,525.665,95069.402,102.193
25,122.442,18438.974,618.322,110018.756,149.427
26,99.491,12166.211,695.515,125814.621,212.656
27,81.419,8030.683,755.237,142442.058,292.353
28,67.326,5300.967,796.071,159860.399,389.059
29,56.253,3504.6,823.322,178006.015,501.054
30,47.192,2317.607,839.394,196754.228,626.886
31,40.013,1533.227,847.247,215953.286,764.076
32,34.062,1017.097,848.648,235429.598,910.067
33,29.546,673.737,848.721,255027.217,1062.111
34,25.634,448.387,841.972,274581.158,1218.976
35,22.499,298.589,835.423,293952.937,1377.853
36,19.902,199.102,825.287,313002.658,1536.557
37,17.654,133.204,816.542,331617.822,1693.487
38,15.777,89.321,803.481,349721.709,1847.623
39,14.157,60.614,792.24,367249.632,1998.125
40,12.852,41.387,779.198,384150.317,2143.912
41,11.673,28.402,766.787,400378.615,2283.65
42,10.653,19.606,753.031,415920.017,2417.265
43,9.792,13.745,740.685,430773.047,2544.943
44,9.09,9.85,728.447,444937.691,2666.477
45,8.444,7.143,713.631,458423.363,2782.07
46,7.873,5.271,702.008,471250.973,2890.872
47,7.38,3.982,687.129,483432.339,2994.069
48,6.925,3.139,673.47,494988.923,3091.424
49,6.505,2.526,659.875,505958.575,3183.825
50,6.114,2.089,647.273,516361.979,3270.884
51,5.786,1.712,634.104,526210.358,3352.715
52,5.481,1.475,619.7,535539.325,3430.039
53,5.217,1.256,606.939,544379.865,3503.055
54,4.988,1.075,592.749,552754.39,3572.063
55,4.783,0.941,578.357,560679.343,3636.757
56,4.627,0.761,564.946,568190.139,3697.145
57,4.446,0.7,551.834,575304.262,3754.276
58,4.276,0.646,536.67,582035.258,3808.496
59,4.137,0.581,521.331,588411.757,3859.459
60,4.014,0.53,506.568,594449.058,3907.222
61,3.885,0.484,491.404,600169.613,3952.067
62,3.783,0.455,476.427,605586.497,3994.205
63,3.673,0.423,461.859,610716.538,4034.034
64,3.584,0.374,448.064,615573.65,4071.444
65,3.49,0.366,433.701,620176.324,4106.56
