 day, S, E, H, R, D
0,600941.873,107.843,0.0,0.0,0.0
1,600797.607,228.43,0.0,1.137,0.0
2,600608.274,381.964,0.0,4.425,0.0
3,600350.289,588.243,0.0,10.586,0.0
4,599986.066,879.555,0.0,21.046,0.0
5,599468.509,1294.546,0.0,37.079,0.0
6,598719.021,1898.957,0.003,60.748,0.0
7,597621.969,2788.994,0.012,95.685,0.0
8,596006.638,4106.277,0.023,146.014,0.002
9,593613.906,6065.108,0.085,219.588,0.004
10,590049.974,8994.887,0.178,325.341,0.014
11,584737.364,13371.393,0.306,479.771,0.032
12,576839.654,19883.806,0.442,705.73,0.065
13,565143.311,29527.859,0.709,1037.624,0.111
14,547983.568,43646.788,0.991,1526.836,0.197
15,523133.827,64008.118,1.47,2249.819,0.298
16,487928.766,92636.477,2.196,3315.235,0.465
17,439714.368,131338.226,3.1,4885.115,0.708
18,376909.053,180656.443,4.283,7179.517,1.081
19,300807.539,238217.228,6.245,10498.1,1.656
20,217542.906,297042.064,8.843,15204.744,2.537
21,138268.596,345838.247,12.588,21708.159,3.775
22,75081.035,373543.86,18.399,30394.125,5.578
23,43928.591,366386.712,26.171,41508.451,8.328
24,23168.386,349571.248,36.917,55085.892,12.525
25,11187.028,325692.912,51.414,70832.152,18.642
26,5040.96,298422.645,69.458,88381.056,27.782
27,2163.735,270687.944,90.345,107365.403,40.916
28,901.26,244180.641,113.978,127410.93,59.488
29,371.46,219663.037,138.206,148193.953,84.277
30,154.381,197356.785,161.706,169413.093,116.494
31,64.937,177199.612,184.123,190813.025,156.394
32,28.464,159059.534,203.672,212191.285,204.281
33,12.875,142758.269,219.572,233370.134,259.754
34,6.067,128120.303,234.448,254184.895,321.265
35,3.106,114989.541,246.148,274515.215,388.047
36,1.681,103190.932,253.859,294250.635,459.461
37,0.953,92612.324,262.151,313318.998,533.967
38,0.587,83109.793,267.618,331652.239,610.914
39,0.378,74588.832,270.288,349211.266,689.507
40,0.26,66938.035,272.362,365965.104,768.561
41,0.178,60076.05,273.761,381889.746,846.899
42,0.113,53913.945,271.672,396992.201,925.051
43,0.09,48382.162,270.184,411270.781,1001.564
44,0.07,43422.161,267.151,424735.193,1076.053
45,0.051,38969.08,263.888,437405.598,1148.145
46,0.036,34972.343,257.666,449307.271,1218.244
47,0.029,31387.556,252.779,460456.126,1284.95
48,0.022,28167.12,246.809,470882.808,1349.021
49,0.021,25279.12,241.727,480625.633,1410.235
50,0.017,22682.149,234.371,489711.403,1468.83
51,0.011,20355.556,226.411,498171.175,1524.519
52,0.01,18266.59,220.304,506047.535,1576.528
53,0.01,16393.295,212.456,513362.197,1626.459
54,0.009,14710.311,204.522,520142.651,1673.295
55,0.008,13202.264,196.427,526428.973,1717.443
56,0.007,11847.535,188.512,532255.513,1758.787
57,0.007,10631.399,180.7,537642.532,1797.98
58,0.007,9541.786,173.096,542625.689,1834.69
59,0.005,8564.018,164.942,547225.7,1869.038
60,0.004,7685.907,156.801,551470.881,1900.907
61,0.003,6896.395,149.437,555388.789,1930.423
62,0.003,6187.758,140.993,558995.244,1958.518
63,0.003,5552.806,133.373,562319.583,1984.291
64,0.003,4983.992,126.453,565380.873,2008.033
65,0.003,4472.993,119.18,568196.843,2030.106
66,0.002,4012.664,111.944,570785.482,2050.917
67,0.002,3601.382,105.328,573164.196,2070.09
68,0.002,3232.13,99.255,575350.003,2087.712
69,0.002,2900.122,92.465,577355.357,2104.314
70,0.002,2602.251,86.784,579192.863,2119.697
71,0.002,2334.321,81.18,580880.192,2133.796
72,0.001,2093.673,75.434,582427.267,2147.213
73,0.001,1878.555,70.996,583842.645,2159.248
74,0.001,1685.705,66.721,585142.516,2170.485
75,0.001,1513.24,61.869,586328.785,2180.931
76,0.001,1357.977,57.771,587416.347,2190.492
77,0.001,1218.838,52.65,588410.889,2199.532
78,0.001,1093.847,49.337,589320.174,2207.592
79,0.001,981.767,45.48,590150.657,2215.219
80,0.001,880.386,42.468,590910.129,2222.22
81,0.001,790.306,39.264,591606.46,2228.805
82,0.001,708.937,35.9,592241.598,2234.812
83,0.001,636.012,33.29,592822.628,2240.152
84,0.001,570.289,30.635,593352.586,2245.056
85,0.001,512.064,28.75,593835.011,2249.449
86,0.001,459.372,26.603,594275.326,2253.661
87,0.001,411.649,24.255,594677.38,2257.502
88,0.001,369.464,22.332,595044.811,2261.069
89,0.001,331.563,20.84,595378.485,2264.212
90,0.001,297.953,19.184,595682.678,2267.157
91,0.001,267.114,17.637,595961.292,2269.869
92,0.001,239.782,16.004,596214.273,2272.423
93,0.001,215.306,14.916,596444.832,2274.64
94,0.001,193.329,13.703,596654.861,2276.704
95,0.001,173.376,12.564,596846.116,2278.533
96,0.001,155.743,11.639,597020.5,2280.264
97,0.001,139.783,10.89,597179.418,2281.874
98,0.001,125.431,10.055,597324.446,2283.406
99,0.001,112.553,9.111,597456.155,2284.729
100,0.001,101.086,8.358,597575.634,2285.922
101,0.001,90.801,7.74,597684.471,2287.059
102,0.001,81.599,7.11,597782.918,2288.095
103,0.001,73.253,6.297,597872.653,2289.134
104,0.001,65.761,5.951,597954.134,2289.97
105,0.001,59.194,5.667,598028.919,2290.77
106,0.001,53.131,5.055,598096.372,2291.551
107,0.001,47.736,4.735,598157.913,2292.206
108,0.001,42.846,4.282,598213.782,2292.789
109,0.001,38.435,3.947,598264.439,2293.361
110,0.001,34.513,3.71,598310.295,2293.892
111,0.001,30.982,3.321,598352.007,2294.339
112,0.001,27.922,3.089,598390.112,2294.757
113,0.001,25.057,2.953,598424.584,2295.156
114,0.001,22.42,2.731,598455.936,2295.52
115,0.001,20.106,2.449,598484.312,2295.84
116,0.001,18.067,2.19,598510.249,2296.152
117,0.001,16.223,2.091,598533.493,2296.431
118,0.001,14.541,1.984,598554.882,2296.644
119,0.001,13.062,1.786,598574.142,2296.887
120,0.001,11.682,1.647,598591.582,2297.111
121,0.001,10.504,1.434,598607.532,2297.327
122,0.001,9.463,1.3,598621.924,2297.509
123,0.001,8.53,1.227,598634.969,2297.653
124,0.001,7.661,1.105,598646.78,2297.802
125,0.001,6.891,1.042,598657.637,2297.922
126,0.001,6.227,0.998,598667.411,2298.047
