 day, S, E, H, R, D
0,664990.042,416.561,0.0,0.0,0.0
1,664441.941,880.855,0.0,0.958,0.0
2,663736.427,1458.026,0.0,3.598,0.0
3,662804.387,2206.095,0.0,8.708,0.0
4,661561.979,3193.27,0.0,17.445,0.0
5,659906.854,4499.098,0.06,31.012,0.0
6,657701.387,6230.194,0.493,53.878,0.0
7,654768.838,8521.163,1.521,90.466,0.001
8,650881.576,11548.396,3.477,145.982,0.003
9,645736.029,15544.11,6.707,226.828,0.009
10,638942.686,20803.981,11.545,343.125,0.027
11,630016.214,27695.409,18.296,504.748,0.052
12,618350.863,36663.253,27.742,728.388,0.091
13,603178.594,48280.24,40.413,1033.355,0.148
14,583628.643,63165.891,57.662,1445.592,0.229
15,558712.026,81989.265,80.782,2002.386,0.356
16,527392.803,105414.978,111.017,2745.635,0.551
17,488754.64,133919.691,150.752,3732.195,0.814
18,442267.743,167546.444,201.494,5034.956,1.211
19,388056.515,205673.149,265.619,6747.422,1.809
20,327344.031,246656.745,345.485,8979.39,2.635
21,262777.683,287580.699,442.295,11869.17,3.862
22,198465.981,324321.613,555.113,15574.702,5.783
23,184225.356,307492.546,682.636,20269.318,8.578
24,168416.892,293849.758,821.046,26156.356,12.648
25,152031.519,282078.516,958.145,33342.985,18.605
26,135814.319,271263.595,1084.931,41966.645,26.808
27,120278.183,260815.568,1191.021,52181.624,37.63
28,105779.785,250321.545,1270.059,64114.529,52.145
29,92526.532,239586.936,1320.056,77742.322,70.014
30,80602.743,228553.897,1348.019,92924.783,90.895
31,70024.767,217235.708,1361.829,109422.251,114.456
32,60745.959,205699.181,1367.997,126993.643,139.941
33,52667.608,194071.475,1368.586,145415.395,166.937
34,45688.442,182461.765,1364.065,164485.196,195.074
35,39698.166,170974.094,1358.764,184004.106,224.286
36,34566.804,159724.632,1349.129,203798.81,254.265
37,30190.66,148805.378,1339.118,223731.567,284.68
38,26466.051,138279.366,1324.999,243643.682,314.933
39,23291.88,128208.835,1311.131,263433.536,345.246
40,20593.997,118617.901,1295.157,283014.632,375.266
41,18293.66,109556.328,1280.077,302264.652,404.916
42,16331.336,101023.069,1263.667,321122.773,433.669
43,14656.944,93014.439,1247.932,339484.487,461.947
44,13220.479,85537.123,1231.229,357335.953,489.324
45,11986.057,78576.574,1212.971,374602.567,515.832
46,10924.811,72111.963,1196.293,391250.186,541.16
47,10008.225,66116.993,1179.545,407254.107,565.755
48,9215.072,60577.171,1163.106,422601.471,589.438
49,8524.979,55469.93,1146.68,437288.916,611.777
50,7925.152,50755.925,1129.549,451273.917,633.0
51,7400.257,46418.791,1113.648,464593.41,653.097
52,6942.066,42429.147,1097.687,477246.893,672.334
53,6538.71,38771.727,1082.587,489238.034,690.513
54,6182.322,35412.333,1066.719,500581.294,707.477
55,5868.377,32334.281,1050.624,511299.648,723.609
56,5590.604,29511.508,1034.575,521396.972,738.767
57,5343.491,26928.557,1019.6,530903.753,752.73
58,5122.937,24569.386,1004.398,539838.476,766.237
59,4926.336,22413.335,988.608,548235.597,778.597
60,4750.905,20442.213,974.008,556096.234,790.162
61,4593.519,18641.963,959.129,563473.618,801.161
62,4451.99,16997.985,943.525,570375.44,811.386
63,4325.362,15494.725,928.272,576824.754,820.692
64,4211.167,14124.577,912.727,582854.309,829.553
65,4108.077,12872.98,897.457,588475.585,837.774
66,4015.345,11731.751,882.522,593715.692,845.431
67,3931.859,10691.801,867.023,598606.401,852.407
68,3855.715,9743.834,851.436,603163.245,858.901
69,3786.587,8879.881,834.938,607393.695,864.869
70,3724.408,8090.155,818.307,611337.584,870.458
71,3667.56,7370.982,802.02,615000.02,875.534
72,3616.365,6716.118,785.251,618402.346,880.419
73,3569.895,6119.442,768.378,621566.626,884.97
74,3527.328,5575.968,751.672,624501.649,889.148
75,3488.649,5080.47,733.642,627226.857,893.125
76,3453.182,4630.745,716.622,629755.879,896.62
77,3421.05,4219.097,699.408,632101.288,900.009
78,3391.533,3843.677,680.892,634274.832,903.115
79,3364.765,3502.03,662.325,636292.303,906.069
80,3340.38,3191.305,644.183,638159.6,908.808
81,3317.94,2907.519,625.537,639891.313,911.222
82,3297.612,2650.466,607.241,641496.776,913.577
83,3279.029,2414.6,589.094,642982.91,915.694
84,3262.011,2200.981,570.487,644356.161,917.69
85,3246.435,2005.149,552.094,645629.48,919.475
86,3232.074,1828.093,533.541,646808.023,921.196
87,3219.077,1666.033,514.68,647899.512,922.863
88,3207.209,1518.357,496.17,648908.334,924.366
89,3196.27,1384.104,477.775,649842.909,925.846
90,3186.166,1261.496,460.104,650707.697,927.135
91,3177.002,1150.281,441.856,651509.906,928.347
92,3168.593,1048.701,423.924,652250.219,929.492
93,3160.916,956.157,406.625,652934.477,930.592
94,3153.875,871.445,389.445,653570.024,931.559
95,3147.336,794.366,372.359,654156.713,932.499
96,3141.457,724.577,355.993,654699.656,933.408
97,3136.035,660.867,340.04,655203.254,934.231
98,3131.055,602.914,324.284,655667.179,935.031
99,3126.494,549.409,308.466,656097.897,935.758
100,3122.393,500.803,293.375,656497.573,936.457
101,3118.617,456.581,279.122,656864.432,937.039
102,3115.005,416.492,265.08,657205.682,937.586
103,3111.714,380.036,251.24,657521.144,938.139
104,3108.698,346.841,238.229,657812.537,938.641
105,3105.997,316.022,225.531,658083.462,939.117
106,3103.546,288.103,213.596,658333.276,939.572
107,3101.184,263.151,202.03,658564.889,939.985
108,3099.13,240.04,190.99,658779.249,940.386
109,3097.228,219.166,180.034,658978.195,940.761
110,3095.417,199.911,169.766,659160.796,941.12
111,3093.832,182.37,159.827,659329.877,941.451
112,3092.389,166.106,150.29,659486.945,941.716
113,3091.032,151.669,141.392,659631.85,941.999
114,3089.811,138.441,132.73,659765.52,942.279
115,3088.74,126.16,124.625,659889.851,942.534
116,3087.687,115.199,116.753,660005.025,942.76
117,3086.732,105.126,109.43,660111.289,942.973
118,3085.873,96.078,102.511,660209.51,943.222
119,3085.08,87.798,95.93,660300.41,943.416
120,3084.33,80.224,89.635,660385.248,943.596
121,3083.702,73.237,83.812,660463.096,943.786
122,3083.042,67.003,78.252,660534.67,943.929
123,3082.425,61.188,73.251,660601.2,944.077
124,3081.88,55.852,68.299,660663.642,944.191
125,3081.39,51.083,63.463,660720.724,944.318
126,3080.981,46.554,59.179,660773.372,944.454
127,3080.571,42.444,54.938,660822.573,944.567
128,3080.181,38.8,51.131,660867.794,944.682
129,3079.813,35.387,47.47,660909.67,944.774
130,3079.501,32.233,44.243,660948.335,944.862
131,3079.203,29.416,41.01,660984.117,944.954
132,3078.917,26.82,37.975,661017.217,945.017
133,3078.671,24.564,35.273,661047.784,945.074
134,3078.437,22.514,32.793,661076.185,945.139
135,3078.209,20.582,30.534,661102.254,945.195
136,3078.034,18.814,28.211,661126.641,945.255
137,3077.861,17.167,26.078,661149.367,945.308
138,3077.701,15.618,24.238,661170.254,945.368
139,3077.571,14.25,22.463,661189.444,945.401
140,3077.43,12.968,20.702,661207.336,945.44
141,3077.298,11.85,19.242,661223.775,945.465
142,3077.174,10.823,17.783,661239.048,945.496
143,3077.05,9.919,16.499,661253.11,945.529
144,3076.959,9.098,15.223,661266.195,945.56
145,3076.848,8.34,14.104,661278.205,945.594
146,3076.758,7.646,13.03,661289.262,945.631
147,3076.684,6.982,12.062,661299.449,945.656
148,3076.599,6.403,11.215,661308.878,945.683
149,3076.544,5.827,10.372,661317.636,945.697
150,3076.486,5.324,9.547,661325.914,945.724
151,3076.441,4.86,8.787,661333.537,945.737
152,3076.401,4.419,8.087,661340.699,945.757
153,3076.359,4.002,7.425,661347.234,945.77
154,3076.324,3.643,6.861,661353.218,945.783
155,3076.287,3.346,6.342,661358.846,945.794
156,3076.245,3.075,5.866,661363.918,945.809
157,3076.215,2.798,5.434,661368.775,945.818
158,3076.199,2.541,5.038,661373.333,945.832
159,3076.174,2.322,4.686,661377.462,945.84
160,3076.148,2.139,4.358,661381.073,945.848
161,3076.129,1.945,4.005,661384.623,945.86
162,3076.116,1.799,3.669,661387.906,945.864
163,3076.099,1.644,3.38,661390.888,945.87
164,3076.078,1.508,3.125,661393.823,945.873
165,3076.056,1.372,2.869,661396.503,945.88
166,3076.042,1.246,2.633,661398.855,945.886
167,3076.027,1.158,2.387,661401.057,945.891
168,3076.019,1.065,2.218,661403.158,945.896
169,3076.003,0.985,2.03,661405.134,945.902
170,3075.994,0.91,1.836,661406.926,945.903
171,3075.98,0.82,1.699,661408.55,945.907
172,3075.97,0.761,1.577,661410.012,945.911
173,3075.965,0.694,1.426,661411.507,945.917
174,3075.958,0.638,1.302,661412.828,945.921
175,3075.951,0.588,1.2,661414.028,945.923
176,3075.943,0.543,1.112,661415.149,945.925
177,3075.933,0.499,1.031,661416.208,945.927
178,3075.928,0.462,0.957,661417.202,945.931
179,3075.928,0.419,0.875,661418.092,945.936
180,3075.927,0.386,0.82,661418.954,945.936
181,3075.924,0.349,0.764,661419.672,945.937
182,3075.92,0.311,0.705,661420.342,945.939
183,3075.914,0.282,0.639,661420.972,945.94
184,3075.909,0.254,0.586,661421.587,945.94
185,3075.906,0.231,0.54,661422.154,945.941
186,3075.902,0.209,0.5,661422.675,945.941
187,3075.899,0.195,0.46,661423.149,945.941
188,3075.895,0.184,0.426,661423.598,945.943
189,3075.895,0.171,0.406,661423.994,945.944
190,3075.893,0.161,0.381,661424.357,945.944
191,3075.89,0.153,0.354,661424.694,945.944
192,3075.887,0.139,0.336,661425.011,945.944
193,3075.885,0.131,0.309,661425.31,945.947
194,3075.884,0.124,0.284,661425.584,945.948
195,3075.882,0.12,0.267,661425.871,945.948
196,3075.88,0.114,0.242,661426.132,945.949
197,3075.879,0.108,0.212,661426.373,945.95
198,3075.879,0.1,0.194,661426.567,945.95
