 day, S, E, H, R, D
0,637843.96,399.854,0.0,0.0,0.0
1,637310.721,852.502,0.0,0.891,0.0
2,636614.317,1425.232,0.0,3.356,0.0
3,635681.6,2179.274,0.0,8.064,0.0
4,634424.138,3185.523,0.0,16.155,0.0
5,632736.726,4526.215,0.061,29.246,0.0
6,630467.569,6320.38,0.466,51.445,0.0
7,627430.757,8710.413,1.423,86.476,0.002
8,623383.469,11880.183,3.223,140.78,0.005
9,618005.341,16078.399,6.195,221.298,0.015
10,610885.782,21615.426,10.866,337.211,0.03
11,601496.749,28893.914,17.46,500.203,0.066
12,589209.625,38371.338,26.448,726.398,0.095
13,573231.456,50633.921,39.133,1037.395,0.141
14,552650.234,66321.753,56.4,1460.526,0.226
15,526467.185,86111.327,79.327,2030.76,0.349
16,493668.319,110623.685,109.609,2796.645,0.559
17,453448.867,140211.295,148.857,3819.564,0.81
18,405425.485,174773.654,200.151,5175.67,1.197
19,350086.542,213348.543,264.612,6961.243,1.802
20,289118.609,253855.734,345.412,9285.694,2.665
21,225671.55,292970.036,443.727,12297.713,3.958
22,164240.876,326321.571,559.298,16160.81,5.907
23,148207.485,311094.878,690.481,21050.338,8.754
24,130957.29,298539.938,830.897,27164.221,12.977
25,113720.185,287190.268,970.515,34615.494,19.077
26,97322.044,276080.024,1100.112,43547.024,27.611
27,82310.578,264644.397,1207.801,54093.569,39.024
28,68956.997,252657.303,1286.02,66380.026,53.75
29,57349.729,240058.757,1334.394,80365.006,72.192
30,47435.114,226972.948,1360.392,95906.429,93.635
31,39107.821,213548.022,1371.58,112762.534,117.673
32,32193.311,200005.301,1376.429,130687.196,143.757
33,26499.941,186538.582,1375.768,149452.732,171.354
34,21852.544,173316.658,1369.87,168842.14,200.261
35,18063.081,160514.644,1362.093,188648.239,229.956
36,14995.438,148209.036,1351.051,208684.277,260.73
37,12507.127,136503.302,1337.975,228802.462,291.227
38,10493.018,125434.446,1323.916,248853.346,322.035
39,8857.614,115054.996,1307.793,268692.993,352.286
40,7526.346,105361.267,1290.721,288220.319,382.212
41,6441.897,96354.783,1272.723,307335.719,411.489
42,5553.179,88014.252,1253.852,325963.836,440.182
43,4821.648,80314.235,1234.572,344007.018,467.894
44,4220.198,73224.26,1213.912,361442.088,494.666
45,3719.273,66712.718,1193.237,378213.71,520.665
46,3301.696,60742.52,1172.972,394278.99,545.456
47,2951.122,55272.868,1152.568,409641.796,568.988
48,2657.605,50272.728,1131.768,424287.858,591.261
49,2408.264,45706.893,1110.275,438209.3,612.495
50,2195.914,41540.079,1089.694,451411.688,632.629
51,2014.748,37740.549,1068.517,463896.684,651.503
52,1859.212,34281.346,1048.204,475682.057,669.142
53,1725.919,31127.81,1027.281,486780.74,685.994
54,1610.196,28260.476,1006.815,497234.205,701.731
55,1509.808,25655.006,987.555,507041.375,716.269
56,1422.052,23283.761,967.728,516241.81,730.048
57,1345.18,21128.98,947.594,524849.586,743.324
58,1277.288,19170.318,929.006,532900.277,755.384
59,1217.694,17392.811,909.714,540426.05,766.559
60,1165.504,15778.249,890.805,547451.37,776.711
61,1118.744,14311.982,872.141,553995.131,786.367
62,1077.322,12982.5,853.366,560087.866,795.337
63,1040.758,11777.214,834.74,565766.948,803.719
64,1008.042,10681.086,816.768,571043.365,811.459
65,978.78,9686.119,798.498,575946.304,818.624
66,952.425,8784.514,780.889,580497.34,825.391
67,928.962,7965.745,762.98,584719.28,831.446
68,907.68,7224.603,744.301,588639.357,837.196
69,888.546,6551.207,726.595,592272.565,842.393
70,871.093,5938.906,709.117,595637.606,847.299
71,855.591,5384.818,691.693,598756.091,851.805
72,841.55,4881.829,673.611,601644.222,855.908
73,828.739,4427.195,655.312,604313.436,859.747
74,817.085,4014.39,637.613,606783.389,863.196
75,806.487,3640.652,620.364,609071.494,866.412
76,796.777,3303.02,602.396,611179.768,869.407
77,788.166,2995.578,584.496,613131.655,872.215
78,780.305,2716.893,567.034,614935.244,874.698
79,773.299,2463.753,549.383,616604.259,877.065
80,766.737,2234.067,532.341,618145.398,879.212
81,760.777,2025.896,514.413,619570.754,881.324
82,755.272,1838.065,497.25,620884.685,883.153
83,750.485,1666.465,479.749,622096.477,884.902
84,746.174,1510.833,462.54,623215.983,886.533
85,742.114,1369.993,445.273,624249.281,887.907
86,738.418,1243.136,428.422,625205.568,889.31
87,735.032,1127.777,411.968,626088.181,890.618
88,732.019,1022.867,396.074,626899.791,891.803
89,729.191,927.643,379.596,627650.989,892.88
90,726.528,841.532,363.931,628346.177,893.963
91,724.2,763.303,348.833,628984.982,894.859
92,722.172,691.852,333.249,629574.961,895.755
93,720.197,627.773,318.529,630119.945,896.647
94,718.371,569.313,303.526,630623.206,897.42
95,716.806,516.374,289.177,631087.626,898.174
96,715.333,468.305,275.139,631515.817,898.817
97,713.977,424.529,261.247,631911.946,899.456
98,712.754,384.952,247.976,632277.585,900.061
99,711.648,349.194,235.162,632614.367,900.606
100,710.59,316.528,223.027,632924.022,901.149
101,709.661,286.996,210.957,633212.706,901.63
102,708.806,260.089,199.921,633478.325,902.063
103,708.049,235.98,188.956,633723.855,902.505
104,707.354,214.008,178.493,633949.874,902.924
105,706.683,194.116,168.273,634158.281,903.277
106,706.118,176.158,158.519,634349.889,903.624
107,705.552,159.945,149.411,634528.043,903.956
108,705.083,144.956,140.437,634692.265,904.277
109,704.618,131.558,132.236,634843.644,904.564
110,704.215,119.371,124.059,634984.072,904.803
111,703.817,108.446,116.616,635113.049,905.022
112,703.448,98.393,109.404,635232.383,905.239
113,703.134,89.289,102.651,635343.195,905.466
114,702.828,81.064,96.019,635444.851,905.649
115,702.547,73.604,89.992,635538.968,905.831
116,702.288,66.733,84.164,635626.183,906.0
