 day, S, E, H, R, D
0,710313.987,327.435,0.0,0.0,0.0
1,709872.203,716.205,0.0,3.581,0.0
2,709266.611,1238.319,0.0,13.387,0.0
3,708425.658,1954.868,0.0,32.534,0.0
4,707248.682,2951.472,0.0,64.314,0.0
5,705599.584,4342.2,0.002,114.116,0.0
6,703286.796,6288.417,0.005,188.033,0.0
7,700047.607,9010.822,0.037,297.038,0.0
8,695513.458,12815.028,0.089,454.142,0.001
9,689184.517,18118.718,0.19,680.944,0.001
10,680377.17,25487.433,0.379,1000.963,0.004
11,668172.888,35677.592,0.666,1453.604,0.018
12,651379.521,49665.056,1.105,2092.318,0.046
13,628480.631,68671.246,1.705,2986.555,0.068
14,597695.943,94076.935,2.677,4236.734,0.129
15,557059.328,127357.217,4.015,5972.632,0.223
16,504830.064,169637.261,5.89,8376.887,0.357
17,440112.288,221107.497,8.611,11669.75,0.546
18,363814.636,280153.739,12.381,16129.286,0.857
19,279857.346,342259.3,17.59,22087.605,1.319
20,195606.631,399820.578,24.749,29893.02,1.936
21,120706.901,443532.967,34.799,39870.129,2.856
22,63711.874,465948.453,48.605,52260.806,4.095
23,56624.795,436713.116,67.041,67114.457,5.922
24,49302.978,409995.354,90.922,84282.242,8.527
25,42216.367,385123.923,122.885,103117.612,12.089
26,35675.063,361649.032,162.304,123137.111,17.234
27,29834.286,339301.526,210.594,143957.117,24.26
28,24760.674,317927.46,266.333,165297.28,34.27
29,20432.581,297475.807,328.373,186952.632,47.808
30,16801.779,277915.946,392.092,208728.952,65.609
31,13793.879,259255.361,453.791,230499.466,88.721
32,11319.618,241517.306,512.035,252167.619,117.375
33,9303.736,224706.666,560.757,273619.886,152.702
34,7667.444,208819.758,601.101,294772.782,193.774
35,6343.56,193859.29,632.09,315545.172,240.586
36,5270.051,179821.937,655.256,335887.969,293.018
37,4404.493,166665.54,672.677,355728.813,349.787
38,3702.65,154375.776,684.68,374992.126,410.069
39,3133.346,142906.093,691.822,393665.268,473.657
40,2669.35,132230.582,695.813,411694.807,539.19
41,2289.382,122304.048,696.081,429055.918,605.86
42,1978.946,113076.077,694.905,445722.454,673.708
43,1721.874,104518.769,691.956,461687.811,741.971
44,1510.189,96583.901,686.835,476945.588,810.165
45,1334.008,89233.864,680.242,491477.95,877.92
46,1185.706,82420.781,674.301,505298.695,944.422
47,1060.547,76124.597,664.197,518411.048,1009.888
48,955.694,70293.056,654.023,530836.125,1073.331
49,866.165,64903.651,643.282,542583.285,1135.209
50,789.582,59921.181,632.585,553671.262,1194.716
51,724.757,55317.853,619.896,564122.14,1252.481
52,668.391,51060.282,609.268,573953.194,1307.743
53,620.095,47127.579,597.164,583199.651,1360.351
54,577.939,43495.131,582.988,591873.893,1410.793
55,541.28,40141.796,569.041,600005.283,1458.796
56,508.975,37043.894,555.433,607616.351,1504.918
57,480.8,34184.44,542.589,614740.51,1548.578
58,455.941,31544.058,527.635,621396.395,1590.35
59,434.099,29107.527,513.426,627620.108,1629.329
60,414.426,26858.623,498.234,633418.337,1666.123
61,397.267,24781.608,483.611,638826.434,1700.79
62,381.845,22864.743,468.315,643868.746,1733.646
63,368.038,21093.817,453.766,648562.345,1764.408
64,355.722,19460.916,437.929,652932.209,1793.461
65,344.683,17954.953,422.914,656994.958,1820.765
66,334.806,16565.468,408.594,660768.39,1846.518
67,325.9,15282.995,393.261,664277.146,1870.345
68,317.825,14100.182,378.273,667537.531,1892.854
69,310.477,13008.962,363.733,670563.361,1913.954
70,303.85,12002.137,348.505,673369.799,1933.692
71,297.707,11073.153,334.373,675976.434,1952.249
72,292.334,10214.853,319.526,678390.119,1969.671
73,287.381,9424.295,305.249,680627.37,1986.014
74,282.812,8694.446,291.154,682702.179,2001.249
75,278.808,8019.44,278.031,684626.421,2015.213
76,275.022,7398.05,264.869,686407.86,2028.266
77,271.668,6824.541,252.225,688059.562,2040.396
78,268.484,6296.685,239.05,689585.343,2051.914
79,265.647,5809.349,226.952,690997.185,2062.453
80,263.084,5358.349,215.535,692302.017,2072.478
81,260.537,4943.228,203.592,693511.901,2081.837
82,258.282,4559.876,193.19,694628.732,2090.315
83,256.253,4206.093,182.069,695664.738,2098.376
84,254.333,3880.691,171.93,696621.988,2106.044
85,252.665,3579.494,161.592,697509.287,2113.007
86,251.079,3302.211,152.307,698328.22,2119.514
87,249.59,3045.867,142.604,699084.272,2125.623
88,248.252,2809.629,134.55,699784.185,2131.239
89,247.0,2591.965,125.655,700432.429,2136.484
90,245.89,2391.145,117.414,701029.49,2141.34
91,244.869,2205.151,110.094,701582.647,2145.809
92,244.001,2034.345,103.224,702092.353,2149.994
93,243.165,1877.045,96.95,702562.884,2153.925
94,242.428,1731.796,90.52,702998.092,2157.512
95,241.675,1597.089,84.338,703401.168,2160.918
96,241.047,1472.723,78.722,703772.421,2164.043
97,240.413,1358.534,73.299,704115.237,2166.918
98,239.882,1253.286,68.183,704431.297,2169.651
99,239.347,1156.027,63.546,704724.356,2172.191
100,238.916,1066.189,59.384,704994.915,2174.424
101,238.506,983.842,55.106,705245.142,2176.57
102,238.105,907.74,51.636,705474.591,2178.644
103,237.718,837.616,48.06,705687.915,2180.491
104,237.408,772.693,44.514,705883.947,2182.11
105,237.07,712.975,41.31,706064.983,2183.635
106,236.771,658.18,38.296,706231.952,2185.011
