 day, S, E, H, R, D
0,632336.903,291.488,0.0,0.0,0.0
1,631980.984,599.621,0.0,3.216,0.0
2,631551.265,958.393,0.0,12.129,0.0
3,631014.558,1395.302,0.0,28.383,0.0
4,630329.118,1947.462,0.0,54.938,0.0
5,629440.359,2660.138,0.0,94.08,0.0
6,628275.037,3593.011,0.013,149.071,0.0
7,626729.204,4834.054,0.055,225.18,0.005
8,624658.727,6503.602,0.16,327.553,0.012
9,621866.115,8765.044,0.372,464.453,0.03
10,618085.371,11837.513,0.653,647.055,0.078
11,612942.048,16034.643,1.168,891.853,0.145
12,605942.318,21758.544,1.965,1218.255,0.288
13,596421.741,29560.768,3.124,1654.485,0.529
14,583516.216,40137.992,4.658,2242.073,0.884
15,566147.91,54354.085,6.577,3032.971,1.426
16,543064.102,73179.254,9.145,4102.958,2.252
17,512901.776,97615.426,13.006,5546.253,3.365
18,474444.161,128443.926,17.837,7495.34,4.97
19,427052.083,165803.581,24.27,10109.099,7.136
20,371197.307,208716.437,32.454,13585.901,10.134
21,309037.178,254594.367,43.661,18165.246,14.294
22,244585.993,299187.461,58.266,24100.186,20.122
23,229982.571,290471.683,77.872,31630.639,27.788
24,213711.025,284093.895,104.144,40940.221,38.334
25,196671.192,278997.182,137.716,51673.871,52.967
26,179553.032,274365.585,180.456,63542.459,73.622
27,162856.363,269675.92,234.114,76331.264,102.076
28,146935.959,264571.598,298.515,89884.154,142.152
29,132034.677,258838.913,371.804,104073.11,197.16
30,118276.66,252422.391,453.729,118786.436,271.811
31,105726.954,245294.0,538.701,133953.641,372.179
32,94398.229,237496.238,622.007,149469.223,500.931
33,84244.336,229124.69,701.431,165258.78,661.538
34,75205.754,220298.768,772.415,181255.966,856.699
35,67195.778,211141.333,835.463,197375.138,1085.125
36,60128.306,201745.021,892.358,213540.276,1345.951
37,53916.475,192230.791,941.882,229681.892,1639.731
38,48464.352,182699.789,986.075,245730.743,1960.963
39,43687.878,173230.597,1023.016,261628.028,2308.2
40,39504.88,163912.637,1057.631,277316.015,2678.572
41,35844.498,154791.352,1089.503,292731.393,3068.486
42,32634.958,145935.851,1120.333,307840.278,3475.752
43,29823.437,137368.141,1144.278,322587.12,3896.85
44,27358.966,129120.147,1169.101,336949.341,4328.449
45,25193.954,121220.249,1187.631,350893.612,4768.995
46,23290.318,113671.298,1205.986,364404.428,5213.644
47,21610.656,106488.192,1223.609,377447.346,5661.245
48,20129.111,99668.699,1237.95,390018.668,6109.26
49,18819.196,93215.785,1250.129,402118.108,6555.2
50,17658.932,87109.227,1260.879,413725.172,6997.531
51,16627.698,81351.06,1269.551,424849.22,7435.365
52,15709.811,75926.306,1276.299,435474.855,7865.89
53,14891.277,70828.25,1280.069,445618.819,8288.565
54,14160.751,66034.647,1282.308,455287.888,8700.821
55,13506.481,61540.235,1282.273,464487.756,9103.148
56,12919.345,57330.239,1280.793,473227.848,9492.991
57,12392.164,53387.196,1276.863,481521.621,9871.535
58,11917.813,49703.974,1269.338,489378.612,10237.075
59,11489.692,46255.492,1260.089,496817.901,10590.251
60,11103.122,43037.944,1250.096,503858.592,10930.037
61,10752.874,40032.312,1238.939,510506.467,11257.168
62,10435.584,37231.671,1222.422,516776.618,11570.767
63,10147.364,34615.678,1206.154,522688.086,11871.566
64,9886.204,32177.651,1185.172,528254.073,12159.705
65,9647.876,29907.007,1162.99,533492.017,12434.723
66,9431.193,27792.794,1141.899,538414.796,12696.278
67,9233.977,25824.731,1117.531,543043.304,12945.737
68,9053.899,23992.614,1093.247,547391.109,13182.64
69,8890.068,22283.65,1067.691,551467.662,13408.124
70,8739.625,20697.015,1039.437,555292.554,13622.303
71,8601.936,19220.794,1011.139,558876.482,13825.214
72,8475.786,17847.329,982.483,562230.458,14017.467
73,8360.118,16571.236,951.453,565374.695,14199.32
74,8254.012,15383.495,919.428,568315.644,14372.142
75,8156.425,14281.926,888.073,571064.192,14535.81
76,8066.293,13257.281,856.021,573636.704,14690.36
