 day, S, E, H, R, D
0,665118.052,306.813,0.0,0.0,0.0
1,664693.932,680.624,0.0,3.347,0.0
2,664101.374,1194.001,0.0,12.596,0.0
3,663260.945,1915.096,0.0,30.636,0.0
4,662068.346,2932.318,0.0,61.049,0.0
5,660379.691,4366.502,0.001,109.16,0.0
6,657995.397,6384.255,0.003,181.266,0.0
7,654635.435,9220.133,0.02,288.319,0.0
8,649910.162,13200.817,0.062,444.442,0.001
9,643289.309,18768.095,0.176,672.484,0.001
10,634054.624,26514.129,0.294,997.52,0.002
11,621260.992,37217.58,0.541,1460.662,0.003
12,603655.522,51896.515,0.942,2117.16,0.009
13,579715.532,71766.144,1.502,3042.808,0.015
14,547639.464,98223.277,2.441,4341.051,0.021
15,505553.474,132632.988,3.766,6150.94,0.038
16,451933.757,175889.917,5.526,8655.91,0.059
17,386381.707,227714.958,8.099,12081.744,0.093
18,310603.139,285728.888,11.697,16724.179,0.141
19,229526.955,344519.463,16.788,22898.03,0.203
20,151392.599,395784.609,23.637,30941.679,0.281
21,85878.554,430430.126,33.555,41138.829,0.409
22,40065.388,442683.346,47.02,53669.346,0.581
23,34895.842,413357.091,65.158,68517.092,0.838
24,29637.423,386393.402,88.473,85446.854,1.239
25,24653.475,361248.221,118.553,103867.615,1.801
26,20155.013,337582.225,157.058,123318.537,2.602
27,16256.586,315164.871,203.081,143441.733,3.74
28,12970.559,293886.572,256.074,163973.677,5.318
29,10268.321,273673.911,313.983,184706.46,7.499
30,8087.118,254518.48,373.235,205496.106,10.404
31,6346.27,236420.109,430.185,226217.436,14.027
32,4977.846,219358.75,481.109,246759.952,18.555
33,3906.164,203339.045,524.417,267040.035,23.934
34,3074.7,188314.287,558.597,286979.639,30.12
35,2430.013,174276.876,585.226,306520.727,37.351
36,1930.802,161188.958,603.551,325583.851,45.267
37,1544.991,149011.353,616.52,344139.62,53.63
38,1245.756,137694.972,623.78,362121.298,62.71
39,1012.248,127196.05,627.85,379499.019,72.205
40,829.094,117460.387,628.88,396246.815,82.048
41,685.293,108448.669,627.751,412335.852,92.096
42,570.925,100108.233,624.123,427750.029,102.13
43,479.763,92399.27,618.59,442471.909,112.028
44,407.497,85268.831,612.691,456517.874,122.011
45,348.901,78677.451,604.364,469880.164,131.817
46,301.405,72588.368,594.922,482558.328,141.454
47,262.26,66968.266,585.165,494571.506,150.88
48,230.317,61782.287,574.743,505925.402,160.102
49,204.031,56989.354,564.29,516639.033,168.836
50,181.98,52569.354,553.631,526736.243,177.33
51,163.366,48486.89,540.433,536234.244,185.475
52,147.706,44720.932,529.714,545157.939,193.284
53,134.53,41248.606,516.581,553531.029,200.948
54,123.342,38046.62,502.946,561376.069,208.101
55,113.611,35087.65,490.444,568723.692,214.914
56,105.366,32360.392,477.675,575593.516,221.334
57,98.051,29845.517,464.42,582009.349,227.417
58,91.887,27524.058,451.89,587997.917,233.187
59,86.454,25384.583,437.93,593581.43,238.733
60,81.579,23408.854,424.761,598786.522,243.999
61,77.547,21588.529,411.624,603631.488,248.704
62,73.862,19910.704,398.046,608137.023,253.293
63,70.629,18363.622,384.338,612330.785,257.512
64,67.605,16931.196,370.733,616232.854,261.569
65,65.065,15616.039,357.258,619854.724,265.28
66,62.771,14401.916,343.381,623219.828,268.882
67,60.715,13281.8,330.498,626344.694,272.179
68,58.814,12248.363,317.707,629243.697,275.296
69,57.127,11295.203,304.733,631931.742,278.21
70,55.546,10414.481,291.644,634423.335,280.952
71,54.161,9604.438,278.103,636731.603,283.514
72,52.946,8856.386,266.171,638872.687,285.883
73,51.897,8167.608,254.29,640855.188,288.118
74,50.943,7532.535,242.587,642691.253,290.165
75,50.036,6946.353,231.199,644388.947,292.114
76,49.179,6405.613,219.355,645961.771,293.895
77,48.438,5908.356,208.272,647416.361,295.541
78,47.777,5448.966,197.905,648761.627,297.146
79,47.149,5023.861,187.923,650006.971,298.563
80,46.602,4632.662,177.42,651157.48,299.95
81,46.069,4272.087,167.662,652221.957,301.216
82,45.556,3940.043,158.826,653206.029,302.345
83,45.114,3633.504,149.487,654116.677,303.469
84,44.736,3350.807,140.94,654956.903,304.429
85,44.363,3090.226,132.932,655734.105,305.372
86,44.01,2849.427,124.626,656454.223,306.271
87,43.723,2627.328,117.209,657116.012,307.099
88,43.456,2422.746,109.983,657729.622,307.898
89,43.209,2233.96,103.495,658294.955,308.605
90,42.977,2060.335,96.987,658816.402,309.189
91,42.735,1900.505,90.879,659299.602,309.795
92,42.566,1752.924,85.023,659745.508,310.358
93,42.412,1617.006,79.329,660158.984,310.833
94,42.233,1490.651,74.169,660540.002,311.304
95,42.072,1374.697,69.127,660891.448,311.745
96,41.944,1267.435,64.493,661215.287,312.125
97,41.797,1168.989,60.072,661514.753,312.492
98,41.674,1077.767,56.101,661791.821,312.827
99,41.572,994.086,52.122,662047.858,313.167
100,41.468,916.174,48.552,662283.965,313.5
101,41.372,844.931,45.344,662501.311,313.798
102,41.298,779.142,42.03,662702.842,314.066
103,41.206,718.465,39.291,662887.431,314.307
104,41.132,662.235,36.197,663059.139,314.538
105,41.077,610.704,33.578,663216.472,314.763
106,41.018,563.348,31.207,663361.969,314.94
107,40.969,519.343,29.122,663496.007,315.141
108,40.923,478.986,27.021,663619.968,315.299
109,40.875,441.782,25.209,663734.305,315.457
110,40.83,407.209,23.357,663839.949,315.608
111,40.787,375.416,21.69,663936.959,315.726
112,40.748,346.254,20.043,664026.997,315.841
113,40.711,319.552,18.59,664109.454,315.935
114,40.673,294.707,17.231,664185.466,316.041
115,40.641,271.968,15.882,664255.647,316.12
116,40.611,250.504,14.514,664320.971,316.227
117,40.584,231.162,13.41,664381.494,316.299
118,40.566,213.076,12.448,664436.67,316.385
119,40.543,196.679,11.33,664488.023,316.452
120,40.52,181.406,10.507,664535.11,316.501
121,40.498,167.406,9.804,664578.573,316.569
122,40.48,154.316,9.088,664618.628,316.625
123,40.467,142.291,8.256,664655.447,316.679
124,40.458,131.471,7.808,664689.426,316.734
125,40.435,121.224,7.229,664720.76,316.777
126,40.417,111.856,6.551,664749.637,316.822
127,40.408,103.128,6.031,664776.28,316.85
128,40.398,95.147,5.582,664800.74,316.875
129,40.387,87.698,5.117,664823.604,316.906
130,40.377,80.922,4.774,664844.294,316.935
131,40.37,74.6,4.389,664863.653,316.96
132,40.363,68.817,3.974,664881.283,316.987
133,40.356,63.453,3.598,664897.762,317.005
134,40.352,58.44,3.375,664912.814,317.032
135,40.349,53.818,3.177,664926.633,317.049
136,40.345,49.715,2.967,664939.612,317.066
137,40.334,45.86,2.828,664951.442,317.093
138,40.331,42.293,2.637,664962.414,317.11
139,40.326,39.013,2.467,664972.677,317.123
140,40.321,35.938,2.275,664981.913,317.138
141,40.316,33.228,2.095,664990.517,317.148
142,40.312,30.679,1.966,664998.487,317.158
143,40.31,28.285,1.8,665005.942,317.167
144,40.304,26.132,1.654,665012.673,317.178
145,40.301,24.032,1.502,665019.042,317.189
146,40.299,22.132,1.431,665024.725,317.197
147,40.298,20.481,1.287,665030.176,317.205
148,40.295,18.903,1.195,665035.079,317.211
149,40.293,17.449,1.085,665039.638,317.221
