age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,99.0,353905.1715527638,349883.73869346734,357721.89447236183,49408.759025125626,48308.391959798995,50532.27638190955,649.7337487437186,580.3819095477387,720.0402010050251,803075.2836281407,799562.9798994975,806868.8793969849,470.75652763819096,410.2361809045226,534.321608040201,3790.764010050251,3603.4924623115576,3980.452261306533,34842.49616582914,34044.42211055276,35670.693467336685
1,99.0,167694.6341507538,164897.66834170854,169986.48743718592,25088.73524120603,24442.040201005024,25751.010050251258,264.7661507537689,221.33668341708542,311.2361809045226,414750.86807537684,412487.256281407,417370.256281407,486.36819597989955,429.1859296482412,554.572864321608,1935.4682412060304,1808.2412060301508,2068.8391959798996,17632.719914572863,17121.22110552764,18164.376884422112
2,99.0,195999.70120100505,193224.22613065326,198272.31155778895,25271.48794974875,24602.9648241206,25926.75879396985,278.0935527638191,232.55276381909547,326.52261306532665,413201.7718291456,411049.5929648241,415777.4120603015,482.97655778894483,419.00502512562815,544.2412060301508,1949.7799346733668,1819.9045226130654,2085.668341708543,17759.926170854273,17258.552763819094,18268.894472361808
3,99.0,232748.63447236177,229552.25628140703,235439.22110552763,31005.88665326633,30227.472361809047,31806.75879396985,296.3990904522613,249.26130653266333,347.68341708542715,507819.11497989943,505246.17587939696,510825.90452261304,1188.43508040201,1092.6984924623116,1289.321608040201,2391.9119396984925,2247.6582914572864,2541.6984924623116,21789.067904522613,21185.924623115578,22417.53768844221
4,99.0,213377.6432763819,210678.22110552763,215792.19095477386,26878.610648241207,26226.8391959799,27539.743718592967,315.1273768844221,266.8793969849246,365.20603015075375,434632.23313567846,432410.4673366834,437159.16582914576,3325.8280703517585,3145.643216080402,3511.115577889447,2074.3287939698494,1941.035175879397,2212.145728643216,18889.79950251256,18365.894472361808,19409.316582914573
5,99.0,222665.50630653262,220347.99497487437,224579.3015075377,21033.765452261305,20482.577889447235,21583.874371859296,403.88129145728647,348.035175879397,462.47236180904525,324834.87775879394,323101.8894472362,326939.8542713568,6969.313306532665,6743.934673366834,7227.663316582914,1623.1559698492463,1506.6633165829146,1747.6683417085428,14785.20189447236,14359.929648241206,15214.723618090453
6,99.0,266005.0393567839,263891.7587939699,268180.5075376884,20630.208492462312,20117.43216080402,21168.582914572864,614.6907939698491,544.6834170854271,686.8190954773869,299406.87134673365,297460.8542713568,301399.1557788945,21319.441467336677,20934.9648241206,21772.19095477387,1592.3340753768844,1472.8693467336684,1714.6582914572864,14504.188316582915,14078.055276381909,14911.125628140704
7,99.0,10663.480944723618,10326.231155778894,10962.61809045226,4924.527271356784,4525.804020100502,5313.060301507538,54.447366834170865,41.20100502512563,69.54773869346734,91292.63446733668,91004.09547738693,91651.8391959799,281.593984924623,228.50251256281408,332.49748743718595,379.2511306532664,336.30150753768845,429.74874371859295,3453.691346733668,3272.462311557789,3637.7989949748744
