 day, S, E, H, R, D
0,664983.286,413.803,0.0,0.0,0.0
1,664445.036,850.468,0.0,12.162,0.0
2,663795.871,1347.65,0.0,40.145,0.0
3,663005.434,1929.006,0.0,86.015,0.0
4,662037.669,2619.978,0.0,152.283,0.0
5,660851.463,3450.667,0.019,242.526,0.0
6,659400.761,4449.924,0.113,360.669,0.0
7,657634.019,5649.815,0.359,513.328,0.0
8,655485.175,7094.598,0.864,708.71,0.003
9,652877.965,8830.811,1.803,954.781,0.007
10,649723.226,10912.964,3.348,1265.417,0.016
11,645916.201,13406.193,5.509,1653.665,0.037
12,641335.592,16386.357,8.571,2138.061,0.067
13,635836.576,19942.068,12.523,2737.179,0.112
14,629254.565,24170.531,18.036,3473.06,0.172
15,621405.7,29177.317,24.989,4373.041,0.275
16,612080.389,35085.926,33.336,5476.802,0.391
17,601040.555,42022.606,43.825,6817.27,0.56
18,588043.47,50120.084,56.279,8438.452,0.785
19,572840.011,59487.211,71.603,10393.802,1.104
20,555166.421,70249.184,89.604,12739.584,1.496
21,534793.844,82466.794,110.904,15543.702,1.985
22,511524.221,96175.053,135.534,18880.199,2.572
23,504138.004,92464.427,165.278,22832.457,3.364
24,495567.128,90366.457,198.901,27478.928,4.408
25,486198.742,89302.026,236.988,32421.683,5.721
26,476234.53,88962.805,279.184,37565.21,7.373
27,465802.493,89129.814,325.532,42916.245,9.394
28,454998.292,89651.442,376.91,48520.617,11.902
29,443890.494,90415.202,430.325,54433.552,14.959
30,432539.572,91335.916,484.488,60715.774,18.733
31,421010.596,92328.825,536.566,67390.728,23.261
32,409344.938,93337.508,583.897,74477.614,28.619
33,397597.926,94307.705,623.482,81987.007,34.782
34,385817.093,95200.761,659.796,89899.722,41.848
35,374042.665,95989.149,686.588,98189.659,49.717
36,362325.986,96624.789,707.609,106828.179,58.256
37,350702.444,97091.826,723.57,115773.267,67.488
38,339209.823,97376.676,736.272,125012.354,77.269
39,327880.719,97470.839,744.85,134490.617,87.45
40,316752.42,97353.911,750.918,144186.361,97.987
41,305850.48,97019.206,756.246,154054.903,108.906
42,295192.802,96481.821,759.716,164095.749,120.243
43,284809.341,95732.893,760.42,174273.786,131.877
44,274724.39,94773.533,761.123,184552.242,143.962
45,264948.464,93607.675,759.907,194938.117,156.158
46,255498.293,92259.277,759.696,205389.246,168.496
47,246376.904,90738.53,757.708,215881.631,181.112
48,237598.312,89045.537,754.943,226402.34,193.851
49,229171.617,87192.981,753.711,236929.313,206.809
50,221089.417,85217.451,751.725,247453.963,219.757
51,213362.763,83112.569,749.161,257949.925,232.894
52,205981.095,80900.208,746.182,268398.221,246.093
53,198944.775,78593.926,744.519,278794.633,259.401
