 day, S, E, H, R, D
0,710418.919,131.441,0.0,0.0,0.0
1,710030.981,338.512,0.0,6.12,0.0
2,709438.677,651.47,0.0,20.927,0.0
3,708534.874,1127.396,0.0,49.215,0.0
4,707151.784,1855.604,0.0,97.656,0.0
5,705037.346,2971.043,0.001,176.747,0.0
6,701805.068,4672.808,0.005,302.841,0.0
7,696861.557,7281.348,0.014,498.36,0.0
8,689337.375,11230.625,0.043,802.984,0.0
9,677922.332,17194.01,0.118,1273.323,0.0
10,660734.808,26098.757,0.246,1995.105,0.0
11,635160.484,39166.181,0.471,3100.142,0.003
12,597803.528,57818.973,0.821,4780.0,0.008
13,544718.226,83337.173,1.431,7321.021,0.011
14,472429.137,115963.827,2.394,11126.55,0.025
15,380221.053,153014.943,3.85,16744.801,0.031
16,273568.5,186939.386,6.125,24868.58,0.051
17,166866.023,204819.741,9.6,36255.442,0.091
18,80445.231,193939.861,14.707,51540.339,0.161
19,28290.774,153983.237,22.523,70953.953,0.288
20,6867.167,102283.972,34.075,94014.471,0.482
21,1190.319,59392.922,51.072,119579.57,0.758
22,177.011,32205.682,75.241,146274.009,1.262
23,141.032,16949.386,108.072,173018.374,2.115
24,112.571,8929.15,151.551,199192.032,3.547
25,90.923,4713.724,205.165,224499.078,5.879
26,74.216,2492.321,267.927,248817.4,9.526
27,61.226,1322.328,336.474,272116.415,15.14
28,51.027,703.359,406.1,294427.01,23.102
29,42.87,377.559,471.526,315775.231,33.934
30,36.632,205.313,530.059,336194.927,47.545
31,31.385,112.906,578.034,355712.882,63.946
32,27.15,63.906,615.899,374364.921,82.909
33,23.826,37.193,643.336,392162.855,104.061
34,20.963,22.372,662.847,409132.117,126.433
35,18.51,14.167,675.912,425293.865,149.808
36,16.536,9.442,683.754,440668.831,173.605
37,14.904,6.586,686.989,455278.922,197.437
38,13.494,4.926,687.907,469148.97,221.6
39,12.267,3.879,686.324,482315.676,245.034
40,11.297,3.011,683.191,494787.073,268.143
41,10.415,2.575,678.641,506609.406,290.537
42,9.652,2.162,673.08,517797.413,312.109
43,8.976,1.868,666.935,528382.379,332.573
44,8.352,1.668,660.632,538397.856,352.409
45,7.806,1.512,653.528,547871.956,371.443
