 day, S, E, H, R, D
0,665216.89,123.192,0.0,0.0,0.0
1,664837.544,333.095,0.0,5.613,0.0
2,664241.099,660.812,0.0,19.483,0.0
3,663310.766,1167.106,0.0,46.54,0.0
4,661867.449,1944.394,0.0,93.562,0.0
5,659637.486,3140.091,0.0,172.05,0.0
6,656199.337,4976.069,0.002,298.655,0.0
7,650921.855,7780.515,0.015,500.028,0.0
8,642859.204,12040.969,0.038,815.506,0.0
9,630615.283,18460.687,0.09,1307.45,0.0
10,612195.093,28008.928,0.193,2068.925,0.0
11,584852.702,41947.336,0.415,3242.449,0.0
12,545122.212,61649.863,0.774,5033.558,0.0
13,489178.044,88218.956,1.328,7745.155,0.0
14,414160.787,121256.094,2.25,11804.21,0.0
15,320733.715,157041.294,3.693,17782.572,0.001
16,216768.57,186383.921,6.018,26365.765,0.006
17,119138.598,195469.573,9.41,38277.317,0.014
18,47956.716,173786.467,14.608,54061.602,0.03
19,12159.66,127041.31,22.384,73717.919,0.045
20,1581.538,77300.805,33.994,96524.735,0.073
21,87.135,42072.388,50.773,121186.368,0.121
22,4.716,22180.207,74.289,146438.096,0.198
23,3.602,11648.649,106.891,171417.744,0.33
24,2.798,6117.99,148.855,195686.268,0.527
25,2.172,3210.436,200.39,219055.791,0.896
26,1.691,1686.88,260.038,241480.442,1.438
27,1.366,887.332,323.645,262947.858,2.272
28,1.108,466.725,387.457,283509.044,3.536
29,0.902,245.313,447.142,303182.799,5.171
30,0.746,128.903,498.839,321992.126,7.357
31,0.624,67.519,540.972,339964.804,9.821
32,0.53,35.535,573.356,357143.827,12.671
33,0.46,18.792,595.908,373520.323,15.822
34,0.4,9.947,612.122,389142.546,19.219
35,0.342,5.294,621.818,404010.155,22.577
36,0.301,2.919,626.127,418153.137,26.093
37,0.269,1.569,627.481,431586.116,29.496
38,0.236,0.906,625.802,444339.021,32.909
39,0.211,0.569,622.583,456433.894,36.188
40,0.196,0.348,617.814,467891.067,39.48
41,0.173,0.237,612.034,478740.36,42.566
42,0.159,0.157,605.687,489008.791,45.61
43,0.144,0.108,598.636,498735.024,48.651
44,0.129,0.089,591.373,507937.238,51.47
45,0.122,0.063,583.674,516630.49,54.188
46,0.111,0.053,575.744,524854.934,56.803
47,0.106,0.039,567.963,532623.773,59.283
48,0.097,0.038,559.603,539959.942,61.655
49,0.09,0.032,550.846,546899.809,63.895
50,0.089,0.019,542.552,553455.259,65.923
51,0.086,0.015,533.543,559649.088,67.908
52,0.079,0.017,525.248,565497.946,69.688
53,0.076,0.014,516.805,571018.353,71.498
54,0.072,0.013,508.365,576236.027,73.217
