 day, S, E, H, R, D
0,600577.511,444.383,0.0,0.0,0.0
1,600076.271,868.726,0.0,0.233,0.0
2,599553.042,1280.812,0.0,0.898,0.0
3,599004.037,1683.791,0.0,2.241,0.0
4,598425.301,2083.13,0.0,4.298,0.0
5,597816.928,2480.851,0.052,7.454,0.0
6,597175.926,2877.596,0.348,12.561,0.0
7,596501.177,3275.622,1.225,21.269,0.004
8,595789.761,3677.244,3.095,35.249,0.015
9,595039.874,4083.877,6.477,57.043,0.04
10,594251.734,4495.89,11.784,89.132,0.109
11,593419.816,4917.141,19.577,134.109,0.251
12,592540.961,5351.596,30.123,194.19,0.455
13,591616.88,5794.025,43.515,271.762,0.794
14,590643.79,6249.545,60.689,369.411,1.314
15,589618.504,6720.621,80.765,488.282,2.085
16,588536.576,7209.665,104.129,630.27,3.245
17,587398.201,7714.106,130.561,796.488,4.719
18,586201.015,8236.369,159.958,988.34,6.653
19,584938.932,8780.128,191.585,1207.216,9.033
20,583612.838,9343.106,225.652,1454.927,12.092
21,582216.979,9929.081,261.233,1732.032,16.024
22,580750.851,10538.215,298.062,2038.937,20.832
23,580241.151,10178.894,336.481,2377.636,26.39
24,579698.595,9883.363,374.928,2751.523,33.001
25,579137.931,9626.917,413.505,3158.139,41.167
26,578568.351,9403.457,451.503,3598.568,50.405
27,577990.59,9205.954,488.508,4073.245,60.876
28,577409.208,9027.286,524.293,4585.949,72.94
29,576824.41,8867.725,557.817,5134.119,86.56
30,576240.03,8722.035,589.097,5716.667,101.899
31,575654.134,8589.496,616.286,6332.587,119.428
32,575071.106,8464.959,640.836,6978.654,138.164
33,574491.41,8347.653,661.098,7650.135,158.459
34,573914.224,8237.682,677.726,8342.52,180.006
35,573340.963,8129.045,689.66,9050.045,202.84
36,572773.744,8027.291,698.752,9764.191,226.19
37,572212.356,7925.116,705.324,10485.369,250.284
38,571658.592,7825.439,709.657,11210.303,275.06
39,571109.985,7729.046,711.613,11931.373,299.882
40,570568.711,7632.745,712.36,12650.965,324.764
41,570033.959,7538.273,711.712,13365.528,349.789
42,569506.417,7442.765,710.023,14072.691,374.621
43,568984.249,7350.844,707.15,14775.268,399.567
44,568470.21,7258.376,704.545,15468.793,424.2
45,567963.064,7166.823,701.784,16153.391,448.654
46,567461.284,7078.214,698.634,16828.929,472.573
47,566967.099,6989.216,695.099,17497.283,495.915
48,566479.088,6901.27,691.249,18156.69,519.208
49,565997.067,6814.784,687.712,18808.344,542.314
50,565523.267,6725.969,685.051,19450.841,564.981
51,565055.933,6637.311,681.943,20086.079,587.359
52,564594.205,6552.922,679.46,20715.658,609.588
53,564139.156,6467.337,676.656,21335.022,631.199
54,563689.097,6385.249,674.661,21945.121,652.318
55,563244.137,6303.155,672.474,22547.905,673.603
56,562805.373,6222.069,670.549,23143.31,694.323
57,562371.681,6142.992,669.053,23732.201,714.77
58,561944.656,6063.374,667.771,24312.87,734.818
59,561523.22,5985.603,666.381,24886.405,755.005
60,561108.166,5907.806,664.78,25451.875,775.007
61,560697.617,5832.306,663.864,26010.907,794.431
62,560292.185,5756.634,663.103,26563.907,813.501
63,559892.324,5682.53,661.967,27110.005,832.759
64,559499.042,5605.906,660.806,27647.693,851.196
65,559109.834,5532.444,659.812,28178.74,869.658
66,558726.119,5459.649,658.686,28703.102,888.1
67,558346.564,5387.694,657.611,29220.792,906.235
68,557973.663,5316.688,656.535,29732.645,924.019
69,557605.819,5245.147,655.722,30236.704,941.487
70,557241.487,5177.795,654.921,30734.828,958.998
71,556881.68,5110.557,654.094,31225.428,975.764
72,556527.952,5042.38,653.167,31711.291,992.44
73,556177.482,4975.771,652.67,32190.246,1009.072
74,555832.294,4910.291,651.496,32664.258,1025.476
75,555491.074,4846.425,650.398,33132.722,1041.53
76,555154.802,4783.15,649.244,33594.77,1057.275
77,554823.83,4717.783,647.788,34051.263,1073.051
78,554497.747,4654.011,645.954,34501.387,1088.726
79,554174.971,4593.537,644.986,34944.242,1104.231
80,553856.058,4533.538,643.612,35382.527,1119.506
81,553542.729,4472.04,642.509,35815.09,1134.475
82,553233.711,4413.517,641.839,36242.049,1149.388
83,552927.973,4355.049,640.031,36664.337,1164.129
84,552626.112,4296.775,638.386,37080.663,1178.694
85,552327.954,4240.465,636.804,37491.956,1192.998
86,552034.627,4183.262,635.148,37897.941,1207.199
87,551744.404,4129.025,633.511,38297.994,1221.25
88,551459.818,4072.474,632.133,38693.009,1235.023
89,551177.805,4018.406,630.416,39083.042,1248.676
90,550899.808,3964.781,628.755,39468.069,1262.293
