 day, S, E, H, R, D
0,600738.622,37.632,0.0,0.0,0.0
1,600154.665,301.365,0.0,4.107,0.0
2,599331.835,573.386,0.0,12.724,0.0
3,597967.384,1143.975,0.0,28.876,0.0
4,595803.748,2008.512,0.0,56.058,0.0
5,592199.226,3550.984,0.128,101.236,0.0
6,586229.741,6094.425,0.67,176.407,0.002
7,576245.998,10401.553,2.176,301.641,0.007
8,559678.794,17493.154,5.496,512.766,0.026
9,532548.648,28871.766,12.1,865.468,0.067
10,489474.348,46134.294,23.706,1455.762,0.174
11,424700.404,69841.426,43.171,2432.947,0.439
12,335862.129,96648.09,75.588,4027.401,1.009
13,231127.828,115645.584,127.465,6554.626,2.292
14,133069.522,111213.944,208.05,10393.108,5.319
15,65646.244,80108.217,329.146,15847.227,12.49
16,31465.396,43342.773,496.609,22979.95,29.86
17,16418.553,19993.207,701.015,31658.759,70.848
18,9502.818,9200.453,892.899,41862.743,161.714
19,6012.585,4539.207,998.217,53938.823,337.098
20,4080.972,2449.767,1010.936,68426.248,623.76
21,2926.071,1433.794,1025.553,85796.986,1026.687
22,2190.29,898.396,1032.442,106400.253,1562.53
23,1866.477,426.48,1051.41,130214.777,2224.477
24,1615.654,299.694,1057.506,156893.328,3005.394
25,1417.897,232.217,1104.591,185755.684,3871.376
26,1260.257,184.639,1107.054,216049.781,4807.028
27,1131.256,150.801,1114.627,246870.057,5768.575
28,1025.45,123.888,1139.556,277402.805,6725.274
29,938.229,102.084,1143.733,306952.683,7655.238
30,865.479,84.592,1154.906,334949.295,8535.608
31,803.555,71.91,1162.641,361002.089,9351.391
32,750.89,61.657,1175.049,384870.933,10090.647
33,705.953,52.805,1180.182,406458.522,10753.29
34,667.335,44.917,1190.412,425755.338,11334.905
35,633.439,39.768,1195.831,442842.368,11841.584
36,603.231,35.703,1207.411,457854.638,12274.885
37,576.447,31.735,1213.944,470967.183,12643.908
38,552.741,27.86,1220.161,482372.491,12954.551
39,531.398,25.35,1224.469,492267.442,13214.254
40,512.297,22.925,1225.466,500837.308,13430.648
41,494.958,20.992,1224.877,508260.438,13608.213
42,479.126,19.014,1221.481,514698.248,13753.884
43,464.767,17.449,1215.354,520294.226,13872.7
44,451.657,15.996,1205.649,525187.533,13969.914
45,439.665,14.672,1194.229,529475.094,14048.58
46,428.355,13.689,1179.769,533259.006,14112.682
