 day, S, E, H, R, D
0,637942.99,39.118,0.0,0.0,0.0
1,637036.93,606.482,0.0,4.454,0.0
2,635614.037,1187.778,0.0,13.604,0.0
3,632914.699,2533.498,0.0,34.765,0.0
4,628324.63,4580.709,0.0,74.524,0.0
5,620255.864,8296.626,0.084,149.924,0.0
6,606495.25,14413.175,0.43,287.913,0.0
7,583184.692,24676.624,1.408,536.094,0.0
8,544806.521,40934.747,3.789,974.636,0.001
9,483806.041,65432.497,8.85,1738.341,0.003
10,393028.98,98041.948,18.933,3042.445,0.014
11,272332.469,131748.539,37.731,5214.51,0.043
12,140705.315,146610.228,71.553,8693.684,0.093
13,40306.64,117153.449,129.799,13956.479,0.237
14,1900.825,51822.535,226.029,21294.343,0.539
15,0.0,7831.685,375.473,30516.118,1.412
16,0.0,894.361,588.023,41188.088,3.524
17,0.0,102.359,843.851,53382.149,8.57
18,0.0,12.124,1077.759,67921.891,19.338
19,0.0,1.955,1197.625,85765.209,39.012
20,0.0,0.477,1204.867,107514.358,68.965
21,0.0,0.177,1209.828,133231.734,107.632
22,0.0,0.066,1202.53,162578.533,154.187
23,0.0,0.025,1201.988,194782.2,207.18
24,0.0,0.009,1187.575,228840.61,264.634
25,0.0,0.006,1200.781,263624.317,322.861
26,0.0,0.002,1179.8,298191.786,381.991
27,0.0,0.001,1161.818,331604.042,439.594
28,0.0,0.001,1152.845,363206.942,493.582
29,0.0,0.001,1131.816,392543.15,543.723
30,0.0,0.0,1113.058,419340.576,588.979
31,0.0,0.0,1093.195,443464.261,629.477
32,0.0,0.0,1075.648,464927.524,664.563
33,0.0,0.0,1055.358,483851.204,695.364
34,0.0,0.0,1036.992,500392.889,721.603
35,0.0,0.0,1016.635,514779.868,743.865
36,0.0,0.0,999.879,527227.763,762.499
37,0.0,0.0,980.54,537976.909,778.193
38,0.0,0.0,961.316,547240.497,791.379
39,0.0,0.0,942.493,555229.406,802.223
40,0.0,0.0,922.758,562135.362,810.735
41,0.0,0.0,902.257,568112.966,817.814
42,0.0,0.0,881.38,573314.615,823.626
43,0.0,0.0,860.385,577864.617,828.356
44,0.0,0.0,838.904,581867.777,832.11
45,0.0,0.0,817.092,585413.174,835.193
46,0.0,0.0,794.765,588578.24,837.723
47,0.0,0.0,771.855,591421.812,839.761
48,0.0,0.0,748.829,593992.655,841.51
49,0.0,0.0,725.215,596336.752,843.04
50,0.0,0.0,701.41,598486.2,844.275
51,0.0,0.0,677.647,600467.824,845.266
52,0.0,0.0,653.545,602302.894,846.166
53,0.0,0.0,629.505,604015.788,846.948
54,0.0,0.0,606.185,605618.064,847.667
55,0.0,0.0,583.142,607122.199,848.299
56,0.0,0.0,560.113,608539.164,848.949
57,0.0,0.0,537.906,609877.272,849.476
58,0.0,0.0,515.992,611144.853,849.939
59,0.0,0.0,494.463,612347.068,850.389
60,0.0,0.0,473.563,613488.584,850.807
61,0.0,0.0,453.541,614573.435,851.223
62,0.0,0.0,434.24,615605.513,851.635
63,0.0,0.0,415.684,616588.522,851.99
64,0.0,0.0,397.61,617523.58,852.341
65,0.0,0.0,380.369,618414.266,852.641
66,0.0,0.0,363.882,619265.591,852.959
67,0.0,0.0,348.062,620078.623,853.226
68,0.0,0.0,332.754,620853.149,853.486
69,0.0,0.0,318.23,621593.071,853.749
70,0.0,0.0,304.125,622298.75,854.02
71,0.0,0.0,290.395,622974.363,854.259
72,0.0,0.0,277.504,623619.097,854.481
73,0.0,0.0,265.188,624235.677,854.731
74,0.0,0.0,253.291,624823.004,854.942
75,0.0,0.0,242.155,625385.189,855.125
76,0.0,0.0,231.434,625923.4,855.335
77,0.0,0.0,221.014,626436.328,855.505
78,0.0,0.0,211.139,626926.324,855.703
79,0.0,0.0,201.783,627395.452,855.864
80,0.0,0.0,192.829,627842.02,856.011
81,0.0,0.0,184.1,628268.953,856.167
82,0.0,0.0,176.005,628677.54,856.308
83,0.0,0.0,168.205,629066.542,856.444
84,0.0,0.0,160.606,629440.116,856.582
85,0.0,0.0,153.549,629795.502,856.705
86,0.0,0.0,146.749,630135.527,856.821
87,0.0,0.0,140.327,630460.267,856.921
88,0.0,0.0,134.102,630770.133,857.034
89,0.0,0.0,128.084,631066.23,857.137
90,0.0,0.0,122.495,631349.374,857.238
91,0.0,0.0,116.972,631620.795,857.329
92,0.0,0.0,111.723,631879.318,857.418
93,0.0,0.0,106.77,632127.156,857.51
94,0.0,0.0,102.01,632363.546,857.591
95,0.0,0.0,97.504,632589.322,857.653
96,0.0,0.0,93.172,632805.458,857.726
97,0.0,0.0,89.044,633011.577,857.775
98,0.0,0.0,84.989,633208.289,857.85
99,0.0,0.0,81.237,633395.773,857.919
100,0.0,0.0,77.646,633574.776,857.993
101,0.0,0.0,74.089,633745.944,858.052
102,0.0,0.0,70.777,633910.835,858.115
103,0.0,0.0,67.585,634067.048,858.165
104,0.0,0.0,64.59,634216.851,858.218
105,0.0,0.0,61.652,634360.141,858.266
106,0.0,0.0,58.863,634496.814,858.336
107,0.0,0.0,56.181,634627.512,858.382
108,0.0,0.0,53.71,634751.832,858.428
109,0.0,0.0,51.355,634871.187,858.474
110,0.0,0.0,49.085,634984.642,858.516
111,0.0,0.0,46.981,635093.057,858.55
112,0.0,0.0,44.802,635196.888,858.599
113,0.0,0.0,42.836,635296.704,858.646
114,0.0,0.0,40.929,635391.456,858.685
115,0.0,0.0,39.114,635481.868,858.717
116,0.0,0.0,37.37,635568.501,858.745
117,0.0,0.0,35.693,635651.546,858.779
118,0.0,0.0,34.159,635730.632,858.812
119,0.0,0.0,32.63,635805.89,858.842
120,0.0,0.0,31.227,635877.859,858.873
121,0.0,0.0,29.856,635946.583,858.905
122,0.0,0.0,28.52,636012.758,858.922
123,0.0,0.0,27.286,636075.797,858.942
124,0.0,0.0,26.07,636136.088,858.961
125,0.0,0.0,24.909,636193.778,858.984
126,0.0,0.0,23.799,636248.666,859.001
127,0.0,0.0,22.789,636301.35,859.008
128,0.0,0.0,21.76,636351.558,859.024
129,0.0,0.0,20.776,636399.058,859.042
130,0.0,0.0,19.795,636445.098,859.058
131,0.0,0.0,18.929,636489.132,859.073
132,0.0,0.0,18.057,636531.343,859.08
133,0.0,0.0,17.273,636571.367,859.1
134,0.0,0.0,16.491,636609.357,859.114
135,0.0,0.0,15.775,636645.566,859.127
136,0.0,0.0,15.077,636680.224,859.141
137,0.0,0.0,14.356,636713.782,859.156
138,0.0,0.0,13.674,636745.971,859.167
139,0.0,0.0,13.086,636776.403,859.182
140,0.0,0.0,12.509,636805.219,859.197
141,0.0,0.0,11.906,636833.096,859.212
142,0.0,0.0,11.389,636859.542,859.221
143,0.0,0.0,10.886,636884.737,859.23
144,0.0,0.0,10.397,636908.704,859.237
145,0.0,0.0,9.943,636931.899,859.249
146,0.0,0.0,9.498,636953.927,859.259
147,0.0,0.0,9.075,636974.837,859.271
148,0.0,0.0,8.704,636994.906,859.275
149,0.0,0.0,8.309,637014.009,859.288
150,0.0,0.0,7.972,637032.18,859.294
151,0.0,0.0,7.617,637049.886,859.299
152,0.0,0.0,7.303,637066.498,859.303
153,0.0,0.0,6.986,637082.632,859.31
154,0.0,0.0,6.666,637097.896,859.312
155,0.0,0.0,6.39,637112.629,859.315
156,0.0,0.0,6.091,637126.674,859.319
157,0.0,0.0,5.815,637139.999,859.324
158,0.0,0.0,5.529,637152.903,859.332
159,0.0,0.0,5.28,637165.065,859.337
160,0.0,0.0,5.055,637176.725,859.343
161,0.0,0.0,4.853,637187.806,859.345
162,0.0,0.0,4.617,637198.638,859.351
163,0.0,0.0,4.394,637208.717,859.352
164,0.0,0.0,4.195,637218.474,859.354
165,0.0,0.0,4.015,637227.872,859.355
166,0.0,0.0,3.844,637236.812,859.359
167,0.0,0.0,3.67,637245.306,859.361
168,0.0,0.0,3.511,637253.294,859.363
169,0.0,0.0,3.35,637261.046,859.365
170,0.0,0.0,3.182,637268.342,859.37
171,0.0,0.0,3.036,637275.461,859.372
172,0.0,0.0,2.901,637282.251,859.373
173,0.0,0.0,2.764,637288.781,859.379
174,0.0,0.0,2.628,637295.115,859.381
175,0.0,0.0,2.51,637300.887,859.383
176,0.0,0.0,2.393,637306.478,859.387
177,0.0,0.0,2.298,637311.836,859.388
178,0.0,0.0,2.197,637316.911,859.39
179,0.0,0.0,2.092,637321.9,859.391
180,0.0,0.0,2.004,637326.464,859.393
181,0.0,0.0,1.921,637330.876,859.395
182,0.0,0.0,1.832,637335.214,859.395
183,0.0,0.0,1.76,637339.353,859.397
