 day, S, E, H, R, D
0,1266376.637,225.008,0.0,0.0,0.0
1,1265633.817,723.396,0.0,3.405,0.0
2,1264329.77,1579.753,0.0,12.088,0.0
3,1261977.615,3135.778,0.0,29.989,0.0
4,1257737.641,5950.364,0.0,64.082,0.0
5,1250068.265,11054.026,0.518,131.683,0.0
6,1236192.504,20289.607,1.545,257.486,0.0
7,1211178.772,36921.498,3.35,488.494,0.01
8,1166522.542,66459.917,6.736,910.006,0.025
9,1088278.79,117600.215,12.452,1673.851,0.05
10,956280.48,201780.78,22.48,3052.165,0.09
11,749064.1,327046.243,40.974,5516.769,0.173
12,465460.333,477941.85,73.719,9848.972,0.358
13,169960.011,579582.222,132.849,17211.402,0.651
14,1857.699,512624.641,234.659,29091.188,1.3
15,0.001,306577.554,411.492,46646.332,2.426
16,0.0,182242.787,696.507,69810.009,4.57
17,0.0,108329.241,1108.322,97677.691,8.737
18,0.0,64398.229,1611.169,130391.299,16.467
19,0.0,38293.099,2054.792,168146.801,29.55
20,0.0,22760.896,2288.807,209800.307,47.984
21,0.0,13532.546,2340.347,252949.331,69.301
22,0.0,8045.253,2332.501,296094.661,91.707
23,0.0,4786.433,2289.625,338417.227,114.176
24,0.0,2845.991,2240.791,379456.288,136.33
25,0.0,1691.157,2186.849,418979.951,157.476
26,0.0,1005.32,2136.456,456914.553,177.661
27,0.0,597.501,2081.766,493228.242,197.311
28,0.0,355.585,2025.759,527947.647,215.695
29,0.0,211.547,1972.539,561109.719,233.247
30,0.0,125.52,1918.944,592765.435,249.995
31,0.0,74.327,1862.801,622978.561,265.572
32,0.0,44.295,1811.042,651793.008,280.615
33,0.0,26.406,1758.315,679290.08,294.695
34,0.0,15.629,1706.251,705521.649,308.039
35,0.0,9.318,1653.434,730557.819,320.709
36,0.0,5.457,1597.842,754437.899,332.656
37,0.0,3.303,1550.92,777229.1,344.07
38,0.0,1.953,1498.559,798973.129,354.863
39,0.0,1.19,1449.555,819718.357,364.954
40,0.0,0.741,1398.225,839517.576,374.612
41,0.0,0.444,1351.141,858413.575,383.651
42,0.0,0.29,1305.389,876442.739,392.341
43,0.0,0.176,1257.421,893665.748,400.579
44,0.0,0.119,1210.065,910105.105,408.522
45,0.0,0.082,1166.025,925786.565,415.932
46,0.0,0.059,1121.608,940770.327,422.761
47,0.0,0.041,1076.631,955067.882,429.349
48,0.0,0.021,1035.921,968717.44,435.725
49,0.0,0.016,995.025,981752.448,441.699
50,0.0,0.007,954.634,994205.487,447.242
51,0.0,0.006,914.977,1006103.907,452.6
52,0.0,0.003,877.496,1017458.133,457.703
53,0.0,0.002,840.731,1028301.293,462.483
54,0.0,0.002,804.93,1038660.249,467.106
55,0.0,0.002,769.539,1048555.185,471.435
56,0.0,0.001,738.785,1058005.087,475.534
57,0.0,0.001,707.074,1067040.779,479.32
58,0.0,0.001,675.976,1075670.231,482.984
59,0.0,0.001,645.037,1083919.757,486.372
60,0.0,0.001,616.42,1091796.282,489.513
61,0.0,0.001,587.205,1099325.466,492.598
62,0.0,0.001,562.279,1106519.09,495.586
63,0.0,0.0,536.186,1113398.294,498.424
64,0.0,0.0,511.042,1119972.739,501.138
65,0.0,0.0,487.758,1126255.785,503.683
66,0.0,0.0,465.575,1132265.814,506.068
67,0.0,0.0,442.621,1138004.094,508.209
68,0.0,0.0,419.947,1143489.523,510.338
69,0.0,0.0,400.655,1148736.932,512.317
70,0.0,0.0,381.617,1153753.031,514.204
71,0.0,0.0,363.296,1158551.43,516.042
72,0.0,0.0,345.416,1163140.362,517.703
73,0.0,0.0,328.121,1167523.8,519.277
74,0.0,0.0,311.204,1171717.787,520.772
75,0.0,0.0,296.97,1175730.819,522.212
76,0.0,0.0,280.901,1179572.3,523.64
77,0.0,0.0,267.588,1183237.141,524.968
78,0.0,0.0,253.634,1186748.602,526.265
79,0.0,0.0,240.461,1190105.936,527.41
80,0.0,0.0,228.373,1193317.34,528.503
81,0.0,0.0,217.439,1196390.171,529.543
82,0.0,0.0,206.306,1199328.29,530.526
83,0.0,0.0,195.407,1202142.42,531.455
84,0.0,0.0,185.881,1204834.898,532.329
85,0.0,0.0,176.543,1207409.37,533.137
86,0.0,0.0,167.017,1209875.88,533.938
87,0.0,0.0,158.39,1212234.744,534.66
88,0.0,0.0,150.07,1214490.831,535.313
89,0.0,0.0,142.685,1216651.668,536.043
90,0.0,0.0,134.579,1218719.688,536.683
91,0.0,0.0,128.05,1220699.913,537.321
92,0.0,0.0,121.637,1222596.487,537.848
93,0.0,0.0,114.693,1224413.039,538.381
94,0.0,0.0,108.969,1226151.81,538.873
95,0.0,0.0,102.707,1227814.512,539.341
96,0.0,0.0,97.994,1229407.505,539.774
97,0.0,0.0,93.099,1230933.334,540.17
98,0.0,0.0,87.982,1232392.939,540.585
99,0.0,0.0,82.998,1233791.976,540.991
100,0.0,0.0,78.708,1235132.576,541.353
101,0.0,0.0,74.504,1236416.784,541.676
102,0.0,0.0,70.501,1237643.58,542.013
103,0.0,0.0,66.788,1238821.238,542.303
104,0.0,0.0,63.33,1239947.742,542.601
105,0.0,0.0,60.424,1241027.002,542.831
106,0.0,0.0,57.107,1242062.085,543.097
107,0.0,0.0,53.877,1243053.9,543.368
108,0.0,0.0,51.125,1244004.642,543.584
109,0.0,0.0,48.268,1244916.516,543.794
110,0.0,0.0,45.501,1245787.239,544.02
111,0.0,0.0,43.777,1246622.123,544.235
112,0.0,0.0,41.466,1247422.746,544.416
113,0.0,0.0,39.12,1248190.043,544.619
114,0.0,0.0,37.087,1248925.967,544.786
115,0.0,0.0,34.816,1249631.5,544.937
116,0.0,0.0,32.678,1250307.768,545.085
117,0.0,0.0,30.836,1250955.12,545.231
118,0.0,0.0,29.025,1251576.448,545.342
119,0.0,0.0,27.692,1252169.051,545.488
120,0.0,0.0,26.412,1252739.966,545.619
121,0.0,0.0,24.988,1253287.093,545.729
122,0.0,0.0,24.098,1253810.026,545.848
123,0.0,0.0,22.695,1254313.738,545.968
124,0.0,0.0,21.118,1254795.264,546.066
125,0.0,0.0,19.985,1255256.963,546.167
126,0.0,0.0,18.698,1255700.632,546.255
127,0.0,0.0,17.841,1256126.169,546.32
128,0.0,0.0,16.983,1256532.759,546.397
129,0.0,0.0,15.971,1256922.272,546.468
130,0.0,0.0,15.253,1257296.255,546.538
131,0.0,0.0,14.526,1257654.637,546.601
132,0.0,0.0,13.636,1257999.602,546.673
133,0.0,0.0,12.765,1258330.003,546.726
134,0.0,0.0,12.258,1258646.167,546.775
135,0.0,0.0,11.584,1258949.836,546.834
136,0.0,0.0,11.013,1259241.077,546.88
137,0.0,0.0,10.639,1259520.664,546.929
138,0.0,0.0,10.067,1259788.286,546.978
139,0.0,0.0,9.663,1260045.954,547.031
140,0.0,0.0,8.881,1260293.064,547.074
141,0.0,0.0,8.415,1260529.368,547.114
142,0.0,0.0,8.009,1260756.62,547.151
143,0.0,0.0,7.434,1260975.065,547.179
144,0.0,0.0,7.07,1261184.47,547.217
145,0.0,0.0,6.681,1261385.266,547.252
146,0.0,0.0,6.317,1261577.488,547.28
147,0.0,0.0,5.961,1261763.279,547.309
148,0.0,0.0,5.664,1261940.081,547.341
149,0.0,0.0,5.519,1262109.932,547.363
150,0.0,0.0,5.291,1262272.838,547.383
151,0.0,0.0,5.102,1262428.544,547.397
152,0.0,0.0,4.869,1262579.206,547.416
153,0.0,0.0,4.603,1262723.438,547.441
154,0.0,0.0,4.401,1262861.275,547.466
155,0.0,0.0,4.071,1262994.699,547.485
156,0.0,0.0,3.874,1263122.575,547.505
157,0.0,0.0,3.666,1263244.889,547.519
158,0.0,0.0,3.434,1263362.743,547.529
159,0.0,0.0,3.275,1263475.853,547.545
160,0.0,0.0,3.095,1263584.057,547.559
161,0.0,0.0,3.012,1263687.687,547.573
162,0.0,0.0,2.865,1263787.744,547.583
163,0.0,0.0,2.686,1263883.347,547.591
164,0.0,0.0,2.489,1263975.189,547.601
165,0.0,0.0,2.374,1264063.009,547.605
166,0.0,0.0,2.333,1264147.412,547.618
167,0.0,0.0,2.226,1264228.652,547.624
168,0.0,0.0,2.086,1264306.643,547.633
169,0.0,0.0,2.05,1264381.472,547.638
170,0.0,0.0,1.971,1264453.119,547.646
171,0.0,0.0,1.808,1264522.286,547.653
172,0.0,0.0,1.664,1264588.451,547.659
173,0.0,0.0,1.618,1264652.022,547.666
174,0.0,0.0,1.518,1264713.408,547.673
175,0.0,0.0,1.45,1264772.235,547.678
176,0.0,0.0,1.374,1264828.719,547.682
177,0.0,0.0,1.307,1264882.882,547.685
178,0.0,0.0,1.231,1264935.041,547.692
179,0.0,0.0,1.113,1264985.057,547.699
180,0.0,0.0,1.063,1265033.282,547.705
181,0.0,0.0,1.038,1265079.625,547.709
182,0.0,0.0,0.977,1265124.174,547.711
183,0.0,0.0,0.966,1265166.53,547.715
184,0.0,0.0,0.891,1265207.378,547.718
185,0.0,0.0,0.847,1265246.885,547.72
186,0.0,0.0,0.849,1265284.386,547.721
187,0.0,0.0,0.816,1265320.771,547.724
188,0.0,0.0,0.776,1265355.845,547.727
189,0.0,0.0,0.715,1265389.018,547.727
190,0.0,0.0,0.71,1265421.134,547.729
191,0.0,0.0,0.641,1265451.807,547.73
192,0.0,0.0,0.623,1265481.233,547.732
193,0.0,0.0,0.581,1265509.555,547.732
194,0.0,0.0,0.52,1265536.976,547.736
195,0.0,0.0,0.53,1265563.325,547.737
196,0.0,0.0,0.513,1265588.323,547.737
197,0.0,0.0,0.468,1265612.52,547.738
198,0.0,0.0,0.448,1265635.836,547.741
