Susceptible,Exposed,Hospitalised,Death,Recovered
632293,332,0,0,0
631902,663,0,0,3
631466,1013,0,0,9
631000,1362,0,0,33
630469,1745,0,0,50
629858,2182,0,0,88
629179,2644,0,0,153
628346,3199,1,0,199
627436,3820,3,0,276
626357,4550,7,0,372
625127,5372,17,0,474
623702,6315,18,1,603
621972,7446,19,2,790
619962,8807,23,5,1012
617695,10305,29,7,1250
614977,12032,45,8,1502
611900,14047,55,12,1852
608191,16512,65,22,2277
603834,19467,76,31,2738
598683,22926,69,38,3288
592730,26854,106,42,3933
585719,31520,128,45,4703
577526,37050,167,59,5555
571522,39823,203,86,6579
564425,43539,235,113,7777
556568,47581,256,151,9150
547802,52319,311,179,10656
538447,57148,373,219,12445
528336,62344,416,270,14371
517764,67548,505,325,16525
506284,73234,568,403,18969
494543,78695,608,492,21698
482041,84500,644,590,24709
469402,89879,708,706,28081
455952,95567,763,844,31793
442264,101070,829,1012,35953
428410,106097,830,1233,40294
413924,111566,924,1473,44952
399423,116659,919,1735,50111
384584,121320,937,1983,55633
369752,125638,1037,2257,61521
355059,129534,1025,2567,67724
340471,132997,1129,2864,74361
326018,135995,1139,3263,81359
311543,138614,1172,3686,88692
297476,140771,1148,4105,96385
283804,142240,1212,4567,104347
270663,143066,1253,5016,112952
257736,143831,1337,5557,121648
245248,143936,1303,6103,130871
233431,143410,1366,6649,140157
221949,142470,1412,7263,149806
211086,141106,1420,7882,159475
200741,139297,1505,8552,169708
191024,137022,1554,9183,179861
181843,134259,1526,9938,190169
173238,131297,1624,10699,200840
165002,128415,1666,11430,211590
157494,124828,1657,12199,222428
150382,121020,1625,12994,233234
143489,117530,1665,13732,244027
137126,113914,1677,14551,254527
131147,109972,1758,15355,265036
125704,105902,1815,16141,275480
120608,101954,1793,16916,285968
115818,97987,1825,17720,296245
111551,93804,1850,18494,306290
107426,89825,1789,19257,316070
103728,85792,1776,20069,325895
100258,81858,1824,20852,335358
96958,78062,1770,21693,344615
93977,74312,1792,22444,353585
91177,70787,1794,23156,362259
88554,67212,1780,23849,370510
86206,63712,1756,24605,378475
83939,60413,1795,25247,386281
81879,57244,1770,25932,394003
79983,54194,1821,26567,401329
78217,51268,1756,27196,408451
76602,48475,1772,27817,415315
75107,45716,1756,28345,421648
73692,43121,1750,28889,428034
72368,40775,1748,29428,434131
71190,38462,1839,29924,439919
70079,36365,1767,30411,445321
69051,34250,1773,30869,450496
68083,32335,1792,31359,455544
67162,30447,1720,31805,460339
66327,28642,1705,32178,464612
65541,26981,1657,32592,468709
64802,25442,1591,32968,472866
64147,23899,1542,33311,476651
63483,22450,1535,33648,480065
62933,21107,1485,33964,483449
62417,19838,1482,34248,486756
61946,18583,1484,34509,489640
61498,17424,1461,34745,492580
61084,16357,1393,35021,495360
60706,15215,1346,35286,497860
60336,14258,1362,35502,500277
59995,13425,1317,35708,502696
59639,12663,1289,35919,504774
59341,11861,1238,36135,506779
59080,11094,1193,36340,508650
58815,10381,1187,36518,510481
58578,9735,1123,36692,512166
58365,9070,1083,36866,513771
58156,8477,1046,37019,515349
57948,7962,994,37155,516709
57770,7467,972,37316,518043
57585,6983,969,37429,519275
57412,6535,905,37547,520448
57261,6139,880,37669,521550
57140,5731,827,37780,522545
57009,5343,806,37878,523479
56889,5004,773,37974,524412
56772,4720,733,38060,525339
56667,4388,729,38138,526091
56564,4108,672,38225,526839
56474,3801,649,38301,527500
56392,3546,585,38372,528178
56304,3339,555,38438,528854
56222,3135,546,38484,529393
56138,2954,521,38547,529899
56077,2750,492,38601,530418
56010,2577,444,38660,530934
55942,2434,427,38704,531382
55889,2283,422,38749,531790
55841,2156,385,38798,532193
55796,2027,382,38827,532570
55759,1896,371,38865,532894
55708,1784,352,38900,533216
55675,1658,331,38941,533528
55626,1561,304,38975,533833
55583,1476,291,39006,534135
55547,1362,252,39042,534395
55529,1267,246,39060,534640
55505,1192,238,39079,534855
55486,1098,225,39104,535061
55459,1020,221,39127,535269
55438,960,221,39148,535440
55416,905,190,39168,535622
55406,844,179,39181,535799
55390,788,153,39198,535966
55376,720,146,39213,536105
55368,669,135,39226,536250
55352,626,132,39236,536351
55335,582,122,39244,536456
55317,550,97,39253,536571
55300,526,89,39265,536671
55288,494,90,39273,536767
55274,464,92,39287,536834
55263,452,95,39294,536918
55253,418,80,39305,536998
55244,395,70,39315,537079
55234,361,59,39325,537145
55225,348,54,39334,537183
55220,329,51,39341,537254
55214,313,59,39346,537303
55211,291,51,39353,537359
55204,270,49,39361,537393
55197,255,41,39368,537441
55193,231,33,39370,537487
55187,221,33,39372,537531
55183,205,33,39375,537556
55181,187,37,39377,537589
55181,172,34,39383,537617
55177,162,35,39388,537637
55173,153,33,39389,537669
55170,140,31,39392,537701
55165,134,29,39394,537727
55162,124,23,39397,537750
55161,109,19,39397,537775
55158,103,19,39399,537790
55156,97,19,39401,537807
55154,84,17,39402,537838
55153,78,18,39403,537849
55152,75,18,39403,537868
55151,69,19,39403,537879
55149,65,21,39404,537900
55147,62,20,39404,537909
55147,56,21,39405,537921
55147,49,19,39405,537935
55144,49,22,39405,537948
55144,43,18,39408,537955
55144,41,19,39409,537961
55142,39,17,39411,537972
55141,35,12,39413,537981
55140,32,18,39414,537992
55139,30,15,39416,537996
55139,25,17,39417,538003
55138,23,13,39418,538011
55138,20,10,39418,538018
55137,19,11,39419,538025
55135,17,4,39422,538031
55135,15,7,39422,538036
55135,13,6,39422,538040
55135,11,8,39422,538043
55134,11,10,39422,538048
