Susceptible,Exposed,Hospitalised,Death,Recovered
632296,332,0,0,0
631920,650,0,0,8
631500,989,0,0,15
631072,1307,0,0,23
630578,1644,0,0,47
630014,2053,0,0,89
629361,2501,0,0,134
628641,2992,0,0,194
627743,3572,0,0,285
626771,4188,0,0,364
625492,5057,3,0,462
624077,6041,8,0,591
622411,7138,10,0,744
620523,8394,20,1,920
618203,9944,28,3,1133
615587,11654,37,4,1394
612448,13759,53,6,1717
608760,16282,61,15,2094
604561,19044,77,21,2546
599615,22384,96,31,3125
593731,26344,130,40,3713
586711,31107,160,50,4427
578530,36637,174,68,5249
572576,39455,209,83,6269
565650,42914,231,104,7507
557604,47284,272,121,8830
549006,51829,335,159,10375
539756,56592,370,202,12072
529854,61677,404,251,14000
519288,66952,458,312,16151
508133,72234,517,385,18641
496523,77573,561,470,21421
484438,82928,584,557,24364
471574,88558,655,677,27590
458228,94146,714,823,31110
444573,99597,781,968,35106
430398,105174,826,1152,39534
416091,110278,860,1353,44178
401762,115061,921,1561,49357
387107,119962,920,1815,54846
372489,124277,976,2098,60913
357653,128395,1051,2361,67069
343125,131894,1076,2684,73699
328636,134971,1094,3077,80520
314476,137391,1232,3455,87813
300460,139681,1255,3889,95533
286636,141560,1304,4383,103646
273227,142780,1272,4889,112033
260439,143159,1358,5376,120667
247878,143359,1364,5924,129801
235748,143106,1434,6515,139317
224265,142267,1485,7108,148796
213325,140946,1466,7748,158665
202928,139119,1530,8404,168594
192738,137162,1569,9081,178849
183571,134530,1660,9752,189329
174819,131591,1673,10497,199919
166446,128599,1704,11259,210459
158553,125676,1665,12049,221002
151317,122110,1652,12811,231565
144636,118305,1690,13611,242315
138398,114239,1666,14413,252917
132308,110474,1748,15172,263576
126868,106519,1706,16015,274137
121542,102628,1777,16810,284426
116700,98670,1768,17625,294802
112256,94652,1779,18383,304804
108220,90496,1821,19185,314495
104495,86548,1838,19885,324256
100898,82620,1800,20623,333707
97616,78666,1787,21401,342875
94542,74998,1735,22197,351748
91677,71351,1823,22889,360536
89061,67750,1807,23607,369200
86667,64300,1779,24339,377535
84328,61060,1793,25020,385545
82244,58047,1798,25630,393309
80324,54912,1802,26260,400651
78497,52015,1789,26853,407770
76849,49188,1796,27431,414555
75339,46497,1789,27977,420956
73899,43949,1788,28526,427106
72620,41506,1793,29079,433126
71418,39109,1767,29601,438899
70207,36974,1733,30120,444306
69119,34930,1660,30566,449540
68136,32882,1683,30992,454349
67166,30953,1717,31433,459103
66266,29178,1706,31827,463624
65514,27486,1672,32214,467914
64801,25788,1635,32592,471963
64135,24238,1594,32961,475890
63474,22814,1573,33314,479541
62866,21486,1557,33608,483086
62325,20243,1533,33921,486351
61819,19007,1443,34233,489453
61374,17786,1390,34479,492391
60924,16648,1390,34718,495169
60492,15589,1362,34980,497833
60086,14610,1379,35194,500262
59761,13697,1336,35401,502601
59431,12795,1225,35646,504802
59105,12033,1174,35872,506872
58821,11283,1151,36067,508800
58548,10606,1146,36229,510608
58283,9923,1116,36403,512296
58046,9256,1085,36556,513963
57840,8631,1042,36709,515476
57624,8143,1021,36846,516933
57441,7628,969,36975,518292
57266,7156,942,37102,519624
57085,6728,899,37211,520833
56922,6263,868,37315,521987
56786,5861,892,37410,523056
56650,5433,863,37510,524022
56510,5101,805,37626,524895
56393,4768,770,37720,525755
56281,4477,710,37803,526558
56174,4181,711,37883,527312
56078,3889,680,37963,528037
56002,3607,646,38024,528657
55912,3394,596,38107,529276
55832,3186,587,38172,529916
55758,2967,542,38236,530447
55708,2739,531,38283,530927
55633,2575,489,38339,531422
55562,2429,465,38390,531903
55505,2260,441,38438,532320
55445,2098,429,38478,532740
55393,1969,422,38517,533150
55351,1854,414,38556,533499
55316,1731,409,38596,533818
55272,1632,365,38635,534165
55235,1541,337,38672,534474
55208,1428,298,38708,534794
55181,1323,274,38734,535066
55164,1237,241,38756,535317
55132,1161,250,38777,535540
55106,1113,239,38801,535760
55088,1047,240,38825,535941
55065,973,234,38840,536120
55051,905,206,38859,536336
55024,864,185,38884,536485
55007,797,179,38897,536634
54986,747,158,38912,536773
54973,677,149,38932,536895
54961,634,129,38953,537007
54943,588,123,38969,537115
54930,560,115,38981,537213
54918,528,114,38993,537314
54909,492,105,39005,537396
54901,467,100,39015,537487
54886,438,92,39024,537563
54876,416,97,39028,537622
54870,381,81,39037,537694
54864,342,82,39042,537763
54856,310,82,39047,537819
54846,298,83,39054,537873
54840,271,70,39068,537928
54834,247,58,39074,537977
54826,231,58,39078,538022
54824,212,66,39085,538061
54820,200,62,39093,538114
54817,185,58,39098,538152
54816,169,50,39103,538194
54811,163,54,39107,538228
54806,158,48,39111,538259
54804,149,36,39119,538295
54802,142,34,39122,538317
54799,140,29,39127,538342
54797,127,27,39130,538371
54797,119,30,39132,538398
54794,114,32,39134,538417
54791,105,29,39136,538443
54788,98,29,39139,538460
54788,89,23,39143,538475
54785,83,19,39144,538483
54782,79,12,39148,538500
54781,71,15,39148,538516
54781,61,16,39148,538531
54780,56,11,39150,538547
54777,57,14,39150,538556
54776,54,18,39152,538571
54776,49,15,39153,538584
54775,50,15,39154,538597
54775,46,14,39155,538603
54775,41,11,39156,538613
54775,38,10,39157,538617
54773,37,7,39157,538624
54773,34,7,39158,538629
54772,30,9,39160,538635
54772,29,7,39160,538644
54770,31,7,39161,538651
54770,29,8,39161,538656
54770,27,7,39161,538660
54769,26,9,39161,538666
54769,24,7,39163,538669
54769,21,6,39165,538669
54769,18,5,39166,538672
