Susceptible,Exposed,Hospitalised,Death,Recovered
632265,345,0,0,0
631858,686,0,0,6
631433,1020,0,0,18
630945,1392,0,0,34
630426,1756,0,0,63
629846,2165,0,0,99
629182,2612,0,0,157
628385,3139,1,0,205
627416,3797,1,0,284
626355,4490,2,0,385
625065,5354,5,0,515
623546,6378,4,0,638
621851,7505,7,0,793
619846,8847,11,2,994
617532,10366,22,4,1222
614851,12090,31,7,1522
611721,14170,58,10,1858
607995,16656,87,16,2282
603657,19508,108,24,2714
598414,23105,130,31,3254
592429,27141,151,47,3904
585536,31629,163,66,4685
577141,37322,195,84,5597
571010,40224,216,100,6626
563825,44030,234,127,7793
555740,48278,266,161,9185
547019,52902,296,193,10763
537579,57812,333,232,12527
527385,63031,378,295,14477
516538,68451,416,357,16673
505268,73779,492,422,19194
493196,79531,525,504,21936
480721,85258,597,593,25015
467712,90943,640,727,28391
454152,96570,698,844,32005
440288,101893,766,1006,35956
425841,107645,849,1181,40357
411467,112770,882,1377,45202
396929,117709,908,1598,50388
382052,122433,990,1840,56041
367458,126686,1015,2136,61922
352787,130484,1053,2461,68304
338101,133803,1086,2796,75064
323503,136921,1112,3164,82212
309532,139170,1169,3539,89788
295521,141051,1187,3997,97511
281747,142580,1203,4491,105761
268318,143699,1267,4983,114127
255552,144087,1328,5512,122708
243258,143970,1337,6058,131909
231329,143561,1436,6601,141123
219869,142634,1484,7214,150968
209130,141069,1488,7844,161039
198889,139273,1472,8540,171181
189082,137026,1471,9194,181408
179966,134486,1562,9877,191798
171379,131555,1615,10622,202432
163339,128368,1564,11409,213224
155702,124956,1654,12187,223722
148522,121378,1662,12972,234404
142063,117347,1698,13787,245233
135843,113321,1749,14577,255810
130036,109515,1765,15353,266427
124627,105565,1731,16185,276814
119648,101515,1789,16998,287090
115085,97339,1798,17815,297311
110748,93111,1791,18624,307455
106724,89187,1806,19469,317384
102914,85405,1800,20269,327033
99482,81516,1845,21024,336439
96319,77600,1838,21770,345871
93376,73908,1846,22523,354751
90557,70288,1889,23292,363328
88035,66702,1846,24101,371755
85706,63229,1909,24821,379939
83578,59839,1870,25491,387869
81494,56812,1885,26098,395546
79549,53867,1905,26751,402846
77867,50845,1875,27374,409885
76254,48122,1819,27999,416644
74758,45531,1805,28559,423221
73366,43013,1766,29120,429534
72104,40647,1785,29644,435422
70931,38349,1718,30145,441087
69874,36186,1699,30635,446293
68858,34114,1648,31101,451388
67953,31946,1649,31536,456292
67076,30080,1570,31940,460854
66253,28304,1637,32315,465173
65497,26621,1602,32723,469352
64735,25052,1576,33111,473240
64046,23566,1553,33452,476965
63407,22173,1490,33781,480487
62811,20923,1493,34072,483889
62259,19632,1524,34344,487007
61761,18455,1513,34623,490066
61276,17383,1425,34910,492932
60849,16291,1410,35175,495685
60470,15237,1367,35433,498189
60122,14214,1338,35641,500565
59767,13318,1342,35865,502913
59429,12454,1299,36079,505040
59110,11760,1252,36288,507074
58814,11025,1224,36454,508991
58566,10331,1208,36640,510826
58313,9744,1157,36830,512508
58091,9109,1105,37007,514066
57892,8577,1080,37162,515436
57707,8077,1081,37294,516771
57499,7580,1021,37437,518092
57335,7069,964,37561,519231
57189,6598,883,37712,520385
57052,6189,854,37818,521409
56908,5793,828,37922,522415
56750,5426,805,38033,523416
56613,5079,729,38124,524355
56505,4772,729,38215,525223
56380,4501,704,38306,526054
56269,4247,680,38379,526833
56157,4003,661,38455,527480
56078,3747,618,38532,528189
56016,3474,578,38604,528780
55951,3269,520,38675,529386
55883,3076,528,38723,529927
55816,2874,521,38772,530416
55754,2693,519,38828,530884
55690,2534,498,38883,531373
55629,2355,449,38944,531798
55581,2176,427,38977,532178
55541,2032,403,39020,532525
55500,1894,389,39067,532919
55464,1751,352,39103,533253
55425,1644,345,39151,533568
55403,1528,309,39187,533860
55369,1434,289,39225,534134
55339,1348,270,39253,534391
55314,1248,274,39281,534641
55277,1178,249,39301,534875
55259,1087,221,39328,535071
55243,1003,191,39349,535245
55216,939,180,39368,535415
55198,872,172,39383,535580
55179,816,154,39399,535759
55170,751,155,39417,535894
55157,704,145,39432,536040
55143,645,130,39452,536178
55128,604,122,39466,536289
55121,567,122,39475,536388
55105,539,113,39489,536493
55091,506,113,39500,536604
55082,467,93,39513,536703
55076,430,81,39526,536790
55065,396,80,39533,536879
55055,378,77,39543,536949
55049,347,78,39553,537036
55045,316,70,39566,537106
55039,300,65,39575,537154
55029,287,65,39581,537203
55021,275,53,39595,537259
55012,259,56,39602,537319
55008,240,66,39608,537360
55001,225,54,39619,537419
54996,208,51,39623,537462
54994,192,42,39628,537523
54986,188,37,39633,537543
54985,170,29,39638,537569
54982,160,30,39640,537598
54979,155,29,39642,537620
54978,143,24,39647,537643
54978,127,28,39648,537667
54976,118,29,39649,537692
54972,114,22,39655,537725
54972,106,25,39657,537738
54969,102,19,39660,537758
54967,97,18,39661,537777
54964,94,13,39664,537788
54964,83,18,39664,537798
54962,75,12,39668,537816
54961,74,14,39668,537824
54961,69,13,39670,537839
54961,60,16,39672,537846
54959,55,13,39673,537857
54958,50,10,39675,537868
54958,48,12,39677,537880
54957,48,12,39680,537887
54957,47,13,39680,537893
54956,41,10,39681,537900
54956,37,10,39681,537907
54956,35,7,39684,537914
54952,38,7,39685,537920
54952,32,6,39687,537931
54952,32,8,39687,537940
54952,31,9,39687,537943
54952,31,7,39689,537953
54952,27,9,39690,537953
54952,23,8,39690,537956
54952,22,5,39691,537960
54952,21,6,39691,537961
54950,20,7,39691,537965
