Susceptible,Exposed,Hospitalised,Death,Recovered
632291,334,0,0,0
631888,662,0,0,4
631460,1000,0,0,13
630976,1368,0,0,39
630436,1762,0,0,70
629826,2206,0,0,114
629121,2689,0,0,156
628318,3224,0,0,205
627339,3868,0,0,274
626292,4562,1,0,364
625100,5351,4,0,473
623682,6284,6,1,642
622016,7341,12,2,810
620068,8621,23,2,997
617825,10112,32,2,1221
615180,11863,58,2,1515
612037,13955,58,16,1876
608396,16389,70,19,2242
604087,19307,91,23,2676
599059,22608,108,25,3188
593074,26578,155,34,3812
586175,31177,168,54,4581
578059,36626,180,71,5451
571980,39607,211,94,6486
564980,43206,251,109,7705
557166,47493,281,136,9089
548640,51914,316,172,10628
539397,56623,345,225,12389
529392,61670,384,278,14306
518858,66888,450,346,16386
507744,72365,520,403,18865
496373,77521,581,504,21565
483996,83245,660,598,24479
471211,88956,727,717,27798
458002,94476,765,863,31280
444237,99936,771,1035,35210
430282,105240,820,1204,39666
415931,110575,893,1404,44284
401600,115378,951,1612,49252
387056,119957,971,1871,54763
372223,124681,1069,2146,60504
357469,128778,1085,2462,66598
342738,132480,1114,2798,73153
328106,135587,1168,3175,80152
313678,138251,1227,3594,87515
299843,140208,1236,4028,95135
286130,141970,1281,4414,103242
272827,143101,1297,4902,111610
259755,143863,1343,5405,120363
247318,143770,1391,5912,129356
235283,143486,1434,6495,138601
223770,142641,1430,7095,148299
212554,141537,1508,7730,158296
202218,139594,1533,8361,168426
192672,136993,1541,9073,178751
183496,134469,1528,9744,189107
174682,131802,1544,10476,199371
166347,128888,1614,11235,210003
158740,125549,1661,12010,220679
151487,122068,1741,12763,231449
144517,118289,1706,13540,242214
138225,114269,1726,14325,253032
132239,110256,1720,15126,263815
126706,106179,1708,15926,274036
121515,102217,1768,16701,284474
116772,98228,1790,17483,294681
112548,93984,1819,18270,304732
108270,90141,1800,19074,314726
104508,86058,1806,19859,324647
100949,82171,1792,20613,334208
97643,78243,1784,21408,343294
94544,74704,1770,22159,352479
91570,71273,1735,22944,361074
89027,67688,1762,23657,369662
86746,64060,1765,24354,377897
84515,60836,1771,24987,385789
82465,57663,1783,25655,393382
80568,54528,1718,26300,400741
78804,51635,1737,26947,407797
77223,48759,1750,27547,414690
75639,46227,1746,28122,421193
74153,43614,1787,28691,427202
72837,41101,1732,29238,433224
71624,38648,1698,29765,438849
70493,36523,1690,30277,444442
69421,34370,1673,30785,449620
68440,32401,1641,31225,454536
67519,30562,1641,31660,459309
66668,28783,1631,32030,463803
65912,27054,1605,32466,468034
65142,25437,1567,32843,472018
64461,23911,1513,33221,475919
63837,22493,1484,33524,479553
63296,21116,1470,33833,483016
62763,19739,1478,34113,486210
62270,18552,1437,34411,489385
61772,17463,1433,34665,492238
61343,16390,1372,34925,495015
60925,15403,1362,35149,497687
60549,14475,1320,35377,500134
60189,13574,1308,35589,502344
59851,12779,1292,35793,504546
59520,11965,1239,36002,506588
59237,11195,1217,36173,508481
58989,10487,1152,36351,510325
58730,9807,1126,36513,512035
58521,9172,1059,36685,513602
58303,8599,978,36854,515160
58092,8082,1004,36985,516532
57914,7590,964,37153,517886
57745,7047,888,37303,519125
57580,6566,871,37402,520255
57427,6150,876,37504,521343
57293,5748,833,37605,522456
57145,5384,812,37695,523455
57008,5080,754,37789,524343
56884,4793,721,37884,525255
56789,4468,677,37968,526003
56685,4193,655,38045,526776
56584,3947,620,38127,527446
56498,3711,570,38196,528111
56412,3466,546,38260,528703
56325,3236,528,38325,529315
56243,3029,523,38376,529846
56177,2827,510,38445,530383
56113,2639,475,38508,530903
56058,2459,465,38568,531321
56004,2302,465,38610,531761
55940,2180,419,38649,532152
55891,2035,415,38682,532493
55852,1898,415,38724,532857
55812,1768,385,38767,533197
55779,1667,352,38806,533536
55754,1534,333,38839,533817
55721,1429,298,38866,534104
55692,1318,297,38888,534372
55663,1230,278,38916,534627
55646,1143,244,38948,534834
55623,1061,219,38976,535059
55598,1003,216,38997,535259
55573,942,200,39018,535448
55557,878,191,39044,535607
55535,836,182,39069,535778
55518,763,176,39081,535927
55503,712,158,39098,536056
55491,661,147,39111,536188
55480,621,141,39123,536299
55469,575,132,39135,536423
55453,555,122,39148,536529
55437,522,121,39164,536622
55426,484,106,39181,536695
55417,459,97,39196,536781
55411,416,92,39207,536861
55396,396,92,39217,536935
55386,362,85,39223,537009
55377,343,88,39230,537066
55370,331,80,39238,537139
55363,297,74,39249,537205
55357,285,70,39259,537249
55349,270,65,39266,537302
55344,251,65,39271,537344
55339,234,59,39275,537388
55335,222,51,39283,537450
55330,208,41,39287,537483
55326,192,39,39289,537510
55325,181,34,39294,537539
55320,170,38,39296,537575
55317,157,34,39301,537609
55312,149,32,39303,537639
55305,138,27,39308,537667
55302,129,22,39310,537694
55300,118,21,39314,537722
55298,109,19,39316,537736
55295,103,21,39318,537750
55293,98,20,39319,537769
55292,91,19,39321,537776
55288,85,15,39322,537792
55288,81,19,39322,537809
55287,78,22,39322,537827
55286,74,19,39323,537836
55284,68,13,39328,537849
55281,66,16,39329,537860
55280,63,12,39329,537875
55280,55,16,39330,537889
55280,52,16,39332,537901
55279,52,10,39333,537918
55278,50,11,39333,537923
55276,46,9,39336,537928
55276,43,10,39337,537935
55276,39,8,39338,537945
55275,39,8,39338,537948
55275,36,5,39338,537952
55274,33,8,39338,537956
55274,29,5,39339,537963
55274,27,7,39339,537967
55273,27,7,39339,537970
55271,25,5,39339,537975
55270,23,5,39340,537983
55269,22,5,39341,537991
