Susceptible,Exposed,Hospitalised,Death,Recovered
632278,337,0,0,0
631918,648,0,0,2
631500,974,0,0,10
631017,1339,0,0,29
630528,1684,0,0,55
629922,2103,0,0,96
629259,2555,1,0,142
628480,3085,1,0,198
627592,3681,1,0,273
626589,4350,2,0,365
625364,5182,6,0,489
623868,6187,10,0,619
622244,7249,12,1,745
620332,8493,19,2,942
618004,10021,25,4,1179
615251,11884,37,6,1448
612068,13966,54,8,1754
608368,16474,63,12,2129
604113,19301,70,23,2571
599074,22621,92,29,3127
593156,26610,110,38,3740
586137,31286,127,49,4510
577971,36627,145,66,5374
571873,39526,180,87,6401
564776,43202,216,101,7567
556919,47299,256,125,8953
548372,51742,300,160,10545
539080,56442,363,200,12276
528928,61722,406,245,14278
518203,67033,479,298,16508
507111,72467,508,362,18910
495364,77861,562,449,21622
483201,83270,610,550,24720
470268,88842,652,680,28084
456898,94553,725,817,31732
443226,100103,803,959,35760
429331,105436,891,1166,40239
415057,110555,945,1397,45029
400585,115335,963,1624,50009
385968,119772,1035,1896,55528
371120,124346,1056,2188,61336
356353,128335,1088,2469,67637
341806,131728,1085,2838,74126
327207,134918,1102,3215,81019
312767,137824,1143,3625,88598
298815,139997,1157,4037,96303
285085,141745,1214,4471,104304
271702,142974,1251,4962,112668
258838,143406,1288,5484,121499
246422,143426,1322,6011,130493
234186,143248,1368,6627,139729
222773,142434,1429,7234,149634
211973,140652,1485,7861,159467
201666,138833,1479,8556,169638
191860,136635,1480,9273,179893
182412,134045,1530,9978,190372
173889,131018,1608,10668,200763
165890,127693,1594,11477,211248
158243,124289,1582,12269,221826
150903,120943,1654,13065,232369
144195,117314,1651,13838,243122
137942,113577,1727,14615,253817
132132,109486,1747,15443,264296
126574,105616,1735,16275,274761
121417,101527,1793,17090,284917
116615,97609,1765,17902,295191
112219,93570,1758,18735,305549
108088,89581,1798,19516,315490
104277,85641,1850,20291,325243
100801,81639,1878,21033,334692
97575,77832,1841,21799,343811
94447,74198,1807,22546,352753
91589,70727,1800,23298,361368
88982,67207,1774,23982,369714
86638,63686,1780,24674,377955
84432,60458,1740,25406,385927
82396,57306,1768,26026,393536
80503,54335,1754,26607,400809
78705,51391,1815,27187,407847
77093,48559,1819,27772,414558
75573,45858,1833,28341,421312
74055,43465,1823,28858,427578
72751,41063,1799,29411,433487
71529,38803,1790,29923,439177
70439,36502,1786,30397,444597
69335,34506,1772,30844,449859
68324,32607,1753,31278,454800
67431,30681,1727,31693,459597
66575,28930,1707,32110,464006
65784,27139,1636,32527,468145
65098,25558,1643,32888,472215
64404,24085,1627,33203,475933
63727,22743,1581,33524,479613
63147,21326,1556,33862,482949
62611,20072,1468,34183,486239
62105,18844,1504,34473,489122
61595,17754,1495,34749,491929
61164,16636,1431,35038,494619
60765,15571,1400,35284,497225
60379,14584,1366,35531,499733
60022,13715,1345,35735,502029
59695,12851,1265,35953,504259
59387,12004,1212,36163,506320
59091,11286,1120,36352,508217
58844,10584,1089,36528,510056
58623,9859,1093,36694,511783
58388,9240,1063,36844,513466
58174,8629,1027,37002,514971
57961,8089,997,37130,516440
57755,7608,991,37279,517779
57599,7117,947,37403,519048
57448,6670,919,37538,520193
57288,6260,878,37637,521249
57152,5892,828,37745,522239
57019,5523,795,37851,523226
56897,5164,768,37939,524139
56773,4854,727,38048,525015
56681,4518,694,38150,525798
56573,4257,648,38239,526570
56467,3984,627,38311,527248
56388,3731,609,38382,527958
56308,3493,569,38459,528628
56234,3241,569,38518,529205
56161,3026,529,38583,529763
56099,2827,493,38644,530319
56060,2623,484,38690,530765
56000,2426,455,38737,531212
55937,2284,438,38778,531649
55882,2130,428,38819,532053
55838,1980,388,38849,532451
55797,1843,367,38888,532819
55752,1732,347,38924,533165
55712,1614,315,38962,533486
55674,1515,291,39000,533801
55648,1410,282,39023,534067
55612,1340,264,39046,534299
55586,1257,250,39075,534516
55558,1155,234,39097,534758
55530,1079,239,39113,534993
55502,1003,221,39142,535174
55483,923,219,39160,535357
55459,864,208,39185,535547
55440,810,197,39201,535686
55420,759,165,39224,535854
55407,715,145,39237,536007
55393,655,145,39243,536133
55381,619,141,39260,536245
55372,578,128,39271,536348
55365,542,127,39283,536462
55353,504,120,39297,536568
55338,475,109,39311,536657
55321,449,110,39316,536739
55313,435,104,39322,536828
55309,410,100,39328,536921
55302,378,94,39336,536977
55291,363,83,39345,537060
55280,337,72,39355,537130
55271,311,70,39363,537180
55260,290,72,39367,537235
55255,266,70,39377,537282
55250,250,57,39383,537335
55238,237,57,39387,537384
55235,219,56,39393,537429
55228,205,55,39397,537471
55224,189,49,39403,537506
55223,171,41,39411,537534
55221,155,36,39414,537562
55217,149,29,39420,537593
55215,140,36,39421,537619
55209,135,31,39424,537647
55206,128,28,39427,537672
55206,118,28,39427,537693
55204,112,24,39434,537726
55200,107,21,39436,537741
55198,96,20,39439,537760
55195,96,18,39440,537776
55194,92,16,39441,537784
55193,89,20,39441,537795
55190,90,21,39443,537812
55189,83,20,39444,537823
55188,79,14,39448,537838
55186,75,13,39449,537843
55185,66,13,39449,537852
55184,65,12,39449,537861
55182,63,9,39451,537872
55181,61,10,39452,537881
55181,57,12,39453,537887
55181,57,14,39453,537896
55179,54,15,39453,537904
55179,49,12,39455,537909
55179,44,13,39456,537911
55177,45,17,39456,537920
55176,43,14,39457,537925
55175,40,10,39458,537933
55175,37,9,39460,537936
55175,35,5,39462,537943
55174,33,8,39462,537945
55174,28,7,39462,537947
55174,22,7,39462,537950
