Susceptible,Exposed,Hospitalised,Death,Recovered
632290,334,0,0,0
631885,684,0,0,3
631458,1032,0,0,15
631005,1376,0,0,34
630515,1705,0,0,54
629879,2163,0,0,85
629206,2618,0,0,140
628384,3214,0,0,206
627446,3840,0,0,281
626378,4570,2,0,350
625138,5375,2,0,469
623673,6303,3,0,612
621987,7422,10,1,783
620017,8691,20,2,985
617784,10178,25,5,1207
615009,12044,42,8,1473
611828,14197,58,13,1775
608195,16553,73,16,2162
603842,19492,94,17,2647
598719,22871,118,30,3168
592570,26890,135,41,3835
585402,31699,155,57,4594
577253,37128,163,75,5523
571147,39938,194,91,6621
563941,43613,244,120,7906
555876,47949,266,155,9228
547286,52394,290,189,10803
537679,57455,358,219,12533
527573,62635,411,279,14552
516966,67733,454,340,16813
505681,73189,526,410,19319
493852,78576,576,502,22117
481426,84208,665,607,25179
468608,89674,698,716,28614
455155,95361,747,870,32305
441311,100865,802,1033,36290
427338,106256,826,1222,40725
413082,111293,880,1424,45366
398569,116167,921,1674,50425
383938,120884,932,1952,55918
369068,125435,957,2237,61895
354475,129150,982,2541,68351
339791,132720,1083,2882,75005
324915,136087,1145,3222,82050
310550,138723,1223,3600,89441
296420,140715,1231,4020,97339
282788,142077,1295,4487,105238
269721,142807,1331,4996,113870
256878,143322,1316,5492,122528
244505,143471,1353,6027,131658
232626,142949,1392,6630,141137
221389,141944,1391,7236,150830
210324,140769,1475,7898,160515
200045,138871,1484,8584,170797
190086,136983,1510,9251,181162
180655,134316,1523,9991,191467
172136,131368,1531,10712,202261
163916,128218,1582,11452,212846
156330,124549,1587,12233,223514
149083,120943,1644,13010,234181
142392,117199,1673,13799,244889
136215,113266,1665,14578,255635
130353,109334,1700,15392,266193
124932,105391,1715,16227,276872
119821,101420,1750,17048,287241
115187,97450,1756,17847,297476
110799,93487,1773,18619,307475
106749,89405,1754,19411,317430
103088,85322,1758,20148,327127
99583,81552,1767,20965,336392
96301,77817,1902,21692,345408
93338,74112,1868,22453,354344
90599,70422,1883,23163,363153
88134,66866,1882,23911,371746
85744,63491,1865,24646,379780
83578,60225,1859,25350,387692
81594,56908,1811,26018,395260
79693,53755,1788,26635,402668
77917,51041,1758,27259,409615
76250,48293,1769,27839,416278
74725,45623,1748,28433,422847
73302,43123,1819,28987,429074
72038,40671,1793,29557,434959
70759,38445,1776,30049,440582
69668,36276,1737,30508,445955
68660,34164,1770,31015,451079
67748,32175,1756,31460,455895
66860,30263,1701,31912,460624
65994,28439,1700,32302,465087
65267,26732,1650,32677,469335
64540,25161,1669,33041,473255
63883,23577,1630,33366,477064
63271,22145,1605,33713,480713
62704,20807,1562,34032,484072
62147,19589,1520,34361,487220
61650,18375,1533,34631,490295
61168,17240,1505,34937,493064
60743,16205,1427,35213,495739
60319,15233,1405,35439,498354
59948,14327,1369,35686,500710
59625,13436,1325,35888,502944
59311,12639,1278,36108,505071
58994,11878,1263,36305,506988
58717,11127,1233,36500,508865
58437,10464,1184,36673,510675
58174,9831,1179,36842,512354
57926,9235,1132,37006,513917
57711,8649,1045,37181,515423
57494,8146,1011,37319,516745
57310,7649,965,37452,518046
57157,7138,937,37562,519310
57006,6720,929,37689,520495
56850,6274,874,37814,521585
56674,5936,846,37927,522643
56550,5547,773,38039,523589
56439,5203,754,38123,524481
56315,4874,719,38211,525384
56187,4548,685,38291,526144
56094,4277,679,38360,526921
56011,4005,625,38436,527617
55925,3716,614,38512,528257
55837,3470,583,38573,528987
55756,3270,559,38641,529561
55680,3071,541,38710,530156
55603,2889,519,38770,530666
55540,2705,475,38815,531191
55483,2528,438,38866,531597
55430,2344,421,38921,531998
55381,2204,398,38962,532422
55341,2066,361,39008,532827
55302,1952,346,39049,533165
55263,1820,332,39076,533487
55221,1687,293,39118,533799
55188,1574,277,39152,534055
55152,1466,281,39179,534288
55123,1382,271,39202,534538
55096,1278,276,39214,534791
55074,1197,253,39242,535044
55050,1146,249,39263,535242
55023,1079,231,39298,535445
54998,1010,220,39321,535624
54980,948,195,39348,535807
54959,902,178,39367,535968
54934,847,177,39381,536109
54916,788,168,39397,536227
54899,735,174,39407,536365
54877,690,167,39422,536479
54863,660,141,39435,536593
54846,610,141,39444,536704
54835,561,144,39454,536838
54829,530,130,39466,536946
54820,493,113,39475,537039
54807,473,99,39482,537115
54799,446,100,39489,537189
54793,413,91,39498,537259
54786,382,81,39507,537321
54776,347,64,39521,537377
54772,326,69,39527,537442
54763,304,63,39535,537488
54755,283,63,39541,537537
54750,261,61,39548,537580
54745,248,63,39554,537625
54739,233,57,39559,537661
54738,217,52,39565,537714
54732,206,55,39569,537737
54728,201,47,39577,537785
54725,188,44,39583,537812
54721,181,41,39584,537851
54719,167,32,39586,537895
54713,159,29,39590,537932
54712,144,33,39590,537955
54710,135,31,39597,537984
54706,127,29,39600,538009
54701,125,28,39602,538021
54696,119,24,39606,538042
54694,108,24,39607,538064
54693,97,24,39607,538087
54693,90,23,39610,538102
54693,83,22,39612,538118
54691,77,20,39613,538132
54690,69,19,39615,538144
54689,64,16,39617,538160
54689,59,13,39621,538168
54686,55,5,39628,538181
54686,52,9,39628,538190
54686,50,7,39630,538199
54684,51,4,39632,538208
54683,49,5,39633,538212
54682,47,6,39633,538217
54682,44,9,39633,538219
54681,44,7,39635,538226
54681,41,5,39636,538229
54681,37,5,39636,538235
54681,32,10,39637,538244
54680,31,8,39638,538246
54679,31,8,39638,538252
54677,33,5,39639,538258
54677,28,6,39639,538261
54675,28,6,39640,538265
