 day, S, E, H, R, D
0,632397.416,232.598,0.0,0.0,0.0
1,632119.418,466.131,0.0,1.686,0.0
2,631802.42,717.739,0.0,6.396,0.0
3,631425.872,1005.827,0.0,15.352,0.0
4,630965.61,1351.74,0.0,29.56,0.0
5,630397.608,1774.001,0.034,50.399,0.0
6,629683.401,2304.024,0.154,79.676,0.001
7,628777.103,2978.684,0.548,119.323,0.008
8,627614.529,3847.96,1.317,171.966,0.032
9,626112.717,4977.875,2.632,241.471,0.105
10,624157.435,6459.795,4.529,331.733,0.232
11,621600.947,8407.717,7.142,448.553,0.474
12,618244.373,10980.135,10.506,598.661,0.846
13,613830.038,14376.427,14.855,792.82,1.424
14,608016.226,18860.722,20.37,1042.763,2.183
15,600355.343,24788.568,27.41,1368.39,3.269
16,590300.45,32571.715,36.665,1790.615,4.729
17,577151.39,42743.505,48.097,2339.18,6.694
18,560094.174,55904.124,62.479,3053.296,9.416
19,538223.841,72684.238,80.721,3987.03,13.111
20,510579.148,93716.376,104.327,5205.806,18.106
21,476370.132,119408.137,133.507,6793.281,24.811
22,435147.886,149784.94,170.437,8858.821,33.988
23,394171.75,177174.798,216.644,11525.122,46.688
24,347625.305,207647.313,271.485,14941.328,64.911
25,298179.204,238264.398,338.837,19227.151,90.836
26,248389.103,266446.205,415.865,24514.52,127.957
27,200704.794,289960.982,502.324,30925.293,181.994
28,157149.915,307213.136,594.758,38565.659,258.081
29,119198.42,317294.736,686.576,47512.537,363.799
30,87643.257,320060.07,773.597,57792.283,506.465
31,62548.672,316121.044,850.501,69365.276,690.929
32,43449.945,306542.027,918.793,82172.663,921.013
33,29456.989,292722.016,980.967,96095.728,1200.194
34,19558.418,276072.731,1037.392,110995.898,1529.782
35,12773.192,257813.775,1091.324,126720.85,1911.285
36,8233.617,238970.586,1143.573,143076.604,2340.634
37,5257.048,220277.277,1193.611,159899.238,2815.589
38,3337.628,202209.181,1243.482,177022.441,3333.157
39,2116.457,185093.882,1291.008,194305.07,3890.515
40,1342.782,169073.913,1336.397,211579.501,4477.468
41,856.307,154221.233,1381.195,228746.46,5093.413
42,548.304,140539.194,1422.31,245682.677,5732.591
43,354.098,127983.779,1460.791,262306.963,6388.4
44,230.318,116496.395,1496.828,278546.409,7055.019
45,151.489,106010.381,1530.667,294326.739,7729.284
46,100.912,96446.456,1560.519,309620.648,8405.928
47,68.044,87730.573,1589.061,324402.579,9087.04
48,46.482,79791.365,1613.318,338624.896,9764.702
49,31.988,72568.507,1634.231,352295.066,10437.139
50,22.453,65993.278,1654.453,365402.53,11103.098
51,15.982,60012.752,1671.295,377933.743,11758.795
52,11.392,54573.88,1686.238,389903.751,12402.498
53,8.417,49626.709,1699.678,401320.762,13035.396
54,6.286,45127.868,1709.509,412191.363,13654.452
55,4.669,41038.531,1718.939,422515.83,14258.879
56,3.49,37315.601,1727.758,432334.949,14848.485
57,2.683,33930.556,1731.884,441649.741,15421.486
58,2.102,30855.209,1735.713,450492.563,15978.246
59,1.642,28056.354,1737.623,458864.553,16518.439
60,1.309,25510.903,1736.565,466792.646,17041.873
61,1.051,23196.353,1736.357,474301.691,17547.484
62,0.838,21090.179,1733.151,481409.168,18037.399
