 day, S, E, H, R, D
0,664798.869,542.812,0.0,0.0,0.0
1,663913.936,1227.106,0.0,3.813,0.0
2,662638.551,2186.46,0.0,14.28,0.0
3,660790.106,3558.467,0.0,34.892,0.0
4,658125.152,5516.636,0.0,70.917,0.0
5,654298.126,8306.872,0.013,129.385,0.0
6,648817.927,12283.626,0.075,220.24,0.0
7,641019.561,17912.485,0.258,360.202,0.0
8,629988.199,25829.173,0.695,568.844,0.0
9,614480.181,36895.13,1.601,876.629,0.002
10,592934.481,52144.503,3.252,1328.166,0.007
11,563394.86,72830.327,5.887,1983.05,0.019
12,523760.774,100145.522,9.959,2922.964,0.04
13,472014.484,134991.344,16.568,4259.204,0.068
14,407143.423,177121.122,26.089,6139.646,0.121
15,330260.602,224197.798,39.975,8756.536,0.214
16,245999.253,270746.246,59.505,12332.055,0.39
17,163099.551,308142.096,87.249,17114.329,0.624
18,92558.131,326905.925,124.987,23355.255,1.01
19,42957.702,321591.01,174.702,31251.535,1.566
20,15608.459,294948.829,240.112,40908.877,2.487
21,4314.759,256716.202,320.101,52307.775,4.011
22,910.268,217015.978,412.819,65344.266,6.387
23,513.758,180969.058,512.205,79884.174,10.041
24,283.716,150810.383,608.109,95828.331,15.34
25,154.398,125625.84,688.126,113108.352,23.133
26,84.77,104598.197,746.912,131675.297,33.441
27,47.428,87070.757,784.61,151463.812,46.623
28,27.306,72469.357,804.946,172409.836,62.769
29,16.023,60313.171,815.213,194372.885,81.67
30,9.622,50190.152,818.699,217182.101,102.822
31,6.049,41762.199,817.65,240610.124,126.343
32,3.857,34754.697,811.19,264434.428,151.303
33,2.619,28924.013,803.279,288377.03,177.681
34,1.827,24068.833,791.14,312213.614,204.584
35,1.317,20030.931,780.355,335698.206,231.852
36,0.974,16670.019,765.626,358590.508,258.714
37,0.765,13871.921,753.427,380717.771,285.218
38,0.6,11540.094,736.273,401923.169,310.801
39,0.483,9602.496,724.341,422084.428,334.93
40,0.394,7988.541,706.262,441135.959,357.495
41,0.331,6646.914,690.962,459003.31,378.615
42,0.284,5532.467,673.038,475676.375,398.185
43,0.24,4604.752,657.841,491156.398,416.47
44,0.21,3832.914,641.667,505471.59,432.875
45,0.197,3189.087,624.983,518650.132,447.9
46,0.167,2654.521,608.101,530755.744,461.076
47,0.151,2208.185,591.874,541837.308,472.921
48,0.139,1837.544,574.468,551964.574,483.493
49,0.13,1529.204,555.566,561202.312,492.798
50,0.12,1272.338,537.058,569618.09,501.109
51,0.11,1059.514,518.486,577276.425,508.344
52,0.103,881.546,500.128,584243.122,514.727
53,0.096,733.483,481.181,590582.595,520.428
54,0.09,610.819,461.343,596354.405,525.188
55,0.082,508.451,441.095,601605.834,529.274
56,0.078,423.189,420.531,606393.046,533.028
57,0.073,352.401,400.152,610754.166,536.258
58,0.066,292.812,379.36,614737.347,539.183
59,0.06,243.845,358.173,618379.763,541.713
60,0.058,202.942,336.352,621712.437,543.854
61,0.054,168.924,315.039,624765.659,545.759
62,0.053,140.717,293.553,627569.407,547.406
63,0.052,117.012,272.679,630144.612,548.886
64,0.05,97.479,252.453,632519.42,550.114
65,0.05,81.093,232.413,634705.836,551.245
66,0.049,67.367,213.509,636724.444,552.242
67,0.048,56.058,195.354,638589.751,553.169
68,0.048,46.708,177.713,640318.92,553.967
69,0.046,38.904,160.853,641921.819,554.677
