 day, S, E, H, R, D
0,809336.294,661.374,0.0,0.0,0.0
1,808247.557,1505.157,0.0,4.604,0.0
2,806667.988,2699.461,0.0,17.373,0.0
3,804373.686,4408.179,0.0,42.63,0.0
4,801048.196,6860.676,0.0,87.197,0.0
5,796257.826,10366.96,0.008,159.277,0.0
6,789389.98,15361.196,0.055,272.333,0.0
7,779598.292,22441.518,0.238,445.155,0.0
8,765730.583,32410.786,0.724,704.198,0.002
9,746237.729,46333.021,1.696,1088.699,0.005
10,719145.099,65519.523,3.385,1652.285,0.015
11,682066.79,91476.869,6.171,2470.372,0.032
12,632343.714,125728.747,10.7,3647.3,0.077
13,567634.115,169225.645,17.627,5322.841,0.168
14,486793.015,221553.275,28.015,7684.956,0.304
15,391544.55,279511.136,43.024,10964.374,0.533
16,288006.747,336058.247,64.394,15444.399,0.889
17,187435.41,380156.583,94.238,21432.759,1.496
18,103444.065,400278.489,135.887,29225.444,2.422
19,46058.869,390434.82,190.51,39068.333,3.903
20,15709.042,355209.311,261.433,51062.163,6.252
21,3946.408,307315.209,348.641,65175.441,9.896
22,729.275,258937.253,450.559,81265.538,15.699
23,425.665,215754.011,558.817,99163.981,24.66
24,242.346,179705.085,663.378,118767.229,38.188
25,137.961,149639.529,751.857,139973.461,57.301
26,79.096,124564.652,815.764,162748.134,83.024
27,46.021,103686.266,854.462,187016.327,115.953
28,27.24,86299.421,875.715,212653.441,156.15
29,16.56,71822.575,886.279,239515.499,202.91
30,10.291,59774.0,887.912,267360.229,255.461
31,6.496,49738.871,884.344,295944.697,313.098
32,4.227,41389.375,875.276,324967.71,374.647
33,2.906,34436.942,865.111,354119.661,438.695
34,2.035,28655.445,850.058,383084.959,504.611
35,1.421,23843.947,836.179,411589.206,571.146
36,1.097,19841.839,819.471,439363.699,637.212
37,0.834,16506.635,803.631,466160.678,701.671
38,0.661,13736.188,784.74,491829.449,763.447
39,0.538,11434.136,769.914,516206.582,821.52
40,0.444,9516.161,749.414,539227.492,876.759
41,0.364,7916.497,732.786,560798.576,927.894
42,0.31,6587.462,712.744,580917.661,975.071
43,0.254,5482.421,695.591,599584.037,1018.724
44,0.224,4561.122,677.385,616840.337,1058.546
45,0.205,3795.74,659.612,632715.704,1094.318
46,0.185,3158.962,641.527,647286.992,1126.479
47,0.17,2628.218,622.742,660625.505,1155.343
48,0.155,2186.172,604.817,672806.334,1181.171
49,0.145,1819.164,584.999,683926.115,1203.776
50,0.134,1513.698,565.852,694047.301,1223.644
51,0.13,1258.897,546.044,703261.96,1241.171
52,0.123,1046.632,526.494,711644.847,1256.613
53,0.118,871.139,505.524,719269.135,1269.966
54,0.108,725.211,484.15,726210.217,1281.693
55,0.101,603.898,462.325,732526.487,1291.909
56,0.097,502.692,440.527,738288.698,1300.879
57,0.095,418.539,417.978,743538.868,1308.758
58,0.09,348.088,394.795,748331.238,1315.688
59,0.088,289.748,372.146,752706.545,1321.75
60,0.084,240.612,349.745,756714.632,1326.952
61,0.08,200.132,327.218,760387.234,1331.56
62,0.078,166.618,305.087,763760.82,1335.544
63,0.075,138.186,283.748,766863.848,1339.034
64,0.074,115.045,262.17,769719.457,1342.166
65,0.073,95.446,241.272,772353.56,1344.827
66,0.073,79.214,221.442,774784.4,1347.274
67,0.073,65.966,202.086,777033.429,1349.479
68,0.071,54.891,184.01,779114.218,1351.376
69,0.07,45.472,167.354,781045.466,1353.001
70,0.07,37.933,151.209,782835.598,1354.458
71,0.069,31.633,136.079,784500.233,1355.796
72,0.066,26.369,122.333,786048.526,1356.888
73,0.064,21.909,109.094,787487.75,1357.861
74,0.064,18.115,97.22,788829.851,1358.746
75,0.061,15.026,86.303,790081.147,1359.533
76,0.061,12.591,76.256,791247.35,1360.217
77,0.06,10.44,67.169,792336.581,1360.839
