 day, S, E, H, R, D
0,665260.233,154.706,0.0,0.0,0.0
1,664968.556,381.067,0.0,0.831,0.0
2,664515.962,726.051,0.0,2.906,0.0
3,663819.577,1249.777,0.0,7.177,0.0
4,662754.462,2043.79,0.0,14.705,0.0
5,661132.086,3245.538,0.006,27.569,0.0
6,658668.31,5062.576,0.046,48.817,0.0
7,654933.468,7808.68,0.174,83.318,0.0
8,649290.359,11943.729,0.512,137.771,0.0
9,640800.461,18147.623,1.08,223.682,0.0
10,628114.975,27378.214,2.187,357.161,0.002
11,609339.68,40963.121,4.156,562.137,0.008
12,581913.296,60637.534,7.459,876.96,0.011
13,542645.582,88452.149,12.736,1353.895,0.017
14,488164.657,126242.921,21.514,2071.345,0.031
15,415924.287,174681.103,34.897,3140.79,0.049
16,326584.816,231084.606,55.43,4714.365,0.077
17,226916.714,287205.018,86.824,6986.906,0.158
18,131464.99,328540.13,133.312,10184.264,0.269
19,58362.527,339741.2,200.808,14548.554,0.535
20,17678.392,316433.108,296.342,20278.847,0.98
21,3171.519,271321.39,426.606,27483.719,1.883
22,296.057,223077.934,593.992,36202.612,3.58
23,176.752,181183.73,794.059,46468.493,6.776
24,102.93,147125.014,1004.529,58392.227,12.46
25,59.86,119448.384,1192.303,72195.586,21.695
26,35.252,96970.561,1320.276,88120.081,36.309
27,21.249,78713.634,1380.323,106360.804,56.91
28,13.075,63891.645,1397.515,127005.19,83.257
29,8.24,51863.914,1401.229,150005.307,115.177
30,5.423,42098.01,1401.648,175153.012,152.017
31,3.656,34171.424,1397.627,202183.606,193.382
32,2.549,27739.901,1391.93,230685.506,238.738
33,1.855,22516.102,1384.091,260166.164,286.458
34,1.4,18276.704,1373.884,290154.697,335.967
35,1.101,14837.024,1365.539,320150.238,386.016
36,0.863,12042.506,1355.131,349699.836,436.444
37,0.691,9776.15,1344.679,378392.305,485.12
38,0.578,7932.683,1328.62,405913.499,532.445
39,0.49,6438.673,1314.612,431982.542,577.683
40,0.426,5223.811,1296.682,456423.204,619.313
41,0.363,4239.336,1281.227,479099.245,658.49
42,0.328,3439.832,1262.847,499950.458,694.43
43,0.279,2791.689,1246.432,518986.89,727.387
44,0.252,2265.571,1228.637,536219.597,756.913
45,0.227,1838.844,1212.248,551724.195,783.23
46,0.205,1492.281,1194.347,565587.974,806.797
47,0.194,1211.326,1177.122,577910.793,827.782
48,0.184,983.901,1158.982,588819.42,846.34
49,0.169,798.243,1141.078,598439.051,862.542
50,0.157,648.136,1123.207,606875.243,876.532
51,0.151,525.684,1104.888,614254.053,888.798
52,0.147,426.959,1084.993,620691.485,899.376
53,0.143,346.531,1065.804,626293.772,908.615
54,0.139,280.942,1046.25,631158.49,916.444
55,0.137,228.066,1025.985,635377.349,923.243
56,0.134,185.05,1004.423,639028.825,929.045
57,0.129,150.264,983.02,642187.077,933.964
58,0.129,121.853,961.518,644920.145,938.226
59,0.126,98.941,939.123,647284.294,941.856
60,0.124,80.558,916.564,649331.519,945.07
61,0.124,65.326,893.352,651103.456,947.777
62,0.124,53.08,869.789,652636.334,950.008
63,0.124,43.179,845.542,653969.477,951.953
64,0.123,34.905,820.93,655126.949,953.61
65,0.123,28.365,796.042,656134.969,955.166
66,0.122,23.077,771.322,657016.184,956.521
67,0.12,18.757,746.119,657786.226,957.696
68,0.119,15.079,721.496,658460.599,958.741
69,0.119,12.11,696.666,659053.869,959.645
70,0.119,9.773,672.009,659576.419,960.503
71,0.116,7.993,647.118,660038.669,961.266
72,0.115,6.508,622.738,660447.457,961.909
73,0.115,5.266,598.858,660811.659,962.543
74,0.115,4.277,575.397,661136.954,963.142
75,0.114,3.457,552.456,661427.155,963.729
76,0.114,2.774,530.086,661687.856,964.243
77,0.114,2.258,508.012,661923.438,964.715
78,0.114,1.845,486.503,662135.376,965.152
79,0.114,1.494,465.91,662326.099,965.559
80,0.114,1.222,445.928,662499.535,965.958
81,0.114,0.986,426.685,662656.228,966.326
82,0.114,0.797,407.923,662799.023,966.681
83,0.113,0.656,390.238,662928.673,966.998
84,0.113,0.554,372.891,663047.502,967.29
85,0.113,0.44,356.316,663155.988,967.602
86,0.113,0.377,340.211,663255.501,967.909
87,0.112,0.304,324.767,663346.354,968.157
88,0.112,0.247,310.273,663429.726,968.406
89,0.112,0.192,296.111,663506.543,968.652
90,0.112,0.162,282.642,663576.849,968.901
91,0.112,0.137,269.512,663641.877,969.141
92,0.112,0.114,257.292,663701.532,969.343
93,0.112,0.097,245.472,663756.603,969.545
94,0.112,0.078,234.163,663807.638,969.746
95,0.112,0.065,223.179,663854.529,969.917
96,0.112,0.053,212.805,663897.803,970.106
97,0.112,0.042,202.976,663938.194,970.25
98,0.112,0.035,193.721,663975.3,970.399
99,0.112,0.031,184.668,664009.708,970.546
100,0.112,0.025,176.0,664041.563,970.684
101,0.112,0.022,167.874,664071.194,970.836
102,0.112,0.019,160.037,664098.543,970.949
103,0.112,0.018,152.665,664123.791,971.074
104,0.112,0.012,145.653,664147.368,971.19
105,0.112,0.01,138.844,664169.245,971.309
106,0.112,0.01,132.472,664189.762,971.417
107,0.112,0.007,126.363,664208.582,971.54
108,0.112,0.007,120.507,664226.105,971.663
109,0.112,0.006,114.918,664242.251,971.761
110,0.112,0.004,109.689,664257.3,971.854
111,0.112,0.003,104.713,664271.169,971.937
112,0.112,0.003,99.816,664284.303,972.025
113,0.112,0.003,95.197,664296.763,972.11
114,0.112,0.002,90.759,664308.18,972.188
115,0.112,0.002,86.61,664318.8,972.268
116,0.112,0.002,82.611,664328.704,972.33
117,0.112,0.002,78.783,664337.952,972.387
118,0.112,0.001,75.072,664346.688,972.457
119,0.112,0.001,71.569,664354.695,972.52
120,0.112,0.001,68.335,664362.081,972.579
121,0.112,0.0,65.08,664369.181,972.635
122,0.112,0.0,62.093,664375.72,972.681
123,0.112,0.0,59.209,664381.836,972.731
124,0.112,0.0,56.435,664387.609,972.793
125,0.112,0.0,53.822,664393.006,972.847
126,0.112,0.0,51.289,664398.091,972.898
127,0.112,0.0,48.817,664402.916,972.932
128,0.112,0.0,46.55,664407.309,972.979
129,0.112,0.0,44.347,664411.501,973.025
130,0.112,0.0,42.246,664415.414,973.055
131,0.112,0.0,40.273,664418.999,973.084
132,0.112,0.0,38.373,664422.359,973.122
133,0.112,0.0,36.617,664425.447,973.153
134,0.112,0.0,34.891,664428.496,973.179
135,0.112,0.0,33.241,664431.343,973.211
136,0.112,0.0,31.667,664433.964,973.232
137,0.112,0.0,30.207,664436.373,973.255
138,0.112,0.0,28.829,664438.588,973.285
139,0.112,0.0,27.406,664440.838,973.314
140,0.112,0.0,26.145,664442.783,973.339
141,0.112,0.0,24.902,664444.689,973.363
142,0.112,0.0,23.724,664446.498,973.378
143,0.112,0.0,22.614,664448.175,973.396
144,0.112,0.0,21.583,664449.753,973.416
145,0.112,0.0,20.564,664451.242,973.436
146,0.112,0.0,19.616,664452.626,973.452
147,0.112,0.0,18.8,664453.832,973.467
148,0.112,0.0,17.892,664455.093,973.48
149,0.112,0.0,17.065,664456.295,973.494
150,0.112,0.0,16.252,664457.413,973.509
151,0.112,0.0,15.536,664458.392,973.529
152,0.112,0.0,14.847,664459.344,973.543
153,0.112,0.0,14.124,664460.312,973.559
154,0.112,0.0,13.495,664461.161,973.575
155,0.112,0.0,12.856,664462.002,973.589
156,0.112,0.0,12.216,664462.826,973.593
157,0.112,0.0,11.63,664463.578,973.609
158,0.112,0.0,11.091,664464.273,973.617
159,0.112,0.0,10.608,664464.894,973.625
160,0.112,0.0,10.12,664465.517,973.634
161,0.112,0.0,9.627,664466.135,973.644
162,0.112,0.0,9.196,664466.677,973.652
163,0.112,0.0,8.787,664467.211,973.657
164,0.112,0.0,8.403,664467.678,973.669
165,0.112,0.0,8.038,664468.115,973.676
166,0.112,0.0,7.679,664468.565,973.679
167,0.112,0.0,7.326,664468.996,973.684
168,0.112,0.0,6.976,664469.415,973.69
169,0.112,0.0,6.678,664469.778,973.691
170,0.112,0.0,6.366,664470.146,973.699
171,0.112,0.0,6.053,664470.505,973.702
172,0.112,0.0,5.771,664470.83,973.711
173,0.112,0.0,5.485,664471.146,973.721
174,0.112,0.0,5.256,664471.41,973.723
175,0.112,0.0,5.008,664471.694,973.726
176,0.112,0.0,4.78,664471.952,973.728
177,0.112,0.0,4.556,664472.202,973.73
178,0.112,0.0,4.313,664472.478,973.736
179,0.112,0.0,4.096,664472.72,973.741
180,0.112,0.0,3.903,664472.933,973.743
181,0.112,0.0,3.713,664473.152,973.743
182,0.112,0.0,3.541,664473.352,973.748
183,0.112,0.0,3.38,664473.524,973.756
184,0.112,0.0,3.244,664473.671,973.759
185,0.112,0.0,3.091,664473.843,973.763
186,0.112,0.0,2.961,664473.985,973.765
187,0.112,0.0,2.831,664474.124,973.767
188,0.112,0.0,2.703,664474.262,973.769
189,0.112,0.0,2.574,664474.396,973.772
190,0.112,0.0,2.466,664474.517,973.772
191,0.112,0.0,2.363,664474.634,973.773
192,0.112,0.0,2.251,664474.753,973.775
193,0.112,0.0,2.147,664474.861,973.778
194,0.112,0.0,2.061,664474.95,973.781
195,0.112,0.0,1.978,664475.043,973.781
196,0.112,0.0,1.886,664475.14,973.785
197,0.112,0.0,1.807,664475.219,973.788
198,0.112,0.0,1.732,664475.297,973.792
