 day, S, E, H, R, D
0,113093.0,0.0,0.0,0.0,0.0
1,113093.0,0.0,0.0,0.0,0.0
2,113093.0,0.0,0.0,0.0,0.0
3,113093.0,0.0,0.0,0.0,0.0
4,113093.0,0.0,0.0,0.0,0.0
5,113093.0,0.0,0.0,0.0,0.0
6,113076.992,16.008,0.0,0.0,0.0
7,112958.781,132.975,0.0,0.0,0.0
8,112543.762,537.897,0.0,0.02,0.0
9,111537.171,1503.272,0.0,0.187,0.0
10,109516.219,3409.076,0.0,0.84,0.0
11,106043.351,6621.006,0.0,3.041,0.0
12,100617.412,11538.184,0.001,8.852,0.0
13,92798.778,18470.271,0.013,21.246,0.0
14,82356.248,27495.772,0.099,45.635,0.001
15,69482.139,38259.198,0.377,90.018,0.001
16,54877.253,49926.605,1.254,165.987,0.003
17,39800.416,61168.763,3.568,290.731,0.008
18,25737.35,70536.607,8.228,485.073,0.026
19,14245.841,76614.6,17.294,774.229,0.086
20,6320.749,78660.03,32.603,1190.016,0.195
21,1985.931,76958.1,57.718,1769.026,0.419
22,324.51,72715.643,95.718,2551.091,0.829
23,6.304,67455.433,148.854,3570.809,1.584
24,0.174,62284.246,219.171,4870.531,2.795
25,0.018,57499.313,306.557,6478.935,4.662
26,0.003,53084.383,409.501,8418.407,7.455
27,0.0,49010.581,522.986,10689.229,11.347
28,0.0,45245.138,641.948,13275.589,16.511
29,0.0,41770.585,758.909,16148.642,23.221
30,0.0,38562.356,869.157,19266.916,31.445
31,0.0,35601.054,966.567,22566.844,40.949
32,0.0,32867.528,1048.68,26006.923,51.548
33,0.0,30343.709,1114.095,29528.445,63.434
34,0.0,28012.481,1163.856,33080.57,76.0
35,0.0,25860.98,1199.375,36626.851,89.062
36,0.0,23878.013,1222.009,40135.036,102.564
37,0.0,22043.385,1233.731,43570.312,116.372
38,0.0,20350.41,1237.426,46917.52,129.995
39,0.0,18788.697,1233.482,50156.097,143.535
40,0.0,17344.576,1224.527,53281.547,156.428
41,0.0,16012.701,1210.76,56277.062,168.857
42,0.0,14784.418,1193.22,59148.854,180.832
43,0.0,13649.731,1172.349,61892.312,192.421
44,0.0,12601.759,1149.482,64503.537,203.562
45,0.0,11634.617,1124.583,66988.841,213.881
46,0.0,10741.874,1098.108,69351.723,223.779
47,0.0,9916.851,1070.757,71591.823,233.216
48,0.0,9155.971,1042.343,73719.127,242.055
49,0.0,8452.496,1013.636,75729.973,250.464
50,0.0,7803.97,984.47,77630.642,258.441
51,0.0,7204.767,955.392,79432.915,266.036
52,0.0,6651.408,926.082,81134.919,273.042
53,0.0,6141.033,896.699,82743.404,279.688
54,0.0,5667.985,867.834,84266.877,285.948
55,0.0,5233.567,839.324,85707.796,291.914
56,0.0,4831.995,810.86,87066.26,297.525
57,0.0,4461.323,783.272,88352.274,302.741
58,0.0,4119.088,756.154,89568.107,307.644
59,0.0,3803.353,729.096,90720.394,312.284
60,0.0,3511.797,703.377,91805.345,316.554
61,0.0,3242.229,678.293,92834.193,320.582
62,0.0,2994.823,653.409,93807.603,324.329
63,0.0,2764.698,629.132,94726.881,327.951
64,0.0,2552.572,606.106,95596.251,331.431
65,0.0,2356.524,583.604,96418.223,334.66
66,0.0,2175.688,561.421,97196.937,337.593
67,0.0,2009.117,540.145,97934.512,340.311
68,0.0,1855.145,519.361,98633.93,342.86
69,0.0,1713.32,499.35,99296.427,345.288
70,0.0,1581.997,480.124,99924.724,347.609
71,0.0,1460.493,461.085,100521.922,349.82
72,0.0,1348.439,443.451,101086.536,351.843
73,0.0,1244.947,426.17,101624.114,353.764
74,0.0,1148.962,409.462,102134.298,355.518
75,0.0,1060.643,393.148,102616.485,357.276
76,0.0,978.979,377.497,103076.438,358.917
77,0.0,904.656,362.563,103512.026,360.412
78,0.0,835.372,348.1,103925.821,361.872
79,0.0,771.206,334.427,104318.804,363.249
80,0.0,711.792,321.204,104691.385,364.503
81,0.0,657.636,308.398,105047.765,365.694
82,0.0,606.924,296.14,105386.412,366.799
83,0.0,560.398,284.43,105708.792,367.85
84,0.0,517.597,273.185,106015.771,368.791
85,0.0,478.028,262.14,106307.837,369.711
86,0.0,441.177,251.584,106585.312,370.596
87,0.0,407.558,241.571,106851.416,371.426
88,0.0,376.128,231.881,107104.625,372.268
89,0.0,347.443,222.483,107345.54,373.009
90,0.0,320.818,213.508,107575.445,373.684
91,0.0,296.548,204.76,107795.286,374.302
92,0.0,274.102,196.486,108004.425,374.939
93,0.0,252.953,188.586,108204.095,375.517
94,0.0,233.691,180.984,108394.186,376.054
95,0.0,215.744,173.678,108576.113,376.598
96,0.0,199.221,166.539,108750.041,377.098
97,0.0,183.894,159.789,108916.597,377.602
98,0.0,169.606,153.202,109074.486,378.034
99,0.0,156.535,147.072,109225.37,378.475
100,0.0,144.604,140.969,109370.582,378.901
101,0.0,133.576,135.306,109508.857,379.309
102,0.0,123.327,129.967,109641.144,379.634
103,0.0,113.791,124.667,109767.868,379.979
104,0.0,104.965,119.636,109888.638,380.29
105,0.0,96.89,114.751,110004.21,380.611
106,0.0,89.454,110.063,110114.563,380.925
107,0.0,82.516,105.628,110220.138,381.188
108,0.0,76.3,101.253,110321.521,381.455
109,0.0,70.453,97.038,110418.8,381.705
110,0.0,65.039,93.178,110511.882,381.946
111,0.0,59.822,89.44,110601.081,382.174
112,0.0,55.274,85.773,110685.958,382.364
113,0.0,51.007,82.225,110767.836,382.576
114,0.0,47.018,78.844,110846.189,382.776
115,0.0,43.331,75.561,110921.272,382.986
116,0.0,40.079,72.46,110993.325,383.152
117,0.0,37.026,69.516,111062.043,383.343
118,0.0,34.254,66.635,111128.289,383.511
119,0.0,31.649,63.835,111191.582,383.663
120,0.0,29.145,61.201,111252.402,383.832
121,0.0,27.009,58.725,111310.227,383.968
122,0.0,24.929,56.271,111365.888,384.097
123,0.0,23.009,53.991,111419.518,384.21
124,0.0,21.285,51.837,111470.62,384.328
125,0.0,19.581,49.756,111519.861,384.433
126,0.0,18.084,47.716,111566.591,384.519
127,0.0,16.701,45.682,111611.824,384.621
128,0.0,15.397,43.772,111654.941,384.72
129,0.0,14.224,41.98,111696.564,384.794
130,0.0,13.12,40.19,111736.391,384.874
131,0.0,12.143,38.48,111774.815,384.979
132,0.0,11.251,36.833,111811.606,385.058
133,0.0,10.448,35.271,111846.767,385.138
134,0.0,9.63,33.792,111880.583,385.207
135,0.0,8.903,32.425,111913.351,385.285
136,0.0,8.254,31.07,111944.95,385.357
137,0.0,7.623,29.74,111974.903,385.41
138,0.0,7.044,28.511,112003.783,385.475
139,0.0,6.506,27.293,112031.237,385.547
140,0.0,6.04,26.177,112057.95,385.599
141,0.0,5.569,25.149,112083.269,385.654
142,0.0,5.13,24.134,112107.792,385.705
143,0.0,4.733,23.169,112131.102,385.777
144,0.0,4.371,22.184,112153.8,385.829
145,0.0,4.02,21.222,112175.274,385.878
146,0.0,3.719,20.361,112196.079,385.916
147,0.0,3.42,19.533,112216.061,385.963
148,0.0,3.179,18.726,112235.268,385.995
149,0.0,2.923,17.917,112253.812,386.033
150,0.0,2.714,17.168,112271.538,386.069
151,0.0,2.511,16.48,112288.527,386.105
152,0.0,2.304,15.797,112304.896,386.134
153,0.0,2.128,15.129,112320.604,386.171
154,0.0,1.966,14.489,112335.508,386.207
155,0.0,1.82,13.867,112350.125,386.245
156,0.0,1.687,13.323,112363.896,386.282
157,0.0,1.562,12.707,112377.369,386.314
158,0.0,1.441,12.186,112390.18,386.333
159,0.0,1.341,11.672,112402.536,386.354
160,0.0,1.231,11.162,112414.356,386.377
161,0.0,1.132,10.683,112425.473,386.406
162,0.0,1.047,10.266,112436.201,386.426
163,0.0,0.971,9.851,112446.692,386.451
164,0.0,0.893,9.473,112456.89,386.469
165,0.0,0.825,9.068,112466.676,386.483
166,0.0,0.772,8.7,112476.022,386.502
167,0.0,0.711,8.355,112484.987,386.52
168,0.0,0.671,8.024,112493.58,386.527
169,0.0,0.626,7.708,112501.942,386.545
170,0.0,0.584,7.367,112509.857,386.558
171,0.0,0.538,7.053,112517.503,386.581
172,0.0,0.504,6.788,112524.899,386.591
173,0.0,0.458,6.504,112532.098,386.603
174,0.0,0.421,6.192,112538.925,386.615
175,0.0,0.387,5.964,112545.429,386.627
176,0.0,0.361,5.712,112551.683,386.635
177,0.0,0.329,5.467,112557.515,386.648
178,0.0,0.306,5.245,112563.272,386.659
179,0.0,0.282,5.043,112568.81,386.675
180,0.0,0.267,4.818,112574.095,386.686
181,0.0,0.235,4.615,112579.353,386.693
182,0.0,0.215,4.429,112584.3,386.696
