age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,99.0,288454.0525175879,284777.3668341708,291810.48743718595,70857.79580904523,69091.01005025125,72677.77889447236,616.5528241206031,550.0603015075377,684.1909547738693,848956.4300452261,845644.2512562814,852552.08040201,459.3113768844221,395.18090452261305,514.1306532663317,9347.50684924623,9010.371859296483,9683.582914572864,34917.35462311558,34019.08040201005,35863.34673366834
1,99.0,132558.02334170855,130553.34673366834,134510.15075376883,36061.83389949749,35062.065326633165,37030.718592964826,268.6324773869347,224.80904522613065,314.26633165829145,438538.86674874375,436671.61306532664,440529.9698492462,504.2455879396985,443.04020100502515,565.3969849246231,4377.343246231155,4183.979899497487,4576.412060301507,18871.497663316582,18292.336683417085,19460.67336683417
2,99.0,152128.50218592965,149825.0,154269.7889447236,37009.28494974874,35975.150753768845,38044.89949748744,287.3798391959799,242.63316582914572,335.2613065326633,444363.9214271357,442243.30150753766,446623.16582914576,511.4695276381908,452.76884422110555,575.0954773869347,4492.866447236182,4295.301507537689,4704.281407035176,19365.43829648241,18780.21105527638,19985.065326633165
3,99.0,184843.2404924623,182228.43718592965,187363.31155778895,45035.19276381909,43809.48743718593,46261.195979899494,305.9737085427136,258.5577889447236,355.4321608040201,540792.2850050251,538323.3266331658,543397.2462311558,1245.970417085427,1132.6281407035176,1358.7939698492462,5467.393100502512,5232.829145728643,5704.070351758794,23567.39853768844,22903.43216080402,24269.251256281408
4,99.0,157593.77452261306,155463.38693467336,159847.03015075377,39840.74108542714,38781.68844221105,40895.79899497487,324.80240201005023,277.48743718592965,375.31658291457285,475789.38409045234,473633.48743718595,477790.4773869347,3581.777502512563,3418.834170854271,3754.5879396984924,4837.354542713568,4630.160804020101,5050.939698492462,20849.820753768843,20282.582914572864,21446.422110552765
5,99.0,158502.65369346735,156662.6432160804,160246.70854271358,32671.420412060303,31838.768844221104,33503.73366834171,430.720040201005,373.8241206030151,490.5075376884422,374056.83956281404,372332.65326633165,375747.94974874373,7898.181316582914,7648.391959798995,8169.844221105528,3967.074703517588,3785.221105527638,4146.708542713568,17097.82709045226,16610.91959798995,17600.59296482412
6,99.0,182605.50865829148,180692.86432160804,184381.2311557789,33613.185849246234,32817.10552763819,34482.34673366834,685.3209648241207,614.5527638190955,759.6984924623116,362077.9983768844,360337.02010050253,363842.4120603015,25376.56179899498,24856.914572864323,25858.095477386934,4081.0997437185924,3897.386934673367,4271.040201005025,17589.88924120603,17090.30150753769,18101.140703517587
7,99.0,15609.061969849246,15378.869346733669,15841.356783919598,6589.257025125628,6320.713567839196,6880.321608040201,44.89260301507537,31.78391959798995,60.35175879396985,85051.45816582913,84786.02512562813,85304.94974874372,258.3845929648241,214.2110552763819,301.2713567839196,798.8692914572864,737.8994974874372,863.4723618090452,3444.329391959799,3291.381909547739,3597.326633165829
