 day, S, E, H, R, D
0,638058.794,200.648,0.0,0.0,0.0
1,637767.24,441.763,0.0,6.931,0.0
2,637367.025,762.72,0.0,23.847,0.0
3,636814.561,1198.099,0.0,53.736,0.0
4,636055.735,1787.72,0.0,101.1,0.0
5,635014.256,2590.657,0.069,171.619,0.0
6,633588.195,3683.893,0.251,273.894,0.0
7,631638.89,5169.952,0.647,420.963,0.0
8,628988.362,7181.921,1.395,626.205,0.001
9,625391.903,9902.251,2.458,912.469,0.001
10,620531.608,13562.041,4.11,1307.062,0.004
11,613972.578,18488.328,6.435,1852.76,0.005
12,605177.332,25065.575,9.926,2597.568,0.011
13,593440.26,33807.663,14.776,3613.383,0.013
14,577899.449,45318.355,21.5,4994.802,0.025
15,557516.748,60308.837,30.737,6858.293,0.039
16,531123.17,79539.809,43.372,9363.322,0.06
17,497503.754,103714.07,60.747,12706.885,0.09
18,455624.414,133289.457,83.654,17148.353,0.143
19,404997.137,168112.991,114.205,22989.732,0.229
20,346113.924,207065.483,154.567,30569.986,0.381
21,281062.741,247584.617,206.432,40284.459,0.615
22,213773.076,285533.899,272.362,52479.074,0.989
23,199460.638,266022.582,353.862,67442.633,1.566
24,183094.764,250874.521,451.184,85279.418,2.559
25,166045.404,238196.918,562.212,104327.423,4.08
26,149117.116,226909.619,682.87,123832.907,6.533
27,132826.286,216324.095,803.487,143522.533,10.073
28,117486.53,206029.575,915.102,163300.742,15.138
29,103296.577,195821.302,1001.695,183016.065,21.725
30,90368.063,185557.715,1060.865,202564.625,29.783
31,78719.888,175219.431,1097.713,221865.598,38.941
32,68346.648,164833.974,1117.477,240840.897,49.04
33,59186.376,154468.382,1127.108,259449.101,59.877
34,51166.694,144189.876,1130.702,277596.943,71.678
35,44197.86,134082.463,1130.974,295250.554,83.665
36,38168.0,124233.767,1129.687,312366.076,96.274
37,32974.014,114713.751,1126.786,328906.818,109.04
38,28519.622,105580.771,1123.539,344854.94,122.195
39,24708.644,96888.257,1118.917,360191.202,135.382
40,21454.197,88663.447,1114.423,374900.358,148.576
41,18675.859,80937.318,1109.064,388980.99,161.864
42,16304.253,73722.115,1103.541,402431.516,174.997
43,14283.064,67014.475,1097.707,415255.432,188.239
44,12559.674,60802.64,1091.275,427448.966,201.244
45,11085.339,55074.672,1084.649,439046.114,214.121
46,9821.208,49820.399,1077.497,450057.687,226.559
47,8737.74,44998.826,1070.623,460494.485,239.022
48,7806.207,40600.303,1063.026,470383.87,251.044
49,7003.3,36593.574,1055.516,479748.819,262.638
50,6308.744,32953.234,1048.012,488607.257,274.057
51,5707.858,29651.216,1040.136,496984.296,284.992
52,5184.579,26663.947,1032.461,504902.167,295.572
53,4730.187,23961.133,1024.435,512383.643,306.027
54,4331.622,21523.574,1016.264,519445.749,315.906
55,3981.295,19325.428,1007.846,526111.614,325.599
56,3674.186,17340.322,999.479,532403.067,334.908
57,3403.434,15556.88,990.95,538342.25,343.657
58,3163.259,13954.44,982.494,543942.981,352.206
59,2950.649,12516.794,973.839,549226.954,360.298
60,2761.85,11222.317,965.95,554210.785,368.087
61,2593.189,10061.328,957.244,558907.016,375.644
62,2442.169,9019.971,948.777,563336.555,382.841
63,2307.235,8085.47,940.197,567518.262,389.822
