Susceptible,Exposed,Hospitalised,Death,Recovered
710291,345,0,0,0
709830,736,0,0,1
709275,1215,0,0,14
708622,1709,0,0,30
707827,2298,0,0,61
706810,3085,0,0,98
705640,3937,0,0,159
704212,5011,0,0,243
702546,6217,2,0,326
700519,7631,4,0,473
698063,9405,5,0,652
695075,11588,10,0,935
691549,14033,14,0,1162
687256,17055,16,1,1488
682061,20738,14,1,1883
676039,24979,20,1,2384
668653,30208,21,4,2953
659965,36314,30,6,3714
649663,43486,56,6,4593
637582,51775,72,6,5722
623322,61580,81,8,7041
606578,73044,109,9,8673
587297,86062,129,12,10584
577844,88071,151,14,12829
567014,91244,184,22,15563
554997,95261,224,25,18649
541581,100506,249,32,22014
527339,106077,286,43,25726
512215,112074,339,53,29915
496708,117858,399,67,34573
480655,123679,454,86,39663
464021,129533,511,109,45174
446898,135531,535,134,51236
429138,141550,615,161,57850
411366,147150,675,198,64987
393461,152288,675,249,72835
375217,157387,717,295,81091
357071,161980,764,354,89834
339110,165778,809,423,98919
321240,169346,853,471,108517
303650,172447,875,528,118546
286760,174489,896,590,129153
270030,175932,897,650,140470
253955,176984,899,737,152085
238313,177176,924,790,163862
223276,176901,909,872,176211
209093,175950,924,948,188923
195644,174293,915,1050,201883
182823,172101,870,1143,215054
170771,169365,922,1224,228527
159562,165968,935,1328,242145
149070,161970,953,1431,255946
139228,157754,931,1547,269979
130213,153453,910,1658,283950
121747,148652,886,1786,298066
113853,143789,924,1888,311831
106749,138441,963,2003,325895
100158,133190,979,2102,339857
94033,127968,987,2215,353863
88442,122720,952,2321,367697
83152,117447,930,2429,381041
78543,111856,931,2541,394394
74206,106463,869,2663,407192
70271,101190,893,2771,419755
66762,95841,895,2876,432005
63570,90879,890,2982,444077
60560,85716,845,3099,455817
57737,81115,852,3204,467050
55176,76598,854,3301,478108
52899,72277,830,3391,488887
50749,68293,802,3476,498978
48791,64276,793,3553,508800
46944,60589,787,3651,518463
45346,56891,801,3748,527417
43853,53477,840,3827,536029
42419,50248,855,3886,544275
41233,47146,810,3959,552185
40089,44246,779,4021,559586
39024,41445,760,4101,566839
38048,38791,712,4167,573681
37164,36436,702,4232,579964
36393,34075,707,4279,585998
35630,31898,699,4355,591722
34979,29821,709,4408,597185
34360,27893,677,4462,602328
33721,26186,675,4509,607221
33150,24430,657,4554,611716
32609,22828,650,4599,616025
32148,21289,647,4636,620044
31742,19834,605,4671,623945
31332,18595,576,4708,627575
30981,17382,567,4738,630819
30593,16243,567,4774,633918
30262,15209,551,4804,636781
29959,14230,526,4836,639489
29659,13367,527,4853,642074
29399,12468,531,4881,644489
29133,11655,488,4906,646755
28937,10865,473,4928,648967
28733,10091,450,4947,651058
28546,9384,423,4966,652971
28367,8675,389,4985,654707
28215,8016,367,5007,656285
28060,7468,359,5021,657838
27924,6989,373,5031,659308
27790,6476,364,5040,660534
27677,6040,343,5050,661793
27560,5649,305,5057,662979
27441,5257,288,5064,664101
27326,4942,267,5077,665189
27240,4598,257,5093,666095
27149,4279,281,5099,666934
27080,3977,291,5107,667831
27003,3688,264,5122,668635
26934,3424,243,5137,669353
26871,3195,240,5146,670000
26815,2977,247,5151,670664
26764,2761,240,5158,671313
26714,2549,217,5169,671857
26666,2374,197,5175,672380
26610,2224,184,5181,672839
26567,2065,175,5184,673284
26530,1944,149,5188,673710
26498,1808,141,5190,674095
26471,1673,151,5196,674456
26447,1550,128,5202,674792
26416,1441,110,5206,675090
26382,1349,103,5209,675410
26351,1254,109,5212,675708
26326,1161,108,5215,675960
26304,1092,111,5217,676231
26287,1005,97,5220,676456
26273,953,79,5221,676651
26250,897,78,5221,676839
26236,821,79,5223,677019
26216,776,82,5229,677171
26194,725,79,5231,677323
26179,669,66,5232,677500
26172,622,68,5233,677624
26164,578,60,5236,677748
26152,537,48,5237,677879
26144,504,36,5239,677989
26137,468,36,5240,678074
26125,439,32,5240,678185
26119,405,32,5240,678245
26118,362,34,5241,678306
26104,347,33,5241,678395
26096,326,30,5244,678463
26087,308,29,5245,678525
26079,294,30,5246,678583
26076,268,30,5247,678640
26071,249,26,5249,678706
26065,233,26,5249,678748
26061,224,22,5250,678795
26056,208,20,5250,678840
26052,195,24,5250,678868
26048,181,23,5250,678901
26045,170,18,5251,678932
26042,151,13,5253,678950
26041,137,10,5253,678983
26039,122,10,5253,679024
26039,112,13,5253,679042
26034,108,11,5253,679061
26032,101,11,5254,679086
26031,100,14,5254,679108
26030,90,14,5254,679132
26028,88,15,5254,679148
26025,86,9,5254,679177
26022,83,10,5254,679185
26019,74,8,5255,679205
26015,72,6,5255,679220
26014,69,4,5256,679231
26013,65,4,5256,679252
26010,62,3,5256,679261
26009,56,4,5256,679265
26008,52,3,5256,679272
26007,51,1,5256,679280
26007,50,4,5256,679285
26006,43,5,5256,679295
26005,39,5,5256,679304
26004,35,5,5256,679316
26003,32,5,5256,679327
26002,30,4,5256,679332
26002,30,4,5256,679335
26002,26,5,5256,679343
26002,24,4,5256,679353
26002,20,3,5256,679357
26002,20,4,5256,679359
25999,23,3,5256,679364
25999,21,3,5256,679366
25999,20,3,5256,679367
25999,16,2,5256,679372
25999,15,1,5256,679375
25999,13,0,5256,679380
25998,13,0,5256,679382
25998,9,0,5256,679382
25998,9,0,5256,679385
25997,10,0,5256,679386
25997,10,0,5256,679387
