Susceptible,Exposed,Hospitalised,Death,Recovered
710267,364,0,0,0
709799,765,0,0,1
709241,1219,0,0,10
708615,1723,0,0,38
707837,2299,0,0,66
706891,3044,0,0,101
705783,3821,0,0,147
704403,4850,0,0,229
702744,6034,0,0,339
700694,7484,0,0,446
698275,9165,3,0,630
695341,11303,9,0,843
691766,13887,7,0,1088
687618,16787,11,0,1417
682528,20349,11,0,1824
676350,24701,22,1,2345
669091,29783,34,1,2964
660506,35731,42,2,3673
650338,42697,46,2,4613
638153,51232,61,5,5740
624036,60979,77,7,7070
607408,72267,100,8,8699
588320,85114,117,12,10579
579107,86991,165,16,12854
568173,90410,197,20,15462
556117,94659,210,25,18596
542885,99673,240,32,22006
528813,105202,314,40,25836
514111,110717,370,51,29935
498632,116707,409,60,34692
482523,122900,472,79,39680
465987,128795,529,98,45172
448984,134742,584,114,51225
431449,140533,618,147,57722
413705,146089,657,175,64910
395726,151666,674,211,72471
377703,156576,699,247,80504
359448,161306,754,306,89138
341506,165484,784,382,98315
323679,169108,790,439,107991
306272,171859,803,494,117881
288956,174437,839,558,128371
272354,175948,802,622,139336
256381,176651,822,708,150713
240882,176852,821,792,162345
225694,176933,846,873,174715
211393,176359,884,965,187075
197816,174662,880,1050,199901
184892,172441,879,1141,212930
172960,169418,878,1221,226159
161602,166267,910,1308,239918
150904,162353,889,1416,253794
140867,158397,920,1506,267546
131614,154137,947,1634,281253
122976,149417,896,1761,295080
115335,144067,896,1868,309120
107961,139014,909,1972,323218
101206,133621,939,2094,336939
95195,127989,935,2213,350909
89423,122749,907,2330,364857
84190,117457,918,2429,378452
79351,111954,865,2547,391852
75039,106707,924,2655,404927
70999,101413,936,2775,417593
67439,96034,965,2893,430015
63938,91253,959,2994,442222
60774,86461,976,3086,454098
57886,81870,950,3189,465503
55399,77368,919,3294,476629
53009,73172,888,3399,487221
50905,68976,884,3492,497452
49022,64886,847,3590,507554
47279,60908,846,3661,517095
45592,57449,799,3751,526241
44110,53940,774,3815,535038
42720,50658,791,3899,543273
41416,47483,830,3969,551272
40223,44565,813,4042,558732
39108,41788,793,4124,565868
38097,39030,764,4185,572587
37204,36570,778,4232,578845
36320,34380,732,4283,584946
35537,32229,718,4343,590742
34826,30071,740,4405,596280
34154,28035,715,4446,601517
33514,26292,727,4489,606288
32948,24564,699,4540,611048
32441,22957,674,4578,615410
31975,21430,649,4613,619469
31530,19951,629,4660,623443
31144,18583,622,4700,627013
30755,17397,612,4730,630369
30405,16257,604,4758,633616
30076,15264,579,4781,636640
29807,14218,564,4808,639391
29526,13286,544,4836,641952
29271,12421,499,4871,644480
29035,11566,476,4901,646756
28819,10759,475,4928,648935
28618,10027,453,4947,650975
28440,9345,471,4963,652910
28292,8683,432,4978,654731
28126,8092,414,4999,656442
27972,7533,401,5016,657982
27862,6987,368,5042,659378
27753,6514,344,5056,660675
27623,6087,328,5068,661938
27506,5685,327,5078,663130
27410,5254,301,5090,664280
27330,4879,287,5106,665325
27246,4534,262,5119,666239
27171,4225,259,5131,667091
27101,3917,254,5143,667903
27032,3663,253,5151,668702
26972,3407,252,5161,669455
26904,3195,229,5171,670136
26844,2959,213,5178,670815
26790,2745,205,5185,671398
26740,2543,193,5192,671944
26700,2373,183,5200,672461
26652,2242,163,5202,672873
26609,2096,164,5204,673346
26568,1954,147,5209,673738
26531,1818,135,5214,674154
26489,1722,134,5219,674536
26459,1616,132,5226,674865
26438,1501,125,5228,675139
26412,1400,120,5233,675445
26383,1314,128,5237,675677
26360,1202,131,5239,675880
26341,1097,113,5245,676094
26320,996,113,5247,676314
26299,935,93,5252,676526
26281,881,77,5255,676701
26262,816,74,5255,676866
26245,749,72,5257,677011
26231,698,76,5260,677150
26219,647,74,5264,677299
26207,608,73,5266,677437
26198,563,62,5266,677602
26187,530,62,5267,677739
26177,495,67,5267,677863
26165,471,58,5269,677958
26158,446,57,5270,678035
26149,414,58,5270,678125
26139,382,47,5271,678224
26134,357,49,5272,678302
26128,328,47,5272,678367
26124,314,48,5273,678422
26119,295,41,5275,678495
26115,276,32,5276,678547
26110,265,32,5276,678596
26105,249,31,5278,678643
26100,228,25,5279,678685
26097,215,27,5281,678720
26092,191,26,5281,678767
26088,183,22,5283,678821
26086,170,18,5283,678854
26084,156,13,5284,678886
26080,143,11,5284,678919
26074,136,12,5284,678948
26073,116,8,5287,678977
26070,111,8,5287,679002
26065,106,8,5287,679030
26063,98,8,5287,679047
26056,94,6,5287,679067
26052,90,3,5287,679081
26049,88,5,5287,679098
26046,79,6,5287,679119
26044,75,7,5288,679138
26043,73,7,5288,679150
26043,66,8,5289,679170
26042,63,8,5289,679186
26042,61,12,5289,679189
26042,54,11,5289,679201
26039,57,10,5289,679215
26037,58,5,5289,679228
26036,55,5,5289,679239
26035,54,3,5289,679249
26035,51,2,5289,679253
26032,49,2,5289,679258
26032,43,2,5289,679261
26032,39,2,5289,679265
26030,37,1,5289,679276
26028,35,1,5289,679279
26027,34,1,5289,679286
26027,30,0,5289,679289
26027,26,1,5289,679294
26027,25,2,5289,679299
26026,22,2,5289,679303
26026,22,0,5289,679308
26026,18,0,5289,679309
26026,16,0,5289,679311
26026,15,0,5289,679314
26026,13,0,5289,679318
26026,10,0,5289,679321
26026,9,0,5289,679326
26026,9,0,5289,679329
26025,8,0,5289,679330
