Susceptible,Exposed,Hospitalised,Death,Recovered
710288,355,0,0,0
709801,778,0,0,1
709279,1197,0,0,11
708620,1716,0,0,23
707855,2291,0,0,57
706913,3002,0,0,109
705752,3863,0,0,159
704377,4851,0,0,225
702742,6001,0,0,341
700708,7489,1,0,466
698335,9194,2,0,648
695232,11498,6,0,851
691795,13933,5,0,1091
687478,17021,12,1,1416
682394,20606,13,2,1795
676218,24935,14,3,2245
668895,30043,26,4,2825
660206,36154,37,4,3576
649947,43330,37,6,4470
637551,52048,62,6,5561
623338,61783,63,7,6873
606809,73035,79,9,8491
587475,85779,116,12,10344
577975,87936,160,13,12672
566900,91545,198,16,15384
554553,96011,233,27,18461
541293,100909,271,35,21931
526895,106582,289,45,25858
511843,112341,300,52,30170
496019,118527,353,65,34802
479746,124570,434,86,39874
463065,130352,473,111,45537
445800,136195,509,140,51663
428052,142030,578,164,58338
410123,147460,648,197,65482
392004,153031,706,232,73321
373952,157846,742,273,81427
356089,161932,778,332,90118
337991,166075,793,388,99514
320469,169437,798,436,109262
302941,172441,851,492,119167
285743,174662,870,559,129760
269141,176174,869,629,140734
252849,177291,842,701,152226
237459,177424,842,783,164374
222746,176903,857,866,176833
208593,175987,868,958,189596
195207,173920,869,1059,202568
182628,171736,890,1152,215732
170624,168988,898,1260,229287
159277,165796,941,1362,242822
148862,161852,888,1452,256765
139129,157738,871,1563,270888
129967,153456,847,1674,284829
121549,148605,898,1795,298668
113675,143765,898,1899,312687
106437,138573,890,2013,326660
99945,133324,868,2104,340566
93898,127821,886,2200,354204
88242,122383,922,2327,367604
83032,116971,923,2445,381072
78414,111542,907,2550,394005
74187,106149,910,2650,407000
70290,100944,896,2777,419537
66656,95989,891,2876,431873
63426,90839,895,2970,443964
60411,85948,911,3075,455574
57672,81227,847,3179,467019
55164,76657,858,3274,477892
52795,72446,862,3369,488473
50640,68305,847,3464,498751
48707,64308,837,3580,508599
46937,60567,826,3658,518104
45353,56914,830,3741,526985
43801,53669,840,3829,535672
42462,50392,794,3905,543827
41197,47227,777,3993,551716
39991,44326,796,4068,559333
38942,41628,768,4140,566404
37961,38934,715,4203,573313
37121,36432,672,4261,579932
36358,34104,684,4323,585880
35588,31941,669,4374,591766
34903,29775,682,4432,597221
34206,27893,666,4472,602360
33596,26074,638,4521,607266
33031,24394,600,4562,611776
32499,22830,613,4594,616043
31996,21423,581,4629,620056
31531,20016,577,4668,623839
31123,18719,596,4706,627488
30735,17452,559,4741,630708
30368,16320,529,4770,633916
30022,15326,503,4802,636942
29754,14273,482,4826,639672
29475,13335,491,4858,642351
29221,12421,516,4874,644758
28977,11591,485,4889,647027
28769,10755,439,4914,649231
28562,9982,440,4945,651152
28348,9319,440,4962,653037
28173,8669,404,4983,654829
28011,8050,393,5005,656485
27849,7497,382,5016,657981
27697,6997,354,5030,659423
27565,6524,367,5038,660786
27440,6072,344,5051,661991
27328,5696,332,5057,663198
27218,5340,321,5071,664406
27112,4977,316,5086,665420
27038,4639,298,5096,666397
26960,4290,288,5103,667308
26884,3998,257,5113,668169
26788,3756,225,5123,668914
26731,3469,233,5132,669602
26671,3243,248,5136,670310
26601,3044,252,5144,670909
26548,2811,229,5154,671477
26494,2589,193,5160,672036
26457,2384,194,5163,672551
26411,2247,179,5169,673038
26380,2083,158,5172,673488
26352,1930,146,5179,673900
26312,1781,130,5185,674245
26280,1649,129,5190,674593
26258,1546,128,5194,674989
26233,1452,113,5201,675304
26206,1350,113,5205,675593
26186,1246,106,5209,675854
26165,1160,108,5210,676099
26143,1083,102,5213,676379
26123,1013,94,5218,676609
26107,951,83,5218,676811
26086,885,79,5221,676980
26072,823,90,5224,677145
26060,769,75,5228,677317
26040,721,70,5230,677465
26025,681,73,5232,677588
26011,643,63,5235,677729
26000,601,61,5238,677848
25990,571,63,5239,677962
25983,526,57,5240,678042
25977,475,46,5242,678173
25971,452,37,5243,678266
25960,426,34,5244,678360
25955,387,31,5245,678440
25946,362,30,5246,678510
25937,337,33,5247,678585
25931,311,28,5247,678646
25929,279,28,5248,678706
25923,258,26,5249,678767
25915,239,22,5251,678824
25914,215,17,5253,678879
25912,199,17,5255,678931
25908,187,19,5255,678966
25903,177,17,5255,679011
25899,166,13,5255,679064
25898,146,10,5256,679092
25895,135,12,5256,679134
25894,119,10,5256,679164
25893,110,10,5256,679192
25889,101,5,5256,679219
25887,97,6,5256,679241
25886,91,6,5257,679263
25886,82,5,5257,679288
25886,77,6,5258,679305
25884,69,7,5258,679319
25882,62,3,5258,679331
25880,62,6,5258,679348
25876,62,5,5258,679360
25876,58,8,5258,679373
25875,57,9,5258,679384
25875,49,9,5258,679396
25874,46,3,5259,679411
25874,43,3,5259,679419
25872,42,3,5259,679429
25872,40,4,5259,679437
25872,35,4,5259,679451
25872,30,3,5259,679454
25872,29,1,5259,679457
25870,29,1,5259,679466
25870,27,1,5259,679469
25870,23,0,5260,679472
25870,21,1,5260,679478
25869,20,1,5260,679486
25869,16,1,5260,679492
25869,14,1,5260,679495
25869,12,2,5260,679504
25869,8,2,5260,679505
25869,7,0,5260,679509
25869,7,0,5260,679512
25869,7,0,5260,679513
25869,6,0,5260,679514
25869,6,0,5260,679519
25869,6,0,5260,679526
25869,6,0,5260,679527
25868,6,0,5260,679527
25868,6,0,5260,679527
25868,6,0,5260,679528
