Susceptible,Exposed,Hospitalised,Death,Recovered
710233,396,0,0,0
709783,776,0,0,3
709276,1167,0,0,15
708679,1644,0,0,27
707883,2261,0,0,49
706918,3015,0,0,86
705740,3916,0,0,138
704462,4814,0,0,221
702765,6062,1,0,327
700788,7507,4,0,447
698507,9070,3,0,595
695567,11197,5,0,831
692070,13673,6,0,1078
687965,16566,10,1,1419
682900,20147,19,1,1819
676836,24413,19,1,2276
669593,29553,37,2,2953
660920,35569,42,3,3655
650852,42541,51,4,4526
638743,50958,67,5,5570
624718,60522,77,5,6854
608249,71789,88,5,8366
589251,84601,121,5,10303
580039,86546,150,8,12480
569103,89962,179,14,15082
556883,94237,208,20,18070
543687,99391,249,22,21667
529556,105094,317,33,25556
514968,110535,359,46,29606
499174,116807,420,58,34065
483174,122649,458,63,39004
466462,128993,522,80,44718
449195,135117,584,111,50694
431532,141183,572,142,57294
413387,147113,636,176,64342
395666,152250,671,217,72018
377602,157245,699,264,80127
359386,161958,709,317,88662
341293,166285,733,370,97547
323468,169840,776,428,107253
305982,172540,809,486,117282
289008,174732,848,545,127829
272400,176387,883,617,138897
256091,177362,905,698,150181
240668,177328,882,776,162131
225702,176911,892,842,174377
211211,175992,911,922,186912
197548,174474,895,994,199704
184778,172331,901,1087,212840
172875,169529,898,1175,226358
161563,166134,880,1282,239955
150918,162364,922,1379,253846
140883,158448,906,1491,267689
131657,154088,886,1599,281571
123024,149299,880,1718,295630
115192,144311,886,1815,309571
107900,139128,936,1929,323508
101107,133928,903,2050,337549
94930,128437,896,2158,351829
89204,122996,916,2267,365693
84071,117628,950,2380,379164
79203,112428,945,2520,392497
74808,107092,918,2641,405371
70873,101664,939,2767,418099
67230,96530,902,2886,430451
63781,91684,894,3002,442431
60816,86719,855,3101,454487
58058,82054,841,3221,465957
55423,77583,834,3315,476964
53118,72987,860,3408,487712
50913,68899,854,3515,498204
48925,64751,827,3613,507925
47137,60790,807,3709,517454
45503,57193,818,3796,526570
44024,53969,809,3875,535137
42601,50693,816,3944,543339
41369,47607,769,4019,551174
40244,44575,783,4095,558776
39206,41862,777,4163,565869
38210,39222,746,4239,572673
37368,36693,754,4296,579171
36527,34241,746,4348,585191
35777,32004,736,4406,590901
35088,29913,702,4461,596368
34386,28015,671,4509,601510
33777,26199,690,4565,606373
33192,24566,637,4619,611041
32682,23014,660,4651,615475
32236,21497,612,4686,619488
31789,20102,587,4728,623201
31367,18810,624,4759,626681
30971,17580,586,4785,630013
30630,16361,559,4821,633177
30260,15303,528,4851,636193
29964,14284,535,4879,638948
29688,13314,505,4910,641722
29427,12452,494,4932,644220
29172,11634,509,4952,646570
28932,10891,489,4974,648733
28716,10150,460,4994,650656
28516,9515,447,5014,652617
28325,8933,443,5036,654326
28167,8309,419,5063,655977
27996,7742,407,5075,657484
27857,7235,392,5086,658863
27746,6721,366,5103,660251
27633,6247,339,5120,661537
27522,5807,323,5139,662741
27420,5408,297,5149,663874
27314,5083,290,5156,664933
27230,4719,276,5163,665903
27143,4384,288,5170,666760
27055,4050,276,5183,667576
26976,3815,269,5194,668437
26903,3571,257,5200,669145
26839,3357,246,5211,669799
26781,3117,241,5213,670484
26729,2919,216,5218,671054
26680,2736,208,5226,671596
26644,2554,213,5229,672124
26598,2370,191,5237,672624
26548,2219,161,5245,673093
26518,2070,177,5247,673486
26481,1951,156,5252,673918
26449,1779,137,5258,674271
26420,1673,116,5266,674592
26388,1555,118,5268,674886
26354,1437,116,5270,675210
26329,1344,117,5270,675484
26299,1269,104,5273,675766
26270,1197,98,5274,676038
26253,1137,98,5276,676269
26236,1055,96,5276,676487
26219,964,84,5280,676671
26196,908,78,5281,676864
26179,854,74,5285,677033
26155,803,62,5286,677181
26139,748,52,5289,677318
26121,714,48,5289,677437
26108,659,53,5289,677549
26098,606,55,5293,677666
26087,572,48,5295,677788
26074,536,50,5296,677911
26069,486,50,5298,678003
26060,456,45,5299,678089
26056,420,36,5302,678188
26050,385,35,5302,678267
26041,362,32,5303,678359
26033,339,27,5303,678431
26025,318,23,5305,678482
26018,299,25,5305,678549
26017,276,27,5305,678597
26011,261,28,5305,678652
26006,245,24,5305,678704
26002,225,25,5306,678742
25999,208,19,5307,678791
25992,189,21,5307,678835
25985,180,18,5307,678868
25980,175,16,5307,678909
25978,164,19,5307,678940
25978,154,20,5307,678979
25975,144,17,5307,679001
25973,130,15,5307,679028
25972,124,17,5307,679059
25969,117,16,5307,679078
25964,116,13,5307,679102
25961,111,15,5307,679123
25959,106,15,5307,679141
25957,104,13,5308,679160
25956,95,6,5310,679180
25954,90,6,5310,679191
25954,87,5,5311,679205
25954,79,6,5311,679217
25953,78,6,5311,679231
25952,73,6,5311,679244
25952,67,5,5311,679264
25952,59,4,5311,679273
25951,54,3,5311,679282
25950,53,3,5311,679285
25949,46,3,5311,679292
25947,45,1,5312,679299
25947,41,2,5312,679314
25946,39,3,5312,679317
25946,36,3,5312,679323
25945,34,2,5312,679328
25943,34,1,5312,679335
25943,31,1,5312,679347
25942,32,1,5312,679348
25942,30,3,5312,679350
25941,27,4,5312,679356
25941,25,4,5312,679356
25941,23,4,5312,679357
25941,22,4,5312,679358
25941,20,4,5312,679363
25941,20,3,5312,679370
25941,18,2,5312,679372
25941,17,3,5312,679373
25941,15,4,5312,679377
25940,16,3,5312,679380
