Susceptible,Exposed,Hospitalised,Death,Recovered
710264,373,0,0,0
709772,789,0,0,5
709195,1271,0,0,16
708525,1807,0,0,28
707722,2419,0,0,60
706690,3164,0,0,93
705558,3992,1,0,149
704201,4975,1,0,242
702505,6221,1,0,338
700474,7679,3,0,474
698022,9426,4,1,640
695051,11537,5,1,879
691547,14016,3,1,1128
687382,16904,3,1,1447
682357,20506,12,1,1862
676332,24768,19,1,2390
669000,29920,28,1,3006
660456,35844,38,2,3689
650279,42864,47,2,4573
638066,51352,59,4,5741
624020,60813,86,6,7001
607611,72000,93,9,8526
588647,84680,119,11,10469
579308,86466,149,12,12844
568288,90021,177,19,15493
556049,94621,214,32,18589
542692,99927,249,36,21963
528638,105382,289,42,25747
513585,111460,344,49,29973
498078,117368,397,58,34569
481951,123355,473,77,39591
465091,129495,520,99,45043
447832,135554,593,122,51171
430516,141057,617,152,57831
412778,146528,635,188,64879
394763,151791,676,234,72570
376583,156895,713,270,80761
358399,161566,779,315,89443
340411,165472,821,365,98504
322799,168833,832,418,108113
305217,171811,849,483,118322
288077,174160,877,561,128862
271335,175771,875,620,139836
255130,176996,897,698,151200
239775,176984,917,773,163121
224927,176386,924,862,175514
210896,175301,916,948,188189
197521,173442,920,1035,200818
184612,171323,920,1137,213864
172582,168781,913,1231,227286
161355,165753,896,1328,241024
150751,162250,924,1429,254373
140989,157914,930,1532,268495
131873,153463,926,1651,282325
123406,148635,918,1750,296220
115508,143658,946,1863,310454
108257,138388,947,1959,324382
101620,133100,941,2060,338307
95345,127759,921,2179,352173
89649,122456,892,2306,365856
84427,117190,884,2433,379419
79635,111910,853,2537,392383
75206,106693,881,2638,405469
71137,101550,853,2745,418446
67502,96355,846,2851,430958
64225,91277,822,2957,443057
61194,86241,825,3055,454798
58372,81688,827,3151,466249
55854,77229,794,3277,477375
53493,72943,807,3352,487844
51279,68740,791,3432,497920
49327,64761,799,3512,507496
47567,60915,784,3611,517004
45888,57225,771,3694,526281
44340,53898,780,3772,534766
42983,50544,761,3849,542918
41708,47380,754,3916,550835
40568,44392,715,3989,558398
39450,41692,740,4055,565572
38471,39035,726,4116,572495
37544,36480,736,4171,579072
36664,34209,745,4227,585122
35931,31918,725,4287,590903
35248,29868,695,4341,596186
34561,28009,680,4397,601363
33952,26258,667,4443,606190
33383,24606,632,4493,610825
32875,22997,601,4536,615131
32344,21559,612,4576,619250
31885,20220,619,4604,623210
31463,18830,585,4634,626869
31099,17563,563,4664,630264
30744,16340,528,4697,633502
30398,15295,484,4727,636431
30068,14323,475,4755,639158
29770,13382,474,4776,641742
29484,12464,458,4795,644227
29239,11676,435,4827,646598
29023,10854,420,4845,648785
28815,10171,405,4864,650783
28631,9431,386,4881,652701
28463,8728,390,4892,654436
28298,8208,388,4909,656093
28148,7640,388,4926,657671
28009,7132,379,4943,659136
27891,6606,353,4956,660532
27757,6131,344,4967,661784
27674,5674,328,4978,662995
27542,5321,330,4988,664126
27433,4917,319,4997,665118
27339,4575,286,5016,666083
27250,4263,271,5030,667010
27155,4025,261,5043,667834
27084,3762,253,5052,668659
27011,3533,222,5060,669420
26939,3307,213,5073,670052
26879,3073,187,5086,670708
26833,2827,184,5089,671250
26778,2640,170,5097,671852
26735,2466,153,5104,672378
26681,2305,155,5108,672815
26634,2162,158,5112,673202
26593,2004,166,5116,673648
26556,1878,146,5123,674059
26527,1742,156,5126,674392
26498,1617,145,5131,674721
26469,1519,138,5134,675032
26436,1418,128,5137,675309
26410,1327,114,5142,675583
26382,1263,101,5144,675811
26356,1193,110,5148,676035
26346,1110,93,5151,676271
26324,1058,84,5154,676501
26310,974,78,5156,676700
26289,906,59,5160,676882
26277,827,66,5161,677049
26257,770,55,5162,677218
26245,716,59,5164,677365
26234,666,60,5166,677485
26221,626,50,5168,677634
26202,591,53,5168,677744
26192,549,50,5170,677848
26187,492,48,5171,677957
26173,475,46,5172,678072
26166,448,40,5174,678156
26161,415,33,5175,678253
26160,388,34,5175,678334
26152,356,34,5175,678403
26145,327,30,5175,678472
26141,300,26,5177,678536
26134,287,24,5178,678592
26128,264,20,5179,678640
26119,255,20,5181,678686
26116,238,19,5182,678731
26114,211,17,5182,678791
26109,200,17,5183,678838
26105,182,22,5183,678884
26101,167,23,5183,678914
26099,156,17,5183,678952
26098,146,8,5183,678985
26094,141,3,5183,679022
26092,126,5,5183,679040
26089,115,4,5184,679071
26085,104,4,5184,679090
26081,99,6,5184,679108
26079,96,9,5184,679130
26077,88,8,5184,679158
26076,79,5,5184,679179
26074,78,6,5184,679197
26070,68,6,5184,679219
26069,64,8,5184,679233
26069,57,9,5184,679244
26069,53,9,5184,679263
26069,48,6,5184,679276
26068,45,6,5184,679288
26068,42,4,5184,679303
26067,40,2,5184,679313
26066,41,2,5184,679317
26066,38,2,5184,679328
26066,34,3,5184,679335
26064,34,2,5184,679342
26064,31,2,5184,679347
26063,31,1,5185,679349
26063,28,2,5185,679354
26062,24,2,5185,679356
26062,22,0,5185,679367
26062,19,0,5185,679371
26061,19,0,5185,679374
26059,18,0,5185,679375
26059,17,1,5185,679382
26059,16,1,5185,679385
26059,16,0,5185,679390
26059,16,0,5185,679392
26059,15,0,5185,679393
26058,16,1,5185,679395
26058,13,0,5185,679398
26058,11,0,5185,679401
26058,11,0,5185,679401
26057,12,1,5185,679404
