Susceptible,Exposed,Hospitalised,Death,Recovered
710262,367,0,0,0
709815,751,0,0,6
709251,1205,0,0,15
708600,1715,0,0,28
707773,2352,0,0,55
706829,3077,0,0,100
705657,3952,0,0,155
704305,4948,0,0,232
702674,6127,0,0,342
700658,7563,0,0,464
698286,9228,1,0,649
695419,11242,4,0,865
691893,13768,6,0,1149
687603,16826,9,0,1495
682433,20478,14,0,1894
676244,24843,21,1,2393
668941,29973,24,2,2978
660189,36128,33,4,3723
649839,43337,40,5,4615
637926,51397,38,5,5734
623777,61109,68,5,7078
607266,72184,84,7,8674
588229,85005,112,10,10548
578742,87233,138,13,12880
567689,90853,169,17,15540
555335,95427,215,21,18591
542034,100420,243,29,21980
527832,105970,308,39,25720
512929,111889,344,49,29927
497315,117805,380,62,34556
481149,123793,425,87,39530
464308,129738,498,98,44996
447161,135759,562,121,51080
429536,141702,622,169,57591
411736,147248,688,205,64875
393633,152849,725,246,72532
375410,157828,730,287,80567
357202,162508,791,323,89221
339002,166867,807,379,98453
321287,170235,801,438,108027
303644,173235,813,514,118004
286451,175449,833,597,128714
269892,176975,850,672,139637
253722,177742,884,743,151044
238016,178063,900,817,162890
223159,177473,892,913,175102
208865,176706,917,997,187597
195563,174657,903,1099,200447
182751,172602,911,1181,213760
170834,169581,886,1283,227295
159657,166361,906,1378,241146
148918,162784,903,1474,254982
139120,158636,916,1566,268823
129896,154234,910,1666,282620
121473,149329,914,1755,296690
113847,143989,948,1873,310915
106665,138769,951,1975,324985
100101,133417,963,2083,338865
94085,127752,933,2192,352708
88448,122489,971,2284,366416
83273,117137,960,2398,380038
78586,111611,926,2522,393239
74328,106275,920,2619,406364
70392,101108,907,2727,419155
66780,95970,916,2828,431609
63410,91235,917,2936,443617
60355,86267,900,3039,455209
57673,81496,891,3149,466747
55191,76890,880,3241,477584
52833,72736,856,3354,488164
50731,68472,859,3464,498621
48801,64409,861,3546,508554
47005,60658,833,3648,518306
45363,57182,817,3735,527129
43844,53711,820,3800,536066
42414,50400,792,3882,544340
41092,47413,757,3960,552243
39956,44531,761,4042,559566
38930,41788,724,4111,566653
37951,39151,734,4182,573424
36992,36807,741,4239,579749
36164,34493,740,4303,585857
35406,32312,734,4363,591654
34718,30119,754,4405,597214
34099,28173,732,4447,602337
33499,26315,696,4502,606913
32961,24602,688,4546,611488
32476,22987,651,4593,615758
32005,21430,632,4627,619795
31568,20030,616,4657,623704
31157,18737,581,4698,627253
30812,17473,553,4727,630639
30445,16302,548,4754,633764
30128,15198,544,4782,636807
29819,14170,527,4812,639721
29573,13185,518,4841,642182
29329,12324,509,4859,644583
29087,11550,486,4882,646853
28864,10833,474,4909,648948
28668,10082,442,4942,650980
28480,9370,431,4963,652896
28320,8697,399,4987,654568
28172,8072,362,5010,656200
28022,7539,372,5029,657786
27867,7055,392,5041,659305
27733,6584,390,5055,660648
27641,6134,361,5071,661883
27508,5700,321,5087,663100
27399,5305,303,5099,664205
27288,4955,297,5110,665229
27209,4592,276,5118,666185
27119,4258,273,5131,667018
27034,4012,253,5140,667828
26966,3749,251,5145,668563
26902,3453,250,5152,669316
26843,3188,248,5161,669966
26767,2975,250,5166,670618
26702,2760,236,5172,671247
26653,2581,210,5179,671770
26598,2405,205,5187,672292
26553,2233,189,5195,672817
26501,2079,168,5200,673238
26469,1940,157,5204,673695
26436,1795,160,5205,674077
26397,1681,149,5210,674462
26358,1588,137,5213,674840
26335,1464,143,5216,675154
26300,1362,126,5217,675428
26274,1260,118,5221,675698
26249,1187,109,5228,675940
26230,1111,97,5231,676203
26207,1045,106,5233,676413
26188,1001,90,5237,676639
26168,924,86,5241,676823
26152,850,82,5245,677016
26137,787,77,5248,677176
26124,742,67,5249,677339
26111,684,54,5251,677490
26094,634,55,5254,677633
26084,586,64,5256,677753
26075,548,61,5259,677855
26060,517,51,5261,677978
26055,479,52,5263,678067
26045,445,51,5264,678162
26035,421,45,5267,678254
26028,386,33,5267,678325
26019,361,30,5267,678421
26012,337,26,5268,678469
26004,315,30,5268,678545
25996,296,30,5268,678593
25990,271,30,5269,678650
25979,260,30,5269,678706
25973,243,26,5269,678759
25965,225,20,5271,678802
25958,208,24,5271,678836
25953,190,21,5272,678874
25951,174,22,5272,678916
25947,164,24,5272,678955
25944,153,17,5274,678987
25940,145,19,5274,679037
25937,135,20,5274,679085
25935,128,18,5275,679109
25934,112,17,5276,679135
25934,106,13,5277,679163
25933,95,6,5277,679191
25932,89,4,5277,679201
25931,77,5,5277,679215
25929,69,6,5277,679229
25927,68,9,5277,679245
25926,65,9,5277,679269
25925,60,6,5278,679292
25925,59,8,5278,679304
25923,55,11,5278,679315
25923,53,13,5278,679330
25921,53,9,5279,679341
25920,49,7,5280,679350
25920,39,6,5280,679358
25918,38,7,5280,679367
25915,40,6,5280,679378
25915,36,5,5281,679382
25912,34,7,5281,679388
25912,30,6,5281,679391
25911,29,7,5281,679398
25911,26,4,5281,679404
25911,26,3,5281,679410
25911,24,3,5281,679413
25911,23,2,5281,679417
25911,20,1,5282,679420
25911,18,1,5282,679422
25911,18,1,5282,679426
25911,15,1,5282,679432
25911,12,0,5282,679437
25910,12,0,5282,679441
25909,13,0,5282,679442
25909,13,0,5282,679446
25909,13,0,5282,679447
25909,13,0,5282,679448
25909,12,0,5282,679450
25909,12,0,5282,679453
