Susceptible,Exposed,Hospitalised,Death,Recovered
710243,392,0,0,0
709809,745,0,0,1
709263,1218,0,0,18
708621,1706,0,0,39
707840,2333,0,0,63
706920,3014,0,0,99
705800,3835,0,0,161
704399,4846,0,0,248
702677,6091,0,0,352
700616,7620,0,0,489
698221,9298,0,0,623
695289,11375,4,0,834
691828,13866,8,0,1076
687657,16798,7,0,1406
682501,20423,14,0,1849
676506,24622,18,0,2354
669299,29645,25,0,2922
660703,35644,40,2,3603
650487,42755,38,2,4512
638493,50927,53,3,5630
624348,60673,78,4,7034
608174,71527,90,8,8574
589241,84293,101,8,10474
579863,86411,122,10,12745
568865,90101,143,15,15318
556527,94774,189,19,18392
543536,99502,223,23,21718
529470,105029,285,28,25407
514762,110632,337,42,29661
499145,116686,398,54,34301
482994,122517,463,71,39276
466326,128497,542,91,44784
449065,134627,583,125,51020
431409,140584,619,153,57681
413442,146504,704,188,64934
395249,152057,740,233,72552
377349,156718,749,269,80699
359399,161105,753,316,89572
341311,165319,791,361,98632
323420,169174,821,412,108173
305879,172121,834,494,118136
288840,174219,809,556,128969
272208,175642,821,639,139873
255980,176550,858,695,151227
240345,177119,853,779,163159
225418,176532,876,862,175181
211006,175610,874,950,187849
197370,174163,865,1045,200533
184539,171954,876,1147,213857
172518,169011,865,1239,227330
161071,165740,867,1345,241221
150268,162266,818,1465,254991
140256,158291,795,1560,268780
131131,153790,840,1676,282411
122560,149122,828,1771,296528
114684,144064,865,1862,310344
107439,138918,863,1962,324372
100868,133471,913,2076,338431
94820,127962,916,2185,352304
89062,122801,906,2301,365987
84015,117165,896,2405,379279
79270,111756,870,2524,392440
74828,106455,882,2618,405470
70918,101227,880,2735,418208
67188,96170,848,2840,430744
63898,91220,833,2949,443035
60883,86381,866,3056,454793
58156,81623,860,3176,466085
55664,77255,877,3271,477322
53330,72975,861,3377,487882
51263,68735,838,3480,498219
49356,64657,852,3602,507976
47590,60879,843,3695,517352
45940,57360,825,3788,526368
44477,53861,800,3878,535061
43002,50602,782,3952,543433
41678,47450,773,4047,551278
40516,44624,753,4119,558823
39448,41817,745,4177,565933
38487,39117,719,4242,572523
37570,36685,700,4301,579066
36697,34351,690,4363,585112
35948,32169,700,4417,590801
35201,30127,704,4463,596235
34534,28225,671,4514,601337
33894,26443,629,4568,606192
33349,24643,625,4605,610736
32850,23002,608,4660,615086
32375,21508,590,4703,619124
31887,20176,574,4742,622929
31463,18851,560,4779,626519
31073,17580,518,4808,629976
30714,16432,544,4847,633223
30389,15343,558,4877,636095
30073,14384,567,4902,638926
29819,13324,543,4928,641456
29560,12420,519,4954,644000
29310,11635,496,4977,646412
29086,10905,464,5005,648695
28890,10175,450,5023,650746
28714,9515,429,5043,652640
28535,8879,402,5064,654324
28394,8248,344,5079,655973
28261,7640,346,5093,657438
28125,7133,337,5107,658851
28001,6626,323,5120,660227
27851,6245,304,5135,661515
27733,5823,295,5145,662613
27645,5383,284,5159,663759
27546,5026,291,5168,664767
27456,4647,294,5179,665712
27377,4306,279,5188,666554
27292,4026,271,5197,667336
27214,3790,250,5208,668160
27145,3522,255,5216,668847
27080,3298,258,5226,669604
27016,3081,219,5242,670314
26963,2868,225,5248,670893
26911,2658,204,5249,671479
26877,2465,188,5259,671981
26825,2282,193,5264,672455
26784,2128,173,5270,672889
26730,2023,160,5282,673296
26698,1857,139,5287,673685
26668,1750,144,5287,674038
26627,1642,127,5291,674370
26596,1547,108,5293,674698
26566,1443,97,5299,675004
26548,1339,87,5302,675280
26525,1241,92,5303,675543
26511,1143,89,5307,675776
26492,1060,79,5309,675996
26467,996,83,5313,676201
26446,923,78,5314,676395
26432,847,65,5320,676592
26408,797,70,5320,676750
26396,744,60,5322,676940
26374,694,63,5324,677089
26361,656,63,5328,677213
26345,608,63,5331,677327
26333,558,58,5334,677455
26326,503,52,5335,677566
26319,478,55,5335,677664
26311,444,58,5336,677764
26302,421,52,5338,677845
26296,383,48,5339,677952
26281,370,45,5341,678064
26274,334,43,5342,678144
26263,310,34,5342,678209
26256,301,24,5342,678268
26252,276,15,5343,678315
26248,257,13,5344,678374
26244,233,14,5344,678433
26240,210,18,5344,678482
26239,189,21,5344,678527
26231,182,26,5344,678573
26228,162,16,5344,678609
26227,151,15,5344,678648
26226,138,13,5344,678677
26223,134,16,5344,678714
26221,123,15,5345,678743
26219,114,12,5345,678766
26216,109,11,5345,678795
26214,101,16,5345,678816
26212,93,14,5345,678837
26211,81,8,5345,678860
26211,74,8,5345,678890
26208,69,6,5345,678907
26206,63,5,5345,678922
26204,60,6,5345,678937
26204,56,3,5345,678949
26204,49,3,5345,678959
26204,44,3,5345,678972
26204,39,4,5345,678982
26203,35,3,5345,678990
26203,29,6,5345,679000
26203,25,6,5345,679010
26202,26,6,5345,679016
26201,25,6,5345,679029
26201,23,5,5345,679035
26201,21,3,5345,679039
26200,20,2,5345,679049
26200,16,3,5345,679051
26200,16,3,5345,679061
26200,15,4,5345,679066
26199,13,4,5345,679072
26199,11,5,5345,679077
26197,11,5,5345,679082
26197,11,4,5346,679083
26197,9,3,5346,679087
26197,8,3,5346,679088
26197,5,2,5346,679091
26197,5,2,5346,679092
26197,5,2,5346,679092
26197,5,2,5346,679092
26197,5,2,5346,679094
26196,5,2,5346,679100
26195,5,2,5346,679101
26195,4,2,5346,679103
