 day, S, E, H, R, D
0,664829.913,0.0,0.0,0.0,0.0
1,663017.947,1190.736,0.0,93.904,0.0
2,660184.97,2214.567,0.0,264.141,0.0
3,654276.257,5290.832,0.0,677.341,0.0
4,643885.158,9780.169,0.0,1445.314,0.0
5,624258.513,19024.868,0.012,2968.698,0.0
6,589486.999,34187.846,0.067,5790.195,0.0
7,528565.599,60369.549,0.258,11072.935,0.0
8,429651.878,98420.646,0.739,20670.76,0.002
9,286532.631,142717.372,1.776,37768.032,0.003
10,124213.498,162051.282,3.904,66759.76,0.005
11,13081.942,111015.659,8.067,112271.121,0.008
12,0.0,13069.49,15.841,174272.523,0.015
13,0.0,0.0,30.156,242228.651,0.037
14,0.0,0.0,55.201,300398.131,0.098
15,0.0,0.0,97.245,348607.241,0.213
16,0.0,0.0,161.486,388713.729,0.505
17,0.0,0.0,246.967,422263.634,1.157
18,0.0,0.0,342.197,450578.969,2.646
19,0.0,0.0,428.462,474675.259,5.3
20,0.0,0.0,489.339,495382.725,9.273
21,0.0,0.0,523.266,513299.8,14.465
22,0.0,0.0,537.686,528907.667,20.593
23,0.0,0.0,542.001,542567.196,27.206
24,0.0,0.0,542.531,554567.359,34.148
25,0.0,0.0,541.205,565141.351,41.434
26,0.0,0.0,538.818,574474.214,48.58
27,0.0,0.0,536.276,582745.907,55.629
28,0.0,0.0,533.062,590093.032,62.469
29,0.0,0.0,529.672,596627.227,69.053
30,0.0,0.0,526.189,602462.321,75.548
31,0.0,0.0,522.143,607679.072,81.612
32,0.0,0.0,518.257,612358.831,87.39
33,0.0,0.0,514.099,616565.531,92.863
34,0.0,0.0,509.982,620359.52,97.957
35,0.0,0.0,506.21,623790.06,102.823
36,0.0,0.0,502.103,626900.856,107.284
37,0.0,0.0,497.697,629723.081,111.63
38,0.0,0.0,493.443,632294.922,115.72
39,0.0,0.0,488.77,634646.835,119.555
40,0.0,0.0,484.366,636795.46,123.093
41,0.0,0.0,479.948,638770.856,126.477
42,0.0,0.0,475.527,640583.318,129.618
43,0.0,0.0,470.997,642252.966,132.617
