 day, S, E, H, R, D
0,600677.948,256.2,0.0,0.0,0.0
1,600209.751,510.118,0.0,0.238,0.0
2,599606.21,814.296,0.0,0.839,0.0
3,598806.4,1212.03,0.0,2.031,0.0
4,597733.249,1750.136,0.0,3.982,0.0
5,596272.255,2497.666,1.632,13.104,0.0
6,594262.837,3543.313,5.805,34.198,0.024
7,591480.851,5010.374,13.156,71.594,0.1
8,587601.903,7083.632,24.381,129.772,0.299
9,582188.769,9999.684,40.709,215.717,0.668
10,574618.5,14092.245,63.306,338.972,1.339
11,564054.749,19810.211,93.798,511.853,2.458
12,549405.535,27698.276,135.47,754.343,4.215
13,529286.233,38420.711,190.374,1091.315,6.999
14,502103.866,52616.941,262.343,1560.616,11.596
15,466233.765,70740.819,355.096,2218.942,19.58
16,420477.507,92699.386,470.209,3142.89,32.678
17,364740.166,117272.172,609.282,4442.489,54.988
18,300985.475,141655.073,764.55,6273.997,92.999
19,233706.203,161392.981,920.487,8850.715,156.542
20,169391.107,171566.235,1054.534,12454.474,259.089
21,114449.349,168981.022,1146.088,17412.43,415.355
22,72636.749,154147.719,1193.526,24108.431,639.575
23,58529.56,116591.073,1217.042,32916.773,942.703
24,46621.473,89426.071,1237.955,44174.67,1335.744
25,37027.098,69039.997,1258.499,58110.726,1828.075
26,29482.488,53439.039,1278.025,74718.107,2419.485
27,23619.819,41388.174,1303.716,93762.896,3099.609
28,19087.704,32049.927,1325.226,114779.312,3855.231
29,15579.748,24815.232,1359.744,136830.547,4648.073
30,12854.2,19217.851,1387.455,159299.363,5458.282
31,10718.72,14910.723,1419.533,181723.752,6266.59
32,9038.304,11593.989,1436.024,203795.89,7066.179
33,7700.375,9049.384,1460.647,225274.522,7842.192
34,6628.034,7088.741,1478.104,246014.704,8593.016
35,5761.37,5577.975,1496.961,265909.837,9313.603
36,5051.842,4417.848,1514.745,284892.224,10001.07
37,4467.788,3522.168,1531.991,302938.366,10654.508
38,3985.235,2825.905,1547.505,320025.67,11273.122
39,3580.512,2284.516,1562.739,336193.146,11857.876
40,3241.04,1858.774,1575.692,351437.827,12410.168
41,2952.877,1523.58,1588.536,365798.828,12930.138
42,2707.089,1259.424,1598.866,379302.966,13419.281
43,2496.914,1047.124,1607.848,391999.855,13879.036
44,2315.197,877.52,1616.37,403918.0,14311.332
45,2156.827,742.026,1623.266,415098.88,14717.038
46,2018.813,631.612,1628.755,425584.371,15096.59
47,1898.391,540.478,1633.428,435410.159,15452.852
48,1792.287,465.075,1636.111,444612.67,15786.401
49,1698.585,403.195,1638.787,453232.916,16099.517
50,1615.464,351.674,1639.704,461306.768,16392.574
51,1541.441,307.734,1638.724,468865.118,16666.638
52,1475.422,269.978,1638.238,475941.716,16923.443
53,1416.598,238.3,1635.786,482569.458,17163.912
54,1364.115,211.207,1631.445,488773.319,17389.647
55,1316.737,188.025,1626.834,494573.252,17600.567
56,1273.637,168.334,1621.825,500000.858,17797.772
57,1234.998,150.312,1615.148,505079.046,17983.362
58,1199.815,135.283,1608.482,509829.057,18155.988
59,1167.897,121.763,1600.591,514269.816,18317.536
60,1139.054,109.688,1589.811,518424.961,18469.861
61,1112.746,99.573,1580.441,522316.21,18611.448
62,1088.271,90.527,1570.154,525956.114,18744.31
63,1066.272,81.993,1558.361,529358.997,18868.279
64,1045.735,75.121,1545.861,532540.767,18985.893
65,1026.968,68.801,1533.033,535519.247,19095.792
66,1009.837,63.016,1518.955,538304.324,19198.765
67,994.081,57.597,1504.276,540909.865,19295.091
68,979.465,52.879,1488.813,543346.289,19385.108
69,966.105,48.525,1473.526,545627.687,19469.83
70,953.707,44.738,1456.368,547762.273,19549.752
71,942.587,40.795,1438.614,549758.533,19624.862
72,932.163,37.683,1420.105,551623.981,19694.867
73,922.382,34.922,1401.474,553370.853,19760.813
74,913.354,32.463,1381.76,555006.792,19822.937
75,905.204,29.794,1361.291,556538.46,19881.075
76,897.607,27.371,1340.489,557969.429,19935.427
77,890.507,25.35,1318.824,559312.507,19986.79
78,883.839,23.482,1296.696,560568.448,20035.132
79,877.754,21.833,1274.291,561742.56,20081.193
80,871.998,20.294,1251.179,562844.095,20124.203
81,866.712,18.802,1228.132,563872.41,20164.549
82,861.768,17.437,1203.713,564836.11,20202.696
83,857.183,16.318,1179.01,565739.183,20238.863
84,852.878,15.226,1155.617,566584.411,20272.674
85,848.946,14.01,1131.693,567376.195,20304.879
86,845.267,12.881,1106.311,568116.901,20335.394
87,841.848,12.029,1081.32,568811.127,20363.917
88,838.575,11.27,1055.745,569463.489,20391.22
89,835.668,10.385,1030.244,570074.025,20416.935
90,832.934,9.673,1005.19,570645.281,20441.211
91,830.489,8.873,979.778,571181.321,20464.275
92,828.065,8.245,954.093,571682.944,20485.938
93,825.801,7.659,928.912,572152.539,20506.483
94,823.804,7.163,903.742,572593.981,20526.117
95,821.887,6.676,878.576,573007.139,20544.642
96,820.01,6.385,853.662,573393.461,20562.268
97,818.306,6.019,828.472,573757.034,20578.981
98,816.694,5.656,803.397,574099.647,20595.028
99,815.251,5.256,778.996,574418.871,20610.085
100,813.847,4.931,755.011,574719.09,20624.401
101,812.597,4.523,730.656,575001.492,20638.013
102,811.395,4.237,707.013,575267.245,20651.103
103,810.299,4.03,684.117,575515.388,20663.338
