 day, S, E, H, R, D
0,710505.615,120.807,0.0,0.0,0.0
1,710176.22,376.32,0.0,0.06,0.0
2,709589.685,822.301,0.0,0.209,0.0
3,708528.903,1626.86,0.0,0.531,0.0
4,706618.274,3072.689,0.0,1.136,0.0
5,703177.34,5672.775,0.889,8.435,0.0
6,697001.548,10328.613,3.401,29.806,0.019
7,685951.057,18645.91,8.345,74.526,0.13
8,666356.599,33344.631,17.167,159.126,0.332
9,632116.371,58859.872,33.122,317.143,0.765
10,573994.268,101610.356,61.508,605.852,1.625
11,480341.541,168756.928,111.822,1131.551,3.413
12,343494.08,261621.125,198.627,2082.827,7.017
13,177471.198,359493.578,343.593,3798.976,14.608
14,39031.679,404296.946,572.243,6877.369,31.364
15,0.0,338034.55,892.599,12360.618,70.18
16,0.0,249993.996,1246.357,22006.433,159.621
17,0.0,184880.052,1472.478,38524.121,350.233
18,0.0,136725.699,1507.012,65299.184,691.793
19,0.0,101108.12,1602.434,105037.87,1198.434
20,0.0,74773.146,1410.383,157712.204,1902.041
21,0.0,55300.832,2117.296,216312.014,2600.616
22,0.0,40894.92,1798.932,276716.44,3417.437
23,0.0,30243.791,1594.815,334420.588,4190.796
24,0.0,22364.333,1585.161,387396.255,4880.853
25,0.0,16541.158,1637.069,434884.498,5495.334
26,0.0,12234.233,1512.057,476823.965,6053.84
27,0.0,9049.555,1358.735,513248.853,6542.428
28,0.0,6693.588,1266.152,544462.708,6956.794
29,0.0,4948.255,1250.328,570921.519,7301.953
30,0.0,3659.027,1144.044,593316.635,7602.857
31,0.0,2706.729,1120.863,612042.51,7847.444
32,0.0,2001.154,1052.331,627696.254,8057.051
33,0.0,1480.06,1029.182,640670.653,8225.965
34,0.0,1094.788,983.195,651437.142,8368.918
35,0.0,810.138,947.134,660314.712,8486.55
36,0.0,598.348,907.131,667625.183,8583.891
37,0.0,443.247,865.102,673636.487,8664.783
38,0.0,327.426,820.523,678572.97,8731.774
39,0.0,242.056,773.56,682627.422,8786.924
40,0.0,179.156,726.509,685950.145,8833.19
41,0.0,132.438,676.871,688675.233,8872.082
42,0.0,97.812,627.01,690909.928,8904.359
43,0.0,72.296,577.532,692741.779,8931.716
44,0.0,53.511,528.58,694243.783,8954.529
45,0.0,39.452,479.942,695475.906,8973.869
46,0.0,29.122,433.351,696490.546,8990.233
47,0.0,21.616,388.094,697325.961,9004.262
48,0.0,15.912,346.362,698012.208,9016.114
49,0.0,11.827,306.234,698580.11,9026.328
50,0.0,8.849,269.574,699050.067,9034.988
51,0.0,6.528,236.024,699439.57,9042.359
52,0.0,4.892,205.252,699764.331,9048.639
53,0.0,3.588,177.636,700033.866,9054.094
54,0.0,2.661,152.865,700259.127,9058.588
55,0.0,1.969,131.001,700447.077,9062.482
56,0.0,1.528,111.594,700603.798,9065.834
57,0.0,1.154,94.559,700735.938,9068.678
58,0.0,0.877,80.236,700847.42,9070.891
59,0.0,0.675,67.516,700941.885,9072.881
60,0.0,0.504,57.053,701021.174,9074.457
61,0.0,0.382,47.815,701089.768,9075.859
62,0.0,0.285,40.016,701148.286,9077.022
63,0.0,0.214,33.35,701198.418,9077.997
64,0.0,0.174,27.728,701241.28,9078.794
65,0.0,0.131,22.924,701278.312,9079.449
66,0.0,0.091,18.924,701310.422,9080.003
67,0.0,0.073,15.679,701338.783,9080.461
68,0.0,0.058,12.806,701363.444,9080.852
69,0.0,0.041,10.578,701385.141,9081.155
70,0.0,0.032,8.649,701404.174,9081.404
71,0.0,0.023,7.073,701421.428,9081.636
72,0.0,0.015,5.803,701436.666,9081.796
73,0.0,0.011,4.761,701450.245,9081.94
74,0.0,0.01,3.916,701462.353,9082.051
75,0.0,0.009,3.277,701473.342,9082.138
76,0.0,0.008,2.684,701483.247,9082.215
77,0.0,0.006,2.18,701492.197,9082.286
78,0.0,0.006,1.78,701500.271,9082.33
79,0.0,0.005,1.479,701507.575,9082.373
80,0.0,0.004,1.204,701514.294,9082.401
81,0.0,0.002,0.98,701520.214,9082.431
82,0.0,0.002,0.79,701525.801,9082.458
83,0.0,0.002,0.645,701530.728,9082.476
84,0.0,0.001,0.528,701535.334,9082.497
85,0.0,0.001,0.428,701539.599,9082.51
86,0.0,0.001,0.356,701543.298,9082.522
87,0.0,0.001,0.309,701546.757,9082.528
88,0.0,0.001,0.268,701549.88,9082.534
89,0.0,0.0,0.238,701552.767,9082.539
90,0.0,0.0,0.204,701555.377,9082.543
91,0.0,0.0,0.174,701557.782,9082.546
92,0.0,0.0,0.148,701560.011,9082.552
93,0.0,0.0,0.123,701562.092,9082.555
94,0.0,0.0,0.101,701564.002,9082.558
95,0.0,0.0,0.09,701565.704,9082.561
96,0.0,0.0,0.079,701567.355,9082.562
97,0.0,0.0,0.064,701568.96,9082.563
98,0.0,0.0,0.056,701570.375,9082.564
99,0.0,0.0,0.049,701571.605,9082.567
100,0.0,0.0,0.038,701572.801,9082.569
101,0.0,0.0,0.028,701573.898,9082.571
102,0.0,0.0,0.028,701574.883,9082.572
103,0.0,0.0,0.019,701575.786,9082.572
104,0.0,0.0,0.015,701576.584,9082.572
105,0.0,0.0,0.011,701577.363,9082.572
106,0.0,0.0,0.011,701578.087,9082.572
107,0.0,0.0,0.01,701578.741,9082.572
108,0.0,0.0,0.009,701579.311,9082.572
109,0.0,0.0,0.008,701579.911,9082.573
110,0.0,0.0,0.009,701580.451,9082.573
111,0.0,0.0,0.007,701580.934,9082.573
112,0.0,0.0,0.006,701581.358,9082.573
113,0.0,0.0,0.004,701581.741,9082.573
114,0.0,0.0,0.003,701582.106,9082.573
115,0.0,0.0,0.003,701582.452,9082.573
116,0.0,0.0,0.002,701582.767,9082.573
117,0.0,0.0,0.002,701583.078,9082.573
118,0.0,0.0,0.002,701583.365,9082.573
119,0.0,0.0,0.002,701583.598,9082.573
120,0.0,0.0,0.001,701583.799,9082.573
121,0.0,0.0,0.001,701583.994,9082.573
122,0.0,0.0,0.001,701584.2,9082.573
123,0.0,0.0,0.001,701584.358,9082.573
124,0.0,0.0,0.001,701584.523,9082.573
125,0.0,0.0,0.0,701584.682,9082.574
126,0.0,0.0,0.0,701584.817,9082.574
127,0.0,0.0,0.0,701584.956,9082.574
128,0.0,0.0,0.0,701585.072,9082.574
129,0.0,0.0,0.0,701585.178,9082.574
130,0.0,0.0,0.0,701585.27,9082.574
131,0.0,0.0,0.0,701585.353,9082.574
132,0.0,0.0,0.0,701585.422,9082.574
133,0.0,0.0,0.0,701585.492,9082.574
134,0.0,0.0,0.0,701585.566,9082.574
135,0.0,0.0,0.0,701585.638,9082.574
136,0.0,0.0,0.0,701585.686,9082.574
137,0.0,0.0,0.0,701585.742,9082.574
138,0.0,0.0,0.0,701585.812,9082.574
139,0.0,0.0,0.0,701585.851,9082.574
140,0.0,0.0,0.0,701585.901,9082.574
141,0.0,0.0,0.0,701585.944,9082.574
142,0.0,0.0,0.0,701585.982,9082.574
143,0.0,0.0,0.0,701586.012,9082.574
144,0.0,0.0,0.0,701586.048,9082.574
145,0.0,0.0,0.0,701586.077,9082.574
146,0.0,0.0,0.0,701586.098,9082.574
147,0.0,0.0,0.0,701586.123,9082.574
148,0.0,0.0,0.0,701586.142,9082.574
149,0.0,0.0,0.0,701586.169,9082.574
150,0.0,0.0,0.0,701586.197,9082.574
151,0.0,0.0,0.0,701586.214,9082.574
152,0.0,0.0,0.0,701586.225,9082.574
153,0.0,0.0,0.0,701586.24,9082.574
154,0.0,0.0,0.0,701586.252,9082.574
155,0.0,0.0,0.0,701586.264,9082.574
156,0.0,0.0,0.0,701586.275,9082.574
157,0.0,0.0,0.0,701586.29,9082.574
158,0.0,0.0,0.0,701586.298,9082.574
159,0.0,0.0,0.0,701586.304,9082.574
160,0.0,0.0,0.0,701586.316,9082.574
161,0.0,0.0,0.0,701586.325,9082.574
162,0.0,0.0,0.0,701586.333,9082.574
163,0.0,0.0,0.0,701586.339,9082.574
164,0.0,0.0,0.0,701586.349,9082.574
165,0.0,0.0,0.0,701586.354,9082.574
166,0.0,0.0,0.0,701586.363,9082.574
167,0.0,0.0,0.0,701586.367,9082.574
168,0.0,0.0,0.0,701586.371,9082.574
169,0.0,0.0,0.0,701586.372,9082.574
170,0.0,0.0,0.0,701586.376,9082.574
171,0.0,0.0,0.0,701586.383,9082.574
172,0.0,0.0,0.0,701586.388,9082.574
173,0.0,0.0,0.0,701586.391,9082.574
174,0.0,0.0,0.0,701586.396,9082.574
175,0.0,0.0,0.0,701586.399,9082.574
176,0.0,0.0,0.0,701586.402,9082.574
177,0.0,0.0,0.0,701586.405,9082.574
178,0.0,0.0,0.0,701586.407,9082.574
179,0.0,0.0,0.0,701586.408,9082.574
180,0.0,0.0,0.0,701586.409,9082.574
181,0.0,0.0,0.0,701586.409,9082.574
182,0.0,0.0,0.0,701586.411,9082.574
183,0.0,0.0,0.0,701586.412,9082.574
184,0.0,0.0,0.0,701586.412,9082.574
185,0.0,0.0,0.0,701586.413,9082.574
186,0.0,0.0,0.0,701586.415,9082.574
187,0.0,0.0,0.0,701586.416,9082.574
188,0.0,0.0,0.0,701586.416,9082.574
189,0.0,0.0,0.0,701586.416,9082.574
190,0.0,0.0,0.0,701586.416,9082.574
191,0.0,0.0,0.0,701586.417,9082.574
192,0.0,0.0,0.0,701586.418,9082.574
193,0.0,0.0,0.0,701586.418,9082.574
194,0.0,0.0,0.0,701586.419,9082.574
195,0.0,0.0,0.0,701586.419,9082.574
196,0.0,0.0,0.0,701586.419,9082.574
197,0.0,0.0,0.0,701586.419,9082.574
198,0.0,0.0,0.0,701586.419,9082.574
