 day, S, E, H, R, D
0,632508.042,107.288,0.0,0.0,0.0
1,632286.526,262.683,0.0,0.062,0.0
2,631946.758,496.361,0.0,0.184,0.0
3,631401.373,873.764,0.0,0.457,0.0
4,630503.411,1505.715,0.0,0.916,0.0
5,628992.559,2587.327,1.837,6.012,0.0
6,626402.29,4466.327,7.357,21.113,0.13
7,621917.551,7752.324,16.683,49.69,0.799
8,614085.668,13528.154,31.615,99.406,2.26
9,600401.095,23653.999,54.924,180.793,5.152
10,576705.164,41149.721,91.088,315.721,10.492
11,536549.602,70556.707,149.75,539.211,19.78
12,471437.032,117261.223,243.285,915.059,36.411
13,374073.643,184051.42,392.281,1558.698,68.379
14,248261.665,261906.1,617.825,2675.592,133.862
15,121772.319,320171.973,928.283,4646.237,277.205
16,37427.528,321108.988,1266.758,8157.957,600.307
17,6501.872,268408.26,1491.795,14357.57,1290.658
18,675.267,204338.107,1539.051,24896.242,2582.495
19,65.509,151718.434,1687.161,41789.163,4653.66
20,9.296,112263.593,1529.41,67544.721,7951.564
21,2.148,83025.16,2822.505,101958.131,11930.425
22,0.757,61399.775,2498.843,145058.202,17505.233
23,0.469,45411.905,2382.379,191748.008,23485.532
24,0.306,33588.4,2686.064,238203.279,29316.404
25,0.216,24842.096,3112.876,282193.826,34788.937
26,0.166,18372.057,3052.035,322784.108,39972.54
27,0.133,13586.969,2877.975,359134.936,44651.529
28,0.105,10047.519,2825.819,390971.894,48715.931
29,0.092,7430.271,2947.153,418420.983,52165.838
30,0.079,5494.938,2789.116,442092.175,55213.772
31,0.072,4063.45,2839.608,462055.474,57728.681
32,0.069,3003.687,2738.802,478984.485,59901.631
33,0.062,2221.669,2756.132,493095.486,61677.702
34,0.057,1643.361,2690.857,504906.805,63185.356
35,0.056,1215.988,2642.194,514711.22,64431.927
36,0.054,900.685,2567.145,522842.42,65472.805
37,0.054,666.032,2479.736,529569.341,66338.631
38,0.051,492.681,2378.071,535121.246,67060.123
39,0.05,363.717,2264.882,539701.458,67659.905
40,0.05,269.224,2142.476,543476.208,68162.294
41,0.05,199.057,2012.339,546582.253,68583.592
42,0.05,147.606,1875.436,549146.857,68935.781
43,0.05,109.001,1735.218,551256.992,69233.118
44,0.049,80.608,1594.576,552996.465,69485.273
45,0.049,59.725,1455.155,554437.205,69698.451
46,0.049,43.949,1317.832,555627.182,69880.4
47,0.049,32.595,1185.815,556611.363,70034.887
48,0.049,23.968,1059.286,557428.719,70167.764
49,0.048,17.947,941.124,558106.333,70280.901
50,0.048,13.187,830.093,558670.792,70377.792
51,0.048,9.678,727.092,559142.619,70460.314
52,0.048,7.013,633.213,559535.629,70530.951
53,0.048,5.181,548.473,559863.36,70591.589
54,0.048,3.887,473.6,560137.832,70643.0
55,0.048,2.871,406.841,560368.072,70686.759
56,0.048,2.13,347.584,560561.634,70724.039
57,0.048,1.582,296.358,560724.623,70755.34
58,0.048,1.184,251.268,560863.074,70781.94
59,0.048,0.898,212.435,560979.777,70804.161
