 day, S, E, H, R, D
0,710167.501,379.565,0.0,0.0,0.0
1,709363.238,969.012,0.0,9.805,0.0
2,708053.145,1920.922,0.0,36.079,0.0
3,705915.993,3469.479,0.0,88.598,0.0
4,702435.996,5982.937,0.0,183.428,0.0
5,696771.792,10068.046,0.002,347.14,0.0
6,687575.314,16693.83,0.011,622.861,0.0
7,672748.151,27337.394,0.034,1079.495,0.0
8,649057.057,44258.094,0.106,1830.944,0.0
9,611862.779,70562.4,0.283,3058.348,0.0
10,555108.619,110031.538,0.607,5050.093,0.001
11,472497.464,165766.897,1.217,8245.29,0.006
12,361343.493,236486.381,2.276,13311.226,0.021
13,230066.251,310132.003,4.14,21166.32,0.047
14,105680.004,358990.416,7.094,32937.964,0.078
15,25114.697,352163.657,12.19,49720.192,0.127
16,102.692,291454.856,20.277,72007.682,0.229
17,0.064,220601.127,32.781,99187.246,0.431
18,0.004,166900.787,52.46,129669.394,0.803
19,0.001,126269.994,82.469,161790.471,1.465
20,0.0,95542.907,124.819,194410.817,2.772
21,0.0,72282.875,182.134,226759.146,5.202
22,0.0,54682.033,252.716,258323.564,9.575
23,0.0,41369.445,331.182,288824.492,16.983
24,0.0,31300.888,409.333,318049.35,29.022
25,0.0,23677.611,477.965,345931.164,46.46
26,0.0,17913.556,530.227,372439.815,70.454
27,0.0,13553.724,565.582,397527.666,100.38
28,0.0,10255.238,586.067,421220.446,135.397
29,0.0,7760.738,596.614,443541.689,175.189
30,0.0,5872.057,601.075,464510.441,218.062
31,0.0,4443.047,602.273,484167.712,262.909
32,0.0,3360.943,601.851,502539.949,308.841
33,0.0,2541.575,599.41,519667.383,355.35
34,0.0,1923.605,596.034,535596.744,401.635
35,0.0,1455.511,591.896,550385.923,447.002
36,0.0,1101.02,587.466,564084.445,491.281
37,0.0,833.801,582.742,576733.061,533.745
38,0.0,630.955,577.19,588395.571,574.198
39,0.0,477.144,571.316,599137.938,612.939
40,0.0,360.66,565.708,609003.829,649.064
41,0.0,272.917,559.141,618051.006,683.116
42,0.0,206.47,552.36,626333.764,714.681
43,0.0,156.275,545.434,633908.868,743.996
44,0.0,118.45,537.91,640823.466,771.189
45,0.0,89.317,530.43,647136.196,796.218
46,0.0,67.735,522.07,652886.805,819.064
47,0.0,51.242,513.881,658123.464,840.082
48,0.0,38.745,505.25,662889.129,859.428
49,0.0,29.296,496.188,667221.617,877.001
50,0.0,22.096,486.696,671159.369,892.934
51,0.0,16.682,477.134,674734.652,907.899
52,0.0,12.695,467.819,677978.156,921.325
53,0.0,9.649,457.695,680921.44,933.557
54,0.0,7.331,447.315,683593.574,944.419
55,0.0,5.59,436.397,686016.387,954.512
56,0.0,4.241,425.25,688212.461,963.903
57,0.0,3.242,414.263,690205.54,972.225
58,0.0,2.462,403.16,692010.588,979.906
59,0.0,1.864,391.775,693647.339,986.836
60,0.0,1.432,380.31,695130.407,993.209
61,0.0,1.11,368.649,696475.034,999.184
62,0.0,0.861,356.852,697691.676,1004.576
63,0.0,0.656,345.266,698795.249,1009.475
64,0.0,0.516,333.638,699797.316,1014.04
65,0.0,0.393,321.61,700703.367,1018.199
66,0.0,0.303,309.919,701523.919,1022.055
67,0.0,0.242,297.925,702268.247,1025.655
68,0.0,0.189,286.595,702944.093,1028.996
69,0.0,0.149,275.01,703555.932,1032.011
70,0.0,0.114,263.834,704112.479,1034.886
71,0.0,0.087,252.949,704616.598,1037.538
72,0.0,0.069,242.209,705073.408,1040.012
73,0.0,0.054,231.456,705487.3,1042.347
74,0.0,0.046,221.353,705862.734,1044.479
75,0.0,0.036,211.002,706203.586,1046.542
76,0.0,0.032,201.301,706512.163,1048.473
77,0.0,0.022,191.517,706793.616,1050.248
78,0.0,0.015,182.137,707048.288,1051.89
79,0.0,0.012,172.838,707279.563,1053.416
80,0.0,0.01,164.154,707489.919,1054.891
81,0.0,0.009,155.58,707680.316,1056.297
82,0.0,0.005,147.401,707853.659,1057.645
83,0.0,0.004,139.428,708011.287,1058.869
84,0.0,0.003,131.766,708153.933,1059.972
85,0.0,0.002,124.429,708283.602,1061.011
86,0.0,0.002,117.533,708401.619,1062.015
87,0.0,0.002,110.772,708508.784,1062.944
88,0.0,0.001,104.667,708606.017,1063.828
89,0.0,0.001,98.695,708694.68,1064.615
90,0.0,0.001,92.898,708775.351,1065.371
91,0.0,0.001,87.432,708848.853,1066.046
92,0.0,0.001,82.419,708915.697,1066.687
93,0.0,0.001,77.464,708976.165,1067.331
94,0.0,0.0,72.824,709031.418,1067.877
95,0.0,0.0,68.361,709081.442,1068.444
96,0.0,0.0,64.199,709126.739,1068.976
97,0.0,0.0,60.237,709168.304,1069.482
98,0.0,0.0,56.486,709206.193,1069.959
99,0.0,0.0,53.085,709240.328,1070.376
100,0.0,0.0,49.809,709271.818,1070.772
101,0.0,0.0,46.692,709300.237,1071.166
102,0.0,0.0,43.66,709326.265,1071.523
103,0.0,0.0,40.957,709349.672,1071.851
104,0.0,0.0,38.313,709371.214,1072.146
105,0.0,0.0,35.784,709390.991,1072.414
106,0.0,0.0,33.525,709408.506,1072.69
107,0.0,0.0,31.244,709424.83,1072.949
108,0.0,0.0,29.181,709439.602,1073.179
109,0.0,0.0,27.265,709453.102,1073.4
110,0.0,0.0,25.448,709465.44,1073.609
111,0.0,0.0,23.755,709476.756,1073.778
112,0.0,0.0,22.091,709486.852,1073.967
113,0.0,0.0,20.614,709495.931,1074.118
114,0.0,0.0,19.266,709504.276,1074.24
115,0.0,0.0,18.049,709512.025,1074.352
116,0.0,0.0,16.819,709519.066,1074.482
117,0.0,0.0,15.719,709525.538,1074.601
118,0.0,0.0,14.632,709531.459,1074.725
119,0.0,0.0,13.645,709536.742,1074.84
120,0.0,0.0,12.734,709541.641,1074.956
121,0.0,0.0,11.858,709546.009,1075.052
122,0.0,0.0,11.026,709550.068,1075.141
123,0.0,0.0,10.268,709553.628,1075.227
124,0.0,0.0,9.502,709557.013,1075.298
125,0.0,0.0,8.807,709560.141,1075.371
126,0.0,0.0,8.179,709562.901,1075.441
127,0.0,0.0,7.599,709565.477,1075.511
