 day, S, E, H, R, D
0,638132.751,134.651,0.0,0.0,0.0
1,637905.558,327.078,0.0,0.596,0.0
2,637537.726,637.262,0.0,2.29,0.0
3,636943.992,1135.677,0.0,5.761,0.0
4,635986.368,1938.831,0.0,12.235,0.0
5,634455.865,3218.351,0.03,23.671,0.0
6,632013.453,5255.63,0.095,42.848,0.001
7,628134.79,8483.777,0.273,74.931,0.001
8,621993.056,13588.312,0.679,128.665,0.001
9,612335.269,21593.02,1.418,215.229,0.002
10,597248.176,34066.68,2.51,354.629,0.003
11,573977.654,53221.244,4.372,578.537,0.005
12,538724.355,82054.258,7.295,934.855,0.008
13,486803.646,124090.21,12.125,1497.235,0.017
14,413723.411,182227.006,19.92,2376.78,0.027
15,318063.767,255952.594,31.966,3740.353,0.051
16,206679.137,336549.134,50.669,5813.899,0.088
17,99760.153,402973.857,79.69,8887.854,0.163
18,26191.231,428058.217,122.898,13280.039,0.322
19,182.849,402569.412,186.019,19275.781,0.609
20,0.012,354336.84,271.98,27012.769,1.203
21,0.003,311706.953,380.104,36477.812,2.463
22,0.0,274207.682,501.255,47575.717,4.754
23,0.0,241218.731,614.919,60224.754,8.733
24,0.0,212201.61,697.743,74279.676,14.676
25,0.0,186676.435,740.446,89487.459,22.642
26,0.0,164223.344,753.801,105564.92,32.19
27,0.0,144468.601,754.329,122252.101,42.836
28,0.0,127097.727,750.63,139335.774,54.192
29,0.0,111806.664,745.165,156638.902,65.776
30,0.0,98359.578,739.185,174015.431,77.502
31,0.0,86528.727,732.674,191349.485,89.429
32,0.0,76122.771,725.548,208541.062,101.627
33,0.0,66960.006,718.933,225513.039,113.527
34,0.0,58898.91,712.005,242181.009,125.104
35,0.0,51818.083,705.126,258504.5,136.557
36,0.0,45586.698,697.858,274442.828,147.853
37,0.0,40110.249,690.644,289955.207,158.671
38,0.0,35285.644,683.922,305020.09,169.417
39,0.0,31040.184,677.069,319611.986,179.833
40,0.0,27305.282,670.392,333727.692,189.817
41,0.0,24022.076,664.022,347352.747,199.405
42,0.0,21134.01,657.266,360483.135,208.689
43,0.0,18590.777,651.138,373124.904,217.461
44,0.0,16354.81,645.05,385281.232,225.873
45,0.0,14385.841,638.926,396952.892,234.081
46,0.0,12655.088,633.204,408150.282,241.815
47,0.0,11131.309,627.467,418891.078,249.032
48,0.0,9794.169,622.107,429177.199,255.946
49,0.0,8615.027,616.336,439024.048,262.661
50,0.0,7579.153,610.229,448443.226,269.097
51,0.0,6667.827,604.703,457447.037,275.126
52,0.0,5865.809,599.109,466049.955,280.975
53,0.0,5160.118,594.151,474259.035,286.436
54,0.0,4539.562,588.758,482101.58,291.682
55,0.0,3993.698,583.507,489584.755,296.614
56,0.0,3513.54,578.032,496721.992,301.19
57,0.0,3090.663,572.251,503532.839,305.452
58,0.0,2718.473,567.656,510022.245,309.644
59,0.0,2392.021,562.519,516201.838,313.534
60,0.0,2104.527,557.062,522090.124,317.172
61,0.0,1851.732,551.456,527701.069,320.709
62,0.0,1628.788,546.26,533044.445,323.888
63,0.0,1432.196,540.989,538130.919,327.055
64,0.0,1259.903,535.621,542974.247,329.97
65,0.0,1108.115,530.053,547584.564,332.742
66,0.0,975.094,524.761,551971.327,335.44
67,0.0,857.715,518.973,556149.047,338.002
68,0.0,754.691,513.575,560122.689,340.283
69,0.0,664.443,508.224,563901.231,342.549
70,0.0,584.531,502.791,567495.748,344.628
71,0.0,514.425,497.025,570919.792,346.666
72,0.0,453.501,491.521,574178.69,348.544
73,0.0,399.202,485.804,577273.218,350.37
74,0.0,351.016,480.021,580219.307,351.999
75,0.0,308.533,474.476,583017.488,353.588
76,0.0,271.513,468.638,585680.132,355.13
77,0.0,239.027,462.376,588212.417,356.579
78,0.0,210.181,456.531,590623.938,357.959
79,0.0,185.149,450.55,592916.895,359.215
80,0.0,163.093,444.658,595097.196,360.491
81,0.0,143.605,438.235,597171.525,361.612
82,0.0,126.518,432.074,599145.667,362.676
83,0.0,111.204,425.855,601023.09,363.691
84,0.0,97.827,419.702,602805.135,364.648
85,0.0,86.108,413.215,604501.834,365.572
86,0.0,75.575,407.044,606114.576,366.441
87,0.0,66.595,400.673,607648.936,367.292
88,0.0,58.582,393.968,609109.202,368.097
89,0.0,51.563,387.375,610496.801,368.851
90,0.0,45.231,380.731,611815.798,369.535
91,0.0,39.683,374.201,613070.841,370.175
92,0.0,34.868,367.841,614262.968,370.818
93,0.0,30.697,360.89,615400.735,371.455
94,0.0,27.014,354.121,616481.412,372.028
95,0.0,23.805,347.496,617510.03,372.589
96,0.0,20.901,340.968,618489.272,373.103
97,0.0,18.434,334.213,619419.302,373.594
98,0.0,16.161,327.58,620303.82,374.106
99,0.0,14.252,320.908,621146.259,374.558
100,0.0,12.543,314.127,621947.192,374.993
101,0.0,11.021,307.296,622710.417,375.406
102,0.0,9.7,300.869,623436.622,375.787
103,0.0,8.613,294.121,624127.995,376.146
104,0.0,7.563,287.668,624784.093,376.517
105,0.0,6.61,281.174,625408.865,376.887
106,0.0,5.825,274.505,626004.511,377.216
107,0.0,5.117,267.815,626571.139,377.519
108,0.0,4.515,261.447,627110.559,377.817
109,0.0,4.02,255.059,627623.385,378.106
110,0.0,3.551,248.548,628111.917,378.392
111,0.0,3.143,242.169,628576.846,378.675
112,0.0,2.751,235.84,629019.898,378.921
113,0.0,2.414,229.743,629441.005,379.131
114,0.0,2.141,223.649,629843.301,379.377
115,0.0,1.877,217.663,630225.707,379.633
116,0.0,1.673,211.81,630589.185,379.843
117,0.0,1.473,205.921,630936.399,380.066
118,0.0,1.309,200.223,631265.356,380.266
119,0.0,1.146,194.757,631578.528,380.464
120,0.0,0.99,189.341,631877.091,380.643
121,0.0,0.882,184.021,632161.813,380.82
