 day, S, E, H, R, D
0,600726.779,247.894,0.0,0.0,0.0
1,600326.426,496.057,0.0,8.562,0.0
2,599818.931,786.577,0.0,29.174,0.0
3,599161.037,1150.767,0.0,64.619,0.0
4,598293.458,1630.283,0.0,117.238,0.0
5,597134.747,2275.814,0.015,190.327,0.0
6,595571.195,3156.821,0.068,289.476,0.0
7,593441.759,4374.77,0.326,424.006,0.002
8,590528.942,6056.387,0.892,605.926,0.003
9,586521.87,8395.613,2.062,850.381,0.006
10,581006.708,11629.541,4.157,1183.177,0.021
11,573407.765,16103.809,7.455,1638.861,0.055
12,562984.975,22233.405,12.58,2263.66,0.111
13,548765.145,30559.723,20.124,3120.701,0.209
14,529567.148,41690.472,30.752,4298.793,0.383
15,504042.138,56240.658,45.596,5915.563,0.668
16,470821.267,74687.44,66.099,8122.97,1.12
17,428906.818,97006.791,93.405,11118.963,1.889
18,378143.506,122339.611,130.311,15139.756,3.163
19,319906.583,148532.173,178.72,20457.165,5.189
20,257559.622,172005.878,241.893,27333.659,8.615
21,196129.098,188423.799,321.919,35996.152,14.384
22,141048.643,194215.381,421.276,46546.478,24.302
23,106867.704,177628.718,537.581,58904.614,41.023
24,78567.575,159501.082,666.21,72779.692,69.071
25,56759.635,139607.54,795.683,87482.902,113.966
26,40699.041,119168.931,910.87,102563.836,184.116
27,29176.713,99543.637,998.821,117757.222,287.719
28,21032.096,81670.888,1052.852,132916.726,431.072
29,15308.99,66043.574,1079.711,148017.618,619.913
30,11288.463,52802.742,1093.348,163104.573,855.598
31,8450.171,41836.027,1103.314,178269.829,1139.542
32,6428.516,32917.462,1113.774,193615.462,1474.249
33,4970.716,25766.76,1122.903,209234.133,1859.016
34,3907.287,20091.412,1133.097,225166.888,2289.259
35,3123.527,15622.621,1142.402,241430.071,2762.943
36,2537.253,12123.298,1152.991,257983.409,3272.193
37,2093.565,9395.237,1162.316,274752.671,3810.131
38,1753.703,7280.429,1172.719,291637.608,4371.371
39,1489.529,5641.922,1182.267,308533.302,4946.467
40,1281.038,4375.0,1193.897,325297.816,5527.629
41,1117.059,3395.35,1203.55,341810.864,6109.359
42,984.606,2639.796,1215.871,357952.996,6683.439
43,877.348,2057.442,1224.023,373638.323,7247.236
44,789.768,1607.636,1235.534,388752.971,7793.49
45,717.287,1260.234,1243.77,403241.633,8320.988
46,656.981,990.575,1255.726,417037.574,8823.442
47,606.72,781.931,1263.822,430101.378,9302.107
48,564.038,619.657,1272.664,442428.035,9755.218
49,527.885,493.678,1281.699,453994.594,10181.389
50,497.028,395.637,1289.608,464800.184,10580.45
51,470.661,319.21,1297.362,474871.348,10952.176
52,447.557,258.679,1304.725,484221.249,11298.198
53,427.861,210.726,1311.528,492874.038,11619.289
54,410.777,172.816,1317.531,500864.432,11914.66
55,395.758,142.701,1322.784,508227.574,12187.299
56,382.849,118.268,1327.467,514991.814,12437.946
57,371.424,98.792,1332.229,521198.561,12667.63
58,361.463,82.869,1336.121,526884.774,12878.375
59,352.712,69.657,1338.153,532092.833,13072.773
60,344.805,59.409,1340.375,536846.331,13250.293
61,337.704,50.959,1341.025,541189.869,13412.22
62,331.471,43.843,1340.431,545145.897,13559.043
63,326.009,37.858,1339.894,548754.937,13693.515
64,321.027,33.001,1338.53,552038.916,13816.286
65,316.69,28.723,1335.973,555028.292,13928.285
66,312.675,25.389,1332.064,557749.024,14029.854
67,309.149,22.294,1327.603,560223.033,14122.587
68,306.068,19.561,1322.058,562471.727,14207.188
69,303.19,17.2,1316.04,564519.302,14284.636
70,300.643,15.197,1309.358,566377.167,14354.736
71,298.318,13.499,1300.991,568066.815,14419.053
72,296.215,12.086,1292.012,569600.427,14477.476
73,294.399,10.774,1281.93,570991.418,14530.86
74,292.751,9.605,1271.455,572255.99,14579.739
75,291.296,8.615,1259.932,573405.271,14624.288
76,289.906,7.672,1247.28,574447.964,14664.982
77,288.628,6.908,1233.527,575394.876,14701.819
78,287.515,6.187,1219.636,576257.192,14735.889
79,286.531,5.559,1204.206,577042.38,14767.449
80,285.7,4.908,1188.313,577755.689,14796.448
81,284.92,4.417,1171.791,578405.04,14823.199
82,284.208,4.001,1154.698,578994.812,14847.552
83,283.566,3.619,1136.44,579531.315,14870.004
84,282.997,3.241,1117.863,580018.268,14890.966
85,282.465,2.922,1099.253,580463.551,14910.352
86,281.983,2.624,1080.237,580868.547,14928.35
87,281.542,2.384,1060.598,581236.359,14945.09
88,281.153,2.161,1040.642,581571.137,14960.447
89,280.821,1.918,1019.688,581877.189,14975.226
90,280.476,1.787,999.144,582157.277,14988.563
91,280.167,1.645,978.196,582412.498,15001.321
92,279.875,1.5,957.161,582646.038,15013.175
93,279.638,1.375,935.415,582859.769,15024.325
94,279.402,1.265,914.245,583055.165,15034.867
95,279.186,1.127,892.734,583234.261,15044.796
96,279.021,1.01,871.339,583397.536,15054.118
97,278.858,0.906,849.609,583547.121,15062.931
98,278.733,0.792,827.787,583683.91,15071.387
99,278.62,0.732,806.909,583809.218,15079.199
100,278.488,0.69,785.781,583924.379,15086.719
101,278.383,0.624,764.674,584031.33,15093.802
102,278.283,0.564,743.625,584129.008,15100.581
103,278.21,0.488,722.886,584218.879,15107.041
104,278.126,0.461,702.538,584302.308,15113.219
105,278.034,0.46,682.67,584378.583,15119.01
106,277.962,0.417,662.618,584449.994,15124.577
107,277.906,0.359,642.837,584515.671,15130.125
108,277.85,0.336,623.097,584576.793,15135.255
109,277.8,0.307,604.157,584632.998,15140.013
110,277.753,0.269,585.484,584684.733,15144.723
111,277.695,0.269,567.565,584732.924,15149.203
112,277.653,0.254,549.584,584778.217,15153.47
113,277.614,0.229,532.018,584820.018,15157.682
114,277.592,0.201,514.671,584858.871,15161.807
115,277.575,0.177,497.691,584895.316,15165.703
116,277.543,0.167,481.061,584929.393,15169.413
117,277.515,0.152,464.951,584961.334,15172.969
118,277.486,0.139,449.314,584991.217,15176.315
119,277.462,0.124,434.348,585018.6,15179.549
120,277.445,0.105,419.886,585044.356,15182.644
121,277.437,0.094,405.515,585068.49,15185.701
122,277.43,0.08,391.467,585091.219,15188.595
123,277.417,0.071,377.834,585112.739,15191.386
124,277.403,0.067,364.587,585132.845,15194.046
125,277.391,0.064,351.74,585151.599,15196.714
126,277.379,0.061,339.595,585168.964,15199.25
127,277.374,0.048,327.576,585185.781,15201.664
128,277.366,0.045,315.757,585201.754,15204.019
129,277.355,0.044,304.537,585216.626,15206.303
130,277.35,0.028,293.674,585230.767,15208.401
131,277.337,0.035,283.231,585244.107,15210.44
132,277.333,0.032,272.821,585256.855,15212.483
133,277.328,0.03,262.805,585268.817,15214.432
134,277.322,0.03,253.227,585280.156,15216.251
135,277.319,0.024,244.171,585290.806,15218.018
136,277.312,0.025,235.271,585300.799,15219.737
137,277.307,0.023,226.708,585310.454,15221.346
138,277.303,0.019,218.423,585319.578,15222.954
139,277.303,0.016,210.38,585328.239,15224.498
140,277.299,0.016,202.509,585336.64,15226.037
141,277.297,0.014,194.995,585344.564,15227.455
142,277.297,0.01,187.748,585352.04,15228.874
143,277.295,0.009,180.698,585359.263,15230.164
144,277.292,0.011,173.932,585366.034,15231.451
145,277.289,0.013,167.494,585372.613,15232.573
146,277.287,0.013,161.043,585378.957,15233.703
147,277.285,0.012,155.109,585384.757,15234.801
148,277.284,0.008,149.344,585390.255,15235.929
149,277.284,0.007,143.688,585395.678,15236.993
150,277.28,0.009,138.243,585400.82,15238.025
151,277.279,0.007,132.914,585405.822,15239.004
152,277.279,0.006,127.812,585410.59,15239.934
153,277.279,0.005,122.794,585415.259,15240.859
154,277.278,0.004,118.088,585419.591,15241.703
155,277.278,0.003,113.623,585423.699,15242.525
156,277.277,0.003,109.469,585427.518,15243.313
157,277.275,0.005,105.287,585431.325,15244.093
158,277.275,0.005,101.171,585435.058,15244.83
159,277.275,0.003,97.304,585438.503,15245.554
160,277.275,0.003,93.612,585441.789,15246.25
161,277.275,0.003,90.083,585445.005,15246.871
162,277.274,0.003,86.614,585448.072,15247.523
163,277.274,0.001,83.313,585450.96,15248.145
164,277.274,0.0,80.064,585453.837,15248.723
165,277.274,0.0,76.996,585456.542,15249.269
166,277.274,0.0,73.959,585459.203,15249.829
167,277.274,0.0,71.117,585461.691,15250.341
168,277.274,0.0,68.398,585464.044,15250.829
169,277.274,0.0,65.764,585466.295,15251.311
170,277.274,0.0,63.263,585468.426,15251.775
171,277.274,0.0,60.811,585470.526,15252.218
172,277.274,0.0,58.478,585472.531,15252.653
173,277.274,0.0,56.217,585474.481,15253.056
174,277.274,0.0,54.052,585476.354,15253.438
