 day, S, E, H, R, D
0,665226.917,111.24,0.0,0.0,0.0
1,664978.84,190.526,0.0,35.063,0.0
2,664715.77,244.318,0.0,110.836,0.0
3,664440.891,283.191,0.0,228.117,0.0
4,664156.979,312.138,0.0,380.028,0.0
5,663864.673,334.516,0.012,562.676,0.0
6,663566.598,351.345,0.045,771.146,0.0
7,663265.342,363.945,0.149,1000.6,0.0
8,662959.056,375.207,0.318,1247.633,0.0
9,662650.213,383.165,0.587,1508.167,0.0
10,662339.24,387.847,0.941,1779.42,0.0
11,662026.109,393.883,1.362,2061.945,0.0
12,661713.155,397.478,1.85,2351.319,0.001
13,661398.271,400.019,2.4,2645.8,0.003
14,661083.302,401.713,2.95,2945.529,0.004
15,660768.813,402.36,3.612,3250.0,0.006
16,660453.13,403.443,4.281,3555.677,0.007
17,660137.487,404.509,5.012,3863.928,0.014
18,659821.431,405.335,5.771,4174.135,0.016
19,659506.25,404.991,6.491,4484.903,0.017
20,659190.301,405.568,7.227,4797.21,0.02
21,658873.937,406.563,7.924,5111.232,0.027
22,658557.905,406.372,8.566,5425.074,0.031
23,658518.597,242.214,9.255,5739.141,0.039
24,658489.805,148.365,9.939,6020.068,0.046
25,658470.906,92.602,10.608,6252.116,0.051
26,658458.274,58.379,11.172,6435.2,0.056
27,658449.713,37.588,11.796,6577.658,0.06
28,658444.178,24.079,12.358,6685.964,0.066
29,658440.291,15.947,12.85,6768.546,0.072
30,658437.606,10.623,13.289,6830.15,0.078
31,658435.955,6.92,13.627,6876.236,0.088
32,658434.959,4.455,13.835,6910.565,0.098
33,658434.332,2.874,13.904,6936.045,0.107
34,658433.968,1.87,13.947,6954.742,0.115
35,658433.69,1.279,13.905,6968.495,0.124
36,658433.497,0.927,13.736,6978.575,0.127
37,658433.373,0.673,13.506,6985.831,0.137
38,658433.278,0.468,13.298,6991.195,0.146
39,658433.202,0.357,13.012,6995.128,0.154
40,658433.172,0.218,12.694,6998.133,0.159
41,658433.147,0.158,12.326,7000.431,0.166
42,658433.117,0.116,12.018,7002.108,0.177
43,658433.097,0.08,11.729,7003.393,0.182
44,658433.084,0.054,11.377,7004.497,0.191
45,658433.077,0.04,11.034,7005.327,0.197
46,658433.072,0.024,10.717,7005.997,0.2
47,658433.065,0.018,10.404,7006.557,0.209
48,658433.058,0.019,10.073,7007.087,0.215
49,658433.058,0.012,9.772,7007.539,0.221
50,658433.057,0.009,9.492,7007.908,0.231
51,658433.055,0.006,9.206,7008.27,0.24
52,658433.055,0.002,8.942,7008.593,0.242
53,658433.055,0.001,8.653,7008.921,0.244
54,658433.054,0.002,8.394,7009.204,0.246
55,658433.054,0.001,8.117,7009.502,0.249
56,658433.054,0.0,7.859,7009.777,0.252
57,658433.054,0.0,7.646,7009.999,0.255
58,658433.054,0.0,7.423,7010.234,0.26
59,658433.054,0.0,7.189,7010.472,0.267
60,658433.054,0.0,6.95,7010.711,0.273
61,658433.054,0.0,6.734,7010.928,0.276
62,658433.054,0.0,6.537,7011.121,0.281
63,658433.054,0.0,6.352,7011.305,0.283
64,658433.054,0.0,6.182,7011.476,0.285
65,658433.054,0.0,6.014,7011.641,0.29
66,658433.054,0.0,5.8,7011.852,0.293
67,658433.054,0.0,5.648,7012.003,0.295
68,658433.054,0.0,5.478,7012.166,0.302
69,658433.054,0.0,5.312,7012.326,0.308
70,658433.054,0.0,5.156,7012.482,0.308
71,658433.054,0.0,4.995,7012.642,0.309
72,658433.054,0.0,4.864,7012.771,0.311
73,658433.054,0.0,4.718,7012.914,0.314
74,658433.054,0.0,4.574,7013.056,0.316
75,658433.054,0.0,4.429,7013.198,0.319
76,658433.054,0.0,4.306,7013.321,0.319
77,658433.054,0.0,4.174,7013.451,0.321
78,658433.054,0.0,4.057,7013.564,0.325
79,658433.054,0.0,3.947,7013.673,0.326
80,658433.054,0.0,3.825,7013.793,0.328
81,658433.054,0.0,3.693,7013.924,0.329
82,658433.054,0.0,3.573,7014.04,0.333
83,658433.054,0.0,3.479,7014.13,0.337
84,658433.054,0.0,3.374,7014.234,0.338
85,658433.054,0.0,3.267,7014.34,0.339
86,658433.054,0.0,3.165,7014.441,0.34
87,658433.054,0.0,3.068,7014.536,0.342
88,658433.054,0.0,2.969,7014.632,0.345
89,658433.054,0.0,2.879,7014.722,0.345
90,658433.054,0.0,2.796,7014.804,0.346
91,658433.054,0.0,2.716,7014.882,0.348
92,658433.054,0.0,2.634,7014.963,0.349
93,658433.054,0.0,2.565,7015.031,0.35
94,658433.054,0.0,2.486,7015.109,0.351
95,658433.054,0.0,2.439,7015.156,0.351
