 day, S, E, H, R, D
0,1266328.141,211.752,0.0,0.0,0.0
1,1265825.503,392.764,0.0,53.324,0.0
2,1265281.95,524.568,0.0,168.602,0.0
3,1264703.479,624.258,0.0,348.573,0.0
4,1264098.562,700.892,0.0,589.006,0.0
5,1263471.61,759.791,0.277,884.364,0.0
6,1262827.606,806.211,1.216,1231.233,0.0
7,1262174.908,838.479,3.363,1624.76,0.0
8,1261509.702,867.293,6.935,2060.233,0.001
9,1260838.295,885.981,12.292,2532.757,0.002
10,1260161.431,903.952,19.671,3038.752,0.004
11,1259480.224,916.885,28.753,3572.552,0.007
12,1258796.593,926.277,39.508,4132.076,0.015
13,1258110.254,933.05,52.032,4715.846,0.026
14,1257421.206,939.777,65.448,5315.619,0.036
15,1256732.57,941.619,79.621,5930.728,0.05
16,1256041.69,945.72,94.65,6559.571,0.063
17,1255350.329,946.056,109.976,7197.352,0.093
18,1254658.088,948.982,125.63,7844.38,0.122
19,1253967.425,950.756,141.508,8499.251,0.151
20,1253275.605,950.902,157.328,9156.7,0.181
21,1252584.626,952.053,172.971,9818.936,0.223
22,1251893.813,952.034,188.306,10484.817,0.26
23,1251797.91,568.173,203.385,11154.947,0.311
24,1251728.746,351.001,218.227,11772.707,0.344
25,1251683.793,219.208,232.484,12309.83,0.389
26,1251653.858,138.689,246.663,12767.112,0.44
27,1251633.76,88.623,260.22,13151.111,0.503
28,1251620.054,57.638,273.057,13473.395,0.558
29,1251610.928,37.763,284.832,13744.027,0.631
30,1251604.741,24.771,294.888,13970.723,0.693
31,1251600.585,16.483,302.858,14159.598,0.767
32,1251598.066,10.593,308.513,14314.23,0.841
33,1251596.469,6.818,311.45,14440.285,0.899
34,1251595.474,4.48,312.037,14541.4,0.983
35,1251594.81,2.913,310.644,14622.235,1.045
36,1251594.38,1.983,307.362,14685.83,1.107
37,1251594.061,1.338,302.912,14735.788,1.165
38,1251593.835,0.924,297.258,14774.825,1.23
39,1251593.661,0.725,290.887,14806.605,1.302
40,1251593.552,0.529,284.141,14831.655,1.373
41,1251593.481,0.4,276.989,14851.954,1.434
42,1251593.42,0.283,269.829,14868.464,1.499
43,1251593.371,0.223,262.394,14882.717,1.563
44,1251593.343,0.161,254.786,14894.895,1.61
45,1251593.314,0.122,247.502,14905.498,1.659
46,1251593.297,0.09,240.308,14914.894,1.698
47,1251593.284,0.06,233.297,14923.479,1.738
48,1251593.272,0.048,226.312,14931.582,1.788
49,1251593.267,0.031,219.581,14939.011,1.84
50,1251593.264,0.023,212.99,14946.155,1.894
51,1251593.261,0.017,206.669,14952.879,1.93
52,1251593.261,0.01,200.386,14959.442,1.979
53,1251593.26,0.007,194.256,14965.739,2.023
54,1251593.259,0.004,188.383,14971.744,2.073
55,1251593.258,0.004,182.712,14977.507,2.112
56,1251593.258,0.002,177.366,14982.923,2.14
57,1251593.258,0.001,171.914,14988.401,2.19
58,1251593.258,0.001,166.694,14993.627,2.236
59,1251593.258,0.001,161.567,14998.772,2.266
60,1251593.258,0.001,156.667,15003.681,2.297
61,1251593.258,0.001,151.913,15008.428,2.333
62,1251593.258,0.001,147.324,15013.007,2.362
63,1251593.258,0.0,142.801,15017.515,2.387
64,1251593.258,0.0,138.435,15021.857,2.424
65,1251593.258,0.0,134.289,15025.982,2.454
66,1251593.258,0.0,130.327,15029.917,2.484
67,1251593.258,0.0,126.458,15033.752,2.523
68,1251593.258,0.0,122.623,15037.562,2.55
69,1251593.258,0.0,118.885,15041.278,2.573
70,1251593.258,0.0,115.263,15044.877,2.599
71,1251593.258,0.0,111.751,15048.374,2.615
72,1251593.258,0.0,108.359,15051.748,2.634
73,1251593.258,0.0,105.087,15054.997,2.657
74,1251593.258,0.0,101.87,15058.188,2.683
75,1251593.258,0.0,98.78,15061.269,2.692
76,1251593.258,0.0,95.733,15064.292,2.716
77,1251593.258,0.0,92.889,15067.119,2.733
78,1251593.258,0.0,90.006,15069.986,2.75
79,1251593.258,0.0,87.25,15072.719,2.773
80,1251593.258,0.0,84.573,15075.37,2.799
81,1251593.258,0.0,82.013,15077.918,2.811
82,1251593.258,0.0,79.547,15080.372,2.823
83,1251593.258,0.0,77.193,15082.713,2.836
84,1251593.258,0.0,74.751,15085.14,2.851
85,1251593.258,0.0,72.483,15087.393,2.866
86,1251593.258,0.0,70.263,15089.599,2.88
87,1251593.258,0.0,68.201,15091.643,2.898
88,1251593.258,0.0,66.121,15093.705,2.916
89,1251593.258,0.0,64.23,15095.582,2.93
90,1251593.258,0.0,62.293,15097.507,2.942
91,1251593.258,0.0,60.414,15099.377,2.951
92,1251593.258,0.0,58.541,15101.236,2.965
93,1251593.258,0.0,56.714,15103.049,2.979
94,1251593.258,0.0,55.017,15104.736,2.989
95,1251593.258,0.0,53.377,15106.358,3.007
96,1251593.258,0.0,51.775,15107.949,3.018
97,1251593.258,0.0,50.137,15109.576,3.029
98,1251593.258,0.0,48.588,15111.11,3.044
99,1251593.258,0.0,47.128,15112.557,3.057
100,1251593.258,0.0,45.746,15113.928,3.068
101,1251593.258,0.0,44.38,15115.284,3.078
102,1251593.258,0.0,43.022,15116.634,3.086
103,1251593.258,0.0,41.751,15117.898,3.093
104,1251593.258,0.0,40.486,15119.151,3.105
105,1251593.258,0.0,39.24,15120.383,3.119
106,1251593.258,0.0,37.969,15121.65,3.123
107,1251593.258,0.0,36.856,15122.756,3.13
108,1251593.258,0.0,35.636,15123.966,3.14
109,1251593.258,0.0,34.508,15125.087,3.147
110,1251593.258,0.0,33.481,15126.104,3.157
111,1251593.258,0.0,32.505,15127.076,3.161
112,1251593.258,0.0,31.55,15128.027,3.165
113,1251593.258,0.0,30.636,15128.933,3.173
114,1251593.258,0.0,29.705,15129.859,3.178
115,1251593.258,0.0,28.788,15130.767,3.187
116,1251593.258,0.0,27.929,15131.621,3.192
117,1251593.258,0.0,27.042,15132.499,3.201
118,1251593.258,0.0,26.211,15133.322,3.209
119,1251593.258,0.0,25.4,15134.126,3.216
120,1251593.258,0.0,24.674,15134.845,3.223
121,1251593.258,0.0,23.921,15135.592,3.229
122,1251593.258,0.0,23.191,15136.314,3.237
123,1251593.258,0.0,22.491,15137.008,3.243
124,1251593.258,0.0,21.85,15137.644,3.248
125,1251593.258,0.0,21.213,15138.278,3.251
126,1251593.258,0.0,20.547,15138.936,3.259
127,1251593.258,0.0,19.958,15139.519,3.265
128,1251593.258,0.0,19.373,15140.1,3.269
129,1251593.258,0.0,18.814,15140.653,3.275
130,1251593.258,0.0,18.261,15141.199,3.282
131,1251593.258,0.0,17.74,15141.717,3.285
132,1251593.258,0.0,17.183,15142.27,3.289
133,1251593.258,0.0,16.661,15142.79,3.291
134,1251593.258,0.0,16.152,15143.294,3.296
135,1251593.258,0.0,15.673,15143.77,3.299
136,1251593.258,0.0,15.199,15144.24,3.303
137,1251593.258,0.0,14.755,15144.677,3.31
138,1251593.258,0.0,14.298,15145.132,3.312
139,1251593.258,0.0,13.875,15145.551,3.316
140,1251593.258,0.0,13.447,15145.979,3.316
141,1251593.258,0.0,13.04,15146.383,3.319
142,1251593.258,0.0,12.653,15146.766,3.323
143,1251593.258,0.0,12.255,15147.162,3.325
144,1251593.258,0.0,11.894,15147.519,3.329
145,1251593.258,0.0,11.541,15147.868,3.333
146,1251593.258,0.0,11.181,15148.223,3.338
147,1251593.258,0.0,10.854,15148.546,3.342
148,1251593.258,0.0,10.536,15148.861,3.345
149,1251593.258,0.0,10.22,15149.173,3.349
150,1251593.258,0.0,9.921,15149.471,3.35
151,1251593.258,0.0,9.617,15149.775,3.35
152,1251593.258,0.0,9.307,15150.082,3.353
153,1251593.258,0.0,8.998,15150.389,3.355
154,1251593.258,0.0,8.73,15150.657,3.355
155,1251593.258,0.0,8.463,15150.923,3.356
156,1251593.258,0.0,8.199,15151.186,3.357
157,1251593.258,0.0,7.947,15151.437,3.358
158,1251593.258,0.0,7.686,15151.692,3.364
159,1251593.258,0.0,7.443,15151.935,3.364
160,1251593.258,0.0,7.226,15152.149,3.367
161,1251593.258,0.0,7.008,15152.366,3.368
162,1251593.258,0.0,6.766,15152.604,3.372
163,1251593.258,0.0,6.553,15152.815,3.374
164,1251593.258,0.0,6.378,15152.989,3.375
165,1251593.258,0.0,6.167,15153.198,3.377
166,1251593.258,0.0,5.987,15153.378,3.377
167,1251593.258,0.0,5.829,15153.536,3.377
168,1251593.258,0.0,5.643,15153.722,3.377
169,1251593.258,0.0,5.478,15153.885,3.379
170,1251593.258,0.0,5.309,15154.052,3.381
171,1251593.258,0.0,5.141,15154.219,3.382
172,1251593.258,0.0,4.996,15154.364,3.382
173,1251593.258,0.0,4.843,15154.516,3.383
174,1251593.258,0.0,4.695,15154.664,3.383
175,1251593.258,0.0,4.567,15154.791,3.384
176,1251593.258,0.0,4.43,15154.926,3.386
177,1251593.258,0.0,4.303,15155.051,3.388
178,1251593.258,0.0,4.161,15155.191,3.39
179,1251593.258,0.0,4.053,15155.298,3.391
180,1251593.258,0.0,3.951,15155.399,3.392
181,1251593.258,0.0,3.827,15155.522,3.393
182,1251593.258,0.0,3.696,15155.651,3.395
183,1251593.258,0.0,3.592,15155.753,3.397
184,1251593.258,0.0,3.462,15155.883,3.397
185,1251593.258,0.0,3.36,15155.983,3.399
186,1251593.258,0.0,3.247,15156.093,3.402
187,1251593.258,0.0,3.152,15156.188,3.402
188,1251593.258,0.0,3.059,15156.28,3.403
189,1251593.258,0.0,2.962,15156.377,3.403
190,1251593.258,0.0,2.879,15156.46,3.403
191,1251593.258,0.0,2.776,15156.561,3.405
192,1251593.258,0.0,2.695,15156.641,3.406
193,1251593.258,0.0,2.605,15156.729,3.408
194,1251593.258,0.0,2.537,15156.797,3.408
195,1251593.258,0.0,2.454,15156.88,3.408
196,1251593.258,0.0,2.37,15156.962,3.41
197,1251593.258,0.0,2.305,15157.027,3.41
198,1251593.258,0.0,2.243,15157.089,3.41
