 day, S, E, H, R, D
0,632439.898,105.918,0.0,0.0,0.0
1,632218.736,165.791,0.0,33.377,0.0
2,631991.813,201.716,0.0,106.33,0.0
3,631761.562,223.315,0.0,214.008,0.0
4,631527.507,237.986,0.0,352.476,0.0
5,631290.481,247.189,0.017,514.717,0.0
6,631052.45,254.276,0.104,696.218,0.001
7,630813.323,258.283,0.345,891.695,0.005
8,630572.92,261.714,0.773,1098.243,0.007
9,630331.215,263.753,1.382,1313.356,0.012
10,630089.124,266.434,2.206,1534.422,0.036
11,629846.082,267.765,3.209,1761.662,0.056
12,629603.262,267.715,4.379,1992.086,0.096
13,629360.717,268.796,5.572,2225.21,0.153
14,629117.639,270.04,6.975,2460.25,0.224
15,628874.209,271.272,8.4,2696.099,0.311
16,628632.055,270.842,9.823,2934.522,0.42
17,628388.842,271.416,11.165,3175.028,0.54
18,628145.556,271.874,12.587,3414.973,0.67
19,627902.358,271.47,14.109,3655.141,0.828
20,627659.816,269.793,15.502,3895.522,1.022
21,627416.599,270.124,16.865,4136.062,1.224
22,627173.548,271.088,18.244,4377.285,1.448
23,627158.814,149.705,19.569,4618.577,1.656
24,627148.23,84.819,20.79,4826.616,1.903
25,627141.08,49.374,22.101,4994.247,2.181
26,627136.127,29.546,23.343,5122.998,2.448
27,627132.691,18.223,24.507,5219.612,2.745
28,627130.341,11.332,25.572,5292.614,3.043
29,627128.689,7.335,26.475,5346.399,3.36
30,627127.769,4.676,27.289,5386.351,3.683
31,627127.199,2.937,27.924,5415.616,4.014
32,627126.902,1.839,28.255,5436.989,4.36
33,627126.74,1.162,28.325,5452.57,4.665
34,627126.623,0.754,28.284,5463.893,5.002
35,627126.564,0.485,28.008,5472.193,5.329
36,627126.521,0.314,27.603,5478.19,5.665
37,627126.48,0.234,27.13,5482.813,5.984
38,627126.455,0.167,26.574,5486.098,6.288
39,627126.435,0.109,25.976,5488.577,6.569
40,627126.424,0.079,25.303,5490.486,6.878
41,627126.411,0.067,24.635,5491.91,7.178
42,627126.404,0.044,23.984,5493.049,7.459
43,627126.402,0.025,23.295,5494.062,7.725
44,627126.397,0.015,22.672,5494.856,7.967
45,627126.394,0.01,21.988,5495.56,8.227
46,627126.393,0.008,21.353,5496.14,8.481
47,627126.392,0.006,20.761,5496.701,8.686
48,627126.391,0.007,20.149,5497.191,8.936
49,627126.39,0.005,19.522,5497.649,9.186
50,627126.389,0.004,18.938,5498.076,9.416
51,627126.386,0.007,18.37,5498.458,9.646
52,627126.386,0.002,17.812,5498.829,9.864
53,627126.386,0.001,17.277,5499.198,10.059
54,627126.386,0.001,16.802,5499.521,10.23
55,627126.386,0.0,16.297,5499.835,10.431
56,627126.386,0.0,15.794,5500.145,10.634
57,627126.386,0.0,15.353,5500.451,10.784
58,627126.386,0.0,14.876,5500.743,10.979
59,627126.386,0.0,14.461,5500.996,11.146
60,627126.386,0.0,14.019,5501.265,11.321
61,627126.386,0.0,13.635,5501.497,11.474
62,627126.386,0.0,13.232,5501.748,11.627
63,627126.386,0.0,12.845,5501.976,11.787
