 day, S, E, H, R, D
0,600766.362,273.654,0.0,0.0,0.0
1,600454.659,543.098,0.0,0.5,0.0
2,600113.813,820.833,0.0,2.005,0.0
3,599727.864,1123.471,0.0,4.848,0.0
4,599282.569,1462.923,0.0,9.477,0.0
5,598762.704,1851.122,0.002,16.246,0.0
6,598149.159,2304.626,0.019,25.929,0.0
7,597417.196,2842.899,0.128,39.181,0.0
8,596536.745,3489.216,0.347,56.782,0.002
9,595475.371,4267.548,0.861,79.918,0.006
10,594185.02,5216.613,1.624,110.162,0.018
11,592616.125,6373.46,2.711,148.748,0.044
12,590701.275,7790.719,4.197,197.017,0.09
13,588361.351,9526.862,6.233,258.634,0.149
14,585495.908,11658.177,8.862,334.83,0.254
15,581980.914,14280.347,12.149,428.791,0.411
16,577669.962,17501.673,16.29,544.697,0.614
17,572385.201,21458.114,21.23,687.92,0.863
18,565910.296,26306.303,27.426,862.559,1.21
19,558003.343,32225.769,34.967,1077.614,1.698
20,548377.356,39422.074,43.664,1339.851,2.319
21,536708.042,48124.085,54.538,1661.484,3.114
22,522653.639,58564.06,67.282,2055.286,4.093
23,510512.688,66330.063,82.917,2536.766,5.345
24,495969.025,75921.023,101.195,3122.753,6.982
25,479166.523,87049.678,123.444,3832.122,9.009
26,460234.664,99479.967,149.554,4678.197,11.806
27,439310.256,112974.672,180.386,5685.909,15.262
28,416509.461,127336.547,217.393,6879.449,19.759
29,392009.768,142322.753,259.822,8285.696,25.65
30,366059.44,157638.732,308.33,9938.553,33.402
31,338910.87,173011.014,362.45,11867.736,43.479
32,310924.354,188073.15,421.266,14103.162,56.289
33,282480.809,202467.613,485.001,16686.689,72.591
34,254002.902,215819.625,551.407,19637.318,93.581
35,225946.522,227745.387,618.72,22996.989,119.948
36,198769.776,237908.105,685.474,26792.499,152.368
37,172884.366,246017.835,750.782,31055.095,192.368
38,148656.11,251865.123,813.657,35814.046,240.358
39,126376.182,255331.49,873.151,41084.206,296.793
40,106243.869,256384.834,927.092,46882.335,363.121
41,88356.648,255121.579,976.424,53218.657,440.229
42,72741.461,251678.139,1021.251,60094.727,528.13
43,59324.055,246291.66,1061.224,67516.535,626.66
44,47967.119,239251.175,1096.754,75459.844,736.519
45,38492.335,230851.322,1128.069,83921.381,857.777
46,30691.308,221396.661,1156.608,92871.069,990.702
47,24339.133,211212.448,1181.943,102281.061,1134.271
48,19220.056,200549.866,1205.459,112121.683,1288.571
49,15130.889,189655.177,1225.134,122359.519,1452.997
50,11885.601,178736.903,1244.658,132952.793,1626.11
51,9329.21,167942.407,1261.775,143840.814,1808.428
52,7320.479,157404.067,1277.688,155001.094,1997.916
53,5748.784,147212.944,1291.809,166365.661,2193.316
54,4521.819,137439.721,1306.163,177902.909,2394.544
55,3564.78,128132.992,1317.548,189562.547,2600.708
56,2817.877,119309.793,1328.836,201296.343,2810.727
57,2236.549,110981.631,1338.09,213059.305,3022.369
58,1781.729,103146.199,1346.426,224819.453,3236.063
59,1425.189,95795.916,1355.431,236526.253,3449.355
60,1145.614,88917.167,1362.526,248146.57,3661.91
61,926.207,82493.922,1368.023,259652.866,3872.308
62,752.275,76501.72,1374.072,271023.376,4081.411
63,614.503,70927.539,1377.803,282231.265,4287.622
64,504.59,65736.042,1381.288,293244.548,4490.788
65,416.495,60912.223,1383.721,304049.293,4689.223
66,345.782,56435.18,1385.638,314624.849,4883.738
67,288.808,52276.013,1387.451,324957.629,5074.207
68,242.941,48414.536,1387.971,335042.884,5259.559
69,205.263,44835.56,1387.834,344862.897,5438.796
70,174.443,41514.422,1386.539,354411.671,5612.567
71,148.743,38438.535,1384.6,363685.276,5780.891
72,127.833,35587.076,1381.978,372691.479,5944.116
73,110.552,32942.768,1379.407,381412.753,6100.784
74,95.856,30498.135,1374.432,389858.892,6251.411
75,83.745,28228.162,1369.927,398027.658,6396.467
76,73.578,26130.214,1364.687,405914.854,6536.558
77,64.85,24186.773,1359.268,413537.887,6670.122
78,57.583,22386.07,1352.053,420886.499,6797.986
79,51.189,20718.088,1344.831,427970.431,6921.397
80,45.888,19178.164,1336.652,434794.76,7038.655
81,41.137,17748.873,1327.7,441364.773,7151.028
82,36.989,16426.637,1319.04,447683.637,7258.317
83,33.307,15203.339,1309.152,453765.196,7360.281
84,30.279,14072.713,1299.07,459611.853,7458.058
85,27.613,13022.527,1288.819,465227.198,7551.363
86,25.351,12050.761,1277.675,470616.454,7639.995
87,23.298,11151.795,1266.157,475792.304,7723.979
88,21.449,10320.133,1253.657,480760.058,7804.231
89,19.716,9550.166,1239.67,485525.56,7880.83
90,18.303,8837.315,1226.329,490094.447,7953.318
91,16.959,8179.201,1212.585,494471.88,8022.599
92,15.852,7570.701,1197.651,498665.389,8088.036
93,14.779,7004.545,1181.644,502687.328,8150.572
