 day, S, E, H, R, D
0,809731.682,369.283,0.0,0.0,0.0
1,809290.778,752.898,0.0,0.706,0.0
2,808770.941,1186.75,0.0,2.638,0.0
3,808133.404,1705.935,0.0,6.483,0.0
4,807339.545,2342.483,0.0,12.897,0.0
5,806343.328,3133.848,0.004,22.499,0.0
6,805091.179,4122.448,0.015,36.651,0.0
7,803516.228,5359.613,0.097,56.716,0.0
8,801536.105,6910.302,0.271,84.777,0.0
9,799046.639,8853.06,0.577,122.65,0.001
10,795926.598,11284.094,1.088,174.271,0.006
11,792025.636,14311.631,1.889,242.143,0.011
12,787153.756,18085.374,3.076,331.134,0.015
13,781081.6,22778.925,4.628,446.434,0.026
14,773526.583,28604.208,6.726,594.918,0.037
15,764163.346,35804.117,9.511,786.869,0.065
16,752596.387,44670.983,13.158,1030.824,0.105
17,738365.203,55536.355,17.883,1341.139,0.172
18,720964.236,68760.993,23.825,1733.186,0.235
19,699797.583,84763.919,31.437,2226.005,0.316
20,674266.021,103934.952,40.618,2844.016,0.454
21,643749.777,126658.265,52.748,3618.611,0.596
22,607749.157,153166.028,67.444,4585.59,0.812
23,591770.845,157700.898,85.726,5781.494,1.095
24,572686.578,165004.606,108.377,7262.66,1.487
25,550755.835,174607.93,135.897,9038.268,1.997
26,526229.564,186091.954,169.357,11129.362,2.642
27,499331.984,199087.081,209.548,13568.065,3.497
28,470336.685,213206.683,256.883,16386.935,4.693
29,439545.486,228071.051,312.943,19626.645,6.252
30,407285.053,243294.44,376.915,23327.398,8.245
31,373961.448,258445.608,446.75,27520.768,11.007
32,340045.994,273052.532,520.914,32245.893,14.38
33,306024.861,286676.698,596.126,37526.109,18.787
34,272429.793,298859.243,671.66,43390.961,24.275
35,239788.064,309179.57,743.451,49857.923,30.959
36,208615.781,317251.924,810.468,56950.372,38.857
37,179340.707,322829.076,871.628,64683.473,48.284
38,152334.361,325717.353,925.156,73072.894,59.126
39,127875.509,325844.629,970.028,82117.673,71.488
40,106103.585,323275.049,1007.49,91831.521,85.488
41,87065.051,318166.365,1037.725,102204.841,101.186
42,70694.526,310764.17,1059.641,113220.155,118.602
43,56854.815,301397.255,1076.381,124864.841,137.541
44,45327.52,290407.801,1087.735,137113.729,158.115
45,35857.524,278175.722,1094.958,149929.685,180.363
46,28180.86,265073.743,1098.128,163278.072,203.627
47,22034.34,251415.852,1100.379,177110.204,228.596
48,17147.982,237518.625,1099.307,191386.656,254.711
49,13304.859,223614.136,1096.93,206061.173,282.114
50,10305.119,209908.601,1092.795,221071.152,310.575
51,7975.218,196561.037,1087.304,236351.42,339.779
52,6171.628,183686.097,1081.353,251852.189,369.567
53,4781.566,171354.193,1075.282,267509.993,400.303
54,3711.07,159624.82,1068.445,283272.971,431.327
55,2888.817,148523.515,1061.817,299075.131,462.591
56,2254.082,138063.496,1054.634,314878.416,494.149
57,1767.123,128238.219,1047.528,330622.313,525.833
58,1391.911,119032.093,1039.779,346260.677,557.121
59,1101.134,110429.806,1032.589,361762.392,588.648
60,875.409,102409.893,1024.472,377074.873,619.806
61,699.397,94936.899,1016.169,392164.869,650.343
62,562.473,87986.079,1008.139,406998.792,680.676
63,454.403,81522.776,1000.332,421552.951,709.996
64,369.658,75517.663,992.396,435802.818,738.854
65,302.679,69939.236,985.012,449740.208,766.805
66,249.16,64765.673,977.425,463334.304,794.382
67,206.088,59971.648,970.307,476577.807,820.84
68,171.609,55523.416,962.376,489461.024,846.317
69,143.818,51402.326,954.848,501976.599,871.445
70,121.144,47588.393,946.886,514129.532,895.872
71,102.631,44052.797,938.674,525906.386,919.225
72,87.478,40779.215,930.59,537305.732,942.087
73,74.991,37746.188,922.573,548334.26,963.528
74,64.808,34935.521,914.238,558984.15,984.181
75,56.134,32331.759,906.236,569271.633,1003.943
76,48.93,29924.085,898.753,579191.474,1022.816
77,42.786,27694.844,890.632,588758.838,1040.992
78,37.68,25628.464,882.277,597972.975,1058.363
79,33.402,23716.667,873.916,606840.936,1074.826
80,29.699,21948.207,865.598,615381.348,1090.931
81,26.584,20309.963,856.589,623583.419,1106.169
82,23.785,18794.651,847.036,631469.744,1120.724
83,21.374,17394.457,837.397,639048.187,1134.583
84,19.295,16098.809,827.72,646326.204,1147.65
85,17.478,14898.981,817.901,653302.841,1160.214
86,15.958,13786.074,807.669,660001.424,1172.157
87,14.594,12756.725,797.729,666426.401,1183.262
88,13.378,11803.234,788.049,672583.731,1194.203
89,12.319,10921.003,778.141,678487.739,1204.35
90,11.351,10106.975,768.15,684138.781,1214.064
91,10.533,9352.909,757.893,689559.892,1223.162
92,9.796,8654.258,747.091,694746.467,1231.893
93,9.129,8008.747,735.523,699718.357,1240.224
94,8.523,7411.404,724.523,704473.677,1248.167
95,7.99,6858.89,713.345,709026.325,1255.796
96,7.501,6347.731,701.582,713382.914,1262.962
97,7.052,5873.908,689.408,717553.509,1269.749
98,6.643,5436.409,677.488,721538.216,1276.061
99,6.299,5030.259,665.742,725353.125,1282.135
100,5.941,4656.18,653.246,729001.358,1288.008
101,5.645,4308.497,641.407,732490.481,1293.406
102,5.383,3987.088,628.242,735825.04,1298.563
103,5.154,3689.476,615.766,739012.758,1303.539
104,4.912,3413.778,603.267,742060.195,1308.192
105,4.711,3158.896,590.106,744977.101,1312.507
106,4.539,2922.541,576.586,747766.888,1316.688
107,4.384,2703.643,563.729,750430.887,1320.728
108,4.216,2502.056,550.676,752979.974,1324.526
109,4.068,2314.84,537.656,755415.423,1328.104
110,3.918,2142.374,524.405,757742.033,1331.518
111,3.781,1982.505,511.065,759964.93,1334.758
112,3.685,1834.263,498.093,762090.351,1337.828
113,3.571,1697.182,485.158,764122.614,1340.778
114,3.475,1570.002,471.552,766061.061,1343.603
