 day, S, E, H, R, D
0,1265685.788,0.0,0.0,0.0,0.0
1,1263897.348,721.369,0.0,108.96,0.0
2,1261445.719,1384.905,0.0,313.675,0.0
3,1257785.429,2596.884,0.0,677.871,0.0
4,1252464.781,4260.048,0.0,1249.447,0.0
5,1244583.221,6823.502,0.315,2128.607,0.0
6,1232959.968,10572.733,1.501,3455.28,0.0
7,1215764.307,16155.913,3.827,5440.067,0.001
8,1190435.18,24304.055,7.782,8395.114,0.002
9,1153403.136,36026.325,13.662,12779.651,0.004
10,1100028.2,52403.181,22.722,19264.972,0.011
11,1024815.15,74283.505,36.278,28816.762,0.027
12,922550.704,101398.847,56.196,42767.112,0.047
13,790622.421,131149.361,84.815,62866.046,0.083
14,632994.97,156960.632,125.286,91186.91,0.137
15,463891.587,168569.475,183.287,129906.057,0.238
16,306345.136,157155.277,263.236,180507.912,0.446
17,182529.88,123557.098,366.048,242927.902,0.822
18,100886.605,81488.953,493.537,314800.538,1.47
19,54197.86,46603.77,636.104,391801.598,2.597
20,29515.341,24636.819,775.392,469288.963,4.503
21,16683.076,12807.193,891.959,543770.159,7.254
22,9865.407,6803.75,973.055,613406.954,11.0
23,8029.205,1836.202,1020.886,677443.659,15.413
24,6636.995,1392.21,1045.6,735701.364,20.262
25,5566.708,1070.287,1057.526,788167.653,25.317
26,4732.582,834.126,1062.722,835319.239,30.68
27,4072.813,659.769,1064.229,877617.382,35.605
28,3545.717,527.096,1063.385,915530.024,40.209
29,3118.662,427.055,1061.137,949511.757,44.857
30,2768.65,350.012,1057.442,979957.473,49.124
31,2478.557,290.093,1052.931,1007258.069,53.174
32,2235.618,242.939,1048.406,1031745.329,57.085
33,2032.484,203.134,1042.832,1053718.672,60.828
34,1858.605,173.879,1037.661,1073423.175,64.498
35,1710.055,148.55,1031.654,1091126.61,67.882
36,1581.678,128.377,1025.755,1107037.911,71.029
37,1470.675,111.003,1018.61,1121343.589,74.046
38,1373.367,97.308,1012.286,1134227.101,76.928
39,1288.685,84.682,1005.131,1145822.504,79.739
40,1213.875,74.81,998.031,1156277.459,82.334
41,1147.763,66.112,990.84,1165703.099,84.825
42,1089.352,58.411,983.892,1174217.582,87.165
43,1037.177,52.175,976.054,1181912.578,89.371
44,990.112,47.065,968.207,1188872.33,91.471
45,948.275,41.837,959.868,1195169.65,93.424
46,910.277,37.998,950.925,1200880.0,95.367
47,875.989,34.288,941.724,1206059.236,97.111
48,844.79,31.199,932.855,1210761.222,98.82
49,816.632,28.158,924.058,1215032.561,100.522
50,791.041,25.591,915.025,1218924.508,102.078
51,767.474,23.567,906.202,1222470.781,103.549
52,746.034,21.44,896.206,1225701.841,104.973
53,726.422,19.612,886.432,1228652.172,106.241
54,708.429,17.993,876.312,1231350.412,107.465
55,691.694,16.735,865.973,1233818.635,108.682
56,676.475,15.219,856.038,1236081.724,109.923
57,662.165,14.31,846.263,1238156.237,111.049
58,648.997,13.168,835.346,1240068.471,112.044
59,636.857,12.14,824.423,1241817.769,113.069
60,625.545,11.312,813.22,1243428.246,114.003
61,614.996,10.549,802.272,1244916.289,114.956
62,605.2,9.796,791.209,1246287.198,115.81
63,596.087,9.113,779.721,1247555.514,116.642
64,587.679,8.408,768.018,1248730.679,117.454
65,579.837,7.842,756.452,1249814.048,118.203
66,572.485,7.353,744.264,1250818.542,118.942
67,565.435,7.052,732.938,1251753.005,119.662
68,558.957,6.481,721.624,1252619.35,120.326
69,552.93,6.028,709.363,1253422.285,120.925
70,547.267,5.665,697.568,1254172.872,121.511
71,541.788,5.486,685.17,1254871.724,122.092
72,536.836,4.954,673.085,1255523.207,122.647
73,532.11,4.732,661.113,1256132.681,123.192
74,527.678,4.439,648.441,1256700.403,123.675
75,523.549,4.134,636.056,1257231.946,124.136
76,519.753,3.8,623.947,1257730.97,124.63
77,516.173,3.593,611.422,1258194.853,125.088
78,512.854,3.331,599.496,1258632.226,125.511
79,509.692,3.173,586.927,1259043.296,125.914
80,506.753,2.953,574.494,1259427.87,126.336
81,503.821,2.946,561.879,1259790.592,126.688
82,501.078,2.754,549.748,1260130.485,127.066
83,498.605,2.483,537.399,1260450.959,127.398
84,496.214,2.408,525.486,1260751.538,127.723
85,493.945,2.287,513.352,1261034.721,128.021
86,491.768,2.195,501.471,1261302.655,128.348
87,489.773,2.02,489.7,1261554.621,128.629
88,487.927,1.865,477.891,1261794.575,128.903
89,486.168,1.785,466.401,1262018.679,129.163
90,484.605,1.585,454.663,1262230.894,129.45
91,483.004,1.621,442.896,1262429.277,129.669
92,481.5,1.524,431.596,1262618.67,129.901
93,480.068,1.454,420.571,1262798.251,130.139
94,478.735,1.346,409.655,1262967.897,130.374
95,477.56,1.197,398.772,1263127.959,130.565
96,476.322,1.265,387.867,1263279.768,130.743
97,475.221,1.119,377.18,1263423.085,130.946
98,474.144,1.096,366.943,1263560.423,131.117
99,473.137,1.029,356.697,1263689.77,131.305
100,472.209,0.948,346.775,1263812.821,131.479
101,471.379,0.853,336.851,1263929.131,131.652
102,470.531,0.865,327.2,1264039.279,131.813
103,469.738,0.815,317.844,1264143.919,131.982
104,468.963,0.795,308.303,1264242.885,132.116
105,468.219,0.761,299.174,1264337.678,132.268
106,467.475,0.769,289.88,1264427.33,132.415
107,466.852,0.644,280.685,1264512.561,132.548
