 day, S, E, H, R, D
0,600555.48,0.0,0.0,0.0,0.0
1,599791.711,257.93,0.0,45.019,0.0
2,598791.08,494.418,0.0,129.638,0.0
3,597361.833,925.142,0.0,271.667,0.0
4,595338.929,1519.25,0.0,485.128,0.0
5,592407.953,2429.952,0.448,802.192,0.0
6,588139.91,3768.938,2.121,1266.871,0.002
7,581871.909,5772.574,5.218,1942.976,0.023
8,572671.969,8709.439,10.206,2928.068,0.088
9,559201.418,12988.255,17.819,4368.329,0.205
10,539686.984,19043.216,28.567,6473.342,0.423
11,511910.411,27320.893,44.414,9554.644,0.769
12,473496.909,37980.576,66.912,14048.273,1.387
13,422627.01,50469.976,98.157,20534.928,2.469
14,359372.89,62897.127,143.409,29756.844,4.298
15,287390.699,71678.496,206.548,42534.754,7.272
16,214259.913,72888.893,292.906,59635.49,12.89
17,149426.746,64651.655,405.022,81408.713,23.049
18,99367.261,49933.555,543.516,107554.057,41.661
19,64827.275,34456.062,701.535,136981.311,74.11
20,42536.735,22235.847,859.465,168226.154,127.948
21,28461.823,14039.001,994.671,199879.211,210.972
22,19530.262,8907.693,1095.025,230890.243,325.527
23,16173.951,3356.311,1159.384,260610.368,468.172
24,13562.744,2611.207,1198.985,288615.295,629.59
25,11515.343,2047.401,1226.233,314462.283,801.889
26,9889.993,1625.35,1245.28,338195.766,978.461
27,8583.493,1306.5,1261.211,359909.16,1153.518
28,7526.944,1056.549,1274.227,379704.57,1324.644
29,6658.721,868.223,1285.24,397707.526,1489.832
30,5939.274,719.447,1294.201,414069.187,1648.006
31,5339.586,599.688,1301.784,428930.79,1799.177
32,4834.986,504.6,1308.2,442429.943,1942.509
33,4407.516,427.47,1313.364,454716.984,2079.327
34,4042.626,364.89,1317.905,465872.658,2209.759
35,3727.951,314.675,1320.932,476024.368,2333.87
36,3455.58,272.371,1323.662,485277.026,2452.41
37,3218.717,236.863,1324.418,493698.786,2565.177
38,3011.246,207.471,1325.016,501384.918,2672.182
39,2828.746,182.5,1324.507,508395.872,2774.441
40,2667.592,161.154,1323.697,514802.559,2871.345
41,2524.53,143.062,1321.146,520659.075,2963.403
42,2397.009,127.521,1318.425,526019.135,3051.307
43,2282.84,114.169,1314.908,530934.754,3134.892
44,2180.149,102.691,1310.658,535434.355,3214.497
45,2087.856,92.293,1305.678,539565.765,3290.535
46,2004.895,82.961,1299.605,543362.327,3362.36
47,1929.682,75.213,1293.215,546858.639,3430.706
48,1861.014,68.668,1285.851,550072.137,3495.335
49,1798.962,62.052,1279.006,553036.23,3557.707
50,1742.619,56.343,1271.018,555769.665,3616.611
51,1690.164,52.455,1261.993,558298.919,3672.867
52,1642.564,47.6,1253.13,560639.898,3726.309
53,1598.897,43.667,1243.274,562799.974,3777.044
54,1558.507,40.39,1232.996,564805.827,3826.087
55,1521.499,37.008,1221.796,566669.829,3872.26
56,1487.432,34.067,1210.767,568396.836,3916.156
57,1455.831,31.601,1198.863,570006.746,3958.366
58,1426.835,28.996,1186.782,571498.029,3998.187
59,1399.834,27.001,1174.525,572886.451,4036.144
60,1374.693,25.141,1161.429,574184.725,4072.47
61,1351.256,23.437,1147.804,575393.86,4107.175
62,1329.705,21.551,1134.334,576523.122,4140.37
63,1309.428,20.277,1120.254,577577.815,4171.881
64,1290.516,18.912,1106.413,578564.427,4201.847
65,1272.777,17.739,1091.085,579487.313,4230.701
66,1256.35,16.427,1076.129,580355.328,4258.192
67,1241.409,14.941,1060.542,581166.589,4284.372
68,1227.03,14.379,1045.18,581925.021,4309.26
69,1213.564,13.466,1029.743,582644.926,4333.556
70,1201.045,12.519,1013.487,583316.687,4356.807
71,1189.345,11.7,996.366,583948.361,4378.686
72,1178.586,10.759,980.168,584541.215,4399.673
73,1168.117,10.469,963.291,585100.338,4419.801
74,1158.339,9.779,946.574,585625.914,4439.205
75,1149.14,9.2,929.982,586124.757,4457.362
76,1140.48,8.66,912.782,586591.727,4474.954
77,1132.529,7.953,895.466,587035.704,4492.156
78,1124.862,7.667,877.962,587450.749,4508.497
79,1117.725,7.139,860.673,587845.647,4524.242
80,1111.068,6.659,843.351,588218.999,4539.011
81,1104.614,6.458,825.781,588570.973,4553.321
82,1098.498,6.117,808.1,588901.592,4567.019
83,1092.812,5.691,791.198,589217.386,4580.366
84,1087.538,5.276,773.912,589514.103,4592.711
85,1082.468,5.071,756.942,589795.352,4604.764
86,1077.68,4.793,740.17,590061.625,4616.548
87,1073.116,4.566,723.083,590315.136,4627.826
88,1068.938,4.18,705.836,590552.984,4638.777
89,1065.091,3.851,689.059,590781.477,4649.266
90,1061.424,3.677,672.336,590997.501,4659.239
91,1057.845,3.588,656.268,591200.954,4668.818
92,1054.391,3.468,639.574,591394.638,4678.11
93,1051.328,3.069,623.462,591578.349,4686.979
94,1048.272,3.07,607.322,591753.566,4695.502
95,1045.345,2.942,591.362,591920.069,4703.726
96,1042.627,2.735,575.639,592076.275,4711.65
97,1040.108,2.541,559.973,592224.711,4719.381
98,1037.596,2.525,545.025,592366.965,4726.657
99,1035.34,2.279,529.558,592501.578,4733.501
100,1033.152,2.206,515.2,592629.9,4740.246
101,1031.089,2.085,500.568,592750.417,4746.851
102,1029.135,1.971,486.109,592866.627,4753.155
103,1027.321,1.826,472.042,592976.748,4759.149
104,1025.625,1.715,458.454,593081.422,4764.842
105,1024.009,1.637,444.465,593180.719,4770.421
106,1022.362,1.666,431.028,593275.392,4775.901
107,1020.905,1.477,418.27,593365.96,4781.046
108,1019.516,1.407,405.454,593451.335,4786.046
109,1018.226,1.309,392.768,593532.704,4790.9
110,1016.97,1.284,380.156,593609.513,4795.579
111,1015.741,1.252,368.147,593683.852,4799.918
112,1014.642,1.113,356.538,593754.751,4804.25
113,1013.599,1.067,344.942,593821.139,4808.333
114,1012.599,1.031,333.799,593885.442,4812.306
115,1011.703,0.919,322.87,593945.539,4816.056
116,1010.81,0.912,312.217,594002.909,4819.782
117,1009.945,0.882,301.823,594057.909,4823.272
118,1009.139,0.825,291.827,594109.643,4826.695
119,1008.43,0.728,282.099,594159.545,4829.962
120,1007.74,0.714,272.681,594206.721,4833.089
121,1007.046,0.716,263.5,594251.56,4836.146
122,1006.406,0.663,254.514,594294.516,4838.988
123,1005.785,0.637,245.512,594335.653,4841.845
124,1005.166,0.641,236.926,594374.626,4844.538
125,1004.615,0.569,228.548,594411.665,4847.157
126,1004.056,0.581,220.413,594446.936,4849.742
127,1003.589,0.486,212.593,594480.868,4852.199
128,1003.12,0.478,205.157,594513.11,4854.439
129,1002.683,0.441,197.696,594543.703,4856.742
130,1002.309,0.389,190.43,594573.102,4858.902
131,1001.901,0.414,183.257,594601.172,4860.967
132,1001.49,0.426,176.47,594627.42,4862.96
133,1001.142,0.367,169.888,594652.679,4864.809
134,1000.797,0.36,163.589,594676.538,4866.603
135,1000.489,0.319,157.47,594699.342,4868.36
136,1000.175,0.324,151.603,594720.709,4870.075
137,999.891,0.296,145.849,594741.229,4871.707
138,999.64,0.263,140.394,594760.946,4873.284
139,999.36,0.295,135.001,594779.518,4874.749
140,999.104,0.273,129.839,594797.879,4876.179
141,998.877,0.234,124.741,594814.808,4877.559
142,998.661,0.223,119.778,594830.96,4878.885
143,998.446,0.225,115.121,594846.852,4880.113
144,998.257,0.196,110.643,594861.793,4881.316
145,998.03,0.235,106.232,594875.975,4882.499
146,997.859,0.183,101.989,594889.361,4883.639
147,997.697,0.168,97.903,594902.045,4884.699
148,997.538,0.166,93.992,594914.336,4885.737
149,997.408,0.141,90.215,594925.993,4886.758
150,997.272,0.142,86.661,594936.903,4887.695
151,997.141,0.133,83.151,594947.447,4888.58
152,997.007,0.138,79.748,594957.586,4889.46
153,996.904,0.113,76.499,594967.152,4890.326
154,996.785,0.128,73.479,594976.144,4891.084
155,996.676,0.114,70.4,594984.654,4891.844
156,996.582,0.099,67.463,594993.005,4892.603
157,996.483,0.101,64.706,595000.85,4893.315
158,996.371,0.115,61.961,595008.325,4894.005
