 day, S, E, H, R, D
0,600674.583,62.597,0.0,0.0,0.0
1,600100.702,258.819,0.0,36.135,0.0
2,599333.641,483.917,0.0,109.587,0.0
3,598237.148,848.306,0.0,232.274,0.0
4,596670.062,1379.801,0.0,419.64,0.0
5,594373.694,2193.32,0.862,698.261,0.0
6,590979.152,3421.34,3.701,1110.483,0.009
7,585911.915,5294.163,8.854,1717.306,0.033
8,578331.923,8105.014,17.23,2612.099,0.108
9,566998.477,12312.115,28.842,3932.324,0.273
10,550190.751,18461.019,46.105,5892.803,0.558
11,525630.086,27211.106,70.315,8806.696,1.145
12,490667.589,39032.646,104.219,13138.995,2.322
13,442890.243,53738.469,150.64,19538.739,4.643
14,381449.488,69785.698,212.482,28876.703,9.44
15,309062.132,83321.153,289.908,42193.917,19.249
16,233232.913,88974.562,375.871,60557.013,38.936
17,164523.144,82802.445,457.06,84698.953,75.747
18,110990.9,66666.248,513.036,114575.96,141.499
19,74201.679,47390.656,533.341,149123.012,246.45
20,50653.315,31077.31,536.574,186508.062,395.384
21,35840.241,19757.057,542.135,224803.852,592.639
22,26385.847,12588.22,546.34,262545.826,837.043
23,23804.986,4589.551,554.656,298685.517,1119.725
24,21724.964,2812.249,561.766,332487.427,1424.706
25,20049.186,2124.059,573.448,363163.988,1734.388
26,18689.228,1699.887,583.596,390626.358,2034.183
27,17577.289,1382.528,596.3,414998.252,2315.003
28,16660.786,1138.107,607.659,436512.01,2574.584
29,15899.48,941.969,619.771,455367.156,2807.293
30,15263.591,785.039,630.468,471841.824,3014.947
31,14729.462,660.693,640.613,486196.745,3199.139
32,14278.52,556.07,650.31,498736.634,3362.848
33,13895.932,471.665,659.428,509669.207,3508.153
34,13570.405,399.932,667.4,519201.178,3636.407
35,13290.877,343.661,674.875,527508.421,3750.36
36,13051.65,294.734,681.09,534755.637,3851.872
37,12846.234,253.425,686.333,541066.082,3941.504
38,12668.989,217.76,691.417,546574.608,4021.182
39,12516.362,186.997,695.364,551372.026,4091.538
40,12384.113,162.767,698.642,555553.501,4153.889
41,12269.728,140.775,701.28,559189.793,4209.338
42,12169.994,122.299,702.696,562368.492,4258.362
43,12083.653,105.365,703.481,565146.527,4302.009
44,12008.833,91.781,703.205,567564.082,4340.35
45,11943.363,80.649,701.906,569675.184,4374.313
46,11886.107,70.5,699.585,571520.624,4404.932
47,11836.192,61.469,696.95,573127.641,4432.323
48,11792.929,53.531,693.139,574529.862,4456.535
49,11754.608,47.15,688.835,575755.331,4478.13
50,11721.324,41.326,684.117,576828.642,4497.668
51,11692.558,35.76,678.168,577763.947,4514.931
52,11667.372,31.438,671.387,578586.19,4530.601
53,11644.961,27.864,663.842,579301.823,4544.731
54,11625.551,24.493,655.97,579930.791,4557.558
55,11608.709,21.634,647.691,580481.226,4569.0
56,11593.74,18.946,638.649,580963.333,4579.543
