 day, S, E, H, R, D
0,600952.068,99.111,0.0,0.0,0.0
1,600834.41,196.409,0.0,0.634,0.0
2,600701.531,299.157,0.0,2.346,0.0
3,600545.512,414.91,0.0,5.751,0.0
4,600358.735,550.082,0.0,11.322,0.0
5,600131.393,712.615,0.0,19.299,0.0
6,599851.413,912.13,0.001,30.856,0.0
7,599503.914,1158.94,0.003,45.94,0.0
8,599069.853,1467.619,0.01,65.81,0.0
9,598521.379,1860.594,0.023,91.929,0.0
10,597826.056,2362.161,0.042,125.118,0.0
11,596940.608,3004.599,0.075,167.372,0.0
12,595810.574,3827.862,0.136,221.135,0.0
13,594358.662,4893.763,0.222,289.263,0.0
14,592497.507,6262.963,0.359,375.712,0.002
15,590107.082,8028.171,0.516,484.684,0.004
16,587027.533,10306.719,0.745,623.832,0.01
17,583060.878,13247.542,1.039,800.071,0.018
18,577964.566,17029.672,1.446,1024.462,0.026
19,571427.704,21880.182,1.948,1312.074,0.038
20,563072.859,28070.96,2.602,1678.278,0.051
21,552441.236,35929.041,3.376,2146.527,0.069
22,538991.989,45832.32,4.359,2745.866,0.092
23,526968.009,53345.667,5.567,3512.726,0.123
24,511914.482,63150.075,7.087,4494.229,0.162
25,493973.697,74880.175,9.069,5717.056,0.235
26,473233.888,88251.845,11.5,7225.145,0.325
27,449774.345,103026.006,14.725,9064.794,0.444
28,423706.556,118953.115,18.652,11292.007,0.594
29,395225.593,135732.655,23.497,13974.042,0.786
30,364638.11,152963.183,29.405,17169.35,1.083
31,332385.583,170161.235,36.625,20942.869,1.51
32,299031.112,186774.288,45.247,25361.067,2.139
33,265239.035,202183.051,55.106,30478.757,2.992
34,231763.767,215761.238,66.277,36356.739,4.214
35,199375.006,226922.152,78.566,43038.256,5.896
36,168792.47,235194.03,91.844,50554.81,8.203
37,140637.31,240204.198,105.947,58920.932,11.322
38,115355.242,241851.974,120.654,68135.327,15.339
39,93231.494,240187.507,135.201,78180.539,20.353
40,74310.01,235473.291,149.233,89015.93,26.535
41,58492.908,228117.492,162.503,100595.668,34.371
42,45562.888,218591.298,174.704,112854.13,43.629
43,35168.621,207483.314,185.871,125709.619,54.56
44,26964.939,195271.897,195.445,139078.716,67.038
45,20577.735,182444.998,203.697,152859.719,81.367
46,15652.636,169420.874,210.661,166976.973,97.422
47,11888.767,156521.317,216.389,181329.761,115.106
48,9036.401,143973.65,221.283,195829.947,134.342
49,6882.271,131962.531,225.702,210405.425,154.587
50,5258.127,120603.111,229.56,224978.981,176.42
51,4034.213,109956.071,233.488,239470.292,199.21
52,3111.826,100054.0,236.67,253820.118,222.77
53,2414.747,90904.206,239.637,267986.934,247.355
