Susceptible,Exposed,Hospitalised,Death,Recovered
600723,318,0,0,0
600345,628,0,0,3
599945,931,0,0,15
599477,1284,0,0,46
598958,1665,0,0,73
598312,2126,0,0,98
597614,2646,0,0,138
596786,3219,1,0,190
595839,3873,2,0,272
594678,4659,2,0,352
593377,5558,2,0,458
591878,6569,4,1,594
589962,7888,7,3,755
587818,9306,12,3,941
585267,11020,12,4,1203
582176,13089,22,5,1513
578626,15430,27,6,1875
574342,18407,34,7,2338
569334,21846,49,9,2819
563412,25910,69,12,3399
556454,30573,77,16,4103
548230,36202,94,21,4969
538782,42433,118,21,5923
532120,45504,113,29,7090
524427,49328,161,32,8506
515682,53764,166,44,9991
506225,58611,199,51,11816
495944,63758,231,72,13929
484853,69425,276,101,16077
473315,74847,331,121,18566
461005,80718,356,145,21493
448494,86157,395,169,24647
435359,91786,434,208,28104
421795,97451,490,259,32019
408173,102609,513,308,36318
393960,108019,562,372,40836
379812,112937,588,435,45873
365087,118022,643,505,51182
350494,122448,676,593,56844
335769,126625,725,680,63226
320856,130606,771,779,69729
306150,134012,760,906,76650
291766,136919,789,1004,84053
277678,139114,845,1126,91941
263920,140956,852,1256,100124
250355,142428,877,1412,108874
237449,142961,911,1555,117709
224761,143289,919,1702,126990
212758,143055,932,1858,136352
201161,142171,991,2048,146149
190266,140778,992,2259,156553
179852,138954,1022,2468,166886
169998,137003,1012,2674,177654
160659,134615,1062,2876,188425
151973,131825,1077,3107,199270
143787,128510,1043,3329,210015
136077,125121,1052,3561,220967
128864,121573,1091,3805,232111
122235,117710,1099,4033,243282
116063,113791,1093,4325,254544
110342,109690,1102,4568,265737
105011,105428,1143,4855,276793
100026,101257,1160,5082,287691
95435,97401,1181,5355,298416
91284,93293,1141,5607,309252
87448,89244,1163,5836,319732
83836,85257,1138,6092,329713
80655,80990,1169,6344,339640
77517,77000,1111,6590,349365
74730,73147,1097,6847,358790
72071,69656,1124,7064,368082
69726,65876,1152,7274,377098
67406,62470,1191,7497,385949
65324,59041,1155,7714,394443
63447,55760,1116,7922,402284
61782,52665,1125,8131,409846
60147,49880,1114,8337,417268
58658,46959,1101,8546,424340
57309,44324,1106,8740,431261
56006,41805,1102,8903,437772
54811,39370,1117,9071,443950
53674,37122,1071,9228,449700
52679,34936,1075,9367,455256
51754,32845,1075,9510,460546
50882,30929,1033,9643,465781
50104,28948,1047,9788,470831
49369,27231,1023,9909,475420
48712,25566,1012,10014,479749
48070,24019,1011,10159,483846
47494,22489,983,10276,487773
46962,21091,957,10380,491428
46462,19808,930,10485,494993
45962,18583,870,10571,498299
45502,17365,865,10668,501531
45068,16267,851,10767,504374
44688,15218,829,10843,507146
44339,14221,817,10917,509700
44015,13321,787,10992,512209
43719,12461,747,11065,514501
43447,11659,733,11118,516602
43187,10977,740,11183,518701
42940,10269,726,11229,520670
42722,9647,695,11285,522405
42516,9027,663,11346,524114
42305,8420,679,11391,525638
42129,7832,670,11431,527139
41954,7348,626,11477,528557
41788,6933,576,11516,529875
41628,6488,550,11540,531118
41493,6069,526,11577,532255
41368,5625,521,11612,533337
41237,5249,504,11636,534363
41109,4923,470,11664,535355
41024,4637,461,11686,536178
40936,4311,455,11716,537016
40856,4019,440,11747,537733
40787,3810,409,11781,538505
40713,3546,393,11799,539256
40636,3318,369,11821,539917
40572,3105,334,11838,540508
40496,2901,321,11856,541078
40450,2714,304,11874,541585
40398,2538,280,11891,542106
40359,2338,265,11907,542595
40304,2210,270,11921,543002
40249,2083,257,11938,543395
40231,1923,250,11951,543788
40188,1796,243,11963,544169
40142,1704,233,11979,544506
40111,1579,201,11990,544839
40088,1458,195,12000,545156
40061,1335,179,12008,545417
40029,1250,172,12015,545653
40004,1174,162,12024,545894
39987,1091,153,12029,546114
39965,1037,140,12044,546331
39936,970,134,12050,546516
39919,898,125,12056,546671
39909,804,114,12060,546840
39893,747,112,12066,547013
39886,705,99,12072,547176
39865,670,88,12077,547299
39848,633,80,12083,547415
39836,585,75,12089,547531
39822,546,68,12094,547658
39810,513,80,12100,547768
39805,470,75,12105,547869
39801,431,63,12110,547970
39788,412,61,12113,548048
39776,400,63,12115,548154
39772,359,62,12117,548225
39765,340,47,12123,548294
39761,320,42,12123,548344
39758,293,40,12126,548427
39752,274,41,12128,548477
39748,251,40,12128,548516
39744,229,36,12130,548567
39740,206,31,12131,548605
39734,198,32,12132,548639
39729,180,32,12132,548683
39724,172,33,12135,548720
39721,166,31,12135,548763
39718,155,32,12135,548786
39715,149,31,12136,548816
39710,141,31,12137,548842
39708,130,27,12140,548862
39705,114,20,12140,548891
39703,109,18,12140,548913
39701,104,19,12140,548942
39700,96,18,12140,548952
39697,92,19,12142,548970
39697,86,18,12142,548983
39696,80,16,12145,548999
39691,80,20,12145,549018
39687,77,19,12145,549032
39686,76,16,12145,549053
39683,69,12,12145,549062
39681,66,10,12145,549073
39680,62,10,12145,549085
39680,55,10,12145,549094
39679,54,11,12145,549106
39677,51,10,12146,549111
39676,46,4,12146,549126
39674,45,5,12146,549131
39674,41,4,12146,549140
39674,38,4,12146,549141
39674,31,2,12147,549148
39673,31,2,12147,549152
39671,30,3,12147,549160
39671,27,3,12147,549166
39671,21,3,12147,549174
39671,20,4,12147,549178
39670,21,4,12147,549185
39670,19,5,12147,549190
39669,20,4,12147,549196
39669,18,5,12147,549197
39669,17,2,12148,549203
39669,14,3,12148,549207
39669,13,1,12148,549210
