Susceptible,Exposed,Hospitalised,Death,Recovered
600709,330,0,0,0
600334,645,0,0,4
599915,974,0,0,8
599440,1339,0,0,24
598876,1780,0,0,46
598315,2134,0,0,80
597621,2601,0,0,135
596797,3165,0,0,206
595854,3805,1,0,278
594737,4539,3,0,340
593425,5453,4,0,451
591869,6505,5,0,598
589976,7801,13,0,784
587884,9189,18,0,960
585331,10928,24,1,1194
582302,13006,31,2,1496
578777,15401,33,6,1838
574668,18167,48,7,2255
569730,21505,51,11,2748
563974,25420,68,12,3402
557163,30010,83,17,4109
549079,35468,99,22,4863
539559,41903,113,31,5901
532858,44890,137,38,7117
525003,48935,167,45,8551
516444,53314,188,56,10071
507024,58076,198,66,11764
496656,63541,234,84,13716
485908,68832,242,98,16015
474385,74509,274,115,18452
462338,80116,361,135,21286
449803,85845,376,158,24328
436677,91548,440,180,27716
423241,97188,490,225,31643
409160,102918,530,272,35898
394929,108209,563,339,40429
380416,113342,655,392,45250
365884,118110,693,468,50639
351199,122548,716,536,56388
336574,126746,718,617,62565
321693,130726,747,723,69164
306929,134247,762,816,76003
292422,137232,796,939,83446
278244,139538,830,1062,91283
264290,141423,870,1196,99570
250844,142741,903,1349,107947
237909,143372,921,1479,116713
225393,143213,913,1669,125887
213467,142515,927,1839,135636
201724,142096,941,1992,145458
190758,140848,1022,2205,155892
180284,139242,1034,2396,166411
170266,137061,1049,2583,176954
160970,134515,1005,2816,187782
152263,131711,1036,3027,198857
144020,128674,1041,3272,210049
136403,125142,1065,3512,221203
129386,121395,1074,3737,232275
122689,117728,1127,3953,243555
116440,113769,1117,4205,254719
110733,109601,1107,4474,265897
105483,105417,1136,4721,276921
100585,101276,1129,4983,287863
95967,97289,1179,5211,298884
91787,92984,1141,5499,309466
87805,88895,1147,5735,319664
84186,84870,1136,5995,329832
80817,81004,1131,6220,339759
77833,77113,1133,6463,349432
74970,73291,1193,6678,358736
72328,69525,1154,6904,367871
69887,66011,1100,7114,376818
67726,62546,1098,7338,385369
65604,59224,1095,7558,393631
63667,56180,1116,7759,401828
61893,53172,1143,7942,409719
60309,50212,1149,8148,417137
58773,47489,1114,8351,424185
57409,44806,1111,8534,431083
56131,42264,1146,8683,437568
54996,39720,1112,8832,443645
53853,37351,1124,8978,449438
52843,35162,1118,9145,455021
51924,33020,1083,9303,460477
51028,31067,1056,9446,465578
50260,29136,1041,9565,470468
49527,27414,1036,9687,475103
48883,25733,1024,9800,479370
48254,24141,1035,9916,483581
47635,22637,1002,10034,487355
47059,21271,966,10154,491038
46514,19992,897,10264,494674
46055,18682,884,10361,497978
45595,17525,865,10446,501140
45197,16428,876,10536,504139
44801,15355,843,10629,506962
44453,14416,815,10696,509477
44117,13513,806,10770,511933
43773,12675,788,10828,514260
43461,11868,742,10883,516391
43191,11078,742,10944,518424
42941,10351,712,11008,520254
42720,9669,711,11051,522129
42522,9013,687,11101,523848
42322,8433,690,11150,525451
42144,7876,683,11186,526980
41972,7366,648,11230,528460
41805,6859,620,11268,529814
41659,6436,599,11313,531096
41503,6032,574,11355,532209
41375,5649,571,11382,533364
41268,5262,560,11414,534450
41160,4913,511,11448,535442
41044,4607,486,11477,536281
40942,4300,462,11504,537184
40859,4008,418,11525,538022
40761,3780,396,11558,538778
40691,3522,377,11581,539421
40616,3269,361,11595,540099
40548,3037,320,11616,540717
40483,2847,308,11636,541296
40416,2658,291,11650,541816
40355,2470,297,11666,542292
40291,2329,293,11684,542777
40243,2165,279,11699,543229
40194,2037,275,11717,543656
40152,1917,258,11731,544027
40122,1760,237,11745,544373
40091,1630,229,11759,544728
40043,1541,213,11772,545037
40006,1455,212,11779,545346
39974,1366,180,11795,545628
39944,1289,176,11807,545885
39920,1193,175,11815,546148
39899,1108,155,11826,546368
39877,1047,147,11836,546548
39860,964,143,11840,546750
39839,911,126,11845,546944
39820,861,121,11849,547112
39795,817,102,11856,547275
39782,750,102,11859,547401
39767,695,88,11862,547553
39756,642,90,11865,547698
39741,604,94,11870,547816
39725,568,98,11874,547942
39718,519,99,11878,548063
39711,482,78,11884,548174
39706,436,75,11888,548269
39695,416,69,11890,548346
39682,394,62,11894,548419
39673,380,52,11896,548502
39665,352,56,11899,548568
39660,320,49,11900,548641
39653,298,46,11901,548693
39648,271,37,11907,548765
39642,262,36,11909,548809
39633,255,33,11911,548854
39628,236,33,11913,548907
39627,214,27,11916,548962
39626,201,30,11917,549010
39619,182,25,11919,549053
39614,175,26,11921,549079
39610,162,28,11922,549105
39606,151,30,11923,549136
39602,144,30,11923,549158
39599,135,23,11924,549182
39596,130,19,11925,549223
39592,116,16,11928,549242
39590,113,19,11928,549252
39590,98,18,11929,549279
39588,88,20,11930,549298
39585,82,25,11930,549311
39583,71,21,11931,549329
39583,68,17,11931,549347
39582,62,16,11931,549363
39582,58,13,11931,549377
39581,56,10,11933,549390
39581,47,10,11934,549397
39580,45,10,11934,549407
39579,41,7,11934,549417
39577,36,7,11934,549424
39576,35,5,11934,549443
39576,30,7,11934,549454
39575,27,5,11934,549458
39574,25,8,11934,549462
39574,22,8,11934,549467
39572,20,7,11935,549476
39571,19,8,11935,549483
39571,17,7,11935,549490
39571,14,4,11936,549495
39569,16,4,11936,549501
39568,16,6,11936,549510
39568,15,5,11936,549514
39568,14,4,11936,549518
39568,13,3,11936,549521
39568,12,3,11936,549524
39568,11,1,11936,549527
39567,11,1,11936,549529
39567,10,0,11936,549532
