Susceptible,Exposed,Hospitalised,Death,Recovered
600675,340,0,0,0
600270,683,0,0,6
599891,960,0,0,16
599421,1331,0,0,32
598894,1718,0,0,67
598267,2167,0,0,104
597610,2611,0,0,152
596787,3189,0,0,210
595866,3770,1,0,273
594694,4559,6,0,361
593306,5490,5,0,475
591726,6641,8,0,594
589873,7860,11,0,766
587745,9269,16,0,970
585083,11115,29,0,1217
582023,13172,33,0,1516
578315,15649,41,0,1838
573975,18642,56,0,2218
568799,22153,69,5,2782
562856,26182,90,7,3422
555806,30973,110,11,4191
547542,36488,122,16,5013
537875,42943,130,23,6026
531079,46171,142,33,7274
523015,50135,180,41,8609
514385,54505,203,51,10209
504917,59254,214,64,12008
494526,64496,254,76,14127
483478,70043,289,94,16390
471973,75596,333,111,18954
459754,81213,381,133,21825
447179,86781,433,159,25060
434122,92274,468,198,28452
420279,98153,572,237,32287
406233,103750,631,293,36648
391876,109129,638,353,41139
377431,114208,654,416,46110
362839,118893,690,488,51776
348059,123384,715,564,57682
333155,127451,756,653,63974
318718,130795,785,757,70493
304196,134009,783,868,77551
289942,136861,797,1014,84957
275705,139143,821,1133,92820
261950,140766,857,1292,101140
248615,141988,888,1443,109776
235513,142963,908,1624,118775
222972,143156,937,1778,128176
210937,142700,934,1952,137854
199396,142018,1004,2108,147672
188368,140882,996,2310,157953
177940,139247,1013,2486,168471
168065,137038,1047,2677,179027
158853,134330,1059,2918,189652
150106,131448,1043,3135,200889
141957,128317,1090,3374,212219
134327,124855,1119,3629,223496
127257,121172,1113,3908,234631
120649,117417,1086,4157,246014
114532,113626,1099,4405,257157
108860,109520,1130,4642,268284
103541,105350,1148,4898,279045
98732,101180,1159,5157,290021
94248,97167,1164,5404,300505
90167,92920,1204,5635,311035
86274,88890,1211,5891,321359
82703,84816,1220,6138,331613
79356,80920,1200,6379,341613
76301,76988,1199,6617,351229
73485,73231,1181,6880,360604
70939,69428,1177,7125,369653
68622,65891,1221,7360,378426
66406,62478,1194,7557,386759
64466,59084,1213,7786,395067
62592,55927,1183,7998,403155
60875,52788,1154,8193,410821
59315,49834,1127,8387,418278
57830,46944,1117,8559,425367
56473,44217,1174,8745,432165
55180,41711,1157,8921,438741
54069,39227,1150,9074,444858
53010,36934,1134,9229,450855
51927,34826,1069,9394,456569
51003,32681,1140,9525,461937
50147,30727,1098,9695,466931
49372,28829,1087,9822,471667
48631,27014,1073,9945,476221
47980,25370,1049,10070,480539
47372,23771,1037,10201,484740
46841,22350,971,10317,488784
46266,20952,942,10436,492444
45759,19648,918,10538,495935
45278,18457,909,10623,499291
44838,17219,884,10721,502410
44437,16167,872,10803,505401
44064,15161,852,10887,508118
43731,14163,830,10957,510627
43441,13291,815,11024,513049
43151,12434,799,11086,515310
42870,11652,731,11152,517506
42624,10951,721,11207,519539
42401,10214,692,11273,521367
42167,9588,674,11347,523092
41978,8998,646,11383,524831
41772,8428,636,11437,526451
41622,7826,619,11484,527847
41456,7306,619,11520,529214
41295,6889,605,11551,530534
41143,6444,573,11586,531762
40991,6077,519,11627,532866
40871,5678,488,11660,533906
40737,5336,476,11688,534903
40634,4997,444,11730,535866
40535,4708,420,11758,536751
40454,4432,387,11787,537569
40374,4141,398,11817,538370
40292,3855,357,11839,539117
40223,3623,370,11852,539740
40160,3377,352,11873,540361
40088,3145,333,11890,540995
40012,2959,313,11915,541544
39955,2767,302,11936,542118
39893,2588,287,11956,542607
39838,2420,269,11970,543035
39798,2243,239,11986,543478
39750,2094,235,11998,543911
39715,1964,216,12009,544305
39680,1821,198,12021,544673
39644,1698,196,12032,544982
39606,1604,176,12043,545282
39577,1493,161,12051,545605
39538,1406,168,12055,545833
39520,1302,173,12059,546071
39488,1218,161,12069,546333
39464,1134,153,12072,546545
39440,1077,134,12081,546743
39422,1005,129,12088,546928
39406,923,123,12095,547115
39393,858,111,12101,547286
39382,789,107,12107,547455
39367,739,97,12117,547632
39351,697,102,12119,547756
39338,651,75,12128,547878
39326,614,77,12135,548009
39315,583,74,12137,548132
39299,552,79,12139,548226
39294,517,68,12143,548312
39282,474,67,12147,548412
39273,439,68,12148,548484
39268,397,70,12150,548567
39260,375,65,12152,548629
39254,345,62,12154,548701
39247,322,56,12159,548763
39242,290,54,12162,548817
39234,276,43,12163,548873
39228,264,42,12166,548928
39222,249,46,12166,548966
39219,227,44,12172,549003
39216,206,42,12173,549057
39209,191,36,12176,549095
39203,182,31,12179,549132
39203,167,25,12182,549177
39202,155,27,12182,549219
39199,144,25,12182,549252
39197,134,18,12184,549303
39196,120,19,12184,549333
39190,119,15,12186,549355
39186,114,22,12186,549376
39182,108,21,12186,549404
39181,97,24,12187,549411
39181,89,19,12187,549440
39180,84,19,12188,549462
39179,73,15,12189,549472
39177,68,12,12189,549499
39174,63,12,12191,549509
39172,61,14,12192,549522
39168,61,14,12192,549537
39168,55,15,12192,549551
39168,54,14,12192,549563
39167,48,13,12192,549574
39167,47,10,12192,549588
39167,42,10,12192,549593
39167,40,8,12193,549600
39166,39,9,12193,549606
39164,40,9,12193,549610
39164,37,10,12193,549617
39163,38,9,12193,549625
39163,36,9,12193,549629
39162,35,7,12193,549633
39162,34,6,12193,549638
39162,32,6,12193,549642
39161,29,3,12194,549645
39160,29,4,12194,549647
39160,27,5,12194,549655
39160,24,5,12194,549657
39160,23,3,12194,549663
39160,23,3,12194,549663
39160,21,3,12194,549664
39160,19,3,12194,549666
