Susceptible,Exposed,Hospitalised,Death,Recovered
600741,307,0,0,0
600351,638,0,0,2
599961,936,0,0,8
599520,1277,0,0,30
599018,1639,0,0,63
598404,2072,0,0,87
597752,2499,0,0,135
596882,3109,0,0,190
595872,3818,0,0,265
594696,4621,0,0,352
593328,5564,4,0,490
591752,6623,3,1,601
589830,7933,9,1,742
587648,9371,9,1,957
585129,11024,19,1,1215
582085,13110,32,2,1518
578333,15714,48,2,1874
574101,18573,46,3,2295
569101,21963,73,3,2752
563122,25936,84,8,3348
556117,30697,105,13,4129
547863,36217,119,20,4957
538266,42693,128,24,5993
531487,45753,147,34,7181
523545,49699,164,44,8569
514849,54256,168,52,10187
505278,59151,209,63,12035
495004,64359,252,78,14037
484227,69605,296,88,16300
472643,75138,345,118,18771
460454,80958,388,141,21627
447664,86784,447,176,24829
434493,92456,489,213,28244
420868,98041,559,250,32080
406887,103484,594,321,36255
392409,108946,594,384,40756
377726,114177,617,457,45908
362985,119029,666,528,51263
348272,123590,713,603,57052
333389,127709,786,696,63280
318769,131436,800,794,69803
304308,134612,841,927,76897
289738,137529,850,1052,84560
275761,139630,841,1191,92354
261850,141526,883,1320,100757
248477,142859,863,1457,109519
235339,143504,889,1626,118575
222949,143492,891,1796,127899
210831,143139,928,1964,137597
199381,142262,978,2167,147610
188599,140695,992,2361,157775
178224,138860,1043,2539,168227
168236,136895,1068,2763,178971
159213,134340,1111,2967,189697
150720,131222,1106,3179,200711
142581,128049,1162,3443,211804
135058,124295,1149,3688,222787
127882,120607,1172,3952,233958
121335,116669,1190,4208,245169
115202,112882,1165,4458,256330
109653,108714,1173,4729,267330
104363,104605,1182,4975,278278
99496,100510,1188,5245,289544
94961,96318,1158,5504,300367
90830,91925,1184,5795,311005
86963,87825,1171,6041,321620
83373,83927,1128,6300,331767
80095,80092,1184,6567,341656
77107,76195,1177,6818,351172
74215,72427,1133,7049,360403
71653,68586,1115,7301,369345
69203,65129,1143,7529,378208
66977,61723,1130,7760,386918
64998,58268,1182,7974,395331
63109,55191,1174,8185,403207
61415,52142,1148,8407,410933
59817,49079,1130,8599,418254
58270,46496,1139,8785,425425
56832,43861,1148,8987,432172
55632,41320,1134,9157,438544
54458,38937,1117,9345,444630
53368,36652,1106,9509,450489
52365,34427,1111,9636,456176
51436,32361,1118,9790,461494
50622,30350,1092,9947,466411
49824,28485,1049,10103,471332
49112,26630,1015,10242,475905
48444,24985,1004,10359,480254
47778,23509,946,10488,484348
47189,22039,950,10587,488348
46616,20732,926,10693,491957
46166,19430,910,10788,495429
45705,18195,883,10878,498696
45245,17067,873,10980,501845
44825,15973,821,11055,504668
44466,14961,819,11135,507406
44102,14036,839,11212,510134
43767,13187,826,11296,512579
43449,12363,773,11373,514898
43144,11606,746,11437,517008
42885,10799,716,11499,519045
42648,10088,701,11551,520909
42446,9383,697,11599,522686
42226,8796,674,11643,524354
42042,8183,664,11687,525932
41860,7650,641,11739,527434
41703,7159,632,11782,528895
41567,6710,577,11820,530245
41419,6282,522,11860,531431
41289,5827,533,11897,532557
41162,5464,505,11936,533567
41029,5119,489,11971,534561
40913,4786,480,12003,535469
40790,4479,449,12037,536364
40693,4162,443,12063,537201
40599,3894,413,12100,537976
40528,3635,385,12126,538701
40461,3369,392,12141,539410
40383,3137,379,12164,540048
40313,2940,335,12181,540628
40249,2757,313,12203,541178
40200,2585,296,12212,541696
40155,2405,284,12229,542222
40113,2212,258,12240,542670
40054,2062,241,12256,543081
40003,1971,246,12266,543512
39965,1817,240,12278,543896
39930,1692,224,12287,544273
39887,1578,226,12295,544598
39847,1471,198,12308,544899
39804,1396,194,12317,545172
39764,1320,178,12326,545460
39736,1221,161,12337,545710
39717,1127,167,12341,545940
39703,1041,154,12347,546136
39685,960,147,12350,546346
39660,899,132,12361,546527
39644,830,114,12370,546707
39630,783,104,12374,546875
39616,755,97,12379,547043
39596,716,87,12382,547200
39580,676,87,12386,547338
39562,635,74,12395,547470
39554,591,90,12398,547579
39544,557,70,12406,547704
39533,520,73,12408,547791
39525,481,70,12408,547891
39517,435,55,12417,547994
39504,413,54,12418,548067
39495,389,55,12421,548135
39488,360,59,12422,548192
39480,327,57,12424,548257
39473,305,56,12426,548322
39466,285,53,12428,548384
39460,271,46,12431,548446
39456,249,46,12432,548504
39447,236,37,12433,548555
39444,216,36,12436,548598
39440,204,40,12437,548629
39439,187,33,12439,548666
39436,176,31,12439,548708
39434,157,30,12442,548744
39430,143,26,12444,548768
39424,142,27,12445,548799
39422,124,23,12446,548835
39419,119,21,12447,548858
39417,112,15,12447,548888
39417,103,12,12447,548915
39413,95,12,12447,548931
39410,86,11,12447,548944
39410,77,20,12447,548958
39410,71,14,12448,548976
39409,62,10,12450,549004
39409,55,9,12451,549023
39406,55,10,12451,549032
39404,51,10,12452,549051
39400,52,11,12453,549068
39398,48,6,12455,549077
39397,46,5,12455,549081
39397,45,6,12455,549085
39395,42,7,12455,549093
39394,41,7,12455,549099
39394,33,6,12456,549103
39394,31,5,12457,549114
39394,28,4,12457,549121
39394,28,5,12457,549125
39393,27,4,12457,549132
39393,24,2,12457,549139
39392,23,3,12457,549142
39390,25,3,12457,549151
39388,26,3,12457,549154
39387,23,5,12457,549155
39387,20,5,12457,549159
39386,19,4,12458,549164
39386,18,3,12458,549166
39386,18,2,12458,549169
39386,17,2,12458,549175
39385,16,2,12458,549176
39385,14,2,12459,549178
