Susceptible,Exposed,Hospitalised,Death,Recovered
600729,303,0,0,0
600363,616,0,0,3
599966,932,0,0,11
599559,1230,0,0,25
599011,1640,0,0,40
598398,2056,0,0,82
597697,2541,0,0,124
596880,3136,1,0,195
595938,3751,1,0,263
594877,4476,3,0,348
593617,5349,7,0,462
592072,6432,7,0,602
590267,7601,13,0,752
588084,9150,11,3,957
585649,10825,14,3,1156
582611,12874,22,6,1462
579124,15210,30,6,1770
575009,18039,45,8,2152
570020,21417,55,9,2632
564205,25341,68,12,3190
557386,30014,73,16,3885
549483,35316,94,20,4700
540261,41475,132,24,5673
533738,44403,158,30,6796
525949,48447,172,36,8094
517244,52969,193,44,9629
507772,57796,231,50,11363
497746,63051,278,60,13467
486943,68491,298,81,15674
475681,73779,350,94,18088
463599,79466,369,120,20870
451122,84938,415,155,23933
438058,90451,485,189,27434
424859,95757,506,241,31343
410961,101464,540,293,35488
396826,106856,592,338,40051
382689,111766,615,388,44896
368167,116625,663,461,50201
353140,121638,689,546,55847
338405,125817,740,630,61973
323703,129706,758,729,68505
309094,132969,792,834,75400
294609,135979,825,947,82686
280452,138594,840,1059,90452
266601,140587,852,1196,98467
253176,141816,883,1351,106894
240031,142690,916,1493,115788
227597,142860,924,1660,125101
215364,142914,964,1818,134703
203622,142466,977,2019,144500
192599,141403,976,2222,154508
182142,139757,1007,2399,164735
172143,137711,1035,2616,175260
162789,135012,1022,2837,185842
154082,131960,995,3051,196710
145723,128854,1018,3283,207763
137952,125458,1014,3525,218815
130884,121728,1032,3768,229997
124153,117927,1088,3996,241196
117826,114194,1107,4254,252402
111941,110157,1103,4505,263558
106577,106007,1117,4743,274487
101604,101881,1112,4985,285466
96924,97843,1110,5258,296376
92565,93721,1122,5508,306845
88615,89434,1154,5761,317146
84968,85271,1168,6016,327619
81634,81245,1200,6247,337602
78498,77234,1174,6493,347379
75602,73511,1193,6730,356935
72970,69794,1215,6968,366100
70556,66294,1195,7215,375214
68241,62927,1184,7478,383964
66138,59636,1134,7707,392409
64186,56551,1154,7890,400470
62339,53584,1153,8100,408260
60726,50582,1129,8298,415548
59270,47525,1121,8505,422725
57863,44807,1118,8678,429590
56585,42221,1095,8868,436207
55347,39863,1135,9056,442491
54184,37502,1095,9201,448495
53186,35256,1102,9371,454159
52235,33149,1105,9538,459600
51298,31286,1138,9675,464689
50528,29363,1078,9812,469592
49809,27549,1053,9928,474265
49124,25884,1001,10051,478609
48472,24342,967,10164,482763
47902,22884,960,10253,486633
47321,21556,898,10336,490316
46769,20208,886,10432,493871
46300,18990,876,10529,497205
45834,17794,851,10607,500383
45415,16595,843,10692,503270
45041,15511,848,10773,506056
44664,14557,807,10844,508721
44290,13622,810,10903,511183
43944,12779,766,10977,513568
43645,11981,738,11046,515845
43399,11189,727,11115,517917
43134,10444,736,11174,519799
42884,9797,734,11221,521674
42654,9211,711,11270,523483
42429,8607,643,11318,525117
42254,8032,629,11366,526616
42080,7536,625,11396,528059
41909,7040,597,11434,529437
41775,6565,590,11470,530678
41635,6137,582,11503,531872
41502,5792,538,11539,532960
41357,5413,511,11578,533940
41236,5010,498,11617,534991
41137,4679,476,11637,535893
41047,4385,430,11664,536801
40928,4134,425,11690,537643
40840,3883,412,11717,538423
40748,3648,388,11732,539142
40668,3410,381,11750,539759
40598,3206,344,11775,540382
40539,2990,314,11800,540940
40478,2793,336,11808,541466
40419,2591,326,11829,541938
40352,2452,296,11849,542456
40312,2271,283,11865,542916
40267,2141,268,11880,543306
40209,1984,249,11892,543684
40176,1822,226,11905,544078
40132,1724,217,11919,544442
40099,1614,205,11929,544792
40071,1507,198,11940,545070
40047,1405,178,11950,545336
40016,1319,175,11959,545582
39994,1234,176,11964,545807
39968,1151,139,11980,546059
39941,1084,134,11988,546268
39911,1033,122,12000,546477
39894,969,123,12004,546674
39881,894,127,12011,546848
39863,812,124,12019,547008
39847,763,116,12024,547176
39833,691,102,12030,547333
39813,649,97,12031,547445
39800,616,95,12035,547564
39789,574,89,12040,547700
39776,538,84,12042,547829
39766,493,70,12044,547928
39744,475,59,12050,547997
39730,456,67,12052,548096
39726,426,61,12055,548151
39719,390,47,12062,548230
39711,359,45,12064,548297
39704,328,45,12066,548367
39700,304,44,12072,548433
39693,290,45,12074,548480
39688,270,46,12077,548531
39684,253,49,12077,548587
39680,240,43,12078,548635
39678,225,43,12081,548694
39676,208,34,12084,548743
39669,195,32,12086,548794
39664,185,33,12089,548818
39661,166,34,12090,548852
39656,148,28,12093,548887
39652,144,24,12095,548924
39651,133,20,12097,548958
39651,125,19,12097,548974
39651,115,16,12097,548998
39646,105,19,12097,549020
39645,100,17,12097,549049
39645,90,17,12097,549059
39645,86,15,12097,549077
39644,72,17,12098,549100
39641,70,17,12099,549113
39640,68,15,12099,549140
39640,64,11,12099,549157
39640,59,11,12099,549163
39640,53,12,12099,549174
39640,50,9,12100,549183
39639,46,7,12100,549192
39639,43,9,12100,549199
39638,41,7,12101,549208
39638,37,3,12101,549220
39637,33,3,12101,549224
39636,31,2,12101,549235
39636,27,2,12101,549240
39636,26,3,12101,549249
39633,26,3,12101,549255
39633,24,3,12101,549260
39632,23,6,12101,549262
39632,22,4,12102,549269
39632,19,4,12102,549274
39632,17,3,12102,549277
39632,17,3,12102,549283
39632,17,4,12102,549287
39632,14,2,12102,549291
39632,12,0,12103,549293
39632,11,0,12103,549294
39632,11,0,12103,549298
