Susceptible,Exposed,Hospitalised,Death,Recovered
600702,322,0,0,0
600336,631,0,0,2
599907,972,0,0,16
599458,1321,0,0,28
598936,1696,0,0,53
598342,2133,0,0,81
597599,2657,0,0,122
596806,3194,0,0,190
595784,3909,0,0,252
594690,4591,2,0,336
593326,5554,5,0,425
591765,6615,11,0,545
589889,7893,11,1,708
587649,9441,16,1,912
585140,11099,23,1,1162
582040,13189,32,3,1443
578383,15681,47,5,1780
574157,18460,53,5,2236
569155,21910,66,5,2788
563105,26048,83,8,3358
556215,30705,86,14,4112
547977,36181,110,17,4936
538333,42632,130,20,5939
531424,45795,157,29,7160
523663,49535,180,33,8610
514976,54045,201,41,10273
505323,58936,217,56,12030
495042,64180,247,64,14018
484043,69632,298,78,16356
472573,74984,351,100,18853
460240,80704,406,124,21672
447655,86420,451,147,24853
434742,91949,509,184,28471
421117,97633,525,228,32305
407374,102766,537,278,36635
393256,107933,571,339,41295
378950,112992,618,408,46360
364272,117806,659,478,51765
349371,122630,694,558,57575
334392,127185,701,645,63765
319706,130938,711,749,70398
305255,134286,763,854,77385
291008,136806,786,965,84618
276873,139151,830,1100,92655
263048,141004,857,1236,100755
249505,142425,882,1384,109259
236354,143341,929,1540,118272
223932,143577,951,1694,127848
212058,142818,1022,1839,137178
200526,142214,1038,2016,147126
189452,140993,1023,2225,157119
179299,138919,1012,2429,167443
169479,136566,1042,2664,178047
160243,133983,1112,2885,188848
151525,131273,1119,3135,200003
143538,128032,1097,3370,211104
135951,124541,1126,3604,222207
128803,121049,1119,3846,233407
122147,117437,1110,4091,244514
116059,113248,1142,4355,255545
110294,109183,1145,4608,266702
104997,105064,1144,4859,277793
100058,101057,1179,5113,288704
95532,96838,1157,5367,299358
91356,92788,1157,5605,309717
87433,88772,1159,5843,320015
83789,84754,1227,6086,330288
80556,80576,1245,6315,340104
77543,76640,1212,6524,349942
74717,72768,1222,6744,359685
72168,69010,1215,6961,368962
69831,65373,1146,7195,377822
67619,61937,1154,7402,386279
65535,58665,1159,7628,394519
63649,55713,1169,7869,402592
61874,52655,1150,8052,410411
60285,49616,1138,8233,417675
58791,46730,1141,8421,424698
57427,43984,1120,8625,431606
56217,41359,1090,8801,438058
55015,39045,1072,8990,444272
53912,36666,1031,9162,449997
52992,34379,1004,9337,455628
52087,32323,1027,9471,460865
51224,30429,1021,9605,466038
50414,28644,1000,9757,470749
49711,26876,995,9880,475499
49028,25218,988,9983,479967
48395,23708,981,10104,484042
47819,22197,975,10211,487903
47309,20873,946,10325,491536
46814,19580,900,10411,494963
46317,18359,917,10499,498210
45865,17221,878,10586,501387
45445,16183,842,10673,504204
45052,15166,855,10754,506948
44723,14164,811,10831,509592
44399,13233,810,10880,511936
44118,12390,816,10958,514188
43840,11603,777,11021,516414
43575,10862,743,11088,518500
43295,10174,714,11155,520379
43060,9493,693,11204,522174
42825,8908,690,11256,523935
42624,8305,658,11319,525583
42441,7795,620,11363,527051
42252,7300,606,11398,528513
42086,6769,573,11445,529788
41929,6383,531,11479,531051
41773,5978,508,11519,532225
41656,5587,487,11549,533301
41551,5213,492,11585,534312
41436,4869,461,11614,535251
41338,4546,452,11647,536176
41238,4295,425,11674,536970
41149,4006,393,11702,537745
41050,3772,405,11716,538481
40974,3537,382,11739,539140
40890,3306,358,11754,539753
40813,3075,339,11780,540385
40728,2888,336,11801,540953
40681,2696,328,11814,541496
40632,2506,321,11828,541960
40577,2359,276,11844,542452
40532,2202,257,11849,542873
40495,2040,263,11863,543247
40447,1927,258,11873,543607
40404,1809,219,11887,543957
40365,1685,214,11894,544311
40326,1596,222,11903,544601
40300,1512,197,11912,544908
40274,1393,173,11925,545180
40238,1299,154,11932,545427
40210,1221,140,11937,545695
40183,1131,150,11940,545900
40162,1063,146,11950,546132
40142,992,130,11963,546334
40126,925,106,11968,546527
40098,883,105,11973,546698
40079,826,99,11977,546871
40064,765,95,11980,547012
40050,706,93,11985,547146
40040,650,90,11988,547274
40028,598,82,11994,547389
40012,552,87,11997,547495
40007,497,83,12001,547602
39996,460,80,12005,547729
39988,425,77,12008,547829
39978,400,66,12012,547916
39966,376,61,12014,548014
39959,350,53,12018,548087
39953,320,53,12020,548154
39947,300,54,12023,548223
39941,272,45,12027,548291
39937,256,41,12029,548348
39933,245,40,12032,548410
39926,228,43,12032,548459
39920,210,35,12034,548510
39916,199,39,12034,548555
39912,179,36,12035,548592
39904,174,25,12037,548648
39898,173,23,12038,548686
39895,156,22,12039,548711
39890,149,25,12040,548741
39888,146,26,12040,548756
39886,137,24,12044,548775
39880,126,20,12045,548798
39876,123,13,12046,548828
39875,114,16,12046,548846
39873,106,17,12046,548868
39867,103,17,12046,548884
39864,97,17,12046,548897
39861,94,16,12047,548913
39861,84,16,12047,548921
39859,82,13,12047,548936
39857,80,13,12047,548956
39856,72,10,12047,548967
39854,62,7,12049,548982
39854,55,4,12049,548994
39852,53,5,12049,549002
39851,49,8,12049,549013
39851,45,8,12049,549017
39850,43,5,12050,549026
39848,41,6,12050,549038
39847,38,5,12050,549045
39845,38,5,12050,549052
39845,35,7,12050,549059
39845,32,8,12050,549073
39845,30,5,12050,549080
39845,27,7,12050,549089
39845,25,6,12050,549104
39845,25,6,12050,549111
39844,22,5,12050,549113
39844,21,5,12050,549115
39844,18,3,12050,549124
39844,16,2,12051,549125
39844,16,1,12052,549128
39844,13,1,12052,549131
39844,13,1,12052,549133
