Susceptible,Exposed,Hospitalised,Death,Recovered
113093,0,0,0,0
113093,0,0,0,0
113093,0,0,0,0
113093,0,0,0,0
113093,0,0,0,0
113093,0,0,0,0
113093,0,0,0,0
113070,23,0,0,0
112992,98,0,0,0
112916,164,0,0,2
112788,282,0,0,3
112617,430,0,0,3
112243,769,0,0,11
111853,1103,0,0,16
111104,1759,0,0,32
110187,2516,0,0,43
108900,3582,0,0,75
107285,4893,0,0,128
105186,6629,0,0,208
102577,8658,0,0,314
99715,10752,0,0,436
96035,13528,2,0,653
91554,16835,6,0,925
86381,20554,9,0,1226
80558,24714,9,0,1606
74243,28996,13,0,2141
66868,33854,16,0,2764
59040,38707,20,0,3533
50882,43641,31,1,4538
42862,47880,46,1,5638
35151,51537,52,1,7013
27887,54319,68,1,8536
21404,56072,78,2,10380
15788,56893,97,4,12479
11364,56350,105,4,14724
7904,55031,136,7,17203
5305,52941,169,13,19910
3515,50191,166,15,22784
2312,47076,204,24,25733
1472,43910,231,32,28981
951,40629,202,41,32271
582,37569,241,51,35920
363,34544,260,60,39405
220,31664,254,75,43024
117,28992,256,87,46713
73,26534,272,99,50296
38,24310,294,109,53894
16,22139,292,119,57472
9,20300,306,135,61029
6,18546,298,154,64409
3,16943,303,166,67710
1,15504,286,186,70953
1,14068,262,205,73944
0,12853,252,214,76842
0,11739,246,228,79580
0,10730,243,239,82118
0,9822,237,249,84572
0,8962,233,263,86880
0,8153,214,267,88817
0,7439,189,279,90852
0,6795,165,287,92600
0,6225,150,298,94202
0,5693,152,304,95809
0,5193,138,312,97240
0,4732,125,320,98520
0,4355,104,323,99660
0,3952,101,332,100770
0,3620,87,332,101736
0,3329,73,337,102758
0,3019,76,338,103560
0,2769,71,340,104347
0,2525,75,343,105032
0,2312,80,347,105696
0,2089,74,354,106275
0,1913,68,355,106830
0,1722,56,358,107357
0,1534,50,360,107837
0,1421,47,366,108324
0,1306,40,366,108687
0,1192,39,367,109057
0,1098,31,367,109371
0,1015,36,368,109628
0,931,38,368,109905
0,838,34,370,110151
0,767,32,373,110358
0,695,28,373,110585
0,630,23,373,110797
0,602,26,373,110978
0,561,20,374,111123
0,508,19,374,111263
0,477,18,374,111390
0,432,23,374,111508
0,392,23,374,111603
0,360,18,374,111682
0,333,18,375,111767
0,307,14,375,111841
0,279,15,375,111919
0,252,16,375,111985
0,231,13,375,112051
0,206,12,376,112101
0,184,10,376,112135
0,152,13,376,112179
0,141,12,376,112230
0,127,7,376,112295
0,112,11,376,112325
0,105,11,376,112363
0,99,11,377,112392
0,84,11,377,112417
0,77,10,377,112434
0,74,10,377,112458
0,68,8,377,112495
0,62,4,378,112519
0,56,5,378,112534
0,53,6,378,112550
0,51,4,378,112562
0,45,3,378,112576
0,41,3,378,112586
0,40,1,378,112593
0,36,1,378,112604
0,34,0,378,112616
0,34,2,378,112624
0,31,3,378,112632
0,28,4,378,112639
0,27,3,379,112645
0,24,4,379,112649
0,22,3,379,112654
0,19,2,379,112662
0,18,2,379,112668
0,16,2,379,112676
0,15,1,379,112679
0,13,0,379,112685
0,10,0,379,112686
0,7,1,379,112686
0,5,1,379,112687
0,5,1,379,112689
0,5,2,379,112690
0,5,2,379,112693
0,5,1,379,112695
0,4,3,379,112696
0,4,3,379,112697
0,3,3,379,112699
0,3,3,379,112699
0,3,3,379,112699
0,3,2,379,112703
0,3,2,379,112704
0,3,2,379,112704
0,2,2,379,112704
0,2,2,379,112704
0,2,2,379,112705
0,2,2,379,112705
0,2,2,379,112705
0,2,0,379,112708
0,1,0,379,112708
0,1,0,379,112709
0,1,0,379,112710
0,1,0,379,112711
0,1,0,379,112711
0,1,0,379,112712
0,1,0,379,112712
0,1,0,379,112712
0,1,0,379,112713
0,1,0,379,112713
0,1,0,379,112713
0,1,0,379,112713
0,1,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112713
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
0,0,0,379,112714
