age_group,day,S_mean,S_min,S_max,E_mean,E_min,E_max,H_mean,H_min,H_max,R_mean,R_min,R_max,D_mean,D_min,D_max,I_mean,I_min,I_max,IS_mean,IS_min,IS_max
0,99.0,86941.8076834171,86163.93467336684,87785.63316582915,20675.016718592968,19952.256281407033,21401.47738693467,396.516256281407,345.08040201005025,453.5829145728643,1059135.8145427136,1058107.9698492463,1060183.336683417,288.2467889447237,245.60301507537687,340.30150753768845,66993.16847236181,66004.76381909547,67922.48743718593,7105.101165829145,6911.226130653266,7297.914572864322
1,99.0,39457.44002512563,39036.92462311558,39885.80904522613,10419.398819095479,10004.386934673366,10820.412060301507,411.5493467336683,360.95477386934675,466.34170854271355,533127.1936231155,532515.0703517587,533781.5527638191,669.6830100502513,587.894472361809,743.7386934673367,16952.74663316583,16595.587939698493,17287.819095477385,8186.741728643217,7974.316582914573,8403.070351758794
2,99.0,41870.73238693467,41430.91959798995,42309.39698492462,10862.294567839195,10453.678391959798,11297.824120603014,429.18621105527643,378.86934673366835,483.72361809045225,555085.4689447236,554438.7437185929,555694.0201005025,695.3787185929649,615.2361809045226,798.4422110552764,17673.883145728643,17305.376884422112,18020.70351758794,8535.165497487438,8313.849246231155,8757.507537688442
3,99.0,50628.81668844221,50096.83417085427,51170.37185929648,13224.820467336682,12713.045226130653,13745.572864321608,460.11448743718597,405.61306532663315,520.7738693467337,675328.5071155779,674550.8190954773,676071.9949748744,1696.987065326633,1563.1708542713568,1822.1306532663316,21513.735145728642,21107.015075376883,21921.69849246231,10390.798934673367,10142.442211055277,10647.75376884422
4,99.0,45384.06595477387,44926.994974874375,45832.62814070352,11600.644693467335,11162.62311557789,12028.613065326634,480.0210753768844,423.9899497487437,537.9798994974874,588024.6963668341,587276.567839196,588771.5326633166,4833.082231155779,4583.51256281407,5086.984924623115,18871.199819095476,18520.854271356784,19223.24120603015,9114.985221105528,8888.738693467336,9341.743718592965
5,99.0,42618.80366834171,42206.42211055276,43020.94472361809,9809.430567839197,9454.924623115578,10170.236180904523,586.5101658291458,523.3065326633166,652.4070351758794,485773.4895678393,485032.4070351759,486510.99497487437,11232.304477386935,10940.27135678392,11577.24120603015,15964.246361809048,15639.748743718594,16276.884422110552,7709.583326633166,7511.753768844221,7919.356783919598
6,99.0,46631.98150251256,46196.849246231155,47036.11055276382,10324.08067839196,9963.211055276382,10706.909547738693,917.3543366834172,840.6884422110553,997.5226130653266,483737.2663316583,482843.7286432161,484759.040201005,37321.03032160804,36690.13065326633,37845.25628140703,16803.394,16488.29648241206,17151.894472361808,8114.619587939698,7906.763819095478,8326.37688442211
7,99.0,13196.202140703519,13060.175879396986,13323.24623115578,1849.968281407035,1766.854271356784,1937.2010050251256,77.65719095477387,54.879396984924625,102.28140703517587,88072.9945678392,87880.17085427136,88288.32663316582,290.7785376884422,235.678391959799,341.04020100502515,3003.6538190954775,2889.603015075377,3117.763819095477,1452.9540552763817,1373.4472361809046,1535.1859296482412
