umap-2d-one,umap-2d-two,y_sub
-2.2827373,-6.5554786,0.0
-2.31432,-6.9031744,0.0
-2.14573,-7.2677374,0.0
-2.1618276,-6.1152315,0.0
-2.2282739,-6.279156,0.0
-2.288069,-6.4188848,0.0
-2.0864923,-7.348545,0.0
-1.9606642,-7.4806175,0.0
-2.0891812,-7.3365545,0.0
-2.248837,-7.1236935,0.0
-2.275322,-7.0369716,0.0
-2.2779503,-6.931583,0.0
-2.2835333,-6.5045433,0.0
-2.2869458,-6.90047,0.0
-2.2892635,-6.461892,0.0
-2.2206333,-6.305299,0.0
-1.8887647,-7.537103,0.0
-1.261067,-7.612837,0.0
-2.26297,-6.6262293,0.0
-1.9980706,-7.443392,0.0
-2.16804,-7.1709085,0.0
-2.16977,-7.25105,0.0
-2.2912748,-6.6426673,0.0
-1.8019344,-7.5930314,0.0
-2.3347468,-6.8069086,0.0
-2.2590075,-7.0774155,0.0
-2.1886928,-7.2184734,0.0
-2.2881517,-6.9875236,0.0
-0.37584865,-7.006724,0.0
-2.2932475,-6.6633515,0.0
-1.4653802,-7.6662064,0.0
-2.2713866,-6.371485,0.0
-2.2928653,-7.0697675,0.0
-1.7935116,-7.597363,0.0
-2.1499727,-6.0943465,0.0
-2.1705024,-7.2474604,0.0
-2.1861112,-6.1580877,0.0
-2.2885401,-6.4050765,0.0
-2.2995012,-6.723002,0.0
-2.0078366,-5.8723407,0.0
-2.3316603,-6.8283777,0.0
-2.3039546,-6.533073,0.0
-2.1604884,-6.1246414,0.0
-1.8886015,-7.5325384,0.0
-2.1854725,-6.1747274,0.0
-2.2825222,-6.410428,0.0
-2.2881591,-6.9885063,0.0
-2.303705,-6.4413066,0.0
-1.9671736,-7.473283,0.0
-2.178355,-7.2481914,0.0
-2.149623,-6.08632,0.0
-2.0769632,-5.9697886,0.0
-2.216629,-6.299227,0.0
-2.3231597,-6.8211765,0.0
-2.3057683,-6.503211,0.0
-1.9247744,-7.5022473,0.0
-1.6241266,-7.671544,0.0
-1.4833033,-7.6723943,0.0
-2.1036685,-7.331848,0.0
-1.3346654,-7.633821,0.0
-2.259173,-7.0947065,0.0
-1.4828384,-7.670298,0.0
-2.2493284,-6.4813356,0.0
-2.1353066,-7.289628,0.0
-2.1312091,-6.0540166,0.0
-2.0168474,-7.424233,0.0
-2.2312915,-7.1138706,0.0
-2.0449796,-5.9301133,0.0
-2.3185203,-6.5477986,0.0
-2.3295617,-6.705124,0.0
-1.3606739,-7.6443295,0.0
-2.246461,-7.118532,0.0
-1.9668055,-5.81463,0.0
-2.2838092,-6.4151993,0.0
-2.3190608,-6.6390467,0.0
-2.1842403,-6.1724353,0.0
-2.1149504,-7.3224287,0.0
-1.7353219,-7.625792,0.0
-2.1873138,-7.220722,0.0
-2.3306224,-6.553142,0.0
-1.8376296,-7.5707345,0.0
-2.02832,-7.407953,0.0
-2.2606022,-6.357861,0.0
-1.8371253,-7.5741444,0.0
-1.6104325,-7.6656733,0.0
-2.1826687,-6.160702,0.0
-2.1549282,-6.1008544,0.0
-2.3222916,-6.8573074,0.0
-2.1658719,-6.121508,0.0
-2.2620902,-6.289037,0.0
-2.2934377,-6.442815,0.0
-2.1231768,-6.039402,0.0
-2.0859098,-7.356291,0.0
-2.2532117,-6.3307977,0.0
-2.3108373,-6.544302,0.0
-2.175458,-7.237777,0.0
-2.1763723,-7.238525,0.0
-1.5850376,-7.6911435,0.0
-2.3075824,-6.6704445,0.0
-2.264481,-6.586909,0.0
-2.0139701,-5.8806496,0.0
-2.1419587,-6.111475,0.0
-1.1475497,-7.58174,0.0
-2.3271534,-6.844764,0.0
-2.301824,-6.713997,0.0
-1.9703416,-7.4730496,0.0
-1.7730042,-7.613161,0.0
-2.3218184,-6.9240303,0.0
-1.9681517,-5.8146987,0.0
-2.1105871,-7.3023863,0.0
-2.1939602,-7.2089853,0.0
-2.316113,-6.4539385,0.0
-1.9724303,-7.4654236,0.0
-2.2660325,-7.003435,0.0
-1.9898152,-7.45651,0.0
-1.5476042,-7.678427,0.0
-2.136566,-7.289564,0.0
-2.2492597,-7.0407476,0.0
-1.7068774,-7.635128,0.0
-2.26045,-7.0885024,0.0
-1.3529072,-7.660369,0.0
-2.1616826,-7.26236,0.0
-2.28055,-7.0047636,0.0
-1.5221661,-7.7305737,0.0
-2.321768,-6.792808,0.0
-2.1650035,-7.2455115,0.0
-2.1146188,-6.027031,0.0
-2.0473425,-5.939215,0.0
-2.1573598,-6.107996,0.0
-1.1677462,-7.576822,0.0
-2.2741287,-7.0068455,0.0
-1.4938817,-7.6831484,0.0
-1.8667396,-7.555787,0.0
-2.0616066,-7.3900485,0.0
-2.2834754,-7.0220547,0.0
-2.0595734,-7.3812327,0.0
-0.47520122,-8.004588,0.0
-2.300335,-6.484352,0.0
-1.5704635,-7.6738653,0.0
-2.1226056,-6.039812,0.0
-2.21866,-7.184431,0.0
-2.2234194,-7.180732,0.0
-2.2800937,-6.5682926,0.0
-2.3192344,-6.8220463,0.0
-2.2820756,-6.4056005,0.0
-2.0485451,-7.391269,0.0
-2.0389,-5.9198084,0.0
-2.199023,-7.209049,0.0
-2.3227532,-6.513592,0.0
-2.1479108,-6.091698,0.0
-2.3187969,-6.8964,0.0
-2.1160154,-6.049586,0.0
-1.8528656,-7.570573,0.0
-2.3040912,-6.725932,0.0
-2.2139063,-7.1880345,0.0
-2.2957628,-6.6969056,0.0
-1.9692181,-5.8185325,0.0
-2.1347573,-7.2889814,0.0
-1.4920273,-7.6719346,0.0
-2.010601,-5.875733,0.0
-2.149614,-7.277235,0.0
-2.3233464,-6.689266,0.0
-2.3005505,-6.7395163,0.0
-2.3355572,-6.797651,0.0
-2.2214448,-6.2492466,0.0
-2.1989317,-6.1866937,0.0
-2.2241204,-6.3277607,0.0
-2.171908,-7.238851,0.0
-1.0961535,-7.5505314,0.0
-2.1861556,-7.219757,0.0
-1.7668391,-7.6058426,0.0
-1.8107047,-7.596097,0.0
-2.000856,-7.442484,0.0
-2.1683311,-7.251017,0.0
-2.2390587,-7.1428647,0.0
-2.1384337,-7.285213,0.0
-2.0614536,-7.375792,0.0
-2.130325,-6.046115,0.0
-2.08985,-5.9857073,0.0
-2.1694543,-6.130837,0.0
-2.3335903,-6.695958,0.0
-2.2931602,-6.44858,0.0
-2.234835,-7.139715,0.0
-2.3137238,-6.5232244,0.0
-2.0695717,-5.972315,0.0
-1.8559493,-7.5622234,0.0
-2.1773446,-7.223643,0.0
-2.241317,-6.406939,0.0
-2.0538528,-5.9442406,0.0
-1.6674198,-7.6554866,0.0
-1.714958,-7.638483,0.0
-2.3330047,-6.783463,0.0
-2.2760515,-7.0429397,0.0
-2.0000196,-5.860859,0.0
-2.2536187,-7.103427,0.0
-2.2760475,-6.5830607,0.0
-2.2884612,-6.6185846,0.0
-2.0556436,-7.3862467,0.0
-2.0532868,-5.9368157,0.0
-1.9672741,-5.815338,0.0
-1.7887126,-7.6145797,0.0
-2.220096,-6.330824,0.0
-2.3287666,-6.820748,0.0
-1.6818457,-7.650259,0.0
-2.1124501,-6.0248623,0.0
-2.2617939,-7.0831623,0.0
-2.231539,-7.1655035,0.0
-2.3098972,-6.6687784,0.0
-2.3113964,-6.7680206,0.0
-2.3007846,-6.4414186,0.0
-2.2997754,-6.738144,0.0
-2.268029,-7.073702,0.0
-2.2240658,-6.243948,0.0
-1.4574611,-7.668834,0.0
-2.2550397,-7.064495,0.0
-1.9113866,-7.5244136,0.0
-2.265951,-7.078361,0.0
-2.2215946,-7.181825,0.0
-2.2165008,-7.185363,0.0
-1.7340484,-7.624536,0.0
-1.2161852,-7.654086,0.0
-2.3174608,-6.549476,0.0
-2.1577687,-7.2645974,0.0
-2.1487339,-6.0943327,0.0
-2.165299,-7.2543373,0.0
-1.859449,-7.560202,0.0
-2.1907356,-6.1904387,0.0
-2.2900193,-6.7752624,0.0
-2.2022521,-7.189016,0.0
-2.3233054,-6.5522676,0.0
-1.9665314,-7.4704885,0.0
-2.302137,-6.9524236,0.0
-2.3183823,-6.514495,0.0
-1.5062288,-7.688503,0.0
-2.290766,-6.978012,0.0
-1.585968,-7.6931014,0.0
-1.570625,-7.7022767,0.0
-2.2741168,-7.039652,0.0
-2.2003078,-7.1738987,0.0
-2.2967188,-6.4724445,0.0
-2.2760608,-6.3869615,0.0
-1.5342706,-7.6840158,0.0
-2.319541,-6.856276,0.0
-1.5762385,-7.673739,0.0
-2.1425343,-7.2841916,0.0
-2.3018074,-6.7440395,0.0
-2.2520857,-6.3627295,0.0
-1.6655163,-7.660345,0.0
-2.0262077,-7.409823,0.0
-2.2361314,-6.285936,0.0
-1.4451609,-7.6685114,0.0
-2.2760916,-6.9992256,0.0
-2.2815,-7.0506015,0.0
-2.2912734,-6.44958,0.0
-0.67205614,-7.179059,0.0
-2.31237,-6.64244,0.0
-1.9333307,-7.4988565,0.0
-2.1452916,-7.257824,0.0
-1.9181838,-7.51445,0.0
-2.2606285,-7.127651,0.0
-2.3053155,-6.7185593,0.0
-2.165944,-7.2598543,0.0
-2.3317251,-6.7236137,0.0
-2.3149843,-6.663322,0.0
-1.5923312,-7.6653533,0.0
-2.227985,-6.306332,0.0
-2.1787708,-7.236159,0.0
-2.0052376,-7.435394,0.0
-2.1208851,-6.0348325,0.0
-1.8464698,-7.567458,0.0
-2.1844318,-6.1781383,0.0
-2.0070817,-7.4387403,0.0
-2.262094,-7.079465,0.0
-1.7471188,-7.62266,0.0
-2.0796385,-5.982576,0.0
-2.2439501,-7.1460037,0.0
-1.2147055,-7.5911,0.0
-1.1863734,-7.595578,0.0
-2.292451,-7.062823,0.0
-2.13323,-7.2947936,0.0
-1.9579118,-7.475632,0.0
-1.6819621,-7.6492195,0.0
-1.2000115,-7.582241,0.0
-1.8384494,-7.5713534,0.0
-2.3141637,-6.7799506,0.0
-2.24849,-6.365411,0.0
-2.3087914,-6.5104547,0.0
-2.0924604,-7.3477473,0.0
-2.3243692,-6.530315,0.0
-1.8694556,-7.5426207,0.0
-2.184323,-6.15492,0.0
-1.5810751,-7.701429,0.0
-1.7046832,-7.6382475,0.0
-1.3395852,-7.6378016,0.0
-2.2907805,-6.639964,0.0
-2.1084154,-6.0196433,0.0
-2.0395172,-5.91945,0.0
-1.8772587,-7.5514016,0.0
-1.7212408,-7.6362004,0.0
-1.5914552,-7.669343,0.0
-1.8388101,-7.564661,0.0
-2.1403918,-6.073832,0.0
-1.929972,-7.500012,0.0
-2.317801,-6.8845735,0.0
-2.2911892,-6.570062,0.0
-2.0262444,-7.4128857,0.0
-2.259187,-6.3902545,0.0
-1.8632957,-7.558719,0.0
-2.2657511,-7.060132,0.0
-2.2233264,-6.251773,0.0
-2.2506886,-7.1235375,0.0
-1.8324091,-7.574548,0.0
-2.1634235,-6.112684,0.0
-2.0172913,-5.8837132,0.0
-2.000439,-5.8608565,0.0
-2.1996706,-7.215053,0.0
-2.3284366,-6.523924,0.0
-1.9082674,-7.5136476,0.0
-2.026153,-7.428168,0.0
-1.7877687,-7.6078944,0.0
-1.979809,-7.4626904,0.0
-1.9932692,-5.851257,0.0
-2.3172448,-6.8212466,0.0
-1.8104285,-7.5863776,0.0
-1.9931844,-5.851482,0.0
-2.0913873,-7.329561,0.0
-2.075027,-5.9732656,0.0
-2.0691037,-5.9620304,0.0
-2.2065985,-6.2809863,0.0
-2.1274524,-6.0780416,0.0
-1.8341849,-7.572823,0.0
-2.1187325,-6.0526476,0.0
-1.1765265,-7.567526,0.0
-1.9659933,-5.8132787,0.0
-2.193314,-7.2099266,0.0
-1.8456254,-7.5687056,0.0
-1.8657355,-7.556959,0.0
-2.2434046,-7.154253,0.0
-1.4878258,-7.67781,0.0
-1.8013672,-7.5972786,0.0
-1.9501834,-7.4871354,0.0
-2.2838728,-6.9988403,0.0
-1.9904642,-7.4492917,0.0
-2.3023336,-6.483316,0.0
-2.0832505,-7.358791,0.0
-2.0831337,-5.98905,0.0
-1.3229563,-7.628694,0.0
-2.282024,-6.6483226,0.0
-2.3011367,-6.6719923,0.0
-2.309435,-6.6920214,0.0
-1.3287283,-7.647812,0.0
-1.6632677,-7.65456,0.0
-2.3042743,-6.5001526,0.0
-2.2284157,-6.323667,0.0
-2.0310442,-5.904926,0.0
-1.7779,-7.60971,0.0
-2.209786,-7.128136,0.0
-1.314233,-7.627144,0.0
-2.2839975,-6.954636,0.0
-1.9394605,-7.491521,0.0
-1.8983823,-7.5293875,0.0
-2.2840903,-6.649684,0.0
-2.1703324,-7.219451,0.0
-2.0905497,-7.349493,0.0
-2.1539454,-7.2652774,0.0
-2.270312,-6.3613925,0.0
-2.2892778,-6.4422274,0.0
-2.1342652,-7.291116,0.0
-2.2837508,-6.422276,0.0
-2.2833982,-6.966755,0.0
-2.1983192,-7.2002277,0.0
-2.1417954,-6.0770307,0.0
-2.0554082,-7.3826547,0.0
-2.0863607,-7.353712,0.0
-1.5544955,-7.6999955,0.0
-2.099818,-6.0064373,0.0
-2.2246342,-6.3101864,0.0
-1.293163,-7.701465,0.0
-1.5613846,-7.7144866,0.0
-2.2990203,-6.573318,0.0
