umap-2d-one,umap-2d-two,y_sub
-2.763308,-2.182101,0.0
-3.644639,-1.322901,0.0
-3.6714647,-1.2168366,0.0
-2.300384,-2.300434,0.0
-2.8248923,-2.1221273,0.0
-3.631617,-1.7343715,0.0
-3.3154821,-2.019303,0.0
-3.32799,-2.004948,0.0
-2.2296882,-2.2684784,0.0
-3.5147595,-1.9989871,0.0
-2.0210333,-2.3043826,0.0
-3.614194,-1.8189085,0.0
-3.6829965,-1.2186146,0.0
-3.659643,-1.5740079,0.0
-3.184036,-2.0655026,0.0
-2.0514085,-2.3144255,0.0
-3.7306538,-1.5915825,0.0
-3.5156984,-1.6914417,0.0
-2.351553,-2.2402055,0.0
-3.6767883,-1.5274525,0.0
-2.236023,-2.2707922,0.0
-3.685295,-1.6079844,0.0
-3.7251804,-1.3865477,0.0
-2.4141698,-2.2100716,0.0
-3.0538094,-2.1871164,0.0
-2.520579,-2.2518084,0.0
-3.4852495,-1.9229361,0.0
-2.6686022,-2.2609413,0.0
-3.6854253,-1.2202703,0.0
-3.7082393,-1.437037,0.0
-3.3787847,-1.9234757,0.0
-3.6434226,-1.7913442,0.0
-1.7180749,-2.3185034,0.0
-3.3888922,-2.03262,0.0
-2.4930208,-2.2479424,0.0
-3.4327345,-1.986657,0.0
-2.1743066,-2.3242111,0.0
-3.5381284,-1.8152738,0.0
-3.1651168,-2.1167324,0.0
-3.3361783,-2.0157666,0.0
-3.7243483,-1.4804366,0.0
-3.169304,-2.0690513,0.0
-1.6791533,-2.3601072,0.0
-3.0570755,-2.1926644,0.0
-3.7374518,-1.3707758,0.0
-3.4107907,-1.8147076,0.0
-3.029454,-2.1104925,0.0
-2.4242666,-2.2232056,0.0
-3.7314224,-1.4214342,0.0
-3.5149775,-1.8982068,0.0
-3.5596614,-1.8954566,0.0
-2.7676754,-2.2712252,0.0
-3.5793188,-1.6427556,0.0
-3.7132664,-1.4003543,0.0
-3.466367,-1.7456551,0.0
-3.3397152,-2.017281,0.0
-2.9173849,-2.0159616,0.0
-3.0886884,-2.1725144,0.0
-3.5654297,-1.8878689,0.0
-3.6552987,-1.1967062,0.0
-2.2640576,-2.3148746,0.0
-2.6168206,-2.2982283,0.0
-3.433191,-1.9803456,0.0
-1.9723451,-2.305843,0.0
-3.5366585,-1.6772207,0.0
-3.074821,-2.1801565,0.0
-2.2942407,-2.2976406,0.0
-3.7095718,-1.4017849,0.0
4.3527083,-5.1629624,0.0
-3.4641426,-1.8717955,0.0
-3.681447,-1.5066648,0.0
-3.7161825,-1.296754,0.0
-2.2770448,-2.22321,0.0
-2.7221384,-2.137841,0.0
-3.3113894,-2.046965,0.0
-3.3228855,-2.013581,0.0
-1.8313036,-2.2795472,0.0
-3.6042957,-1.8301221,0.0
-2.7722952,-2.147682,0.0
-3.2380853,-2.0579011,0.0
-3.526257,-1.7526205,0.0
-2.9230282,-2.2131865,0.0
-3.0055945,-2.069,0.0
-3.7073786,-1.5283607,0.0
-1.7084972,-2.370939,0.0
-3.6695237,-1.6503369,0.0
-2.565429,-2.319932,0.0
-3.6913111,-1.4866133,0.0
-3.0557625,-2.1836286,0.0
-3.3267,-1.9391075,0.0
-1.9141784,-2.068855,0.0
-1.6191422,-2.3638422,0.0
-3.6738396,-1.5576413,0.0
-3.0238805,-2.2052615,0.0
-3.0970504,-2.1105971,0.0
-2.4061534,-2.3313668,0.0
-3.7283945,-1.420786,0.0
-2.3768787,-2.3126512,0.0
-3.6605065,-1.6336592,0.0
-3.6988013,-1.2799404,0.0
-2.495462,-2.263479,0.0
-3.6986234,-1.5647012,0.0
-3.5115924,-1.8812939,0.0
-3.0240855,-2.197135,0.0
-2.9723248,-2.0830274,0.0
-3.493551,-1.8522209,0.0
-2.4439135,-2.2456822,0.0
-3.7088444,-1.4060161,0.0
-3.7367816,-1.4192507,0.0
-2.4620583,-2.1962574,0.0
-3.3942924,-1.9578984,0.0
-2.9637809,-2.1273217,0.0
-3.663231,-1.6118376,0.0
-2.7326639,-2.242564,0.0
-3.6295667,-1.7567111,0.0
-3.0541606,-2.0869513,0.0
-3.6681373,-1.1782448,0.0
-2.7978437,-2.209412,0.0
-2.5285552,-2.3307369,0.0
-3.6926856,-1.6292382,0.0
-3.6235561,-1.6680157,0.0
-3.464914,-1.859557,0.0
-3.3306468,-1.9995844,0.0
-3.0465899,-2.0974302,0.0
-3.1547167,-2.0815928,0.0
-3.6508524,-1.5409758,0.0
-2.5358841,-2.2467124,0.0
-3.5345027,-1.6775807,0.0
-2.2743204,-2.2436278,0.0
-2.5386035,-2.2603488,0.0
-2.821035,-2.2032528,0.0
-2.0310318,-2.3357959,0.0
-2.8376534,-2.179853,0.0
-2.2408078,-2.2834408,0.0
-3.012967,-2.0863595,0.0
-3.7036953,-1.4584516,0.0
-3.7196674,-1.4083266,0.0
-3.7140222,-1.4993793,0.0
-3.6920116,-1.5049796,0.0
-2.9212368,-2.2294693,0.0
-2.6804426,-2.0459304,0.0
-3.5165212,-1.824192,0.0
-3.6954925,-1.5474906,0.0
-3.598241,-1.8633982,0.0
-3.4452596,-1.9850684,0.0
-2.9217677,-2.0781858,0.0
-2.1641707,-2.297432,0.0
-3.4726963,-1.9886494,0.0
-3.4415438,-1.9602938,0.0
-3.108866,-2.0931857,0.0
-3.4691846,-1.9293708,0.0
-3.2651947,-2.0775359,0.0
-1.6570953,-2.3909,0.0
-3.3001432,-1.8680613,0.0
-3.1101682,-2.0815663,0.0
-2.9850366,-2.1223328,0.0
-2.904407,-1.945758,0.0
-3.4775538,-1.9525571,0.0
-2.816521,-2.1383014,0.0
-2.7391987,-2.1949508,0.0
-3.2362866,-2.0040708,0.0
-3.0099487,-2.2073643,0.0
-2.563094,-1.9741868,0.0
-3.4530306,-1.9458557,0.0
-2.836929,-2.1062906,0.0
-3.6999352,-1.643739,0.0
-3.0865457,-2.126309,0.0
-3.0533407,-2.0941439,0.0
-3.5062773,-1.7908713,0.0
-3.0395098,-1.9924788,0.0
-2.029767,-2.2688544,0.0
-3.7087686,-1.4529506,0.0
-2.0787756,-2.3436868,0.0
-3.2318215,-2.1051447,0.0
-3.689987,-1.4896563,0.0
-2.5322545,-2.2529287,0.0
-2.8887901,-2.2403233,0.0
-3.6602721,-1.6190392,0.0
-3.6799798,-1.2136719,0.0
-3.3233683,-1.9963586,0.0
-3.6891842,-1.2342181,0.0
-2.8139846,-2.1749904,0.0
-3.286362,-1.945412,0.0
-3.5804932,-1.8755437,0.0
-2.6957707,-1.967819,0.0
-3.360173,-2.0132732,0.0
-2.5670657,-2.2937407,0.0
-3.6460152,-1.6667837,0.0
-2.5064166,-2.2645571,0.0
-2.6210673,-2.3126671,0.0
4.3444004,-5.171747,0.0
-2.546208,-2.2549827,0.0
-3.1266236,-2.1436288,0.0
-3.704482,-1.4480764,0.0
-2.8089335,-2.1646047,0.0
-3.7102187,-1.4429348,0.0
-2.7908773,-2.1897228,0.0
-3.7205672,-1.4255583,0.0
-2.8849397,-2.2253742,0.0
-3.47489,-1.9402698,0.0
-3.6977975,-1.5322108,0.0
-3.40473,-1.8978021,0.0
-1.7819247,-2.3576884,0.0
-3.6684096,-1.5877684,0.0
-3.4811044,-1.9239528,0.0
-2.4119155,-2.1588712,0.0
-3.5705826,-1.6544629,0.0
-2.7245178,-2.26775,0.0
-3.5252275,-1.9136902,0.0
-3.064294,-2.1092815,0.0
-2.346261,-2.2278786,0.0
-2.4222136,-2.2133136,0.0
-3.690753,-1.2265203,0.0
4.358579,-5.195428,0.0
-2.3912845,-2.1950107,0.0
-2.2856424,-1.9620827,0.0
-2.0489316,-2.2679784,0.0
-3.3485608,-2.054608,0.0
-2.7824278,-2.275338,0.0
-3.736319,-1.3895295,0.0
-3.451726,-1.9530172,0.0
-2.3162205,-2.2286363,0.0
-1.7486727,-2.3246994,0.0
-3.7342682,-1.3767102,0.0
-3.6474574,-1.7150744,0.0
-1.9105774,-2.2925634,0.0
-3.5297909,-1.8714762,0.0
-3.3610902,-1.9956249,0.0
-2.180067,-2.3132486,0.0
-2.5161307,-2.2551792,0.0
-3.6893258,-1.219157,0.0
-2.4785345,-2.2242181,0.0
-3.7108896,-1.3895369,0.0
-3.3833392,-1.8796784,0.0
-3.605083,-1.7563798,0.0
-3.6499627,-1.6761445,0.0
-3.5606623,-1.7819287,0.0
-3.646287,-1.7226244,0.0
-3.7201865,-1.5256819,0.0
-3.7201095,-1.3224741,0.0
4.3107142,-5.1770744,0.0
-2.1388617,-2.0208035,0.0
-3.658514,-1.5326983,0.0
-3.2882154,-2.0862818,0.0
-3.3554862,-1.987872,0.0
-2.4200726,-2.2144022,0.0
-3.6968942,-1.6228718,0.0
-1.6034714,-2.402251,0.0
-3.5298178,-1.8760934,0.0
-3.2774787,-1.9828017,0.0
-3.5314817,-1.9212883,0.0
-3.0067127,-2.068401,0.0
-2.6305783,-2.1737423,0.0
-3.3567886,-1.9780431,0.0
-2.2874317,-2.286538,0.0
-2.197079,-2.3152478,0.0
4.293974,-5.159296,0.0
-2.637826,-2.0075324,0.0
-3.0678246,-2.1151173,0.0
-3.6868467,-1.2239281,0.0
4.3213215,-5.1885014,0.0
-3.2385318,-2.0903,0.0
-3.7203302,-1.3437535,0.0
-3.4994566,-1.9168069,0.0
-3.4974973,-1.8458769,0.0
-3.6338997,-1.6881667,0.0
-2.219827,-2.2774258,0.0
-3.3586235,-2.0450573,0.0
-3.373835,-2.0258899,0.0
-2.975866,-2.0956779,0.0
-3.6062856,-1.6917932,0.0
-3.4749126,-1.9698983,0.0
-3.7225673,-1.4714772,0.0
-3.672231,-1.4868517,0.0
-3.685847,-1.2285069,0.0
-3.710682,-1.5486959,0.0
-2.231014,-2.3122609,0.0
-3.7056117,-1.4082938,0.0
-3.4395382,-1.9984125,0.0
-2.7269363,-2.287188,0.0
-3.2018898,-2.1316707,0.0
-3.47645,-1.9295763,0.0
-3.6762893,-1.6021848,0.0
-3.3752503,-2.0379493,0.0
-3.0338297,-2.2154052,0.0
-2.278813,-2.2520626,0.0
-3.2955894,-1.9708545,0.0
-1.5964596,-2.4126444,0.0
-3.7082012,-1.5370761,0.0
-3.6907291,-1.2298366,0.0
-3.0366645,-2.0567687,0.0
-2.7605689,-2.275727,0.0
-1.8188806,-2.2793348,0.0
-3.6898282,-1.2201494,0.0
-3.4403977,-1.9934266,0.0
-3.620363,-1.8049828,0.0
-1.9349524,-2.261763,0.0
-3.3967025,-2.0283282,0.0
-2.6270795,-2.2306042,0.0
-3.1456633,-2.0851884,0.0
-3.6846797,-1.2156773,0.0
-3.0399153,-2.1379657,0.0
-3.6090236,-1.8446603,0.0
-2.3453941,-2.1587224,0.0
-1.7086691,-2.2426298,0.0
-3.5334442,-1.8087174,0.0
-3.6967432,-1.4740398,0.0
-2.2744937,-2.1621864,0.0
-3.483751,-1.8884157,0.0
-3.3745728,-1.8491323,0.0
-3.7158265,-1.3890418,0.0
-3.0228028,-2.111985,0.0
-1.7313799,-2.3739111,0.0
-3.2316256,-2.1139863,0.0
-2.44255,-2.2207956,0.0
-3.4366252,-1.9346945,0.0
-2.3606596,-2.176621,0.0
-3.6073906,-1.8522161,0.0
-3.5353007,-1.6936697,0.0
-3.1240656,-2.127409,0.0
-3.699011,-1.4247993,0.0
-2.6479268,-2.3046749,0.0
-3.5944145,-1.8542507,0.0
-2.0977433,-2.32758,0.0
-3.3095448,-1.961404,0.0
-3.0778384,-2.0791752,0.0
-3.6377122,-1.6468735,0.0
-3.7042685,-1.3996046,0.0
-3.2545652,-2.0740588,0.0
-2.5671678,-2.2675138,0.0
-1.9690632,-2.266427,0.0
-3.5600905,-1.8879242,0.0
-3.4564154,-1.9880748,0.0
-3.2945976,-1.9821651,0.0
-2.6685052,-1.9811562,0.0
-2.7419407,-2.1056488,0.0
-3.4981487,-1.7832657,0.0
-3.2490165,-2.0283008,0.0
-3.6150253,-1.7844836,0.0
-2.0896583,-2.3452008,0.0
-3.4060266,-1.8866209,0.0
-3.6421869,-1.6491946,0.0
-3.7258203,-1.4095973,0.0
-3.3450303,-2.054753,0.0
-1.9511706,-2.2538478,0.0
-1.9950105,-2.1750019,0.0
-3.0991104,-2.1768305,0.0
-3.719499,-1.4102039,0.0
-3.69826,-1.2728611,0.0
-3.5236678,-1.8784075,0.0
-3.5687096,-1.775091,0.0
-3.6480784,-1.6403229,0.0
-2.8017662,-2.1587324,0.0
-2.5545163,-2.3044147,0.0
-2.8219736,-1.9966552,0.0
-3.064699,-2.0901227,0.0
4.3614507,-5.2272377,0.0
-3.48553,-1.8739841,0.0
-1.6769108,-2.2264159,0.0
-3.1981409,-2.0582013,0.0
-2.189093,-2.3188522,0.0
-3.631987,-1.8027072,0.0
-3.4078717,-1.935315,0.0
-2.8522828,-2.1894886,0.0
-3.4627738,-1.851381,0.0
-1.7524639,-2.3025432,0.0
-2.9798067,-2.097413,0.0
-3.607884,-1.8414681,0.0
-1.9398097,-2.2041206,0.0
-3.1499681,-2.0729315,0.0
-3.6012166,-1.8608932,0.0
-2.7107363,-2.1869369,0.0
-3.7111337,-1.3370988,0.0
-3.6848836,-1.2096579,0.0
-3.621494,-1.8148096,0.0
-1.9995248,-2.3133345,0.0
-3.729282,-1.4589801,0.0
-2.6828964,-2.2472627,0.0
-3.6899512,-1.5173042,0.0
-3.6446788,-1.6621716,0.0
-2.095102,-2.3280811,0.0
-2.2263646,-1.9997087,0.0
-2.0532498,-2.3434963,0.0
-2.5974097,-2.2237496,0.0
-3.727278,-1.4391868,0.0
-3.6370125,-1.6430849,0.0
4.328931,-5.198364,0.0
-3.7223995,-1.3107116,0.0
-3.6701815,-1.6885232,0.0
-3.704916,-1.40433,0.0
-3.718038,-1.5060883,0.0
-2.2580879,-2.2842262,0.0
-3.3071108,-2.079598,0.0
-3.7004263,-1.249004,0.0
-3.4154866,-2.023306,0.0
-3.0586784,-2.0871212,0.0
-3.6841564,-1.5290383,0.0
-3.2283328,-2.1016135,0.0
-1.6199995,-2.3392382,0.0
-3.5901718,-1.8652537,0.0
-2.3073814,-2.1652083,0.0
-3.7276402,-1.4379181,0.0
-3.2879498,-2.0452552,0.0
-1.9399654,-2.270431,0.0
-3.3764284,-1.9536264,0.0
-3.4291966,-2.0043664,0.0
-3.6657283,-1.2035412,0.0
-2.8310382,-2.241954,0.0
-3.6425607,-1.6195012,0.0
-3.4033566,-1.9805386,0.0
-2.103289,-2.3266823,0.0
-3.704333,-1.4031067,0.0
-3.340359,-2.0062966,0.0
-3.0158992,-2.1887894,0.0
-3.6847887,-1.2199748,0.0
-2.8968506,-2.224484,0.0
-2.9880948,-1.9050612,0.0
-2.35803,-2.2552762,0.0
-3.620428,-1.9085153,0.0
-1.8574526,-2.3143783,0.0
-3.6298063,-1.1896597,0.0
-3.306278,-2.020256,0.0
-3.1084695,-2.0872715,0.0
-3.2952292,-1.9632233,0.0
-1.6990212,-2.3654876,0.0
-3.6801202,-1.2181841,0.0
-3.6351967,-1.6412168,0.0
-1.8145349,-2.3017216,0.0
-3.3390603,-2.048577,0.0
-2.1011584,-2.3293753,0.0
-3.5625236,-1.75229,0.0
-3.7180219,-1.3927681,0.0
-3.1190722,-2.0843453,0.0
-3.7202446,-1.4274459,0.0
-2.7374592,-2.1932497,0.0
-3.7068167,-1.4308709,0.0
-1.8076832,-2.349064,0.0
-2.2655246,-2.2474604,0.0
-2.7338848,-2.2874951,0.0
-3.3254716,-2.0187013,0.0
-2.051399,-2.196095,0.0
-2.3309507,-2.2940857,0.0
-3.270151,-2.0952208,0.0
-3.7061477,-1.2998667,0.0
-3.7187052,-1.5034133,0.0
-3.6057587,-1.8306307,0.0
-3.623961,-1.8260444,0.0
-3.2448006,-2.0192704,0.0
-1.9345375,-2.2729976,0.0
-3.7151852,-1.2906569,0.0
-3.462411,-1.8395615,0.0
-3.3220744,-2.0100636,0.0
-3.5220437,-1.7850271,0.0
-3.7128067,-1.3133428,0.0
-3.2113874,-2.1413357,0.0
4.3284287,-5.192632,0.0
-3.492609,-1.7390308,0.0
-3.7099946,-1.6250526,0.0
-3.602837,-1.8221607,0.0
-1.2000105,-2.3484633,0.0
-3.4173832,-2.0181777,0.0
-3.6396656,-1.7733126,0.0
-3.3558917,-2.0346115,0.0
-3.6155183,-1.6359881,0.0
-3.085337,-2.083605,0.0
-3.693552,-1.2346258,0.0
-2.5848677,-2.322298,0.0
-3.6472611,-1.1894358,0.0
-2.8334396,-2.120052,0.0
-3.5474253,-1.9106,0.0
-3.329186,-2.0215847,0.0
-2.4415207,-2.1977327,0.0
-2.0084841,-2.2030573,0.0
-3.1345103,-2.0926995,0.0
-2.2588391,-2.2707388,0.0
-3.371993,-1.9862199,0.0
-2.172451,-2.3160963,0.0
-3.0657535,-2.0948553,0.0
-2.095934,-2.2390614,0.0
-3.0785854,-2.093436,0.0
-2.9322531,-2.0246813,0.0
-2.6804862,-2.2365627,0.0
-1.0808649,-2.327808,0.0
-2.851715,-2.111052,0.0
-2.945445,-2.1297934,0.0
-3.7161105,-1.428548,0.0
-3.6755943,-1.217153,0.0
-2.968644,-2.2119133,0.0
-2.4536784,-2.2032151,0.0
-2.2560687,-2.2810056,0.0
-3.71044,-1.4119087,0.0
-3.6837173,-1.2225652,0.0
-2.0972598,-2.3362882,0.0
-3.598523,-1.82111,0.0
-3.073799,-2.0835037,0.0
-3.4902382,-1.9300053,0.0
-3.6826897,-1.4737957,0.0
-2.528442,-2.2635522,0.0
-3.0636413,-2.1146455,0.0
-3.6302757,-1.8239223,0.0
-2.3513417,-2.1844323,0.0
-3.2667756,-1.8940547,0.0
-2.6792793,-2.3044944,0.0
-3.574077,-1.8798649,0.0
-2.4271228,-2.3160439,0.0
-2.3917513,-2.1840491,0.0
-3.0833561,-2.134286,0.0
-3.7208872,-1.4752269,0.0
-2.2881563,-2.287045,0.0
-3.6978517,-1.5233011,0.0
-2.958004,-2.0918252,0.0
-2.3625832,-2.3397346,0.0
-3.1327105,-2.071659,0.0
-3.5299237,-1.691718,0.0
-3.1714175,-2.0762124,0.0
-2.40163,-1.935026,0.0
-3.6674094,-1.6753677,0.0
-3.7098584,-1.4239584,0.0
-3.4491737,-1.8543684,0.0
-3.7181027,-1.390363,0.0
-2.5740514,-2.2547731,0.0
-3.139181,-2.1454484,0.0
-3.6193318,-1.8282735,0.0
-3.7261372,-1.3911809,0.0
-3.1010644,-2.1306636,0.0
-1.6296202,-2.3176072,0.0
-3.7052627,-1.3587731,0.0
-3.687209,-1.5679072,0.0
-3.3874974,-1.9596152,0.0
-3.6856978,-1.2210541,0.0
-3.2913244,-2.0103369,0.0
-1.9645973,-2.239125,0.0
-3.6253703,-1.8155526,0.0
-3.513678,-1.939378,0.0
-3.4262557,-2.004648,0.0
-2.7553508,-2.024643,0.0
-3.0143476,-2.1117046,0.0
-3.415524,-2.0072014,0.0
-3.2565014,-2.0993068,0.0
-3.5828998,-1.8711549,0.0
-2.5728526,-2.193964,0.0
-2.3670297,-2.2152693,0.0
-2.3581662,-2.212623,0.0
-1.6253784,-2.4315274,0.0
-2.6153738,-2.3362665,0.0
-2.7887354,-2.192492,0.0
-2.7367723,-2.1897628,0.0
-3.0842352,-2.075988,0.0
-2.0892742,-2.326687,0.0
-3.1378238,-2.1162145,0.0
-2.2192068,-2.269738,0.0
-2.3337255,-2.313448,0.0
-2.7136304,-2.240869,0.0
-2.3247685,-1.9519969,0.0
-3.6920905,-1.213155,0.0
-1.9355917,-2.2985137,0.0
-3.6300147,-1.5142891,0.0
-2.4210227,-2.1577277,0.0
-3.4781115,-1.8123951,0.0
-2.8233497,-2.1984143,0.0
-2.629745,-2.2659364,0.0
-2.3745313,-2.0942743,0.0
-3.675494,-1.2156569,0.0
-3.6960196,-1.2466199,0.0
-3.5616093,-1.8339604,0.0
-3.6467316,-1.7037947,0.0
-2.984326,-2.131277,0.0
-2.7876725,-2.1516197,0.0
4.3135724,-5.192283,0.0
-2.6370966,-2.318446,0.0
-3.616637,-1.8358078,0.0
-3.597395,-1.6104411,0.0
-2.962046,-1.9894272,0.0
-3.640643,-1.7386122,0.0
-3.4604356,-1.9820303,0.0
-3.7093506,-1.2871253,0.0
-2.0091634,-2.2786157,0.0
-3.4650443,-2.0196972,0.0
-3.6805851,-1.2044733,0.0
-3.3781047,-1.9043245,0.0
-3.4551375,-1.9476589,0.0
-2.8842883,-2.2321415,0.0
-3.714057,-1.3845911,0.0
-3.4650707,-1.9724425,0.0
-3.030453,-2.1415894,0.0
-2.5872173,-2.233477,0.0
-3.6846757,-1.2220293,0.0
-2.6192322,-2.0253816,0.0
-3.2436843,-1.8661392,0.0
-3.3196619,-2.0341618,0.0
-2.775431,-2.2633197,0.0
-3.4756434,-1.9208302,0.0
-3.6946115,-1.4403198,0.0
-3.67247,-1.5472894,0.0
-3.4543536,-1.9677923,0.0
-3.5829866,-1.7828411,0.0
-1.5103508,-2.2399607,0.0
-2.0247686,-2.210255,0.0
-2.310051,-2.1786373,0.0
-3.3135464,-2.0385637,0.0
-3.4285555,-1.9413133,0.0
-3.7287054,-1.4565579,0.0
-1.0963924,-2.3351853,0.0
-2.9718232,-2.0786808,0.0
-3.562637,-1.8456099,0.0
-3.6677964,-1.5540923,0.0
-3.6959739,-1.5697271,0.0
-3.481212,-1.9665371,0.0
-1.1407411,-2.3263376,0.0
-3.3131897,-1.9896331,0.0
-3.7133737,-1.5220481,0.0
-3.6413007,-1.652734,0.0
-3.6614625,-1.7298968,0.0
-3.7258363,-1.4449881,0.0
-3.3958259,-1.94526,0.0
-1.7657403,-2.390411,0.0
-3.6830897,-1.6802403,0.0
-3.5869098,-1.7294028,0.0
-3.5643382,-1.8855338,0.0
4.353542,-5.155693,0.0
-3.6932347,-1.2359252,0.0
-3.048524,-2.1867301,0.0
-3.4672706,-1.9755433,0.0
-2.3880703,-2.1834702,0.0
-3.2265215,-2.1000736,0.0
-1.7909918,-2.3642685,0.0
-3.514021,-1.7356944,0.0
-2.8145802,-2.1006727,0.0
-3.7211733,-1.3649995,0.0
-3.3573682,-2.0474072,0.0
-3.6966195,-1.5562547,0.0
-2.219883,-2.2825906,0.0
-3.4340515,-1.9663302,0.0
-3.6406052,-1.6627816,0.0
-3.6906743,-1.235384,0.0
-2.9733908,-2.1125689,0.0
-2.9763818,-2.1415343,0.0
-3.2750933,-2.0576859,0.0
-3.2434013,-2.1081073,0.0
-3.6321185,-1.692288,0.0
-3.6855202,-1.2182021,0.0
-3.683153,-1.5886295,0.0
-3.3427718,-1.9766773,0.0
-2.0867534,-2.3327558,0.0
-3.001162,-2.0962913,0.0
-3.0948145,-2.1471295,0.0
-3.6228478,-1.8304754,0.0
-3.6996648,-1.4972113,0.0
-2.8449073,-2.1660151,0.0
-3.050252,-2.158106,0.0
-2.878972,-2.1389685,0.0
-3.230278,-1.976364,0.0
-2.262825,-2.1443071,0.0
-3.4772,-1.8585762,0.0
-2.2462554,-2.2521758,0.0
-3.7071202,-1.4827068,0.0
-3.7248514,-1.4131225,0.0
-3.6580424,-1.5834491,0.0
-3.7151582,-1.3074285,0.0
-3.6166582,-1.7383952,0.0
-3.5043182,-1.7012622,0.0
-2.4326465,-2.3235142,0.0
-2.4452949,-2.209665,0.0
-2.6080945,-2.2872834,0.0
-2.323954,-2.298306,0.0
-3.239829,-1.978075,0.0
-2.2572677,-2.3056931,0.0
-1.7571028,-2.357784,0.0
-2.9785264,-1.9929606,0.0
-3.4979231,-1.8582715,0.0
-2.3445427,-2.3281682,0.0
-3.7016847,-1.5473477,0.0
-3.4462354,-1.9948565,0.0
-3.5144312,-1.8305321,0.0
-2.3502872,-2.1818743,0.0
-2.518254,-2.310339,0.0
-3.628472,-1.8201566,0.0
-2.9200187,-2.0599697,0.0
-3.6101472,-1.6039884,0.0
-3.676462,-1.2137902,0.0
-3.7114716,-1.3864453,0.0
-2.7787929,-2.14954,0.0
-3.6782842,-1.2116127,0.0
-2.7754314,-2.2503974,0.0
-1.5347795,-2.3976486,0.0
-2.4846542,-2.3218842,0.0
-3.705375,-1.421246,0.0
-3.7205129,-1.3886201,0.0
-3.118942,-2.12565,0.0
-2.8399117,-2.204868,0.0
-3.6984344,-1.2431644,0.0
-2.5743845,-2.272934,0.0
-3.423798,-2.0131636,0.0
-2.0172918,-2.082423,0.0
-2.1413643,-2.0446348,0.0
-2.239279,-2.2761598,0.0
-3.703674,-1.248618,0.0
-3.4038773,-1.8792,0.0
-3.0604825,-2.127266,0.0
-3.636187,-1.6513703,0.0
-3.0770886,-2.1546574,0.0
-3.3128133,-2.0285482,0.0
-3.5428667,-1.8447509,0.0
-3.7147732,-1.4299732,0.0
-2.585317,-1.9695694,0.0
-2.2440286,-2.2636604,0.0
-2.3409746,-2.1887398,0.0
-3.6987178,-1.4878701,0.0
-3.2445312,-1.9448228,0.0
-2.236145,-2.3066258,0.0
-2.217767,-2.3113422,0.0
4.2996397,-5.1918287,0.0
-3.1091163,-2.0765686,0.0
-3.7164586,-1.4211309,0.0
-2.816695,-2.1498332,0.0
-2.2481678,-2.2699838,0.0
-2.480718,-2.3369427,0.0
-3.6475189,-1.6718559,0.0
-3.5549767,-1.6951874,0.0
-3.096888,-2.1547017,0.0
-3.1398354,-2.120972,0.0
-2.7910657,-2.190354,0.0
-2.9129221,-2.2244809,0.0
-1.8723776,-2.2720208,0.0
-2.3847947,-2.1767337,0.0
-3.4616318,-1.9286112,0.0
-3.198098,-1.8887293,0.0
-3.6690226,-1.204018,0.0
-3.4616418,-1.8043023,0.0
-2.6692095,-2.2148492,0.0
